Date	Baseline	delta_cnrmcclm	delta_cnrmrca	delta_ecearthcclm	delta_ecearthhirham	delta_ecearthracmo	delta_ecearthrca	delta_hadgemrca	delta_ipslrca	delta_mpicclm	delta_mpirca
1971-11-30	0	0.875	1.424	1	1.105	1.559	6.679	9.184	7.505	0.559	4.902
1971-12-01	3.154	1.227	2.463	1.314	1.463	3.31	7.344	9.838	8.557	1.2	5.887
1971-12-02	3.154	1.227	2.463	1.314	1.463	3.31	7.344	9.838	8.557	1.2	5.887
1971-12-03	3.154	1.227	2.463	1.314	1.463	3.31	7.344	9.837	8.557	1.2	5.887
1971-12-04	16.47	1.052	2.081	1.125	0.948	2.312	7.098	7.559	7.896	0.939	5.387
1971-12-05	16.47	0.359	1.16	0.365	0.219	1.236	5.227	3.725	5.048	0.327	4.239
1971-12-06	34.934	0	0.358	0	0	0.48	3.177	1.371	2.586	0	2.544
1971-12-07	31.097	0	0.033	0	0	0.141	2.14	0.575	1.664	0	1.682
1971-12-08	36.823	0.416	1.43	0.343	0	2.486	2.909	0.339	2.727	0.741	3.125
1971-12-09	41.238	5.303	7.566	5.066	2.723	7.237	8.768	4.957	7.822	5.453	7.823
1971-12-10	39.587	0.673	2.087	0.457	0.025	2.429	3.815	0.695	3.222	1.105	2.832
1971-12-11	40.274	0	0.249	0	0	0.084	2.858	0.279	2.276	0.185	1.769
1971-12-12	40.475	0	0.248	0	0	0.084	2.781	0.211	2.276	0.185	1.769
1971-12-13	40.475	2.332	4.567	1.82	0.488	4.063	6.251	1.621	5.712	3.311	5.296
1971-12-14	40.475	0	0.52	0	0	0.353	2.917	0.211	2.342	0.174	2.369
1971-12-15	40.475	0	0.015	0	0	0.016	2.079	0	1.6	0	1.612
1971-12-16	40.563	0	0	0	0	0	0.998	0	0.7	0	0.699
1971-12-17	68.26	0	0	0	0	0	0.394	0	0.216	0	0.228
1971-12-18	76.465	0	0	0	0	0	0.118	0	0.043	0	0.055
1971-12-19	76.465	0	0	0	0	0	0.002	0	0	0	0
1971-12-20	76.465	0	0	0	0	0	0	0	0	0	0
1971-12-21	76.465	0	0	0	0	0	0	0	0	0	0
1971-12-22	80.815	0	0	0	0	0	0	0	0	0	0
1971-12-23	104.255	0	0	0	0	0	0	0	0	0	0
1971-12-24	103.289	0	0	0	0	0.457	0	0	0	0	0
1971-12-25	89.86	0	0	0	0	0	0	0	0	0	0
1971-12-26	84.537	0	0	0	0	0	0	0	0	0	0
1971-12-27	90.811	0	0	0	0	0	0	0	0	0	0
1971-12-28	90.9	0	0	0	0	0	0	0	0	0	0
1971-12-29	90.9	0	0	0	0	0	0	0	0	0	0
1971-12-30	90.989	0	0	0	0	0	0	0	0	0	0
1971-12-31	91.166	0	0	0	0	0	0	0	0	0	0
1972-01-01	95.232	0	0	0	0	0	0	0	0	0	0
1972-01-02	92.376	0	0	0	0	0	0	0	0	0	0
1972-01-03	91.092	0	0	0	0	0	0	0	0	0	0
1972-01-04	83.344	0	0	0	0	0	0	0	0	0	0
1972-01-05	86.841	5.313	5.059	4.949	4.538	4.395	5.059	5.973	5.378	4.247	4.155
1972-01-06	84.775	9.298	8.854	8.66	7.816	7.691	8.854	10.359	9.246	7.432	7.27
1972-01-07	81.606	9.605	9.146	8.945	8.077	7.944	9.146	10.704	9.556	7.677	7.51
1972-01-08	73.586	9.605	9.146	8.945	8.077	7.944	9.146	10.704	9.556	7.677	7.51
1972-01-09	65.974	10.013	9.535	9.326	8.426	8.282	9.535	11.163	9.97	8.004	7.83
1972-01-10	68.334	15.327	14.594	14.275	12.964	12.677	14.594	17.137	15.348	12.251	11.984
1972-01-11	69.707	15.327	14.594	14.275	12.964	12.677	14.594	17.137	15.348	12.251	11.984
1972-01-12	65.226	16.112	15.353	15.036	12.984	13.125	15.373	17.268	15.43	12.904	12.624
1972-01-13	63.663	18.281	17.509	17.756	13.296	14.139	18.129	19.23	16.052	15.66	15.203
1972-01-14	67.308	18.485	17.704	17.947	13.419	14.326	18.324	19.4	16.158	15.823	15.362
1972-01-15	67.308	18.485	17.704	17.947	13.419	14.326	18.324	19.4	16.158	15.823	15.362
1972-01-16	67.308	18.588	17.801	18.042	13.511	14.41	18.421	19.523	16.288	15.905	15.442
1972-01-17	61.272	22.573	21.596	21.753	16.915	17.706	22.216	24.003	20.322	19.09	18.558
1972-01-18	54.05	31.769	30.352	30.318	24.768	25.312	30.972	34.341	29.63	26.44	25.749
1972-01-19	54.026	36.98	35.314	35.172	29.219	29.623	35.934	40.2	34.904	30.605	29.823
1972-01-20	53.527	56.189	53.606	53.062	45.624	45.511	54.226	61.796	54.347	45.96	44.844
1972-01-21	52.78	63.444	60.514	59.819	51.82	51.511	61.134	69.952	61.69	51.758	50.516
1972-01-22	60.761	63.546	60.611	59.914	51.907	51.596	61.231	70.066	61.793	51.84	50.596
1972-01-23	61.738	70.582	67.293	66.474	57.51	57.308	67.937	77.713	68.511	57.475	56.109
1972-01-24	61.738	67.65	64.154	68.398	46.986	50.529	69.789	68.738	57.809	63.208	60.317
1972-01-25	61.738	86.895	82.55	86.92	63.428	65.135	88.696	88.244	78.023	79.216	75.985
1972-01-26	61.738	92.004	87.414	91.678	67.624	69.36	93.561	93.851	82.97	83.299	79.98
1972-01-27	60.849	93.434	88.829	93.342	66.636	69.813	95.253	93.547	82.02	84.769	81.418
1972-01-28	58.119	94.456	89.802	94.294	67.509	70.658	96.226	94.695	83.054	85.586	82.217
1972-01-29	72.519	94.66	89.996	94.484	67.683	70.827	96.421	94.925	83.261	85.749	82.377
1972-01-30	78.328	94.66	89.996	94.484	67.683	70.827	96.421	94.925	83.261	85.749	82.377
1972-01-31	96.59	97.317	92.526	96.958	69.952	73.024	98.95	97.912	85.95	87.873	84.454
1972-02-01	97.034	103.672	99.492	105.919	75.841	79.809	106.579	107.499	95.406	94.73	91.53
1972-02-02	112.658	109.484	105.864	114.115	81.227	86.014	113.557	116.267	104.055	101.002	98.001
1972-02-03	116.778	114.831	111.726	121.656	86.183	91.723	119.976	124.334	112.012	106.772	103.955
1972-02-04	119.281	118.396	115.634	126.679	89.486	95.528	124.256	129.71	117.316	110.619	107.924
1972-02-05	109.328	118.784	116.047	126.669	89.845	95.942	124.654	129.954	117.878	111.037	108.356
1972-02-06	96.477	119.249	116.557	127.337	90.276	96.439	125.212	130.655	118.57	111.538	108.873
1972-02-07	86.194	125.681	123.608	136.407	96.237	103.306	132.934	140.359	128.141	118.479	116.035
1972-02-08	83.459	128.084	126.242	139.795	98.463	105.87	135.818	143.983	131.716	121.072	118.71
1972-02-09	88.179	126.977	123.787	134.439	97.668	106.157	132.154	139.317	130.167	120.954	118.856
1972-02-10	87.096	124.249	116.869	123.72	96.04	111.549	126.131	129.906	123.412	124.879	123.939
1972-02-11	88.051	121.605	113.08	113.602	93.177	112.043	120.219	122.032	119.528	124.593	123.392
1972-02-12	80.943	123.949	115.218	116.135	95.724	115.63	122.922	125.744	122.459	127.725	126.99
1972-02-13	91.041	133.707	125.103	122.757	105.124	127.706	133.379	136.509	137.221	139.478	139.46
1972-02-14	93.559	135.643	122.07	113.16	107.042	134.504	126.96	128.191	137.044	144.069	145.43
1972-02-15	96.666	134.242	120.054	106.917	106.105	135.801	123.706	122.722	136.133	144.312	146.318
1972-02-16	96.666	131.52	115.847	100.178	103.98	135.941	118.715	116.302	132.178	143.075	145.964
1972-02-17	97.198	135.94	120.132	100.854	108.115	142.881	122.598	119.024	138.362	149.14	152.882
1972-02-18	97.198	136.373	120.225	99.728	108.546	143.378	122.244	118.094	138.813	149.642	153.4
1972-02-19	103.235	136.373	120.225	99.681	108.546	143.378	122.244	118.079	138.813	149.642	153.4
1972-02-20	103.235	136.452	120.319	99.129	108.618	143.461	122.313	117.686	138.927	149.726	153.486
1972-02-21	103.235	136.452	120.319	99.129	108.618	143.461	122.313	117.686	138.927	149.726	153.486
1972-02-22	107.94	136.452	120.319	99.129	108.618	143.461	122.313	117.686	138.927	149.726	153.486
1972-02-23	107.94	136.452	120.319	99.129	108.618	143.461	122.313	117.686	138.927	149.726	153.486
1972-02-24	123.707	136.452	120.319	99.129	108.618	143.461	122.313	117.686	138.927	149.726	153.486
1972-02-25	123.949	136.452	120.319	99.129	108.618	143.461	122.313	117.686	138.927	149.726	153.486
1972-02-26	131.311	136.452	120.319	99.028	108.618	143.461	122.312	117.62	138.927	149.726	153.486
1972-02-27	127.801	137.846	121.693	100.288	109.911	144.95	123.573	119.191	140.922	151.231	155.039
1972-02-28	124.039	138.776	122.713	101.363	110.772	145.943	124.744	120.529	142.308	152.234	156.075
1972-02-29	122.046	138.851	122.746	99.391	110.844	146.025	124.573	118.917	142.271	152.318	156.161
1972-03-01	138.635	138.96	122.868	99.771	110.939	146.115	124.665	118.122	142.366	152.403	156.249
1972-03-02	138.06	141.7	125.933	101.982	113.318	148.35	126.96	120.436	144.734	154.522	158.453
1972-03-03	165.192	145.979	130.714	105.43	117.03	151.836	130.539	124.416	148.428	157.828	161.891
1972-03-04	165.109	157.213	143.305	114.537	126.742	161.044	139.982	134.163	158.17	166.561	170.971
1972-03-05	165.109	236.047	241.465	175.379	202.558	222.819	202.921	146.875	223.112	225.206	231.904
1972-03-06	169.345	236.614	245.16	177.131	203.527	226.513	205.188	138.866	226.049	229.266	236.038
1972-03-07	160.406	243.4	252.657	182.706	208.972	233.274	210.374	138.506	231.691	236.038	243.024
1972-03-08	158.414	258.917	270.78	196.101	222.576	246.988	224.016	154.264	245.804	249.094	256.599
1972-03-09	156.753	265.34	278.487	201.939	228.238	252.977	229.879	158.957	251.887	254.774	262.505
1972-03-10	156.753	265.34	278.487	201.939	228.238	252.977	229.879	158.905	251.887	254.774	262.505
1972-03-11	165.62	265.34	278.487	201.939	228.238	252.977	229.879	158.905	251.887	254.774	262.505
1972-03-12	165.62	265.34	278.487	201.939	228.238	252.977	229.879	158.905	251.887	254.774	262.505
1972-03-13	164.652	265.156	278.412	201.939	228.109	252.977	229.879	158.09	251.885	254.774	262.505
1972-03-14	159.183	264.954	278.304	201.939	227.95	252.977	229.879	157.286	251.884	254.774	262.505
1972-03-15	163.863	265.207	278.575	202.115	228.177	253.156	230.063	156.994	252.076	254.943	262.682
1972-03-16	164.928	256.58	272.849	200.179	220.01	256.325	225.4	145.354	246.611	260.891	268.148
1972-03-17	163.943	243.839	260.743	191.784	207.875	250.547	215.008	133.203	235.643	257.259	263.422
1972-03-18	159.435	227.231	245.105	178.987	192.609	240.452	200.762	119.51	220.926	248.345	254.098
1972-03-19	155.072	214.922	233.428	169.888	181.135	232.372	190.492	109.318	210.435	241.67	247.244
1972-03-20	148.334	206.279	225.44	164.227	173.141	227.163	183.747	102.02	203.402	237.947	243.247
1972-03-21	140.018	198.299	217.919	159.085	165.726	222.286	177.558	95.394	196.896	234.541	239.535
1972-03-22	136.214	182.69	202.504	146.774	150.865	209.507	163.612	84.069	182.578	223.549	228.37
1972-03-23	136.152	162.144	181.707	129.618	131.25	190.138	144.786	70.808	162.98	205.719	210.261
1972-03-24	136.152	155.98	175.799	125.98	125.647	186.275	140.112	66.594	157.966	203.162	207.423
1972-03-25	136.117	149.021	168.939	121.651	119.243	181.395	134.57	62.163	152.025	199.601	203.559
1972-03-26	137.629	140.397	160.152	115.602	111.196	174.345	127.244	57.103	144.208	193.84	197.509
1972-03-27	137.187	135.995	160.017	120.972	108.466	183.232	129.339	52.9	146.175	203.95	207.654
1972-03-28	137.187	140.569	164.999	123.254	113.066	186.108	132.611	53.621	149.673	207.114	210.816
1972-03-29	137.187	138.729	163.336	122.399	111.705	185.613	131.572	52.387	148.307	206.871	210.49
1972-03-30	136.677	134.327	158.585	119.937	107.93	182.857	128.306	49.98	144.699	205.083	208.756
1972-03-31	131.846	130.119	154.447	117.718	104.124	180.63	125.424	47.857	141.189	203.768	207.335
1972-04-01	125.016	127.434	152.718	116.297	101.828	176.015	122.119	45.425	140.407	202.797	205.431
1972-04-02	122.69	123.801	152.746	115.848	99.465	169.557	116.676	41.666	142.09	204.228	204.538
1972-04-03	131.06	116.352	150.96	113.014	94.318	159.38	108.48	37.666	149.413	215.506	201.966
1972-04-04	153.445	106.794	142.041	104.731	85.734	145.669	98.306	33.099	142.817	207.32	190.252
1972-04-05	157.44	98.132	133.564	97.374	78.152	133.355	89.372	29.329	140.404	203.19	179.505
1972-04-06	157.44	90.708	127.365	91.467	71.774	122.599	81.637	26.285	136.298	200.004	171.633
1972-04-07	152.536	82.8	119.455	84.868	64.972	111.396	73.608	23.328	130.059	192.453	161.652
1972-04-08	141.838	75.562	112.115	78.867	58.836	101.008	66.312	20.769	125.559	185.688	152.1
1972-04-09	137.166	68.008	104.057	72.512	52.55	90.313	58.884	18.283	118.254	175.994	141.659
1972-04-10	133.563	62.286	98.062	67.955	48.003	81.878	53.364	16.564	112.986	168.518	133.489
1972-04-11	129.022	55.733	90.718	62.234	42.626	72.513	47.138	14.477	106.188	159.104	123.782
1972-04-12	124.294	48.186	81.851	55.456	36.507	62.093	40.2	12.222	97.59	147.047	111.859
1972-04-13	119.116	42.247	74.733	50.136	31.777	53.684	34.789	10.361	90.763	137.319	102.209
1972-04-14	116.866	39.24	71.277	47.689	29.536	48.966	32.007	9.347	87.854	132.848	97.245
1972-04-15	114.214	36.104	67.443	44.956	27.163	44.129	29.145	8.315	84.438	127.661	91.769
1972-04-16	112.735	32.257	62.477	41.265	24.115	38.567	25.697	7.047	79.635	124.151	84.93
1972-04-17	110.827	28.997	58.218	38.084	21.559	33.871	22.816	5.98	77.299	119.729	79.011
1972-04-18	106.362	26.049	54.111	35.083	19.296	29.538	20.275	5.112	73.729	113.344	72.969
1972-04-19	100.846	23.363	50.24	32.216	17.265	25.646	17.942	4.354	70.225	107.125	67.156
1972-04-20	94.969	21.316	47.251	30.03	15.792	22.656	16.161	3.791	67.156	102.684	62.608
1972-04-21	88.33	19.216	44.019	27.659	14.272	19.689	14.367	3.23	63.705	97.444	57.681
1972-04-22	82.111	16.809	40.114	24.783	12.513	16.52	12.356	2.605	59.093	90.395	51.735
1972-04-23	75.222	14.328	35.815	21.599	10.687	13.385	10.309	1.963	53.728	82.227	45.211
1972-04-24	70.585	12.34	32.247	18.96	9.294	10.932	8.673	1.433	49.158	75.156	39.69
1972-04-25	68.051	11.491	30.804	17.911	8.765	9.839	7.942	1.154	47.497	72.388	37.33
1972-04-26	63.634	10.13	28.165	15.984	7.785	8.23	6.813	0.789	44.075	66.862	33.228
1972-04-27	58.916	8.821	25.488	14.06	6.803	6.771	5.73	0.472	40.55	61.101	29.129
1972-04-28	53.882	8.139	24.111	13.089	6.305	5.991	5.131	0.299	38.839	58.169	26.964
1972-04-29	47.675	7.238	22.303	11.821	5.621	5.077	4.374	0.132	36.572	54.483	24.35
1972-04-30	40.874	6.21	20.125	10.335	4.858	4.111	3.562	0.022	33.726	49.88	21.269
1972-05-01	35.21	5.193	16.921	8.743	4.043	3.213	2.655	0	29.416	44.315	17.548
1972-05-02	31.144	4.202	13.738	7.152	3.185	2.399	1.815	0	25.09	38.116	13.795
1972-05-03	29.726	3.019	10.241	5.261	2.11	1.456	0.923	0	20.247	30.766	9.722
1972-05-04	27.833	1.909	7.381	3.652	1.154	0.668	0.279	0	16.072	24.238	6.358
1972-05-05	25.661	0.989	5.156	2.325	0.439	0.156	0.004	0	12.616	18.831	3.869
1972-05-06	22.805	0.408	3.556	1.369	0.081	0	0	0	10.081	15.044	2.342
1972-05-07	20.397	0.128	2.47	0.795	0	0	0	0	8.366	12.691	1.505
1972-05-08	18.069	0.001	1.493	0.331	0	0	0	0	6.634	10.562	0.783
1972-05-09	15.515	0	0.812	0.084	0	0	0	0	5.232	8.975	0.331
1972-05-10	13.402	0	0.372	0.001	0	0	0	0	4.109	7.719	0.089
1972-05-11	11.569	0	0.091	0	0	0	0	0	3.062	6.469	0
1972-05-12	10.308	0	0	0	0	0	0	0	2.219	5.409	0
1972-05-13	9.106	0	0	0	0	0	0	0	1.54	4.494	0
1972-05-14	7.464	0	0	0	0	0	0	0	1.035	3.764	0
1972-05-15	5.963	0	0	0	0	0	0	0	0.653	3.151	0
1972-05-16	4.681	0	0	0	0	0	0	0	0.335	2.526	0
1972-05-17	3.313	0	0	0	0	0	0	0	0.141	2.045	0
1972-05-18	2.55	0	0	0	0	0	0	0	0.009	1.414	0
1972-05-19	1.997	0	0	0	0	0	0	0	0	1.042	0
1972-05-20	1.621	0	0	0	0	0	0	0	0	0.669	0
1972-05-21	1.305	0	0	0	0	0	0	0	0	0.26	0
1972-05-22	0.991	0	0	0	0	0	0	0	0	0.065	0
1972-05-23	0.626	0	0	0	0	0	0	0	0	0.006	0
1972-05-24	0.333	0	0	0	0	0	0	0	0	0	0
1972-05-25	0.171	0	0	0	0	0	0	0	0	0	0
1972-05-26	0.064	0	0	0	0	0	0	0	0	0	0
1972-05-27	0.007	0	0	0	0	0	0	0	0	0	0
1972-05-28	0	0	0	0	0	0	0	0	0	0	0
1972-05-29	0	0	0	0	0	0	0	0	0	0	0
1972-05-30	0	0	0	0	0	0	0	0	0	0	0
1972-05-31	0	0	0	0	0	0	0	0	0	0	0
1972-06-01	0	0	0	0	0	0	0	0	0	0	0
1972-06-02	0	0	0	0	0	0	0	0	0	0	0
1972-06-03	0	0	0	0	0	0	0	0	0	0	0
1972-06-04	0	0	0	0	0	0	0	0	0	0	0
1972-06-05	0	0	0	0	0	0	0	0	0	0	0
1972-06-06	0	0	0	0	0	0	0	0	0	0	0
1972-06-07	0	0	0	0	0	0	0	0	0	0	0
1972-06-08	0	0	0	0	0	0	0	0	0	0	0
1972-06-09	0	0	0	0	0	0	0	0	0	0	0
1972-06-10	0	0	0	0	0	0	0	0	0	0	0
1972-06-11	0	0	0	0	0	0	0	0	0	0	0
1972-06-12	0	0	0	0	0	0	0	0	0	0	0
1972-06-13	0	0	0	0	0	0	0	0	0	0	0
1972-06-14	0	0	0	0	0	0	0	0	0	0	0
1972-06-15	0	0	0	0	0	0	0	0	0	0	0
1972-06-16	0	0	0	0	0	0	0	0	0	0	0
1972-06-17	0	0	0	0	0	0	0	0	0	0	0
1972-06-18	0	0	0	0	0	0	0	0	0	0	0
1972-06-19	0	0	0	0	0	0	0	0	0	0	0
1972-06-20	0	0	0	0	0	0	0	0	0	0	0
1972-06-21	0	0	0	0	0	0	0	0	0	0	0
1972-06-22	0	0	0	0	0	0	0	0	0	0	0
1972-06-23	0	0	0	0	0	0	0	0	0	0	0
1972-06-24	0	0	0	0	0	0	0	0	0	0	0
1972-06-25	0	0	0	0	0	0	0	0	0	0	0
1972-06-26	0	0	0	0	0	0	0	0	0	0	0
1972-06-27	0	0	0	0	0	0	0	0	0	0	0
1972-06-28	0	0	0	0	0	0	0	0	0	0	0
1972-06-29	0	0	0	0	0	0	0	0	0	0	0
1972-06-30	0	0	0	0	0	0	0	0	0	0	0
1972-07-01	0	0	0	0	0	0	0	0	0	0	0
1972-07-02	0	0	0	0	0	0	0	0	0	0	0
1972-07-03	0	0	0	0	0	0	0	0	0	0	0
1972-07-04	0	0	0	0	0	0	0	0	0	0	0
1972-07-05	0	0	0	0	0	0	0	0	0	0	0
1972-07-06	0	0	0	0	0	0	0	0	0	0	0
1972-07-07	0	0	0	0	0	0	0	0	0	0	0
1972-07-08	0	0	0	0	0	0	0	0	0	0	0
1972-07-09	0	0	0	0	0	0	0	0	0	0	0
1972-07-10	0	0	0	0	0	0	0	0	0	0	0
1972-07-11	0	0	0	0	0	0	0	0	0	0	0
1972-07-12	0	0	0	0	0	0	0	0	0	0	0
1972-07-13	0	0	0	0	0	0	0	0	0	0	0
1972-07-14	0	0	0	0	0	0	0	0	0	0	0
1972-07-15	0	0	0	0	0	0	0	0	0	0	0
1972-07-16	0	0	0	0	0	0	0	0	0	0	0
1972-07-17	0	0	0	0	0	0	0	0	0	0	0
1972-07-18	0	0	0	0	0	0	0	0	0	0	0
1972-07-19	0	0	0	0	0	0	0	0	0	0	0
1972-07-20	0	0	0	0	0	0	0	0	0	0	0
1972-07-21	0	0	0	0	0	0	0	0	0	0	0
1972-07-22	0	0	0	0	0	0	0	0	0	0	0
1972-07-23	0	0	0	0	0	0	0	0	0	0	0
1972-07-24	0	0	0	0	0	0	0	0	0	0	0
1972-07-25	0	0	0	0	0	0	0	0	0	0	0
1972-07-26	0	0	0	0	0	0	0	0	0	0	0
1972-07-27	0	0	0	0	0	0	0	0	0	0	0
1972-07-28	0	0	0	0	0	0	0	0	0	0	0
1972-07-29	0	0	0	0	0	0	0	0	0	0	0
1972-07-30	0	0	0	0	0	0	0	0	0	0	0
1972-07-31	0	0	0	0	0	0	0	0	0	0	0
1972-08-01	0	0	0	0	0	0	0	0	0	0	0
1972-08-02	0	0	0	0	0	0	0	0	0	0	0
1972-08-03	0	0	0	0	0	0	0	0	0	0	0
1972-08-04	0	0	0	0	0	0	0	0	0	0	0
1972-08-05	0	0	0	0	0	0	0	0	0	0	0
1972-08-06	0	0	0	0	0	0	0	0	0	0	0
1972-08-07	0	0	0	0	0	0	0	0	0	0	0
1972-08-08	0	0	0	0	0	0	0	0	0	0	0
1972-08-09	0	0	0	0	0	0	0	0	0	0	0
1972-08-10	0	0	0	0	0	0	0	0	0	0	0
1972-08-11	0	0	0	0	0	0	0	0	0	0	0
1972-08-12	0	0	0	0	0	0	0	0	0	0	0
1972-08-13	0	0	0	0	0	0	0	0	0	0	0
1972-08-14	0	0	0	0	0	0	0	0	0	0	0
