Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_Myglevatn
dd.mm.yyyy	hh:mm:ss	mm	grC	grC	m3/s
01.01.2071	00.00.00	2.7	5.05	5.05	0.0
02.01.2071	00.00.00	0.0	0.216666666666667	0.216666666666667	0.0
03.01.2071	00.00.00	0.0	-0.25	-0.25	0.0
04.01.2071	00.00.00	0.0	-2.525	-2.525	0.0
05.01.2071	00.00.00	0.0	-3.225	-3.225	0.0
06.01.2071	00.00.00	0.0	-2.88333333333333	-2.88333333333333	0.0
07.01.2071	00.00.00	19.1866666666667	2.05	2.05	0.0
08.01.2071	00.00.00	0.0	-4.15	-4.15	0.0
09.01.2071	00.00.00	2.0	-2.375	-2.375	0.0
10.01.2071	00.00.00	4.7	3.05	3.05	0.0
11.01.2071	00.00.00	10.7	1.15	1.15	0.0
12.01.2071	00.00.00	0.0	3.45	3.45	0.0
13.01.2071	00.00.00	0.0	1.85	1.85	0.0
14.01.2071	00.00.00	8.65714285714286	-0.75	-0.75	0.0
15.01.2071	00.00.00	1.8	-1.35	-1.35	0.0
16.01.2071	00.00.00	5.06666666666667	-0.45	-0.45	0.0
17.01.2071	00.00.00	4.23636363636369	-2.01666666666667	-2.01666666666667	0.0
18.01.2071	00.00.00	0.116666666666606	1.35	1.35	0.0
19.01.2071	00.00.00	0.0	3.05	3.05	0.0
20.01.2071	00.00.00	0.0	-0.95	-0.95	0.0
21.01.2071	00.00.00	5.35	-0.55	-0.55	0.0
22.01.2071	00.00.00	0.0	1.95	1.95	0.0
23.01.2071	00.00.00	0.6	4.15	4.15	0.0
24.01.2071	00.00.00	3.2	5.31666666666667	5.31666666666667	0.0
25.01.2071	00.00.00	0.0	1.75	1.75	0.0
26.01.2071	00.00.00	0.0	-2.6	-2.6	0.0
27.01.2071	00.00.00	0.0	-4.35	-4.35	0.0
28.01.2071	00.00.00	0.0	-5.65	-5.65	0.0
29.01.2071	00.00.00	0.0	-3.01666666666667	-3.01666666666667	0.0
30.01.2071	00.00.00	0.0	-3.01666666666667	-3.01666666666667	0.0
31.01.2071	00.00.00	0.0	-5.41666666666667	-5.41666666666667	0.0
01.02.2071	00.00.00	11.1865979381443	-5.88333333333333	-5.88333333333333	0.0
02.02.2071	00.00.00	16.4	-4.78333333333333	-4.78333333333333	0.0
03.02.2071	00.00.00	1.25	-6.0	-6.0	0.0
04.02.2071	00.00.00	1.0	-5.76666666666667	-5.76666666666667	0.0
