Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_Myglevatn
dd.mm.yyyy	hh:mm:ss	mm	grC	grC	m3/s
01.01.2071	00.00.00	0.0	5.45	5.45	0.0
02.01.2071	00.00.00	0.95	5.55	5.55	0.0
03.01.2071	00.00.00	15.1785714285714	6.35	6.35	0.0
04.01.2071	00.00.00	21.5421052631579	6.55	6.55	0.0
05.01.2071	00.00.00	6.1	5.31666666666667	5.31666666666667	0.0
06.01.2071	00.00.00	10.1	4.08333333333333	4.08333333333333	0.0
07.01.2071	00.00.00	7.05	1.55	1.55	0.0
08.01.2071	00.00.00	0.0	-2.375	-2.375	0.0
09.01.2071	00.00.00	0.0	-2.525	-2.525	0.0
10.01.2071	00.00.00	0.0	-2.675	-2.675	0.0
11.01.2071	00.00.00	0.0	-3.575	-3.575	0.0
12.01.2071	00.00.00	11.1	0.75	0.75	0.0
13.01.2071	00.00.00	0.0	0.95	0.95	0.0
14.01.2071	00.00.00	0.3	4.01666666666667	4.01666666666667	0.0
15.01.2071	00.00.00	1.1	3.05	3.05	0.0
16.01.2071	00.00.00	3.1	3.45	3.45	0.0
17.01.2071	00.00.00	0.3	1.65	1.65	0.0
18.01.2071	00.00.00	0.0	0.283333333333333	0.283333333333333	0.0
19.01.2071	00.00.00	0.3	0.35	0.35	0.0
20.01.2071	00.00.00	4.15454545454554	0.35	0.35	0.0
21.01.2071	00.00.00	46.0515645586297	0.9	0.9	0.0
22.01.2071	00.00.00	52.1831851119894	3.95	3.95	0.0
23.01.2071	00.00.00	3.6	4.55	4.55	0.0
24.01.2071	00.00.00	15.7285714285714	5.38333333333333	5.38333333333333	0.0
25.01.2071	00.00.00	3.8	3.75	3.75	0.0
26.01.2071	00.00.00	0.0	2.65	2.65	0.0
27.01.2071	00.00.00	0.0	1.6	1.6	0.0
28.01.2071	00.00.00	0.0	0.402173913043482	0.402173913043482	0.0
29.01.2071	00.00.00	21.7526315789474	3.75	3.75	0.0
30.01.2071	00.00.00	0.6	-0.35	-0.35	0.0
31.01.2071	00.00.00	3.4	0.75	0.75	0.0
01.02.2071	00.00.00	0.2	2.95	2.95	0.0
02.02.2071	00.00.00	0.0	0.85	0.85	0.0
03.02.2071	00.00.00	0.0	0.283333333333333	0.283333333333333	0.0
04.02.2071	00.00.00	0.0	-1.65	-1.65	0.0
05.02.2071	00.00.00	1.9	1.35	1.35	0.0
06.02.2071	00.00.00	0.0	3.25	3.25	0.0
07.02.2071	00.00.00	3.1	4.55	4.55	0.0
08.02.2071	00.00.00	0.0	1.85	1.85	0.0
09.02.2071	00.00.00	0.0	3.25	3.25	0.0
10.02.2071	00.00.00	8.82857142857143	2.3	2.3	0.0
11.02.2071	00.00.00	0.0	1.95	1.95	0.0
12.02.2071	00.00.00	0.0	1.15	1.15	0.0
13.02.2071	00.00.00	0.0	3.75	3.75	0.0
14.02.2071	00.00.00	17.7133333333333	2.75	2.75	0.0
15.02.2071	00.00.00	4.5	2.85	2.85	0.0
16.02.2071	00.00.00	14.9	3.05	3.05	0.0
17.02.2071	00.00.00	7.54	0.9	0.9	0.0
18.02.2071	00.00.00	6.1	0.402173913043482	0.402173913043482	0.0
19.02.2071	00.00.00	44.9444664031619	4.35	4.35	0.0
20.02.2071	00.00.00	20.6176470588235	1.95	1.95	0.0
21.02.2071	00.00.00	0.0	-1.05	-1.05	0.0
22.02.2071	00.00.00	0.0	-1.05	-1.05	0.0
23.02.2071	00.00.00	0.0	-4.05	-4.05	0.0
24.02.2071	00.00.00	0.0	-6.42777777777778	-6.42777777777778	0.0
25.02.2071	00.00.00	0.0	-3.825	-3.825	0.0
26.02.2071	00.00.00	0.0	-3.45	-3.45	0.0
27.02.2071	00.00.00	0.0	-1.55	-1.55	0.0
28.02.2071	00.00.00	0.0	-2.525	-2.525	0.0
01.03.2071	00.00.00	0.25	-3.45	-3.45	0.0
02.03.2071	00.00.00	0.4	-2.3	-2.3	0.0
03.03.2071	00.00.00	0.116666666666606	-2.75	-2.75	0.0
04.03.2071	00.00.00	0.0	-2.75	-2.75	0.0
05.03.2071	00.00.00	0.0	-1.35	-1.35	0.0
06.03.2071	00.00.00	5.275	-1.55	-1.55	0.0
07.03.2071	00.00.00	4.5	0.75	0.75	0.0
08.03.2071	00.00.00	7.3	0.216666666666667	0.216666666666667	0.0
09.03.2071	00.00.00	3.89000000000003	2.05	2.05	0.0
10.03.2071	00.00.00	2.2	3.25	3.25	0.0
11.03.2071	00.00.00	2.1	1.65	1.65	0.0
12.03.2071	00.00.00	17.2	1.55	1.55	0.0
13.03.2071	00.00.00	7.54	0.75	0.75	0.0
14.03.2071	00.00.00	2.5	-0.116666666666667	-0.116666666666667	0.0
15.03.2071	00.00.00	3.5	-0.35	-0.35	0.0
16.03.2071	00.00.00	0.8	-1.75	-1.75	0.0
17.03.2071	00.00.00	0.6	-2.3	-2.3	0.0
18.03.2071	00.00.00	0.95	-2.6	-2.6	0.0
19.03.2071	00.00.00	1.2	-2.01666666666667	-2.01666666666667	0.0
20.03.2071	00.00.00	0.2	-2.525	-2.525	0.0
21.03.2071	00.00.00	0.0	-2.15	-2.15	0.0
22.03.2071	00.00.00	0.0	-1.15	-1.15	0.0
23.03.2071	00.00.00	0.6	-1.15	-1.15	0.0
24.03.2071	00.00.00	1.8	0.283333333333333	0.283333333333333	0.0
25.03.2071	00.00.00	3.2	-0.05	-0.05	0.0
