"","Date","Obs","Month","CNRMCCLM","CNRMRCA","ECEARTHCCLM","ECEARTHHIRHAM","ECEARTHRACMO","ECEARTHRCA","HADGEMRCA","IPSLRCA","MPICCLM","MPIRCA"
"6392",1974-07-02,14.05,"07",16.142,16.323,16.382,15.715,16.287,16.526,17.432,17.367,15.152,15.339
"6393",1974-07-03,13.15,"07",15.242,15.423,15.482,14.815,15.387,15.626,16.532,16.467,14.252,14.439
"6394",1974-07-04,10.75,"07",12.842,13.023,13.082,12.415,12.987,13.226,14.132,14.067,11.852,12.039
"6395",1974-07-05,10.05,"07",12.142,12.323,12.382,11.715,12.287,12.526,13.432,13.367,11.152,11.339
"6396",1974-07-06,13.35,"07",15.442,15.623,15.682,15.015,15.587,15.826,16.732,16.667,14.452,14.639
"6397",1974-07-07,12.55,"07",14.642,14.823,14.882,14.215,14.787,15.026,15.932,15.867,13.652,13.839
"6398",1974-07-08,14.15,"07",16.242,16.423,16.482,15.815,16.387,16.626,17.532,17.467,15.252,15.439
"6399",1974-07-09,15.85,"07",17.942,18.123,18.182,17.515,18.087,18.326,19.232,19.167,16.952,17.139
"6400",1974-07-10,15.75,"07",17.842,18.023,18.082,17.415,17.987,18.226,19.132,19.067,16.852,17.039
"6401",1974-07-11,13.45,"07",15.542,15.723,15.782,15.115,15.687,15.926,16.832,16.767,14.552,14.739
"6402",1974-07-12,12.75,"07",14.842,15.023,15.082,14.415,14.987,15.226,16.132,16.067,13.852,14.039
"6403",1974-07-13,12.35,"07",14.442,14.623,14.682,14.015,14.587,14.826,15.732,15.667,13.452,13.639
"6404",1974-07-14,12.55,"07",14.642,14.823,14.882,14.215,14.787,15.026,15.932,15.867,13.652,13.839
"6405",1974-07-15,12.55,"07",14.642,14.823,14.882,14.215,14.787,15.026,15.932,15.867,13.652,13.839
"6406",1974-07-16,12.75,"07",14.842,15.023,15.082,14.415,14.987,15.226,16.132,16.067,13.852,14.039
"6407",1974-07-17,12.55,"07",14.642,14.823,14.882,14.215,14.787,15.026,15.932,15.867,13.652,13.839
"6408",1974-07-18,13.05,"07",15.142,15.323,15.382,14.715,15.287,15.526,16.432,16.367,14.152,14.339
"6409",1974-07-19,13.45,"07",15.542,15.723,15.782,15.115,15.687,15.926,16.832,16.767,14.552,14.739
"6410",1974-07-20,12.65,"07",14.742,14.923,14.982,14.315,14.887,15.126,16.032,15.967,13.752,13.939
"6411",1974-07-21,13.55,"07",15.642,15.823,15.882,15.215,15.787,16.026,16.932,16.867,14.652,14.839
"6412",1974-07-22,12.55,"07",14.642,14.823,14.882,14.215,14.787,15.026,15.932,15.867,13.652,13.839
"6413",1974-07-23,12.15,"07",14.242,14.423,14.482,13.815,14.387,14.626,15.532,15.467,13.252,13.439
"6414",1974-07-24,10.25,"07",12.342,12.523,12.582,11.915,12.487,12.726,13.632,13.567,11.352,11.539
"6415",1974-07-25,8.85,"07",10.942,11.123,11.182,10.515,11.087,11.326,12.232,12.167,9.952,10.139
"6416",1974-07-26,11.75,"07",13.842,14.023,14.082,13.415,13.987,14.226,15.132,15.067,12.852,13.039
"6417",1974-07-27,12.95,"07",15.042,15.223,15.282,14.615,15.187,15.426,16.332,16.267,14.052,14.239
"6418",1974-07-28,12.15,"07",14.242,14.423,14.482,13.815,14.387,14.626,15.532,15.467,13.252,13.439
"6419",1974-07-29,11.55,"07",13.642,13.823,13.882,13.215,13.787,14.026,14.932,14.867,12.652,12.839
"6420",1974-07-30,10.55,"07",12.642,12.823,12.882,12.215,12.787,13.026,13.932,13.867,11.652,11.839
"6421",1974-07-31,10.05,"07",12.142,12.323,12.382,11.715,12.287,12.526,13.432,13.367,11.152,11.339
"6422",1974-08-01,10.15,"08",11.765,11.49,12.751,12.554,12.106,12.728,13.761,13.169,11.61,11.467
"6423",1974-08-02,11.45,"08",13.065,12.79,14.051,13.854,13.406,14.028,15.061,14.469,12.91,12.767
"6424",1974-08-03,11.25,"08",12.865,12.59,13.851,13.654,13.206,13.828,14.861,14.269,12.71,12.567
"6425",1974-08-04,10.85,"08",12.465,12.19,13.451,13.254,12.806,13.428,14.461,13.869,12.31,12.167
"6426",1974-08-05,11.95,"08",13.565,13.29,14.551,14.354,13.906,14.528,15.561,14.969,13.41,13.267
"6427",1974-08-06,13.45,"08",15.065,14.79,16.051,15.854,15.406,16.028,17.061,16.469,14.91,14.767
"6428",1974-08-07,14.15,"08",15.765,15.49,16.751,16.554,16.106,16.728,17.761,17.169,15.61,15.467
"6429",1974-08-08,13.95,"08",15.565,15.29,16.551,16.354,15.906,16.528,17.561,16.969,15.41,15.267
"6430",1974-08-09,14.65,"08",16.265,15.99,17.251,17.054,16.606,17.228,18.261,17.669,16.11,15.967
"6431",1974-08-10,13.05,"08",14.665,14.39,15.651,15.454,15.006,15.628,16.661,16.069,14.51,14.367
"6432",1974-08-11,12.55,"08",14.165,13.89,15.151,14.954,14.506,15.128,16.161,15.569,14.01,13.867
"6433",1974-08-12,12.75,"08",14.365,14.09,15.351,15.154,14.706,15.328,16.361,15.769,14.21,14.067
"6434",1974-08-13,12.55,"08",14.165,13.89,15.151,14.954,14.506,15.128,16.161,15.569,14.01,13.867
"6435",1974-08-14,11.65,"08",13.265,12.99,14.251,14.054,13.606,14.228,15.261,14.669,13.11,12.967
"6436",1974-08-15,12.95,"08",14.565,14.29,15.551,15.354,14.906,15.528,16.561,15.969,14.41,14.267
"6437",1974-08-16,14.05,"08",15.665,15.39,16.651,16.454,16.006,16.628,17.661,17.069,15.51,15.367
"6438",1974-08-17,14.25,"08",15.865,15.59,16.851,16.654,16.206,16.828,17.861,17.269,15.71,15.567
"6439",1974-08-18,12.05,"08",13.665,13.39,14.651,14.454,14.006,14.628,15.661,15.069,13.51,13.367
"6440",1974-08-19,11.15,"08",12.765,12.49,13.751,13.554,13.106,13.728,14.761,14.169,12.61,12.467
"6441",1974-08-20,11.95,"08",13.565,13.29,14.551,14.354,13.906,14.528,15.561,14.969,13.41,13.267
"6442",1974-08-21,11.85,"08",13.465,13.19,14.451,14.254,13.806,14.428,15.461,14.869,13.31,13.167
"6443",1974-08-22,11.85,"08",13.465,13.19,14.451,14.254,13.806,14.428,15.461,14.869,13.31,13.167
"6444",1974-08-23,11.65,"08",13.265,12.99,14.251,14.054,13.606,14.228,15.261,14.669,13.11,12.967
"6445",1974-08-24,12.25,"08",13.865,13.59,14.851,14.654,14.206,14.828,15.861,15.269,13.71,13.567
"6446",1974-08-25,13.95,"08",15.565,15.29,16.551,16.354,15.906,16.528,17.561,16.969,15.41,15.267
"6447",1974-08-26,14.35,"08",15.965,15.69,16.951,16.754,16.306,16.928,17.961,17.369,15.81,15.667
"6448",1974-08-27,14.65,"08",16.265,15.99,17.251,17.054,16.606,17.228,18.261,17.669,16.11,15.967
"6449",1974-08-28,13.15,"08",14.765,14.49,15.751,15.554,15.106,15.728,16.761,16.169,14.61,14.467
"6450",1974-08-29,12.65,"08",14.265,13.99,15.251,15.054,14.606,15.228,16.261,15.669,14.11,13.967
"6451",1974-08-30,11.35,"08",12.965,12.69,13.951,13.754,13.306,13.928,14.961,14.369,12.81,12.667
"6452",1974-08-31,12.45,"08",14.065,13.79,15.051,14.854,14.406,15.028,16.061,15.469,13.91,13.767
"6453",1974-09-01,15.55,"09",17.039,17.011,18.168,17.508,17.399,17.917,18.809,18.606,16.748,16.916
"6454",1974-09-02,16.15,"09",17.639,17.611,18.768,18.108,17.999,18.517,19.409,19.206,17.348,17.516
"6455",1974-09-03,13.65,"09",15.139,15.111,16.268,15.608,15.499,16.017,16.909,16.706,14.848,15.016
"6456",1974-09-04,12.75,"09",14.239,14.211,15.368,14.708,14.599,15.117,16.009,15.806,13.948,14.116
"6457",1974-09-05,11.95,"09",13.439,13.411,14.568,13.908,13.799,14.317,15.209,15.006,13.148,13.316
"6458",1974-09-06,10.35,"09",11.839,11.811,12.968,12.308,12.199,12.717,13.609,13.406,11.548,11.716
"6459",1974-09-07,9.95,"09",11.439,11.411,12.568,11.908,11.799,12.317,13.209,13.006,11.148,11.316
"6460",1974-09-08,10.15,"09",11.639,11.611,12.768,12.108,11.999,12.517,13.409,13.206,11.348,11.516
"6461",1974-09-09,10.85,"09",12.339,12.311,13.468,12.808,12.699,13.217,14.109,13.906,12.048,12.216
"6462",1974-09-10,9.75,"09",11.239,11.211,12.368,11.708,11.599,12.117,13.009,12.806,10.948,11.116
"6463",1974-09-11,9.65,"09",11.139,11.111,12.268,11.608,11.499,12.017,12.909,12.706,10.848,11.016
"6464",1974-09-12,10.05,"09",11.539,11.511,12.668,12.008,11.899,12.417,13.309,13.106,11.248,11.416
"6465",1974-09-13,10.45,"09",11.939,11.911,13.068,12.408,12.299,12.817,13.709,13.506,11.648,11.816
"6466",1974-09-14,11.15,"09",12.639,12.611,13.768,13.108,12.999,13.517,14.409,14.206,12.348,12.516
"6467",1974-09-15,11.15,"09",12.639,12.611,13.768,13.108,12.999,13.517,14.409,14.206,12.348,12.516
"6468",1974-09-16,11.15,"09",12.639,12.611,13.768,13.108,12.999,13.517,14.409,14.206,12.348,12.516
"6469",1974-09-17,13.15,"09",14.639,14.611,15.768,15.108,14.999,15.517,16.409,16.206,14.348,14.516
"6470",1974-09-18,10.25,"09",11.739,11.711,12.868,12.208,12.099,12.617,13.509,13.306,11.448,11.616
"6471",1974-09-19,7.95,"09",9.439,9.411,10.568,9.908,9.799,10.317,11.209,11.006,9.148,9.316
"6472",1974-09-20,6.95,"09",8.439,8.411,9.568,8.908,8.799,9.317,10.209,10.006,8.148,8.316
"6473",1974-09-21,7.55,"09",9.039,9.011,10.168,9.508,9.399,9.917,10.809,10.606,8.748,8.916
"6474",1974-09-22,8.05,"09",9.539,9.511,10.668,10.008,9.899,10.417,11.309,11.106,9.248,9.416
"6475",1974-09-23,6.55,"09",8.039,8.011,9.168,8.508,8.399,8.917,9.809,9.606,7.748,7.916
"6476",1974-09-24,7.15,"09",8.639,8.611,9.768,9.108,8.999,9.517,10.409,10.206,8.348,8.516
"6477",1974-09-25,8.35,"09",9.839,9.811,10.968,10.308,10.199,10.717,11.609,11.406,9.548,9.716
"6478",1974-09-26,7.85,"09",9.339,9.311,10.468,9.808,9.699,10.217,11.109,10.906,9.048,9.216
"6479",1974-09-27,5.35,"09",6.839,6.811,7.968,7.308,7.199,7.717,8.609,8.406,6.548,6.716
"6480",1974-09-28,5.25,"09",6.739,6.711,7.868,7.208,7.099,7.617,8.509,8.306,6.448,6.616
"6481",1974-09-29,6.15,"09",7.639,7.611,8.768,8.108,7.999,8.517,9.409,9.206,7.348,7.516
"6482",1974-09-30,5.95,"09",7.439,7.411,8.568,7.908,7.799,8.317,9.209,9.006,7.148,7.316
"6483",1974-10-01,6.05,"10",7.844,7.772,8.772,8.199,8.134,8.951,9.305,8.803,8.256,7.934
"6484",1974-10-02,6.55,"10",8.344,8.272,9.272,8.699,8.634,9.451,9.805,9.303,8.756,8.434
"6485",1974-10-03,7.65,"10",9.444,9.372,10.372,9.799,9.734,10.551,10.905,10.403,9.856,9.534
"6486",1974-10-04,8.05,"10",9.844,9.772,10.772,10.199,10.134,10.951,11.305,10.803,10.256,9.934
"6487",1974-10-05,5.85,"10",7.644,7.572,8.572,7.999,7.934,8.751,9.105,8.603,8.056,7.734
"6488",1974-10-06,4.55,"10",6.344,6.272,7.272,6.699,6.634,7.451,7.805,7.303,6.756,6.434
"6489",1974-10-07,4.65,"10",6.444,6.372,7.372,6.799,6.734,7.551,7.905,7.403,6.856,6.534
"6490",1974-10-08,6.15,"10",7.944,7.872,8.872,8.299,8.234,9.051,9.405,8.903,8.356,8.034
"6491",1974-10-09,6.45,"10",8.244,8.172,9.172,8.599,8.534,9.351,9.705,9.203,8.656,8.334
"6492",1974-10-10,5.95,"10",7.744,7.672,8.672,8.099,8.034,8.851,9.205,8.703,8.156,7.834
"6493",1974-10-11,2.75,"10",4.544,4.472,5.472,4.899,4.834,5.651,6.005,5.503,4.956,4.634
"6494",1974-10-12,1.65,"10",3.444,3.372,4.372,3.799,3.734,4.551,4.905,4.403,3.856,3.534
"6495",1974-10-13,2.65,"10",4.444,4.372,5.372,4.799,4.734,5.551,5.905,5.403,4.856,4.534
"6496",1974-10-14,1.95,"10",3.744,3.672,4.672,4.099,4.034,4.851,5.205,4.703,4.156,3.834
"6497",1974-10-15,2.65,"10",4.444,4.372,5.372,4.799,4.734,5.551,5.905,5.403,4.856,4.534
"6498",1974-10-16,5.75,"10",7.544,7.472,8.472,7.899,7.834,8.651,9.005,8.503,7.956,7.634
"6499",1974-10-17,6.25,"10",8.044,7.972,8.972,8.399,8.334,9.151,9.505,9.003,8.456,8.134
"6500",1974-10-18,7.15,"10",8.944,8.872,9.872,9.299,9.234,10.051,10.405,9.903,9.356,9.034
"6501",1974-10-19,6.35,"10",8.144,8.072,9.072,8.499,8.434,9.251,9.605,9.103,8.556,8.234
"6502",1974-10-20,4.05,"10",5.844,5.772,6.772,6.199,6.134,6.951,7.305,6.803,6.256,5.934
"6503",1974-10-21,2.35,"10",4.144,4.072,5.072,4.499,4.434,5.251,5.605,5.103,4.556,4.234
"6504",1974-10-22,3.35,"10",5.144,5.072,6.072,5.499,5.434,6.251,6.605,6.103,5.556,5.234
"6505",1974-10-23,5.05,"10",6.844,6.772,7.772,7.199,7.134,7.951,8.305,7.803,7.256,6.934
"6506",1974-10-24,4.25,"10",6.044,5.972,6.972,6.399,6.334,7.151,7.505,7.003,6.456,6.134
"6507",1974-10-25,4.45,"10",6.244,6.172,7.172,6.599,6.534,7.351,7.705,7.203,6.656,6.334
"6508",1974-10-26,3.35,"10",5.144,5.072,6.072,5.499,5.434,6.251,6.605,6.103,5.556,5.234
"6509",1974-10-27,2.95,"10",4.744,4.672,5.672,5.099,5.034,5.851,6.205,5.703,5.156,4.834
"6510",1974-10-28,1.75,"10",3.544,3.472,4.472,3.899,3.834,4.651,5.005,4.503,3.956,3.634
"6511",1974-10-29,2.35,"10",4.144,4.072,5.072,4.499,4.434,5.251,5.605,5.103,4.556,4.234
"6512",1974-10-30,0.65,"10",2.444,2.372,3.372,2.799,2.734,3.551,3.905,3.403,2.856,2.534
"6513",1974-10-31,-0.15,"10",1.644,1.572,2.572,1.999,1.934,2.751,3.105,2.603,2.056,1.734
"6514",1974-11-01,1.85,"11",3.857,3.718,4.767,3.942,5.171,4.207,4.238,3.722,3.34,3.74
"6515",1974-11-02,3.05,"11",5.057,4.918,5.967,5.142,6.371,5.407,5.438,4.922,4.54,4.94
"6516",1974-11-03,1.35,"11",3.357,3.218,4.267,3.442,4.671,3.707,3.738,3.222,2.84,3.24
"6517",1974-11-04,0.25,"11",2.257,2.118,3.167,2.342,3.571,2.607,2.638,2.122,1.74,2.14
"6518",1974-11-05,-1.65,"11",0.357,0.218,1.267,0.442,1.671,0.707,0.738,0.222,-0.16,0.24
"6519",1974-11-06,-0.45,"11",1.557,1.418,2.467,1.642,2.871,1.907,1.938,1.422,1.04,1.44
"6520",1974-11-07,0.95,"11",2.957,2.818,3.867,3.042,4.271,3.307,3.338,2.822,2.44,2.84
"6521",1974-11-08,0.55,"11",2.557,2.418,3.467,2.642,3.871,2.907,2.938,2.422,2.04,2.44
"6522",1974-11-09,3.15,"11",5.157,5.018,6.067,5.242,6.471,5.507,5.538,5.022,4.64,5.04
"6523",1974-11-10,5.25,"11",7.257,7.118,8.167,7.342,8.571,7.607,7.638,7.122,6.74,7.14
"6524",1974-11-11,4.95,"11",6.957,6.818,7.867,7.042,8.271,7.307,7.338,6.822,6.44,6.84
"6525",1974-11-12,4.45,"11",6.457,6.318,7.367,6.542,7.771,6.807,6.838,6.322,5.94,6.34
"6526",1974-11-13,3.35,"11",5.357,5.218,6.267,5.442,6.671,5.707,5.738,5.222,4.84,5.24
"6527",1974-11-14,3.85,"11",5.857,5.718,6.767,5.942,7.171,6.207,6.238,5.722,5.34,5.74
"6528",1974-11-15,6.15,"11",8.157,8.018,9.067,8.242,9.471,8.507,8.538,8.022,7.64,8.04
"6529",1974-11-16,5.95,"11",7.957,7.818,8.867,8.042,9.271,8.307,8.338,7.822,7.44,7.84
"6530",1974-11-17,3.15,"11",5.157,5.018,6.067,5.242,6.471,5.507,5.538,5.022,4.64,5.04
"6531",1974-11-18,3.45,"11",5.457,5.318,6.367,5.542,6.771,5.807,5.838,5.322,4.94,5.34
"6532",1974-11-19,3.75,"11",5.757,5.618,6.667,5.842,7.071,6.107,6.138,5.622,5.24,5.64
"6533",1974-11-20,2.75,"11",4.757,4.618,5.667,4.842,6.071,5.107,5.138,4.622,4.24,4.64
"6534",1974-11-21,2.05,"11",4.057,3.918,4.967,4.142,5.371,4.407,4.438,3.922,3.54,3.94
"6535",1974-11-22,-1.45,"11",0.557,0.418,1.467,0.642,1.871,0.907,0.938,0.422,0.04,0.44
"6536",1974-11-23,-2.75,"11",-0.743,-0.882,0.167,-0.658,0.571,-0.393,-0.362,-0.878,-1.26,-0.86
"6537",1974-11-24,-0.35,"11",1.657,1.518,2.567,1.742,2.971,2.007,2.038,1.522,1.14,1.54
"6538",1974-11-25,2.75,"11",4.757,4.618,5.667,4.842,6.071,5.107,5.138,4.622,4.24,4.64
"6539",1974-11-26,2.45,"11",4.457,4.318,5.367,4.542,5.771,4.807,4.838,4.322,3.94,4.34
"6540",1974-11-27,0.75,"11",2.757,2.618,3.667,2.842,4.071,3.107,3.138,2.622,2.24,2.64
"6541",1974-11-28,0.25,"11",2.257,2.118,3.167,2.342,3.571,2.607,2.638,2.122,1.74,2.14
"6542",1974-11-29,0.45,"11",2.457,2.318,3.367,2.542,3.771,2.807,2.838,2.322,1.94,2.34
"6543",1974-11-30,-2.75,"11",-0.743,-0.882,0.167,-0.658,0.571,-0.393,-0.362,-0.878,-1.26,-0.86
"6544",1974-12-01,-4.65,"12",-2.439,-2.821,-2.66,-2.389,-2.845,-3.012,-1.007,-2.628,-3.543,-3.365
"6545",1974-12-02,-2.55,"12",-0.339,-0.721,-0.56,-0.289,-0.745,-0.912,1.093,-0.528,-1.443,-1.265
"6546",1974-12-03,2.85,"12",5.061,4.679,4.84,5.111,4.655,4.488,6.493,4.872,3.957,4.135
"6547",1974-12-04,3.45,"12",5.661,5.279,5.44,5.711,5.255,5.088,7.093,5.472,4.557,4.735
"6548",1974-12-05,2.45,"12",4.661,4.279,4.44,4.711,4.255,4.088,6.093,4.472,3.557,3.735
"6549",1974-12-06,0.75,"12",2.961,2.579,2.74,3.011,2.555,2.388,4.393,2.772,1.857,2.035
"6550",1974-12-07,1.35,"12",3.561,3.179,3.34,3.611,3.155,2.988,4.993,3.372,2.457,2.635
"6551",1974-12-08,1.95,"12",4.161,3.779,3.94,4.211,3.755,3.588,5.593,3.972,3.057,3.235
"6552",1974-12-09,3.15,"12",5.361,4.979,5.14,5.411,4.955,4.788,6.793,5.172,4.257,4.435
"6553",1974-12-10,2.35,"12",4.561,4.179,4.34,4.611,4.155,3.988,5.993,4.372,3.457,3.635
"6554",1974-12-11,-0.25,"12",1.961,1.579,1.74,2.011,1.555,1.388,3.393,1.772,0.857,1.035
"6555",1974-12-12,-1.95,"12",0.261,-0.121,0.04,0.311,-0.145,-0.312,1.693,0.0719999999999998,-0.843,-0.665
"6556",1974-12-13,-5.65,"12",-3.439,-3.821,-3.66,-3.389,-3.845,-4.012,-2.007,-3.628,-4.543,-4.365
"6557",1974-12-14,-2.25,"12",-0.0390000000000001,-0.421,-0.26,0.0110000000000001,-0.445,-0.612,1.393,-0.228,-1.143,-0.965
"6558",1974-12-15,1.35,"12",3.561,3.179,3.34,3.611,3.155,2.988,4.993,3.372,2.457,2.635
"6559",1974-12-16,-0.85,"12",1.361,0.979,1.14,1.411,0.955,0.788,2.793,1.172,0.257,0.435
"6560",1974-12-17,-0.65,"12",1.561,1.179,1.34,1.611,1.155,0.988,2.993,1.372,0.457,0.635
"6561",1974-12-18,-3.85,"12",-1.639,-2.021,-1.86,-1.589,-2.045,-2.212,-0.207,-1.828,-2.743,-2.565
"6562",1974-12-19,-4.25,"12",-2.039,-2.421,-2.26,-1.989,-2.445,-2.612,-0.607,-2.228,-3.143,-2.965
"6563",1974-12-20,0.35,"12",2.561,2.179,2.34,2.611,2.155,1.988,3.993,2.372,1.457,1.635
"6564",1974-12-21,4.85,"12",7.061,6.679,6.84,7.111,6.655,6.488,8.493,6.872,5.957,6.135
"6565",1974-12-22,5.95,"12",8.161,7.779,7.94,8.211,7.755,7.588,9.593,7.972,7.057,7.235
"6566",1974-12-23,6.15,"12",8.361,7.979,8.14,8.411,7.955,7.788,9.793,8.172,7.257,7.435
"6567",1974-12-24,5.35,"12",7.561,7.179,7.34,7.611,7.155,6.988,8.993,7.372,6.457,6.635
"6568",1974-12-25,3.85,"12",6.061,5.679,5.84,6.111,5.655,5.488,7.493,5.872,4.957,5.135
"6569",1974-12-26,3.05,"12",5.261,4.879,5.04,5.311,4.855,4.688,6.693,5.072,4.157,4.335
"6570",1974-12-27,2.05,"12",4.261,3.879,4.04,4.311,3.855,3.688,5.693,4.072,3.157,3.335
"6571",1974-12-28,-0.55,"12",1.661,1.279,1.44,1.711,1.255,1.088,3.093,1.472,0.557,0.735
"6572",1974-12-29,1.15,"12",3.361,2.979,3.14,3.411,2.955,2.788,4.793,3.172,2.257,2.435
"6573",1974-12-30,1.35,"12",3.561,3.179,3.34,3.611,3.155,2.988,4.993,3.372,2.457,2.635
"6574",1974-12-31,0.45,"12",2.661,2.279,2.44,2.711,2.255,2.088,4.093,2.472,1.557,1.735
"6575",1975-01-01,2.35,"01",4.943,4.546,4.217,4.058,5.231,4.32,4.594,5.809,4.028,4.198
"6576",1975-01-02,3.45,"01",6.043,5.646,5.317,5.158,6.331,5.42,5.694,6.909,5.128,5.298
"6577",1975-01-03,4.45,"01",7.043,6.646,6.317,6.158,7.331,6.42,6.694,7.909,6.128,6.298
"6578",1975-01-04,3.55,"01",6.143,5.746,5.417,5.258,6.431,5.52,5.794,7.009,5.228,5.398
"6579",1975-01-05,0.85,"01",3.443,3.046,2.717,2.558,3.731,2.82,3.094,4.309,2.528,2.698
"6580",1975-01-06,4.75,"01",7.343,6.946,6.617,6.458,7.631,6.72,6.994,8.209,6.428,6.598
"6581",1975-01-07,1.65,"01",4.243,3.846,3.517,3.358,4.531,3.62,3.894,5.109,3.328,3.498
"6582",1975-01-08,-1.95,"01",0.643,0.246,-0.083,-0.242,0.931,0.02,0.294,1.509,-0.272,-0.102
"6583",1975-01-09,-3.95,"01",-1.357,-1.754,-2.083,-2.242,-1.069,-1.98,-1.706,-0.491,-2.272,-2.102
"6584",1975-01-10,1.15,"01",3.743,3.346,3.017,2.858,4.031,3.12,3.394,4.609,2.828,2.998
"6585",1975-01-11,0.95,"01",3.543,3.146,2.817,2.658,3.831,2.92,3.194,4.409,2.628,2.798
"6586",1975-01-12,-0.05,"01",2.543,2.146,1.817,1.658,2.831,1.92,2.194,3.409,1.628,1.798
"6587",1975-01-13,1.75,"01",4.343,3.946,3.617,3.458,4.631,3.72,3.994,5.209,3.428,3.598
"6588",1975-01-14,3.55,"01",6.143,5.746,5.417,5.258,6.431,5.52,5.794,7.009,5.228,5.398
"6589",1975-01-15,4.85,"01",7.443,7.046,6.717,6.558,7.731,6.82,7.094,8.309,6.528,6.698
"6590",1975-01-16,5.45,"01",8.043,7.646,7.317,7.158,8.331,7.42,7.694,8.909,7.128,7.298
"6591",1975-01-17,2.35,"01",4.943,4.546,4.217,4.058,5.231,4.32,4.594,5.809,4.028,4.198
"6592",1975-01-18,0.15,"01",2.743,2.346,2.017,1.858,3.031,2.12,2.394,3.609,1.828,1.998
"6593",1975-01-19,-0.45,"01",2.143,1.746,1.417,1.258,2.431,1.52,1.794,3.009,1.228,1.398
"6594",1975-01-20,-2.75,"01",-0.157,-0.554,-0.883,-1.042,0.131,-0.78,-0.506,0.709,-1.072,-0.902
"6595",1975-01-21,0.15,"01",2.743,2.346,2.017,1.858,3.031,2.12,2.394,3.609,1.828,1.998
"6596",1975-01-22,1.05,"01",3.643,3.246,2.917,2.758,3.931,3.02,3.294,4.509,2.728,2.898
"6597",1975-01-23,2.25,"01",4.843,4.446,4.117,3.958,5.131,4.22,4.494,5.709,3.928,4.098
"6598",1975-01-24,1.15,"01",3.743,3.346,3.017,2.858,4.031,3.12,3.394,4.609,2.828,2.998
"6599",1975-01-25,0.65,"01",3.243,2.846,2.517,2.358,3.531,2.62,2.894,4.109,2.328,2.498
"6600",1975-01-26,0.35,"01",2.943,2.546,2.217,2.058,3.231,2.32,2.594,3.809,2.028,2.198
"6601",1975-01-27,0.75,"01",3.343,2.946,2.617,2.458,3.631,2.72,2.994,4.209,2.428,2.598
"6602",1975-01-28,0.45,"01",3.043,2.646,2.317,2.158,3.331,2.42,2.694,3.909,2.128,2.298
"6603",1975-01-29,0.55,"01",3.143,2.746,2.417,2.258,3.431,2.52,2.794,4.009,2.228,2.398
"6604",1975-01-30,0.95,"01",3.543,3.146,2.817,2.658,3.831,2.92,3.194,4.409,2.628,2.798
"6605",1975-01-31,1.15,"01",3.743,3.346,3.017,2.858,4.031,3.12,3.394,4.609,2.828,2.998
"6606",1975-02-01,2.75,"02",4.961,5.12,5.773,4.495,4.617,5.32,4.569,5.279,5.307,4.64
"6607",1975-02-02,3.05,"02",5.261,5.42,6.073,4.795,4.917,5.62,4.869,5.579,5.607,4.94
"6608",1975-02-03,2.55,"02",4.761,4.92,5.573,4.295,4.417,5.12,4.369,5.079,5.107,4.44
"6609",1975-02-04,0.45,"02",2.661,2.82,3.473,2.195,2.317,3.02,2.269,2.979,3.007,2.34
"6610",1975-02-05,-0.85,"02",1.361,1.52,2.173,0.895,1.017,1.72,0.969,1.679,1.707,1.04
"6611",1975-02-06,-1.15,"02",1.061,1.22,1.873,0.595,0.717,1.42,0.669,1.379,1.407,0.74
"6612",1975-02-07,-0.85,"02",1.361,1.52,2.173,0.895,1.017,1.72,0.969,1.679,1.707,1.04
"6613",1975-02-08,-3.15,"02",-0.939,-0.78,-0.127,-1.405,-1.283,-0.58,-1.331,-0.621,-0.593,-1.26
"6614",1975-02-09,-4.35,"02",-2.139,-1.98,-1.327,-2.605,-2.483,-1.78,-2.531,-1.821,-1.793,-2.46
"6615",1975-02-10,-4.15,"02",-1.939,-1.78,-1.127,-2.405,-2.283,-1.58,-2.331,-1.621,-1.593,-2.26
"6616",1975-02-11,-3.45,"02",-1.239,-1.08,-0.427,-1.705,-1.583,-0.88,-1.631,-0.921,-0.893,-1.56
"6617",1975-02-12,-1.95,"02",0.261,0.42,1.073,-0.205,-0.083,0.62,-0.131,0.579,0.607,-0.0600000000000001
"6618",1975-02-13,-2.75,"02",-0.539,-0.38,0.273,-1.005,-0.883,-0.18,-0.931,-0.221,-0.193,-0.86
"6619",1975-02-14,-4.35,"02",-2.139,-1.98,-1.327,-2.605,-2.483,-1.78,-2.531,-1.821,-1.793,-2.46
"6620",1975-02-15,-6.55,"02",-4.339,-4.18,-3.527,-4.805,-4.683,-3.98,-4.731,-4.021,-3.993,-4.66
"6621",1975-02-16,-8.15,"02",-5.939,-5.78,-5.127,-6.405,-6.283,-5.58,-6.331,-5.621,-5.593,-6.26
"6622",1975-02-17,-3.95,"02",-1.739,-1.58,-0.927,-2.205,-2.083,-1.38,-2.131,-1.421,-1.393,-2.06
"6623",1975-02-18,0.05,"02",2.261,2.42,3.073,1.795,1.917,2.62,1.869,2.579,2.607,1.94
"6624",1975-02-19,0.45,"02",2.661,2.82,3.473,2.195,2.317,3.02,2.269,2.979,3.007,2.34
"6625",1975-02-20,-2.25,"02",-0.0390000000000001,0.12,0.773,-0.505,-0.383,0.32,-0.431,0.279,0.307,-0.36
"6626",1975-02-21,-0.75,"02",1.461,1.62,2.273,0.995,1.117,1.82,1.069,1.779,1.807,1.14
