"","fut","CNRMCCLM","CNRMRCA","ECEARTHCCLM","ECEARTHHIRHAM","ECEARTHRACMO","ECEARTHRCA","HADGEMRCA","IPSLRCA","MPICCLM","MPIRCA"
"3293",2050-01-06,0,0,0,0.95,11.7222222222222,0,10.8,0,9.6,0
"3294",2050-01-07,9.8,0.1,16.2,3.7,0,2.01428571428574,15.4928571428571,10.4,6.63333333333333,2.1
"3295",2050-01-08,7.55714285714286,19.5913705583756,25.9471698113208,42.8154314888009,0,11.3333333333333,1.2,10.7,0,0
"3296",2050-01-09,1,12.6,0,5.425,0,2.8,6.3,24.4035398230088,0,0
"3297",2050-01-10,0,0.0666666666666667,0.3,6.96666666666667,3.58000000000004,0,26.6816326530613,2.1,0,0
"3298",2050-01-11,0,0,0,0,12.675,0.116666666666606,0.5,12.0307692307692,0,0
"3299",2050-01-12,0.0666666666666667,3.8,0,4.23636363636369,0,0,0,19.9631578947368,3.95,7.78
"3300",2050-01-13,0,3.8,0,0.95,1.2,0.1,0.1,3.2,3.35,1
"3301",2050-01-14,0.0666666666666667,0,14.1181818181818,0.3,2.6,11.3333333333333,15.8857142857143,0,5.2,10.9857142857143
"3302",2050-01-15,8.48571428571429,1.5,18.875,0,4.25,23.6615384615385,15.8857142857143,0.1,2.75,10.7571428571429
"3303",2050-01-16,0.3,0,11.8909090909091,0,9.775,8.7,2.75,0,0.166666666666606,3.8
"3304",2050-01-17,1.1,0,0.25,5.74,0,4.175,0,0,0,12.8
"3305",2050-01-18,7,0,11.5375,0.9,0,8.06666666666667,0,0,0,0
"3306",2050-01-19,4.93333333333333,0,2.2,0,10.5285714285714,1.3,0,0,0,1.6
"3307",2050-01-20,9.9,2,5.7,0,3.91538461538472,7.3,0,0,0.1,9.4375
"3308",2050-01-21,0,0.3,0.1,0,0,0,0,2.3,9.6,5.425
"3309",2050-01-22,0,0,4.4,4.93333333333333,20.223076923077,8.23333333333333,0,8.3,0.166666666666606,3.35
"3310",2050-01-23,17.0090452261307,8.8,0.116666666666606,27.7213483146068,0,0.116666666666606,0,5.9,6.3,0
"3311",2050-01-24,16.0177142857143,20.1030456852792,0,5.35,9.85,1.77500000000002,0,9.3,3.875,0.1
"3312",2050-01-25,3.7,19.5060913705583,3.3,0,0.1,3.56521739130438,0,0.75,9.2,0
"3313",2050-01-26,0,0.7,14.0090909090909,1.7,19.3,5,0,0.25,0,0
"3314",2050-01-27,1.56666666666667,0,0,0,8.18571428571429,0,0,8.1,6.71666666666667,0
"3315",2050-01-28,12.8,0.0666666666666667,21.8,1.6,21.590756302521,4.9,0,1.2,0.9,0.166666666666606
"3316",2050-01-29,0,0,0.116666666666606,0.3,0.8,0,0,32.98,10.15,0.1
"3317",2050-01-30,0,0,6.3,2.9,0,0.4,4,3.8,17.0166666666667,9.6125
"3318",2050-01-31,40.8204198473281,24.6318181818182,10.15,4.15454545454554,5.275,7.9,4,8.4,1.8,6.14
"3319",2050-02-01,0,0.1,0,3.8,0,0,10,19.4473684210526,16.55,16.4625
"3320",2050-02-02,0,0,0,39.7857438016528,0,0,0,6.8,0.5,3.9
"3321",2050-02-03,0,0,0,63.4244894598155,0,0,0,3.7,10,6.22
"3322",2050-02-04,25.9425,7.1,0,25.0507462686568,0,0,0,38.8845860566448,5,34.4574242424242
"3323",2050-02-05,0.3,0.2,0,2.1,0,0,6.3,6.9,5.5,9.9
"3324",2050-02-06,0,0,0,3.1,0.1,0,1.8,6.14827586206893,0,0
"3325",2050-02-07,20.2625,10.9,0.95,13.2583333333333,0,0,0,0,0,12.6888888888889
"3326",2050-02-08,64.1335884353741,19.1154285714285,2.6,0.116666666666606,3.91538461538472,13.9,0,7.3,0,0
"3327",2050-02-09,14.4070422535211,24.6318181818182,0,0,3.3,0.2,0,18.7333333333333,0,0
"3328",2050-02-10,5.5,13.1666666666667,0,1.5,0,0.116666666666606,0,4.2,0,0
"3329",2050-02-11,40.3130407124681,48.206283068783,4.4,0.116666666666606,0,24.8153846153846,0,17.2769230769231,0,0
"3330",2050-02-12,3.1,15.1916666666667,4.8,0,1.6,3.2,0,11,1,3.7
"3331",2050-02-13,49.8869557823128,50.1727678571428,5.5,0,11.4111111111111,5.2,1.4,0.8,0,0.1
"3332",2050-02-14,17.6,19.7619289340101,27.4415094339623,4.15454545454554,24.9500000000001,24.4307692307692,9.775,1.7,20.8052631578947,6.96666666666667
"3333",2050-02-15,0.4,4.4,0.9,0.5,12.3,13.46,1.3,10.225,39.2533548387097,66.937215099715
"3334",2050-02-16,0.8,0.5,11.45,0.116666666666606,2,21.7,0.5,6.9,3.7,3.35
"3335",2050-02-17,27.4275,19.8472081218274,0,12.042105263158,5.425,0,0.1,23.7840707964602,0.0666666666666667,0.2
"3336",2050-02-18,11.8,16.4153846153846,1.6,1.25,20.3153846153847,0.9,0,6.8,0.0666666666666667,0
"3337",2050-02-19,2.23333333333333,6.8,0,8.31666666666667,0,1.25,0,12.4923076923077,0,0
"3338",2050-02-20,0.0666666666666667,5.98275862068965,0,7.05,0,0,0.3,46.1691683919944,1.96666666666667,19.1866666666667
"3339",2050-02-21,0.6,3.9,0,7.98333333333333,1.2,3.33846153846158,0,0,22.3842105263158,27.8882506527416
"3340",2050-02-22,1.2,0,5.6,0.25,0,5.3,0,9.2,20.6263157894737,13.1666666666667
"3341",2050-02-23,0,0,1.9,4.93333333333333,0,0.5,0,9.5,15.8615384615385,19.51
"3342",2050-02-24,0,0,0,38.2751377410468,0,3.72173913043479,0,0.1,2.2,5.82
"3343",2050-02-25,0,0,4.325,0,0,8.23333333333333,0,16.3076923076923,36.5518064516129,21.2833333333333
"3344",2050-02-26,0,0.166666666666606,0.1,3.1,0,1,0,0,0,0.2
"3345",2050-02-27,0.8,3.5,0,0.5,0,0,0,0,15.3538461538462,16.9875
"3346",2050-02-28,2.1,1.1,0,0.2,0,0.7,0,0,4.9,0.2
"3347",2050-03-01,0,0,0,0.116666666666606,0,1.2,1.2,0,0,0
"3348",2050-03-02,3.8,3.35,16.6307692307692,0,1.4,4.4,8.52,0,0,0
"3349",2050-03-03,1,0.2,5.8,0,1,5.3,5.35,0,0,0
"3350",2050-03-04,0.3,0,7.6,0,19.4846153846154,10.2204819277109,3.4,5.2559322033898,0,0
"3351",2050-03-05,0,0.3,6.8,4.93333333333333,2.9,1.6,1.8,0,12.0671755725192,8.64
"3352",2050-03-06,0,0,0,0.2,0,4,0,13.9,0.3,4.3
"3353",2050-03-07,0,0.0666666666666667,0,0,0,0,0,4.5,0,0
"3354",2050-03-08,0,0.166666666666606,0,1.25,3.1,0,0,7.9,0,3.2
"3355",2050-03-09,0,0,0,0,0,0,0,3.8,48.0182066388849,36.7736868686868
"3356",2050-03-10,0,0,0.1,0,0,0,0,7.3,21.3315789473684,34.4574242424242
"3357",2050-03-11,0,0,0,0,0,0,0,1.8,0.7,13.4416666666667
"3358",2050-03-12,1.25217391304352,0,0,10.8,0,0,0,0.9,0,0
"3359",2050-03-13,0.3,0,0,8.48571428571429,0.4,0,0,0.166666666666606,7.5,8.4
"3360",2050-03-14,0,0,0,8.57142857142857,11.4111111111111,0,0,0,15.8615384615385,9
"3361",2050-03-15,0.65,0,0,0,0,0,0,3.2,4.25,0
"3362",2050-03-16,4.7,3.7,0,0,0.1,0,0,0,0.1,0
"3363",2050-03-17,0,0.3,0.3,0,0,0,21.6,3.7,1.3,1.9
"3364",2050-03-18,14.2042253521127,8.5,0,0,5.425,0.25,10.7,11.5,0.5,1
"3365",2050-03-19,16.8402010050252,9.1,4.6,0,21.6915966386555,1.92857142857147,19.6294117647059,1.7,1.26666666666667,1.3
"3366",2050-03-20,3.6,1.3,0.116666666666606,0,4.325,0,0,0,0.6,4.8
"3367",2050-03-21,0,0,0.2,0,0,4.325,0,0,8.8,22.3666666666667
"3368",2050-03-22,0,0,0,0,0,1.2,0,4.5,0,0.166666666666606
"3369",2050-03-23,0,1.3,0,0,0,0,0,0,0,0
"3370",2050-03-24,0,0,0,0,0,0.1,0,1.9,0,0
"3371",2050-03-25,6.7,4.1,0,0,0,0.5,0,0,0,0.5
"3372",2050-03-26,5.5,5,0,0,0,0,0,4.8,0,0
"3373",2050-03-27,7.9,7.66,0,0,0,0,5.06666666666667,5.5,0.0666666666666667,0
"3374",2050-03-28,0.8,0,0,0,22.2966386554622,0,0,0.95,0,0.1
"3375",2050-03-29,0,0.9,0,0,11.1777777777778,0,0,6.43999999999995,0,0
"3376",2050-03-30,27.015,37.7787162162162,0,0,0,0,0.1,0,0,0
"3377",2050-03-31,10.4142857142857,24.0636363636364,0,0,0,0,0.1,0,0,0
"3378",2050-04-01,16.6713567839196,12.1,0,3.5,0,0,11.89243697479,0,0,0
"3379",2050-04-02,11.8,3.2,4.6,9.15555555555556,0,0,22.8764705882353,6.67999999999998,0,0
"3380",2050-04-03,0.116666666666606,0,0,2.3,0,0,1.4,3.8,25.9356037151703,9.175
"3381",2050-04-04,0,0,0,0,0,0,0.1,0,2.6,0.166666666666606
"3382",2050-04-05,0,0,0.4,0,0,0,0,0,29.2725701943845,30.8827140549273
"3383",2050-04-06,0,0,0,0,1.7,0,0,0.3,4.175,10.4142857142857
"3384",2050-04-07,0,0,0,0,6.5,0,35.2723004694835,0,5.58,11.66
"3385",2050-04-08,0.0666666666666667,0,0,1,7.9,20.7,9.4,0,0,0.1
"3386",2050-04-09,0,0,0,0,1.5,9.4,0,2.45,0.3,0.6
"3387",2050-04-10,1,0,0.7,0,10.8714285714286,19.3,7.42,22.3551724137931,9.2,2.9
"3388",2050-04-11,5.06666666666667,0,10.225,4.0700000000001,0,14.087012987013,0.166666666666606,3.8,2.03333333333333,2
"3389",2050-04-12,0.3,0,7.4,0,0,8.31666666666667,0,3.2,0.166666666666606,4.93333333333333
"3390",2050-04-13,0.116666666666606,0,0,0,0,0.2,4.5,0,0,0
"3391",2050-04-14,0,0,1.25,0,0,0,8.76,0,0,5.9
"3392",2050-04-15,0.1,0,12.6181818181818,0,0,0,4.25,0.1,0.4,1.2
"3393",2050-04-16,0,0,3.4,0,0,1.4,0.9,7.1,0,0
"3394",2050-04-17,0,0,0,0,0,1.25,0.4,0.25,0.0666666666666667,0.55
"3395",2050-04-18,0,0,0,0,0,8.31666666666667,0,0,1.6,0.4
"3396",2050-04-19,0,0,0,0,0,10.7054794520548,0,0,0,1.5
"3397",2050-04-20,0,0,0,0,31.1307032590052,0,0,0,0,0
"3398",2050-04-21,0,0,1,0,0,0,0,0,0,4.1
"3399",2050-04-22,1.5,0,0.95,0,0.9,0,0,0.1,0,20.7
"3400",2050-04-23,0.9,0,1.9,4.93333333333333,6.1,1.92857142857147,0,0.75,23.5333333333333,0
"3401",2050-04-24,0.1,5.275,4.4,1.2,0,5.4,0,1.5,11.1988235294118,36.5722727272727
"3402",2050-04-25,1.63333333333333,0.2,8.06666666666667,33.7433195592286,0,7.4,0,19.8157894736842,42.6681276045409,5.2
"3403",2050-04-26,0.5,0,15.65,1.25,0,0,0,3.3,40.9257419354839,0.1
"3404",2050-04-27,0,6.14827586206894,18.98125,0,0,0,0,1.2,2.03333333333333,6.675
"3405",2050-04-28,14.1028169014084,41.4837837837837,3.125,0,0,0,0,0,0,0
"3406",2050-04-29,13.8,6.55999999999996,36.3784591194968,1,0,0,0.1,0.8,0,2.6
"3407",2050-04-30,0.3,41.1469594594594,1,2.7,0,0.116666666666606,0,13.768,0.1,0
"3408",2050-05-01,3,0.95,14.4454545454545,14.1,4.25,0,0,0,0.4,0.166666666666606
"3409",2050-05-02,0.2,0.1,30.0622083981338,1,0,24.0461538461538,0,0,0.166666666666606,0
"3410",2050-05-03,3.2,0,0.3,6.2,0,5.82,0,0,0,9.175
"3411",2050-05-04,0,35.5332207207207,11.8909090909091,0,0,10.4424657534247,0,0,0.0666666666666667,0
"3412",2050-05-05,5.32,15.8333333333333,2.75,11.7061855670104,0,6.5,0.5,0,0,0.1
"3413",2050-05-06,1.63333333333333,8.9,1.2,5.35,0,0.116666666666606,0,0,0,0.55
"3414",2050-05-07,0.1,0,11.45,2.7,0,19.0166666666667,0,0,0,0
"3415",2050-05-08,2.23333333333333,2.9,18.34375,0,0,3.72173913043479,0,0,0,0
"3416",2050-05-09,0,0,0.5,3.7,0,0,0,0,0,0
"3417",2050-05-10,0,4.5,0,3.1,0,0,0,0,0,0
"3418",2050-05-11,0,18.1828571428571,1.25,41.1590220385674,0,4.8,0,0,0,0
"3419",2050-05-12,0.116666666666606,0.166666666666606,7.2,4.23636363636369,0,4.175,0,0.166666666666606,0,0.1
"3420",2050-05-13,0,20.8904761904762,0,4.23636363636369,0,0,0,0,4.8,7.21666666666667
"3421",2050-05-14,0.5,2.5,0,5.5,0,0,0,9.1,0,0.1
"3422",2050-05-15,0,0,0,53.8864130434782,7.97142857142857,0,0,2.75,1.8,0.2
"3423",2050-05-16,0,0.8,3.3,7.3,14.1,0,0,14.98,0,0
"3424",2050-05-17,0,6.67999999999998,0,12.5473684210527,0,0.95,0,0,0,0
"3425",2050-05-18,0,0,3.8,0.116666666666606,0,5.82,0,9.2,0,0
"3426",2050-05-19,0,0.8,13.5,0,0,8.7,0,5.98275862068965,0,0.3
"3427",2050-05-20,16.1685714285715,0,0.9,0,0,8.9,0,0.75,0,14.38
"3428",2050-05-21,0.0666666666666667,0,0.2,0.3,0,0.3,0,0.4,0,16.375
"3429",2050-05-22,0,0,4.25,16.7,0,0.7,0,0,14.8,4.7
"3430",2050-05-23,0,0,0,0,0,0,0,0,13.9,0
"3431",2050-05-24,0,0,0,0,0.3,0,0,0,16.3166666666667,0
"3432",2050-05-25,0,0,0,0.7,0,0,0,2.3,1.6,0
"3433",2050-05-26,0,0.95,0,0,7.21666666666667,0,5.9,0.4,4.66666666666667,0
"3434",2050-05-27,0,0.0666666666666667,0,11.1865979381443,0,0,12.8,28.06,48.7612731714326,3.5
"3435",2050-05-28,0,0,0,2.2,0.8,0,0,24.2265486725664,0.1,1.4
"3436",2050-05-29,0,0,0,0.116666666666606,1.5,0,1.1,0,12.1587786259543,0.1
"3437",2050-05-30,4.3,6.67999999999998,0,0,0,0,5.8,0,6.38333333333333,1.7
"3438",2050-05-31,0.2,5.2,0,9,2.23333333333333,0,5.8,0,0,0
"3439",2050-06-01,0.5,0.75,0,3.7,0,0,6.8,0,0,0
"3440",2050-06-02,0,9.2,0,0.1,0,0,4.4,0,3.875,0.7
"3441",2050-06-03,8.4,0,1.9,8.65714285714286,0,0.1,0,0,32.7015118790497,22.9884615384615
"3442",2050-06-04,4.3,2.6,0,9.46666666666667,0,0,0,0,0.3,0
"3443",2050-06-05,0,0.4,0,25.2741573033709,0,0,0,0,4.4,3.275
"3444",2050-06-06,0,0,0,0,13.4111111111111,0,0,0,0.166666666666606,4.1
"3445",2050-06-07,0,2.6,0,0,3.66000000000008,0,0,0.25,3.875,0
"3446",2050-06-08,15.8668571428572,12.2,0,2.1,19.0875,0,0,0,0,0
"3447",2050-06-09,0,0.166666666666606,0,39.236432506887,12.55,0,7.78,0,0,0
"3448",2050-06-10,0,0,0,1,1.7,0,3.9,0,0,0
"3449",2050-06-11,1.31538461538487,1.4,0,2.6,0.3,0,5.275,0,0,0
"3450",2050-06-12,9.7,5.2,0,2.7,0,0,0.5,5.9,0,39.895606060606
"3451",2050-06-13,0,0,0,20.8052631578947,0,0,0.1,15.1846153846154,7.8,0.1
"3452",2050-06-14,0.6,0,0,0,0,0,0.6,0.3,0,0
"3453",2050-06-15,0.65,0,20.7,0,0,2.01428571428574,0.2,0,1.4,0
"3454",2050-06-16,0.0666666666666667,8.3,0,3.1,0,0,0.1,1.5,0,0
"3455",2050-06-17,3.1,43.41832010582,2.3,0,0,0.2,0,0,0,0
"3456",2050-06-18,0.8,9.7,4.4,6.96666666666667,0,2.45,0,0,0,0
"3457",2050-06-19,0,0,0,0,0,0,29.0547169811321,0,0,0
"3458",2050-06-20,0,4.8,0,2.9,0,0,0.1,0,0,0
"3459",2050-06-21,0,0,0,0.1,2.9,0,0.75,0,1.5,0
"3460",2050-06-22,0,0.6,0,0,0.55,0,0.1,0,0.1,0.95
"3461",2050-06-23,0,10.9,1.96666666666667,20.6176470588235,0,0,0,0,0,1.3
"3462",2050-06-24,0,2.6,0,11.1,0,0,0,0,0,0.166666666666606
"3463",2050-06-25,0,13.0444444444444,0,7.78,0,0,9.3,31.86,0,0
"3464",2050-06-26,0,18.5325714285714,0,16.2,0,0,0,0,0,0
"3465",2050-06-27,0,17.0615384615385,0,5.2,0,0,0,0,2.03333333333333,0.6
"3466",2050-06-28,0.8,1.4,15.1916666666667,0,0,0,13.9,0.166666666666606,0.0666666666666667,0
"3467",2050-06-29,0,41.9648313492062,0,6,0,0,0,8.5,0.166666666666606,0
"3468",2050-06-30,0,3.2,0,0.2,3.58000000000004,1,0.9,8,0,1.5
"3469",2050-07-01,0.95,0,0,0.4,0,14.1805194805195,0.8,1.8,13.9,0.55
"3470",2050-07-02,1.56666666666667,0,1.2,3.3,0,17.8833333333333,1.6,4.1,8.31666666666667,0
"3471",2050-07-03,8.06666666666667,3.9,0.1,31.2034482758621,0,0,0,0,0.1,0
"3472",2050-07-04,7.55714285714286,0,0,6.88333333333333,0,0,0,0,0,0
"3473",2050-07-05,0,0,0,0.95,0,0,0,0,0,0
"3474",2050-07-06,21.5181818181818,0,2.1,0,0,0,5.6,0,0,0
"3475",2050-07-07,0,4.3,0,0,0,1.25,8.88,0,0,0
"3476",2050-07-08,2.6,1.1,7.3,0.1,0,0.5,9.7,1.4,0,0
"3477",2050-07-09,0,0,0,8.15,0,0.1,0.1,0,0,0
"3478",2050-07-10,0,0,0,5.9,46.4090120552779,0,0,15.6923076923077,0,0
"3479",2050-07-11,0,0,0,0.95,3.91538461538472,0,0,0,0,0
"3480",2050-07-12,0,0,0,0,0.1,0.1,0,0,0,0
"3481",2050-07-13,0,2.6,0,0.3,0,0,0,0,0,13.075
"3482",2050-07-14,0,0,4.5,20.3705882352941,0,5.74,0,14.14,0,9.7
"3483",2050-07-15,0,0,9.3,0.25,0,7.1,0,12.2615384615385,2.1,0
"3484",2050-07-16,0,0.3,0,14.6,0,0,0,0,0,0
"3485",2050-07-17,0.65,0.1,0,0.116666666666606,0,0,0.4,0,6,22.2833333333333
"3486",2050-07-18,0.116666666666606,6.31999999999993,0,0,0,0,0,0.1,23.6375,21.2833333333333
"3487",2050-07-19,62.1109183673469,0,0,0,0,0,0,12.1461538461539,0.6,3.8
"3488",2050-07-20,0.3,1,0.1,0,0,0,0,0,0,0
"3489",2050-07-21,0,0.0666666666666667,3.2,0,0,0,0,0,0,0
"3490",2050-07-22,0,0,5.06666666666667,0,0,12.2444444444444,3.8,0,0,0
"3491",2050-07-23,0,0,0,0,0,7.2,13.35,0.6,0,0.5
"3492",2050-07-24,0,0,0,2.7,0,0.7,0,0,0,0
"3493",2050-07-25,0,0,0,4.7,0,6.4,0,0,1.9,3.1
"3494",2050-07-26,0,0,0,3.4,0,0.116666666666606,0.166666666666606,1.6,0,0
"3495",2050-07-27,0,0.3,0,0,0,0.1,0,0,6.8,0.1
"3496",2050-07-28,0,0,0,0,1.3,3.8,0,0,20.1842105263158,6.22
"3497",2050-07-29,0,0,0,2.3,31.8367066895369,0,1.3,0,0,1.6
"3498",2050-07-30,0.95,0.6,0,6.88333333333333,0,0,3.5,23.1646017699115,1.4,0
"3499",2050-07-31,0,0,0,0,61.2332549250221,0,3.5,0.25,0.1,0.1
"3500",2050-08-01,0,0,0,2.9,64.0460599823581,0,0,0,4.1,1.2
"3501",2050-08-02,0,0,0,13.7166666666667,12.55,0,0,0,1.9,6.88333333333333
"3502",2050-08-03,0,0,0,5.82,13.4111111111111,0,0,0,0,0
"3503",2050-08-04,1.9,0,0,0,6.8,0,4.25,0,0,0
"3504",2050-08-05,0.4,0,0,0,0.1,0,1.9,21.8954022988506,1.2,6.06
"3505",2050-08-06,0,0,0,0,4.175,0,6.2,0.1,6.3,6.425
"3506",2050-08-07,0,0,0,0,13.1666666666667,1.85000000000003,0,0,9.5,9.0875
"3507",2050-08-08,0,0,29.0562986003111,0,5.425,0,0,0,0.1,13.7166666666667
"3508",2050-08-09,0,0.166666666666606,21,0,26.8932944606415,2.45,0,0,0,9.175
"3509",2050-08-10,0.9,0,4.93333333333333,3,22.7,10.3109589041097,1.1,0,0,7.42
"3510",2050-08-11,4.7,0,13.8,4.23636363636369,5.58,9.7,0,0,0.0666666666666667,0
"3511",2050-08-12,26.355,11.4,0,0,7.6,7.6,0.95,1.4,2.1,0
"3512",2050-08-13,0.95,1.7,0,0,17.91875,0,2.1,3.8,0,0
"3513",2050-08-14,0,0,0,0,0,0,5.275,0.6,0.3,0
"3514",2050-08-15,2.1,0.1,0,0,13.1666666666667,0,0,0,3.7,0
"3515",2050-08-16,7.72857142857143,0.75,0,0,44.1283593060865,0,0,8,0.1,17.5125
"3516",2050-08-17,0,0.0666666666666667,0,0,13.9,0,0,13.504,15.4384615384615,27.8882506527416
"3517",2050-08-18,0,0,0,0,0.1,0,0.1,35.7350217864923,12.1587786259543,0.166666666666606
"3518",2050-08-19,0,0,0,0,0,0.3,4.5,0.8,23.7416666666667,13.5333333333333
"3519",2050-08-20,0,1.1,0,0,0,0.6,8.76,12.2615384615385,8.8,6.675
"3520",2050-08-21,1.1,0,0,0,0,0.116666666666606,1.1,5.7,1,0
"3521",2050-08-22,0,0,4.5,0,0,17.04,0,0.1,1.6,0
"3522",2050-08-23,5.26,0,0,0,5.275,13.35,0,0,5.3,0
"3523",2050-08-24,16.8402010050252,12.5,1.4,0,2.16666666666667,11.4888888888889,0,4.1,1.6,0
"3524",2050-08-25,0,0.0666666666666667,0,0,2.9,0,0,23.0761061946903,0,0
"3525",2050-08-26,0,0,16.5230769230769,5.06666666666667,0,24.8153846153846,0,0,19.5947368421053,15.32
"3526",2050-08-27,6.5,0,3.2,0,39.8234030837005,0.25,0,0,27.1616099071208,6.675
"3527",2050-08-28,0,0,5.5,94.2,0.8,15.1164179104477,0,19.4473684210526,0,0.5
"3528",2050-08-29,23.8904761904762,0.3,0,0.25,6.1,0,0,12.3769230769231,9.3,20
"3529",2050-08-30,0.6,22.2238095238095,0.7,0.8,0,1.85000000000003,0,3.8,0,4.2
"3530",2050-08-31,11.1777777777778,3.1,0,0,0,0,0,0.75,0,0
"3531",2050-09-01,0,6.06551724137929,0,0.1,0,0.9,0,0.1,0,0
"3532",2050-09-02,3.6,13.5333333333333,13,0.9,0,14.4610389610389,0,8.8,0,0.1
"3533",2050-09-03,13.5,0,1,11.7061855670104,0,0.95,0,22.3551724137931,11.7917647058825,19.37
"3534",2050-09-04,3.6,3,0,0.3,10.9857142857143,0,0,10.225,16.0307692307692,26.6475195822455
"3535",2050-09-05,14.6098591549295,19.4208121827411,30.0622083981338,0.8,0.95,25.9615384615385,0,14.38,0,16.8125
"3536",2050-09-06,0,0.4,10.3,0,0,1.7,0,0,0,0.1
"3537",2050-09-07,0,0.9,0,0.4,0,0.5,1.1,0,0,5.425
"3538",2050-09-08,0,0,0.7,0,0,2.2,12.1949579831934,0,11.883969465649,9.6125
"3539",2050-09-09,0,0.3,4.25,0.75,0,5.2,28.8698113207547,0,0,1
"3540",2050-09-10,0,0,3.7,0,0,36.1659520807062,10.15,20.1842105263158,23.6375,27.1644908616188
"3541",2050-09-11,0,0.9,18.98125,0.116666666666606,0,19.3823529411765,0,2.75,3.35,11.73
"3542",2050-09-12,0,0,35.1243710691824,0.3,0,29.3794871794872,10.8,0.1,0,0
"3543",2050-09-13,1,3.1,5.35,21.3315789473684,0,5.58,6.8,0,0,0
"3544",2050-09-14,0,21.747619047619,2.2,24.9388059701494,4.6,8.06666666666667,0,0,7.1,4.8
"3545",2050-09-15,0,0,23.95,0.1,40.5920154185023,38.0518284993695,0,0,18.34375,7.9
"3546",2050-09-16,0.9,0,0,0,7.13333333333333,0,0,0,0.6,10.6428571428571
"3547",2050-09-17,0,0,0,0.4,0.3,0.25,0,0.1,0.95,3.8
"3548",2050-09-18,0,0,20.7,17.94,0.6,48.0925828806893,0.9,0.1,0,0.4
"3549",2050-09-19,0,0,6.55,0.75,0.1,5.1,12.8,0,0,2.3
"3550",2050-09-20,0,0,0,3.89000000000003,0.6,1.85000000000003,17.0615384615385,14.02,11.1988235294118,7.78
"3551",2050-09-21,0,0,0.6,0,1.4,0,4.4,0,0,27.9916449086162
"3552",2050-09-22,0,2.4,0,2.7,1.25,0.4,0.2,4.2,0,0
"3553",2050-09-23,3.9,4.6,0.25,19.3823529411765,2.45,0,0,2.1,4.53333333333333,1.4
"3554",2050-09-24,0,0,0,0.75,0,0,0.6,0.25,3,6.675
"3555",2050-09-25,0,0.3,0,12.2947368421053,0,0,2.2,0,1.9,0.55
"3556",2050-09-26,0,0.5,0.116666666666606,23.7074626865672,3.4,0,6.55,0,0.8,0
"3557",2050-09-27,0,0,0.2,7.9,0,1.25,4.1,4.1,0,0
"3558",2050-09-28,0,0,0,0,3.4,0.25,7.05,4.92972972972971,0.95,0
"3559",2050-09-29,0,0,0,0,16.7384615384615,0,23.7588235294118,1.8,6.8,8.64
"3560",2050-09-30,0,0,0,0,1.3,0.2,42.6917531120331,0,0,1.4
"3561",2050-10-01,0,0,0,2.3,0.1,1.4,53.7775760719225,0.1,3.6,3.5
"3562",2050-10-02,0.1,0,0,0,0,19.9588235294118,10.075,4.2,0,58.2820512820512
"3563",2050-10-03,0.1,0.2,14.1181818181818,0.8,0,0.3,6.3,0.4,1.6,2.9
"3564",2050-10-04,0,0,0,4.7,0.1,0,0.1,3.7,0,25.2
"3565",2050-10-05,0,0,0,0,8.8,0,29.7018867924528,0,11.7917647058825,23.4692307692308
"3566",2050-10-06,0,0,0,0,2.75,0,0.166666666666606,0,1.6,6.55
"3567",2050-10-07,0.4,0,7.98333333333333,19.4647058823529,9.5,6.3,3.4,0,0,0
"3568",2050-10-08,0,18.5325714285714,5.98,0,2.23333333333333,7.8,43.5857710926693,0,0,0
"3569",2050-10-09,0,10.7,1.25,0,8.9,4.53333333333333,41.5913145539905,0,0,0
"3570",2050-10-10,1.1,25.0863636363636,0,0,7.97142857142857,0,18.6,11.3,14.1,0
"3571",2050-10-11,0,14.3363636363636,42.1792805100181,0,20.6846153846154,57.2936504963476,5.7,4.2,28.0198142414861,14.5
"3572",2050-10-12,0,12,6.675,0,0,21.3,15.4142857142857,0.25,33.3365010799136,15.65
"3573",2050-10-13,0.4,0,29.0562986003111,1.25,0.95,18.45,27.3887755102041,12.6076923076924,0,3.35
"3574",2050-10-14,0.65,10.2142857142857,7.1,2.7,4.25,11.1777777777778,19.7117647058824,7.81428571428571,0,1
"3575",2050-10-15,56.2187925170067,6.9,0,0,21.8932773109244,0.1,2.9,0.1,2.03333333333333,0
"3576",2050-10-16,25.2825,28.85,5.425,0,13.9,0.1,14.86,0,8.6,10.5285714285714
"3577",2050-10-17,20.175,25.2,0,4.15454545454554,14.8,0,0.95,0,0,0.9
"3578",2050-10-18,19.65,57.3547123015872,0.116666666666606,1.25,3.2,36.1659520807062,5.2,0,0,0
"3579",2050-10-19,5.5,5.9,0,0,0,5.82,0,0,0,0
"3580",2050-10-20,0.2,35.5332207207207,0,0.25,0,0,0,0,0,10.5285714285714
"3581",2050-10-21,0,10.4,21.6,0,0.1,12.91,1.2,0,0.3,12.1333333333333
"3582",2050-10-22,0,55.8157242063491,19.4826086956522,0,0.7,18.9222222222222,0.8,0,23.0125,17.5125
"3583",2050-10-23,0,9.4,11.1,0.116666666666606,0.95,13.57,0,0,4.1,6.22
"3584",2050-10-24,0,28.17,0,0.25,20.5,0,19.3823529411765,0,0.166666666666606,8.88
"3585",2050-10-25,0.65,46.4962962962962,0,0,5.35,0.25,0.75,15.2692307692308,5.5,1
