"","DayMonth","delta_cnrmcclm","delta_cnrmrca","delta_ecearthcclm","delta_ecearthhirham","delta_ecearthracmo","delta_ecearthrca","delta_hadgemrca","delta_ipslrca","delta_mpicclm","delta_mpirca","Baseline"
"39","02-08",10.2513448275862,12.4670689655172,9.94013793103448,13.9621379310345,10.3291379310345,12.4701034482759,6.68031034482759,18.6869310344828,5.20886206896552,6.82837931034483,8.93872413793103
"40","02-09",8.71193103448276,12.2796551724138,11.3222413793103,11.3008965517241,10.6112068965517,14.2902413793103,6.13637931034483,18.2238275862069,5.04524137931034,7.24231034482759,7.87524137931034
"41","02-10",9.46144827586207,14.0466896551724,10.1489655172414,10.4153103448276,10.1817586206897,13.4700689655172,6.53834482758621,17.3525862068966,4.61320689655172,6.43655172413793,8.39386206896552
"42","02-11",11.2253793103448,15.8897586206897,9.56834482758621,9.73386206896552,9.37824137931034,12.5146206896552,7.69355172413793,15.9594827586207,5.0168275862069,6.62141379310345,9.46479310344828
"43","02-12",11.4560344827586,15.0283448275862,10.173724137931,9.87251724137931,9.39089655172414,12.2991034482759,8.45137931034483,14.4254482758621,5.24744827586207,7.43065517241379,8.88037931034483
"44","02-13",11.9138965517241,14.3917586206897,12.4164482758621,10.2785517241379,9.84310344827586,13.7357931034483,8.26896551724138,14.2410344827586,4.85868965517241,6.71986206896552,7.1988275862069
"45","02-14",12.496,14.4878620689655,13.7245172413793,9.53624137931035,9.02272413793103,15.1591379310345,8.51313793103448,13.0943448275862,5.12393103448276,5.71275862068966,5.91510344827586
"46","02-15",12.5797931034483,15.2278620689655,12.1065172413793,9.01148275862069,8.85544827586207,15.0275172413793,7.99813793103448,12.0166896551724,5.42772413793104,6.07575862068966,5.35096551724138
"47","02-16",11.5275862068966,13.5241379310345,11.5279655172414,9.02186206896552,7.87358620689655,14.9210344827586,7.47348275862069,14.0502068965517,5.83389655172414,6.63265517241379,5.67262068965517
"48","02-17",9.88672413793103,11.7612068965517,11.8103448275862,8.50096551724138,7.11803448275862,14.5991724137931,8.07158620689655,14.2939310344828,5.95641379310345,6.7208275862069,6.86686206896552
"49","02-18",9.54144827586207,12.2390689655172,11.4246551724138,8.77951724137931,7.38868965517241,13.7341379310345,9.7581724137931,13.0280689655172,5.66303448275862,6.87593103448276,7.2471724137931
"50","02-19",9.55872413793103,12.5402413793103,9.8368275862069,8.60968965517241,6.6891724137931,12.2928620689655,9.86289655172414,12.8766896551724,5.20565517241379,6.79286206896552,6.82706896551724
"51","02-20",8.87620689655172,11.6550344827586,7.98755172413793,8.75393103448276,6.08427586206897,10.1005172413793,9.35641379310345,14.5519655172414,4.72724137931035,7.15672413793104,6.32493103448276
"52","02-21",8.54448275862069,11.220275862069,6.94206896551724,9.133,6.12741379310345,8.65913793103448,9.29893103448276,16.6838620689655,5.28031034482759,8.98237931034483,6.00213793103448
"53","02-22",8.70631034482759,10.8290344827586,6.37472413793103,7.92527586206897,6.66837931034483,7.866,9.87320689655172,16.0274482758621,6.39262068965517,8.92358620689655,6.50196551724138
"54","02-23",8.863,10.1360344827586,5.84779310344828,8.22831034482759,6.93420689655172,7.34258620689655,10.2880689655172,17.0224482758621,7.28648275862069,8.31831034482759,7.51368965517241
"55","02-24",9.25327586206897,9.68779310344828,5.90127586206897,8.80348275862069,9.02841379310345,6.72375862068966,8.8121724137931,17.339275862069,7.51413793103448,7.61958620689655,7.14172413793103
"56","02-25",10.0215862068966,10.002,6.39355172413793,7.97368965517241,10.5218965517241,7.52224137931034,7.76420689655172,17.784724137931,7.58693103448276,6.74096551724138,6.57913793103448
"57","02-26",9.58841379310345,10.2794827586207,5.96541379310345,8.03413793103448,9.2288275862069,7.65037931034483,8.43737931034483,17.867,7.63103448275862,7.09979310344828,6.50010344827586
"58","02-27",8.92379310344828,10.094275862069,5.9908275862069,8.56210344827586,7.42313793103448,7.70896551724138,8.01110344827586,16.5698620689655,6.77772413793103,6.98551724137931,6.44924137931034
"59","02-28",9.28934482758621,9.64248275862069,6.52006896551724,8.84651724137931,6.59741379310345,7.94358620689655,6.69503448275862,16.2184827586207,6.4521724137931,6.47006896551724,6.93465517241379
"61","03-01",9.9001724137931,9.81986206896552,6.76772413793103,8.07434482758621,6.96693103448276,8.15275862068965,5.68455172413793,14.8114137931034,6.55296551724138,6.95820689655172,7.90103448275862
