"","DayMonth","delta_cnrmcclm","delta_cnrmrca","delta_ecearthcclm","delta_ecearthhirham","delta_ecearthracmo","delta_ecearthrca","delta_hadgemrca","delta_ipslrca","delta_mpicclm","delta_mpirca","Baseline"
"1","01-01",12.4086206896552,14.0434482758621,12.9444137931034,11.4673103448276,7.42727586206897,13.9317931034483,12.3364482758621,9.06362068965517,5.38665517241379,5.99196551724138,9.09175862068965
"2","01-02",13.8095862068966,16.4030344827586,11.7550344827586,10.3925517241379,7.52234482758621,14.0888275862069,12.4711034482759,10.0138275862069,5.27865517241379,6.17648275862069,9.83968965517241
"3","01-03",12.7296206896552,16.6443793103448,10.4952068965517,10.5566896551724,8.02575862068966,13.648724137931,12.1462413793103,11.053275862069,5.20503448275862,6.48189655172414,9.43934482758621
"4","01-04",10.0181724137931,13.1766551724138,8.43006896551724,10.3394827586207,8.58103448275862,11.2770689655172,10.5328620689655,10.5610344827586,5.02693103448276,7.03875862068965,9.43886206896552
"5","01-05",8.31613793103448,10.8335862068966,6.80351724137931,8.82268965517241,9.00458620689655,10.651,10.7771724137931,9.41706896551724,5.06737931034483,8.0358275862069,9.58179310344828
"6","01-06",7.40203448275862,10.5591034482759,6.7328275862069,8.33231034482759,8.41755172413793,12.1144137931034,14.2539310344828,10.1053103448276,5.11568965517241,7.75465517241379,8.93868965517241
"7","01-07",6.37924137931035,8.98413793103448,6.96424137931034,8.86893103448276,8.33424137931035,10.910724137931,14.9379310344828,11.7635517241379,5.58562068965517,7.1091724137931,9.01096551724138
"8","01-08",5.70806896551724,7.74093103448276,6.32213793103448,10.8224482758621,7.37020689655172,8.44975862068966,12.4991379310345,12.3962068965517,6.2941724137931,7.54348275862069,10.7419655172414
"9","01-09",6.35193103448276,9.13451724137931,6.42768965517241,10.9567586206897,5.89331034482759,9.19810344827586,14.0157586206897,12.6677586206897,6.25875862068966,8.26793103448276,11.779275862069
"10","01-10",6.81293103448276,9.23,6.33024137931034,9.30144827586207,5.33186206896552,9.33658620689655,15.8148275862069,11.913724137931,6.64672413793103,10.4415862068966,10.320275862069
"11","01-11",7.01351724137931,9.24665517241379,5.42989655172414,9.07906896551724,5.37465517241379,7.96448275862069,13.994724137931,11.9172413793103,8.03037931034483,12.8143793103448,8.92051724137931
"12","01-12",8.47562068965517,9.93379310344828,5.21568965517241,10.0313793103448,5.75910344827586,9.03358620689655,13.1543448275862,12.7441034482759,8.56372413793103,11.9493793103448,9.89675862068965
"13","01-13",9.06062068965517,10.3583793103448,7.12431034482759,10.0282413793103,6.77062068965517,11.1335862068966,12.8724482758621,11.4815517241379,7.80213793103448,10.0859655172414,11.122
"14","01-14",7.60065517241379,10.7006206896552,8.05231034482759,10.1146551724138,8.06955172413793,10.3146896551724,12.597275862069,10.1629310344828,6.82386206896552,8.63310344827586,11.3429310344828
"15","01-15",5.79586206896552,9.04455172413793,6.26124137931034,10.8953793103448,7.2631724137931,7.88903448275862,12.6064137931034,9.02668965517241,6.23713793103448,7.47048275862069,10.7753103448276
"16","01-16",5.29244827586207,7.68975862068966,5.3451724137931,12.0828965517241,5.62596551724138,7.40420689655172,10.8084482758621,10.0745862068966,6.32179310344828,7.19931034482759,12.1268620689655
"17","01-17",5.4981724137931,6.97634482758621,4.97593103448276,11.0083793103448,5.77527586206897,8.38141379310345,10.0190689655172,10.6459655172414,5.91955172413793,6.46575862068966,12.1679655172414
"18","01-18",5.34727586206897,6.58534482758621,4.48913793103448,8.69175862068965,6.73151724137931,8.11441379310345,12.0008275862069,9.71734482758621,5.51541379310345,5.80755172413793,10.7545862068966
"19","01-19",5.90134482758621,6.51337931034483,4.13472413793103,7.63031034482759,7.06272413793103,6.98755172413793,16.1703793103448,8.92931034482759,5.64268965517241,5.90920689655172,10.0223448275862
"20","01-20",5.95627586206897,6.50296551724138,3.83541379310345,7.22362068965517,6.28037931034483,6.30089655172414,16.0366551724138,8.47148275862069,5.35993103448276,6.08037931034483,8.26437931034483
"21","01-21",5.72986206896552,8.09344827586207,4.06968965517241,9.15848275862069,5.20389655172414,6.66362068965517,13.2260689655172,10.5263103448276,4.70665517241379,5.55944827586207,7.76141379310345
