"","DayMonth","delta_cnrmcclm","delta_cnrmrca","delta_ecearthcclm","delta_ecearthhirham","delta_ecearthracmo","delta_ecearthrca","delta_hadgemrca","delta_ipslrca","delta_mpicclm","delta_mpirca","Baseline"
"1","01-01",12.8106551724138,15.851724137931,10.3042413793103,9.83148275862069,9.735,11.9795172413793,18.3253103448276,17.8554137931034,10.0165172413793,13.0811034482759,9.82862068965517
"2","01-02",10.7424137931034,13.9375862068966,10.2270689655172,7.96110344827586,9.29255172413793,12.4787586206897,19.2565517241379,17.6939310344828,10.1015862068966,13.4151034482759,9.54806896551724
"3","01-03",10.2733793103448,14.6833793103448,10.8776206896552,7.59165517241379,9.39989655172414,14.110724137931,20.4315517241379,17.7196551724138,9.12486206896552,11.342275862069,9.14162068965517
"4","01-04",11.5611724137931,15.8260689655172,10.5585862068966,7.94875862068965,10.7065517241379,14.2471724137931,17.2074827586207,18.3453448275862,8.14331034482759,9.58948275862069,9.80731034482759
"5","01-05",11.3981379310345,13.8068275862069,10.7745172413793,10.217275862069,11.3744137931034,15.3186206896552,15.5952413793103,18.3146206896552,8.99541379310345,8.87362068965517,9.52855172413793
"6","01-06",9.64875862068966,11.5701724137931,9.93120689655172,10.3579655172414,11.6018275862069,14.0744482758621,16.2086551724138,20.7985172413793,10.9476551724138,9.54606896551724,8.57527586206897
"7","01-07",9.53858620689655,10.9925517241379,8.08565517241379,8.99724137931035,11.9978620689655,10.6661379310345,16.6627931034483,21.9928620689655,11.745,10.9960344827586,9.49551724137931
"8","01-08",11.6724137931034,12.9024827586207,7.08796551724138,8.23496551724138,11.8104482758621,9.85234482758621,16.8618620689655,20.6929655172414,10.9993448275862,11.6469310344828,11.1055517241379
"9","01-09",10.926724137931,12.8667586206897,8.09648275862069,8.95262068965517,11.1479310344828,12.9145172413793,16.358275862069,20.0803793103448,9.96637931034483,11.8771034482759,11.434
"10","01-10",9.87803448275862,11.871275862069,9.9508275862069,10.7009655172414,9.97920689655172,13.3205517241379,16.2336206896552,19.3585172413793,9.35875862068966,11.9917586206897,10.0679655172414
"11","01-11",10.5581724137931,11.2066206896552,9.77320689655172,10.0341034482759,9.68931034482759,10.569275862069,15.051275862069,18.9585172413793,8.49448275862069,10.0941724137931,8.93206896551724
"12","01-12",9.69134482758621,10.3164137931034,8.9128275862069,8.50934482758621,10.0251724137931,9.21158620689655,15.2393793103448,17.1030689655172,7.63575862068966,8.32006896551724,10.1418965517241
"13","01-13",8.57993103448276,10.1252413793103,9.38965517241379,8.93468965517241,9.62910344827586,10.2691724137931,13.8373448275862,14.474724137931,7.27372413793103,8.35765517241379,11.4650344827586
"14","01-14",8.14962068965517,10.6689655172414,10.1458620689655,9.712,9.97644827586207,11.3229310344828,10.1761724137931,13.0655862068966,9.54110344827586,11.6331034482759,10.3934482758621
"15","01-15",9.05203448275862,11.3533448275862,9.92493103448276,10.2913793103448,9.32979310344828,10.2343448275862,8.30158620689655,12.4015862068966,11.3077931034483,13.2504137931034,9.87986206896552
"16","01-16",10.0843448275862,10.9703793103448,8.23606896551724,9.49979310344828,8.35948275862069,9.10106896551724,9.42506896551724,12.9427586206897,10.0734482758621,11.6220689655172,11.5707586206897
"17","01-17",12.107724137931,12.182724137931,8.27258620689655,10.2808275862069,8.31275862068965,9.52327586206897,9.97075862068966,13.9520689655172,8.81427586206897,10.0750689655172,11.9358965517241
"18","01-18",14.792724137931,14.7070689655172,7.73734482758621,12.8132413793103,7.75037931034483,9.87572413793103,8.69993103448276,13.5046896551724,7.91634482758621,9.31720689655172,11.0961379310345
"19","01-19",16.3338620689655,17.5336206896552,6.63165517241379,14.0878620689655,8.01737931034483,11.3694482758621,7.98089655172414,12.7233793103448,7.66279310344828,9.54965517241379,10.1708620689655
"20","01-20",15.1688965517241,19.0903448275862,6.17865517241379,13.9292068965517,8.88241379310345,12.6055862068966,8.88841379310345,13.6793103448276,7.5121724137931,9.23165517241379,7.94051724137931
"21","01-21",13.2799310344828,17.1609310344828,6.04758620689655,12.8989655172414,10.9449655172414,12.7340344827586,9.90693103448276,13.1698965517241,7.3218275862069,9.61796551724138,7.8818275862069
"22","01-22",12.4612068965517,15.7033103448276,6.73958620689655,11.5475862068966,11.9608965517241,12.3436896551724,10.9356896551724,12.0530689655172,6.69531034482759,9.83768965517241,8.62637931034483
"23","01-23",10.478724137931,14.7317931034483,7.26610344827586,10.3360689655172,11.2816206896552,11.0817931034483,11.8151034482759,11.3673448275862,6.77368965517241,9.55031034482759,8.19413793103448
"24","01-24",9.95779310344828,12.697275862069,8.51437931034483,10.3101724137931,10.4977931034483,10.698724137931,12.8995862068966,11.7511034482759,6.85465517241379,8.85572413793103,6.52379310344828
"25","01-25",11.4370344827586,13.125275862069,9.0851724137931,12.039724137931,9.47241379310345,12.4305862068966,12.7224482758621,11.8489655172414,7.34848275862069,9.0768275862069,5.43731034482759
"26","01-26",10.9299310344828,11.9406551724138,8.21158620689655,11.1681034482759,8.22113793103448,12.3685862068966,12.5057586206897,10.4175862068966,7.75258620689655,8.67379310344828,6.05589655172414
"27","01-27",10.5020344827586,11.2942413793103,7.70224137931034,9.16337931034483,8.54979310344828,10.8815517241379,13.2256551724138,8.95924137931035,7.57124137931034,9.26562068965517,6.78086206896552
"28","01-28",9.7738275862069,11.5728275862069,8.58920689655172,8.10613793103448,10.6394482758621,11.1180344827586,11.9652413793103,8.85258620689655,7.89924137931034,10.4136206896552,6.83365517241379
"29","01-29",7.79265517241379,10.0145517241379,8.54979310344828,7.72431034482759,11.072724137931,10.7976896551724,10.5314482758621,8.86824137931034,7.55448275862069,10.8997586206897,6.58196551724138
"30","01-30",7.46868965517241,10.2568965517241,8.85724137931035,9.20175862068966,9.84134482758621,10.7353448275862,9.42924137931034,8.78324137931035,6.79172413793103,10.3462068965517,6.97724137931034
"31","01-31",8.20744827586207,10.5303103448276,12.1470344827586,10.5183103448276,10.1244482758621,13.7368965517241,8.699,8.76831034482759,7.06568965517241,9.40279310344828,6.6791724137931
"32","02-01",9.06213793103448,9.82941379310345,13.0055517241379,10.807275862069,11.1472413793103,15.6335862068966,7.24631034482759,8.155,6.67655172413793,9.11779310344828,5.30275862068966
"33","02-02",9.20462068965517,9.75441379310345,11.9457931034483,10.3707586206897,10.8131724137931,14.7939655172414,5.84903448275862,8.3628275862069,6.55565517241379,9.58906896551724,5.61044827586207
"34","02-03",8.73286206896552,10.5574137931034,11.4735517241379,10.6501034482759,10.3811724137931,13.8201379310345,6.00462068965517,9.265,6.3988275862069,9.70689655172414,7.46937931034483
"35","02-04",9.05775862068966,12.2722413793103,10.6071034482759,13.4804482758621,11.2670344827586,12.6250689655172,8.17137931034483,9.53641379310345,7.33237931034483,10.7803793103448,8.18103448275862
"36","02-05",9.81589655172414,14.6756551724138,8.97693103448276,15.1483103448276,12.2316896551724,12.3345517241379,8.71189655172414,10.034,9.43058620689655,12.9277931034483,7.68727586206897
"37","02-06",10.3958965517241,15.194,8.54755172413793,13.4051724137931,12.8816206896552,13.5603793103448,7.69841379310345,10.749275862069,8.79093103448276,11.8213448275862,7.15513793103448
