"","DayMonth","corre_cnrmcclm","corre_cnrmrca","corre_ecearthcclm","corre_ecearthhirham","corre_ecearthracmo","corre_ecearthrca","corre_hadgemrca","corre_ipslrca","corre_mpicclm","corre_mpirca","Baseline"
"79","03-19",90.6648275862069,45.1192413793103,80.6569655172414,91.4175517241379,68.0746206896552,49.2524482758621,72.5690689655172,47.2885517241379,144.213517241379,120.559172413793,203.576379310345
"80","03-20",89.2583448275862,44.3439310344828,79.9628965517241,88.6977586206897,66.7715172413793,47.9867931034483,71.7151379310345,46.4337586206897,142.932379310345,119.568413793103,200.529137931034
"81","03-21",87.9653448275862,43.3583793103448,78.472,85.5841724137931,66.4991724137931,46.6841034482759,70.8616206896552,45.451,140.657655172414,118.902482758621,198.187724137931
"82","03-22",86.8859655172414,42.564275862069,76.6333448275862,83.1984482758621,65.8764827586207,45.6595517241379,69.6267931034483,45.2891379310345,140.334655172414,117.630068965517,195.624689655172
"83","03-23",85.7448275862069,41.6811034482759,74.285724137931,80.6424137931034,64.7137586206897,44.7908965517241,69.4715517241379,44.2293448275862,138.41375862069,116.486068965517,194.093310344828
"84","03-24",85.125,40.9063448275862,72.6878965517241,78.9635517241379,64.2046896551724,44.1603448275862,68.6543103448276,43.4365862068965,135.594793103448,115.303517241379,192.410068965517
"85","03-25",83.6164137931034,39.7413448275862,72.5321034482759,77.0057586206897,63.0280689655172,43.5014827586207,71.1413103448276,43.661,132.922551724138,113.599103448276,189.717586206897
"86","03-26",82.2038620689655,38.7576551724138,70.2881034482759,75.8890344827586,61.9019310344828,42.6172413793103,70.7449655172414,43.3423103448276,129.130034482759,113.342275862069,186.931620689655
"87","03-27",81.3848275862069,38.1776896551724,70.0349655172414,72.3536896551724,60.6076896551724,41.5226896551724,70.1331724137931,43.2327931034483,125.500620689655,111.961551724138,185.390413793103
"88","03-28",80.9891379310345,38.3116206896552,67.719724137931,69.8587931034483,59.860724137931,41.063724137931,69.5409310344828,42.745724137931,122.303655172414,110.195517241379,182.316586206897
"89","03-29",79.864275862069,37.22,65.5135517241379,67.8428275862069,59.7529655172414,40.4242413793103,69.9734827586207,42.3882068965517,120.229206896552,109.02875862069,180.317724137931
"90","03-30",77.1894827586207,36.0394482758621,60.9972068965517,65.4399655172414,59.7498620689655,38.7297931034483,69.9744482758621,41.6912068965517,119.569206896552,107.099517241379,177.870275862069
"91","03-31",74.256,35.0196206896552,56.7012068965517,62.5657931034483,58.6133103448276,37.7701034482759,70.0113448275862,40.6407586206897,116.849827586207,104.735172413793,176.262
"92","04-01",71.9470689655172,34.0334137931034,53.3675517241379,60.818,56.8481034482759,36.3219310344828,68.3574827586207,39.3789310344828,116.169689655172,104.177172413793,173.042
"93","04-02",69.5529655172414,32.8546551724138,50.8730344827586,57.6110344827586,55.588,34.8386206896552,65.7589310344828,37.635275862069,114.642275862069,102.981517241379,170.758724137931
"94","04-03",67.1710689655172,31.7057931034483,48.1316551724138,54.3261379310345,54.2847586206897,33.2344827586207,63.5658965517241,36.5451379310345,113.736482758621,100.695068965517,168.424103448276
"95","04-04",64.6676896551724,30.803,44.8076551724138,50.9525517241379,53.2645517241379,31.7900344827586,61.8941724137931,34.9931379310345,111.628724137931,98.8998620689655,167.112103448276
"96","04-05",61.9051724137931,29.6536896551724,43.2589655172414,48.3911724137931,52.0232068965517,30.3528620689655,60.4526206896552,33.6379310344828,108.44624137931,95.5245517241379,163.635206896552
"97","04-06",59.1300344827586,28.4797931034483,41.5281379310345,45.0390344827586,50.3438965517241,28.9268620689655,57.6530689655172,32.2823448275862,106.12524137931,93.1185517241379,160.863896551724
"98","04-07",56.0542413793103,27.2679655172414,39.3237931034483,42.6758620689655,47.8609310344828,27.2845172413793,55.7208620689655,31.2817586206897,103.081896551724,91.4039310344828,157.404344827586
"99","04-08",53.1555172413793,25.6408275862069,38.1849310344828,40.834,45.7363793103448,26.2001724137931,54.1638275862069,30.2211724137931,99.0965172413793,88.6388275862069,153.143310344828
"100","04-09",50.1802068965517,24.3354482758621,35.5653793103448,40.1349310344828,43.6086896551724,24.6768275862069,51.8180344827586,29.3198965517241,94.7366551724138,85.3563103448276,149.674586206897
"101","04-10",47.2725862068966,23.167,33.1438620689655,37.3859310344828,41.4292068965517,23.7383793103448,49.4930689655172,28.6688965517241,90.8263103448276,82.4206206896552,145.546172413793
"102","04-11",44.3140689655172,21.734,31.8018965517241,35.1084137931035,39.236,22.7338275862069,48.4508620689655,27.7964482758621,87.8445172413793,78.5252413793103,141.463103448276
"103","04-12",41.8871724137931,20.5246896551724,30.1091379310345,33.0360344827586,37.4708275862069,21.648,47.5377931034483,26.7110689655172,84.6489655172414,74.8324827586207,137.444620689655
"104","04-13",39.7198275862069,19.2293793103448,28.1911379310345,31.2611034482759,36.0204482758621,20.3939310344828,45.4586896551724,25.7060689655172,81.9751034482759,71.7139310344828,133.614206896552
"105","04-14",38.0119655172414,18.2143103448276,26.8428620689655,28.7763103448276,34.4876551724138,19.1556896551724,41.9215517241379,24.6319310344828,80.1512068965517,68.4610689655172,129.634275862069
"106","04-15",35.8186896551724,17.3221379310345,24.4561379310345,26.3758965517241,32.5986206896552,17.599275862069,39.3077931034483,23.6924827586207,78.6494482758621,65.632724137931,125.104517241379
"107","04-16",33.4768965517241,16.6288275862069,22.238,24.0501034482759,31.176275862069,16.0343103448276,36.5118620689655,22.7082068965517,76.0333793103448,63.2606551724138,120.211931034483
"108","04-17",31.3545172413793,15.9139655172414,20.1640344827586,21.6874137931034,29.3315862068966,14.7863448275862,34.0263448275862,21.9981034482759,73.0086551724138,60.8901724137931,115.414310344828
"109","04-18",29.3072068965517,14.9413448275862,18.2012068965517,19.5734827586207,27.7928620689655,13.6674137931034,31.7631724137931,21.2248275862069,70.1619655172414,57.6220689655172,110.231793103448
"110","04-19",27.1334137931034,13.8384827586207,16.9688620689655,17.592,26.2460689655172,12.6374827586207,31.1426551724138,20.2903448275862,67.2932068965517,54.845275862069,104.781482758621
"111","04-20",25.0661724137931,12.864,16.1424482758621,15.9187586206897,24.7285862068966,11.777724137931,29.2965172413793,19.2784137931035,64.8458275862069,52.158275862069,99.489275862069
"112","04-21",23.1433448275862,11.8370689655172,15.7742413793103,14.4621379310345,23.7559655172414,10.7683103448276,27.4934137931034,18.5396551724138,62.5519655172414,49.6473793103448,94.1174827586207
