Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.1971	00.00.00	0.0	-7.87	-7.87	0.0
02.01.1971	00.00.00	0.0	-8.37	-8.37	0.0
03.01.1971	00.00.00	0.0	-7.47	-7.47	0.0
04.01.1971	00.00.00	0.2192	-1.77	-1.77	0.0
05.01.1971	00.00.00	0.1096	1.03	1.03	0.0
06.01.1971	00.00.00	0.0	-6.07	-6.07	0.0
07.01.1971	00.00.00	6.2472	-6.47	-6.47	0.0
08.01.1971	00.00.00	35.2912	2.13	2.13	0.0
09.01.1971	00.00.00	4.6032	5.53	5.53	0.0
10.01.1971	00.00.00	3.0688	5.73	5.73	0.0
11.01.1971	00.00.00	0.0	4.43	4.43	0.0
12.01.1971	00.00.00	0.0	2.63	2.63	0.0
13.01.1971	00.00.00	0.0	1.33	1.33	0.0
14.01.1971	00.00.00	0.0	-0.67	-0.67	0.0
15.01.1971	00.00.00	0.0	-1.77	-1.77	0.0
16.01.1971	00.00.00	0.0	0.03	0.03	0.0
17.01.1971	00.00.00	0.3288	0.43	0.43	0.0
18.01.1971	00.00.00	2.5208	2.53	2.53	0.0
19.01.1971	00.00.00	2.192	3.43	3.43	0.0
20.01.1971	00.00.00	22.9064	2.83	2.83	0.0
21.01.1971	00.00.00	12.3848	2.73	2.73	0.0
22.01.1971	00.00.00	3.0688	1.63	1.63	0.0
23.01.1971	00.00.00	0.8768	1.63	1.63	0.0
24.01.1971	00.00.00	15.1248	1.93	1.93	0.0
25.01.1971	00.00.00	11.7272	3.33	3.33	0.0
26.01.1971	00.00.00	12.8232	4.03	4.03	0.0
27.01.1971	00.00.00	0.548	1.43	1.43	0.0
28.01.1971	00.00.00	0.0	0.53	0.53	0.0
29.01.1971	00.00.00	0.0	-0.97	-0.97	0.0
30.01.1971	00.00.00	0.0	-3.47	-3.47	0.0
31.01.1971	00.00.00	19.0704	-4.27	-4.27	0.0
01.02.1971	00.00.00	1.8183	-4.497	-4.497	0.0
02.02.1971	00.00.00	0.0	-6.097	-6.097	0.0
03.02.1971	00.00.00	2.7753	-0.197	-0.197	0.0
04.02.1971	00.00.00	0.0	4.803	4.803	0.0
05.02.1971	00.00.00	0.0	6.003	6.003	0.0
06.02.1971	00.00.00	0.0	5.803	5.803	0.0
07.02.1971	00.00.00	0.0	5.903	5.903	0.0
08.02.1971	00.00.00	0.0	6.003	6.003	0.0
09.02.1971	00.00.00	0.0	6.503	6.503	0.0
10.02.1971	00.00.00	0.0	3.903	3.903	0.0
11.02.1971	00.00.00	0.0957	2.803	2.803	0.0
