Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.1971	00.00.00	0.0	-7.183	-7.183	0.0
02.01.1971	00.00.00	0.0	-7.683	-7.683	0.0
03.01.1971	00.00.00	0.0	-6.783	-6.783	0.0
04.01.1971	00.00.00	0.2278	-1.083	-1.083	0.0
05.01.1971	00.00.00	0.1139	1.717	1.717	0.0
06.01.1971	00.00.00	0.0	-5.383	-5.383	0.0
07.01.1971	00.00.00	6.4923	-5.783	-5.783	0.0
08.01.1971	00.00.00	36.6758	2.817	2.817	0.0
09.01.1971	00.00.00	4.7838	6.217	6.217	0.0
10.01.1971	00.00.00	3.1892	6.417	6.417	0.0
11.01.1971	00.00.00	0.0	5.117	5.117	0.0
12.01.1971	00.00.00	0.0	3.317	3.317	0.0
13.01.1971	00.00.00	0.0	2.017	2.017	0.0
14.01.1971	00.00.00	0.0	0.017	0.017	0.0
15.01.1971	00.00.00	0.0	-1.083	-1.083	0.0
16.01.1971	00.00.00	0.0	0.717	0.717	0.0
17.01.1971	00.00.00	0.3417	1.117	1.117	0.0
18.01.1971	00.00.00	2.6197	3.217	3.217	0.0
19.01.1971	00.00.00	2.278	4.117	4.117	0.0
20.01.1971	00.00.00	23.8051	3.517	3.517	0.0
21.01.1971	00.00.00	12.8707	3.417	3.417	0.0
22.01.1971	00.00.00	3.1892	2.317	2.317	0.0
23.01.1971	00.00.00	0.9112	2.317	2.317	0.0
24.01.1971	00.00.00	15.7182	2.617	2.617	0.0
25.01.1971	00.00.00	12.1873	4.017	4.017	0.0
26.01.1971	00.00.00	13.3263	4.717	4.717	0.0
27.01.1971	00.00.00	0.5695	2.117	2.117	0.0
28.01.1971	00.00.00	0.0	1.217	1.217	0.0
29.01.1971	00.00.00	0.0	-0.283	-0.283	0.0
30.01.1971	00.00.00	0.0	-2.783	-2.783	0.0
31.01.1971	00.00.00	19.8186	-3.583	-3.583	0.0
01.02.1971	00.00.00	2.2211	-3.427	-3.427	0.0
02.02.1971	00.00.00	0.0	-5.027	-5.027	0.0
03.02.1971	00.00.00	3.3901	0.873	0.873	0.0
04.02.1971	00.00.00	0.0	5.873	5.873	0.0
05.02.1971	00.00.00	0.0	7.073	7.073	0.0
06.02.1971	00.00.00	0.0	6.873	6.873	0.0
07.02.1971	00.00.00	0.0	6.973	6.973	0.0
08.02.1971	00.00.00	0.0	7.073	7.073	0.0
09.02.1971	00.00.00	0.0	7.573	7.573	0.0
10.02.1971	00.00.00	0.0	4.973	4.973	0.0
11.02.1971	00.00.00	0.1169	3.873	3.873	0.0
12.02.1971	00.00.00	4.676	5.173	5.173	0.0
13.02.1971	00.00.00	31.9137	6.573	6.573	0.0
14.02.1971	00.00.00	24.8997	5.373	5.373	0.0
15.02.1971	00.00.00	22.6786	3.073	3.073	0.0
16.02.1971	00.00.00	62.7753	4.073	4.073	0.0
17.02.1971	00.00.00	49.3318	3.773	3.773	0.0
18.02.1971	00.00.00	20.5744	3.173	3.173	0.0
