Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.1971	00.00.00	0.0	-7.202	-7.202	0.0
02.01.1971	00.00.00	0.0	-7.702	-7.702	0.0
03.01.1971	00.00.00	0.0	-6.802	-6.802	0.0
04.01.1971	00.00.00	0.248	-1.102	-1.102	0.0
05.01.1971	00.00.00	0.124	1.698	1.698	0.0
06.01.1971	00.00.00	0.0	-5.402	-5.402	0.0
07.01.1971	00.00.00	7.068	-5.802	-5.802	0.0
08.01.1971	00.00.00	39.928	2.798	2.798	0.0
09.01.1971	00.00.00	5.208	6.198	6.198	0.0
10.01.1971	00.00.00	3.472	6.398	6.398	0.0
11.01.1971	00.00.00	0.0	5.098	5.098	0.0
12.01.1971	00.00.00	0.0	3.298	3.298	0.0
13.01.1971	00.00.00	0.0	1.998	1.998	0.0
14.01.1971	00.00.00	0.0	-0.002	-0.002	0.0
15.01.1971	00.00.00	0.0	-1.102	-1.102	0.0
16.01.1971	00.00.00	0.0	0.698	0.698	0.0
17.01.1971	00.00.00	0.372	1.098	1.098	0.0
18.01.1971	00.00.00	2.852	3.198	3.198	0.0
19.01.1971	00.00.00	2.48	4.098	4.098	0.0
20.01.1971	00.00.00	25.916	3.498	3.498	0.0
21.01.1971	00.00.00	14.012	3.398	3.398	0.0
22.01.1971	00.00.00	3.472	2.298	2.298	0.0
23.01.1971	00.00.00	0.992	2.298	2.298	0.0
24.01.1971	00.00.00	17.112	2.598	2.598	0.0
25.01.1971	00.00.00	13.268	3.998	3.998	0.0
26.01.1971	00.00.00	14.508	4.698	4.698	0.0
27.01.1971	00.00.00	0.62	2.098	2.098	0.0
28.01.1971	00.00.00	0.0	1.198	1.198	0.0
29.01.1971	00.00.00	0.0	-0.302	-0.302	0.0
30.01.1971	00.00.00	0.0	-2.802	-2.802	0.0
31.01.1971	00.00.00	21.576	-3.602	-3.602	0.0
01.02.1971	00.00.00	2.337	-4.56	-4.56	0.0
02.02.1971	00.00.00	0.0	-6.16	-6.16	0.0
03.02.1971	00.00.00	3.567	-0.26	-0.26	0.0
04.02.1971	00.00.00	0.0	4.74	4.74	0.0
05.02.1971	00.00.00	0.0	5.94	5.94	0.0
06.02.1971	00.00.00	0.0	5.74	5.74	0.0
07.02.1971	00.00.00	0.0	5.84	5.84	0.0
08.02.1971	00.00.00	0.0	5.94	5.94	0.0
09.02.1971	00.00.00	0.0	6.44	6.44	0.0
10.02.1971	00.00.00	0.0	3.84	3.84	0.0
11.02.1971	00.00.00	0.123	2.74	2.74	0.0
12.02.1971	00.00.00	4.92	4.04	4.04	0.0
13.02.1971	00.00.00	33.579	5.44	5.44	0.0
14.02.1971	00.00.00	26.199	4.24	4.24	0.0
15.02.1971	00.00.00	23.862	1.94	1.94	0.0
16.02.1971	00.00.00	66.051	2.94	2.94	0.0
17.02.1971	00.00.00	51.906	2.64	2.64	0.0
18.02.1971	00.00.00	21.648	2.04	2.04	0.0
19.02.1971	00.00.00	4.797	2.14	2.14	0.0
20.02.1971	00.00.00	0.0	-0.96	-0.96	0.0
21.02.1971	00.00.00	12.054	-1.46	-1.46	0.0
22.02.1971	00.00.00	3.567	1.64	1.64	0.0
23.02.1971	00.00.00	0.0	0.24	0.24	0.0
24.02.1971	00.00.00	0.0	1.24	1.24	0.0
25.02.1971	00.00.00	0.0	4.84	4.84	0.0
26.02.1971	00.00.00	0.0	-0.96	-0.96	0.0
27.02.1971	00.00.00	0.0	-5.36	-5.36	0.0
28.02.1971	00.00.00	0.0	-6.36	-6.36	0.0
01.03.1971	00.00.00	0.0	-5.5	-5.5	0.0
02.03.1971	00.00.00	0.0	-7.6	-7.6	0.0
03.03.1971	00.00.00	0.418	-7.5	-7.5	0.0
04.03.1971	00.00.00	0.0	-9.6	-9.6	0.0
05.03.1971	00.00.00	0.0	-11.0	-11.0	0.0
06.03.1971	00.00.00	0.0	-7.9	-7.9	0.0
07.03.1971	00.00.00	0.0	-2.8	-2.8	0.0
08.03.1971	00.00.00	0.0	3.2	3.2	0.0
09.03.1971	00.00.00	0.1045	5.5	5.5	0.0
10.03.1971	00.00.00	0.0	0.4	0.4	0.0
11.03.1971	00.00.00	1.3585	-3.1	-3.1	0.0
12.03.1971	00.00.00	1.3585	-3.4	-3.4	0.0
13.03.1971	00.00.00	12.0175	-0.6	-0.6	0.0
14.03.1971	00.00.00	0.0	3.7	3.7	0.0
15.03.1971	00.00.00	3.971	2.7	2.7	0.0
16.03.1971	00.00.00	4.2845	2.7	2.7	0.0
17.03.1971	00.00.00	23.3035	3.0	3.0	0.0
18.03.1971	00.00.00	3.6575	2.4	2.4	0.0
19.03.1971	00.00.00	6.897	1.9	1.9	0.0
20.03.1971	00.00.00	31.141	1.8	1.8	0.0
21.03.1971	00.00.00	0.0	2.8	2.8	0.0
22.03.1971	00.00.00	0.0	1.4	1.4	0.0
23.03.1971	00.00.00	0.0	-0.1	-0.1	0.0
24.03.1971	00.00.00	4.2845	-0.2	-0.2	0.0
25.03.1971	00.00.00	2.926	3.7	3.7	0.0
26.03.1971	00.00.00	0.0	3.8	3.8	0.0
27.03.1971	00.00.00	0.0	2.6	2.6	0.0
28.03.1971	00.00.00	0.0	-0.1	-0.1	0.0
29.03.1971	00.00.00	0.0	-0.5	-0.5	0.0
30.03.1971	00.00.00	0.0	2.1	2.1	0.0
31.03.1971	00.00.00	0.0	1.3	1.3	0.0
01.04.1971	00.00.00	0.7371	2.874	2.874	0.0
02.04.1971	00.00.00	6.0021	3.774	3.774	0.0
03.04.1971	00.00.00	0.2106	5.174	5.174	0.0
04.04.1971	00.00.00	0.0	5.474	5.474	0.0
05.04.1971	00.00.00	0.0	4.874	4.874	0.0
06.04.1971	00.00.00	0.0	4.174	4.174	0.0
07.04.1971	00.00.00	2.0007	5.174	5.174	0.0
08.04.1971	00.00.00	5.8968	5.774	5.774	0.0
09.04.1971	00.00.00	0.0	5.974	5.974	0.0
10.04.1971	00.00.00	0.0	7.274	7.274	0.0
11.04.1971	00.00.00	0.0	6.574	6.574	0.0
12.04.1971	00.00.00	0.0	7.474	7.474	0.0
13.04.1971	00.00.00	0.0	9.574	9.574	0.0
14.04.1971	00.00.00	0.0	8.074	8.074	0.0
15.04.1971	00.00.00	0.0	8.074	8.074	0.0
16.04.1971	00.00.00	0.0	8.174	8.174	0.0
17.04.1971	00.00.00	3.159	5.574	5.574	0.0
18.04.1971	00.00.00	2.0007	5.874	5.874	0.0
19.04.1971	00.00.00	5.5809	6.974	6.974	0.0
20.04.1971	00.00.00	0.3159	7.074	7.074	0.0
21.04.1971	00.00.00	0.0	6.974	6.974	0.0
22.04.1971	00.00.00	0.0	7.474	7.474	0.0
23.04.1971	00.00.00	0.0	8.274	8.274	0.0
24.04.1971	00.00.00	0.0	8.074	8.074	0.0
25.04.1971	00.00.00	0.0	5.974	5.974	0.0
26.04.1971	00.00.00	5.4756	3.374	3.374	0.0
27.04.1971	00.00.00	0.0	2.674	2.674	0.0
28.04.1971	00.00.00	0.3159	3.274	3.274	0.0
29.04.1971	00.00.00	1.6848	3.374	3.374	0.0
30.04.1971	00.00.00	0.0	4.474	4.474	0.0
01.05.1971	00.00.00	0.0	4.836	4.836	0.0
02.05.1971	00.00.00	0.0	5.736	5.736	0.0
03.05.1971	00.00.00	0.0	8.336	8.336	0.0
04.05.1971	00.00.00	0.0	9.436	9.436	0.0
05.05.1971	00.00.00	0.0	10.136	10.136	0.0
06.05.1971	00.00.00	0.0	9.336	9.336	0.0
07.05.1971	00.00.00	0.0	10.536	10.536	0.0
08.05.1971	00.00.00	0.0	11.136	11.136	0.0
09.05.1971	00.00.00	1.5144	12.536	12.536	0.0
10.05.1971	00.00.00	0.0	13.536	13.536	0.0
11.05.1971	00.00.00	0.1262	12.136	12.136	0.0
12.05.1971	00.00.00	0.0	13.836	13.836	0.0
13.05.1971	00.00.00	0.3786	12.436	12.436	0.0
14.05.1971	00.00.00	0.0	13.536	13.536	0.0
15.05.1971	00.00.00	0.0	12.936	12.936	0.0
16.05.1971	00.00.00	0.2524	12.036	12.036	0.0
17.05.1971	00.00.00	11.1056	11.436	11.436	0.0
18.05.1971	00.00.00	8.834	12.736	12.736	0.0
19.05.1971	00.00.00	0.0	11.136	11.136	0.0
20.05.1971	00.00.00	0.5048	10.436	10.436	0.0
21.05.1971	00.00.00	0.3786	10.036	10.036	0.0
22.05.1971	00.00.00	0.0	12.836	12.836	0.0
23.05.1971	00.00.00	0.0	11.436	11.436	0.0
24.05.1971	00.00.00	0.0	10.936	10.936	0.0
25.05.1971	00.00.00	0.0	10.136	10.136	0.0
26.05.1971	00.00.00	0.0	9.836	9.836	0.0
27.05.1971	00.00.00	0.0	8.936	8.936	0.0
28.05.1971	00.00.00	0.631	10.036	10.036	0.0
29.05.1971	00.00.00	64.7406	14.436	14.436	0.0
30.05.1971	00.00.00	32.5596	13.336	13.336	0.0
31.05.1971	00.00.00	0.0	14.436	14.436	0.0
01.06.1971	00.00.00	0.0	15.914	15.914	0.0
02.06.1971	00.00.00	0.0	17.114	17.114	0.0
03.06.1971	00.00.00	0.0	18.414	18.414	0.0
04.06.1971	00.00.00	0.0	18.514	18.514	0.0
05.06.1971	00.00.00	0.0	18.114	18.114	0.0
06.06.1971	00.00.00	0.0	17.214	17.214	0.0
07.06.1971	00.00.00	0.0	17.014	17.014	0.0
08.06.1971	00.00.00	0.0	16.014	16.014	0.0
09.06.1971	00.00.00	1.8316	12.314	12.314	0.0
10.06.1971	00.00.00	0.1928	11.514	11.514	0.0
11.06.1971	00.00.00	0.0	12.114	12.114	0.0
12.06.1971	00.00.00	0.0	15.414	15.414	0.0
13.06.1971	00.00.00	0.0	15.814	15.814	0.0
14.06.1971	00.00.00	0.0	14.014	14.014	0.0
15.06.1971	00.00.00	0.0	11.014	11.014	0.0
16.06.1971	00.00.00	0.0	11.414	11.414	0.0
17.06.1971	00.00.00	0.0	10.814	10.814	0.0
18.06.1971	00.00.00	6.266	10.014	10.014	0.0
19.06.1971	00.00.00	0.0	10.214	10.214	0.0
20.06.1971	00.00.00	0.0964	11.714	11.714	0.0
21.06.1971	00.00.00	2.5064	11.314	11.314	0.0
22.06.1971	00.00.00	3.2776	10.914	10.914	0.0
23.06.1971	00.00.00	1.1568	12.014	12.014	0.0
24.06.1971	00.00.00	0.0	14.714	14.714	0.0
25.06.1971	00.00.00	3.6632	13.614	13.614	0.0
26.06.1971	00.00.00	0.0964	14.614	14.614	0.0
27.06.1971	00.00.00	6.6516	14.314	14.314	0.0
28.06.1971	00.00.00	0.0	14.614	14.614	0.0
29.06.1971	00.00.00	0.0	13.214	13.214	0.0
