Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.1971	00.00.00	0.0	-6.911	-6.911	0.0
02.01.1971	00.00.00	0.0	-7.411	-7.411	0.0
03.01.1971	00.00.00	0.0	-6.511	-6.511	0.0
04.01.1971	00.00.00	0.233	-0.811	-0.811	0.0
05.01.1971	00.00.00	0.1165	1.989	1.989	0.0
06.01.1971	00.00.00	0.0	-5.111	-5.111	0.0
07.01.1971	00.00.00	6.6405	-5.511	-5.511	0.0
08.01.1971	00.00.00	37.513	3.089	3.089	0.0
09.01.1971	00.00.00	4.893	6.489	6.489	0.0
10.01.1971	00.00.00	3.262	6.689	6.689	0.0
11.01.1971	00.00.00	0.0	5.389	5.389	0.0
12.01.1971	00.00.00	0.0	3.589	3.589	0.0
13.01.1971	00.00.00	0.0	2.289	2.289	0.0
14.01.1971	00.00.00	0.0	0.289	0.289	0.0
15.01.1971	00.00.00	0.0	-0.811	-0.811	0.0
16.01.1971	00.00.00	0.0	0.989	0.989	0.0
17.01.1971	00.00.00	0.3495	1.389	1.389	0.0
18.01.1971	00.00.00	2.6795	3.489	3.489	0.0
19.01.1971	00.00.00	2.33	4.389	4.389	0.0
20.01.1971	00.00.00	24.3485	3.789	3.789	0.0
21.01.1971	00.00.00	13.1645	3.689	3.689	0.0
22.01.1971	00.00.00	3.262	2.589	2.589	0.0
23.01.1971	00.00.00	0.932	2.589	2.589	0.0
24.01.1971	00.00.00	16.077	2.889	2.889	0.0
25.01.1971	00.00.00	12.4655	4.289	4.289	0.0
26.01.1971	00.00.00	13.6305	4.989	4.989	0.0
27.01.1971	00.00.00	0.5825	2.389	2.389	0.0
28.01.1971	00.00.00	0.0	1.489	1.489	0.0
29.01.1971	00.00.00	0.0	-0.011	-0.011	0.0
30.01.1971	00.00.00	0.0	-2.511	-2.511	0.0
31.01.1971	00.00.00	20.271	-3.311	-3.311	0.0
01.02.1971	00.00.00	2.4681	-4.529	-4.529	0.0
02.02.1971	00.00.00	0.0	-6.129	-6.129	0.0
03.02.1971	00.00.00	3.7671	-0.229	-0.229	0.0
04.02.1971	00.00.00	0.0	4.771	4.771	0.0
05.02.1971	00.00.00	0.0	5.971	5.971	0.0
06.02.1971	00.00.00	0.0	5.771	5.771	0.0
07.02.1971	00.00.00	0.0	5.871	5.871	0.0
08.02.1971	00.00.00	0.0	5.971	5.971	0.0
09.02.1971	00.00.00	0.0	6.471	6.471	0.0
10.02.1971	00.00.00	0.0	3.871	3.871	0.0
11.02.1971	00.00.00	0.1299	2.771	2.771	0.0
12.02.1971	00.00.00	5.196	4.071	4.071	0.0
13.02.1971	00.00.00	35.4627	5.471	5.471	0.0
14.02.1971	00.00.00	27.6687	4.271	4.271	0.0
15.02.1971	00.00.00	25.2006	1.971	1.971	0.0
16.02.1971	00.00.00	69.7563	2.971	2.971	0.0
17.02.1971	00.00.00	54.8178	2.671	2.671	0.0
18.02.1971	00.00.00	22.8624	2.071	2.071	0.0
19.02.1971	00.00.00	5.0661	2.171	2.171	0.0
20.02.1971	00.00.00	0.0	-0.929	-0.929	0.0
21.02.1971	00.00.00	12.7302	-1.429	-1.429	0.0
22.02.1971	00.00.00	3.7671	1.671	1.671	0.0
23.02.1971	00.00.00	0.0	0.271	0.271	0.0
24.02.1971	00.00.00	0.0	1.271	1.271	0.0
25.02.1971	00.00.00	0.0	4.871	4.871	0.0
26.02.1971	00.00.00	0.0	-0.929	-0.929	0.0
27.02.1971	00.00.00	0.0	-5.329	-5.329	0.0
28.02.1971	00.00.00	0.0	-6.329	-6.329	0.0
01.03.1971	00.00.00	0.0	-5.446	-5.446	0.0
02.03.1971	00.00.00	0.0	-7.546	-7.546	0.0
03.03.1971	00.00.00	0.4268	-7.446	-7.446	0.0
04.03.1971	00.00.00	0.0	-9.546	-9.546	0.0
05.03.1971	00.00.00	0.0	-10.946	-10.946	0.0
06.03.1971	00.00.00	0.0	-7.846	-7.846	0.0
07.03.1971	00.00.00	0.0	-2.746	-2.746	0.0
08.03.1971	00.00.00	0.0	3.254	3.254	0.0
09.03.1971	00.00.00	0.1067	5.554	5.554	0.0
10.03.1971	00.00.00	0.0	0.454	0.454	0.0
11.03.1971	00.00.00	1.3871	-3.046	-3.046	0.0
12.03.1971	00.00.00	1.3871	-3.346	-3.346	0.0
13.03.1971	00.00.00	12.2705	-0.546	-0.546	0.0
14.03.1971	00.00.00	0.0	3.754	3.754	0.0
15.03.1971	00.00.00	4.0546	2.754	2.754	0.0
16.03.1971	00.00.00	4.3747	2.754	2.754	0.0
17.03.1971	00.00.00	23.7941	3.054	3.054	0.0
18.03.1971	00.00.00	3.7345	2.454	2.454	0.0
19.03.1971	00.00.00	7.0422	1.954	1.954	0.0
20.03.1971	00.00.00	31.7966	1.854	1.854	0.0
21.03.1971	00.00.00	0.0	2.854	2.854	0.0
22.03.1971	00.00.00	0.0	1.454	1.454	0.0
23.03.1971	00.00.00	0.0	-0.046	-0.046	0.0
24.03.1971	00.00.00	4.3747	-0.146	-0.146	0.0
25.03.1971	00.00.00	2.9876	3.754	3.754	0.0
26.03.1971	00.00.00	0.0	3.854	3.854	0.0
27.03.1971	00.00.00	0.0	2.654	2.654	0.0
28.03.1971	00.00.00	0.0	-0.046	-0.046	0.0
29.03.1971	00.00.00	0.0	-0.446	-0.446	0.0
30.03.1971	00.00.00	0.0	2.154	2.154	0.0
31.03.1971	00.00.00	0.0	1.354	1.354	0.0
01.04.1971	00.00.00	0.8547	1.016	1.016	0.0
02.04.1971	00.00.00	6.9597	1.916	1.916	0.0
