Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.1971	00.00.00	0.0	-4.946	-4.946	0.0
02.01.1971	00.00.00	0.0	-5.446	-5.446	0.0
03.01.1971	00.00.00	0.0	-4.546	-4.546	0.0
04.01.1971	00.00.00	0.279	1.154	1.154	0.0
05.01.1971	00.00.00	0.1395	3.954	3.954	0.0
06.01.1971	00.00.00	0.0	-3.146	-3.146	0.0
07.01.1971	00.00.00	7.9515	-3.546	-3.546	0.0
08.01.1971	00.00.00	44.919	5.054	5.054	0.0
09.01.1971	00.00.00	5.859	8.454	8.454	0.0
10.01.1971	00.00.00	3.906	8.654	8.654	0.0
11.01.1971	00.00.00	0.0	7.354	7.354	0.0
12.01.1971	00.00.00	0.0	5.554	5.554	0.0
13.01.1971	00.00.00	0.0	4.254	4.254	0.0
14.01.1971	00.00.00	0.0	2.254	2.254	0.0
15.01.1971	00.00.00	0.0	1.154	1.154	0.0
16.01.1971	00.00.00	0.0	2.954	2.954	0.0
17.01.1971	00.00.00	0.4185	3.354	3.354	0.0
18.01.1971	00.00.00	3.2085	5.454	5.454	0.0
19.01.1971	00.00.00	2.79	6.354	6.354	0.0
20.01.1971	00.00.00	29.1555	5.754	5.754	0.0
21.01.1971	00.00.00	15.7635	5.654	5.654	0.0
22.01.1971	00.00.00	3.906	4.554	4.554	0.0
23.01.1971	00.00.00	1.116	4.554	4.554	0.0
24.01.1971	00.00.00	19.251	4.854	4.854	0.0
25.01.1971	00.00.00	14.9265	6.254	6.254	0.0
26.01.1971	00.00.00	16.3215	6.954	6.954	0.0
27.01.1971	00.00.00	0.6975	4.354	4.354	0.0
28.01.1971	00.00.00	0.0	3.454	3.454	0.0
29.01.1971	00.00.00	0.0	1.954	1.954	0.0
30.01.1971	00.00.00	0.0	-0.546	-0.546	0.0
31.01.1971	00.00.00	24.273	-1.346	-1.346	0.0
01.02.1971	00.00.00	2.4909	-1.668	-1.668	0.0
02.02.1971	00.00.00	0.0	-3.268	-3.268	0.0
03.02.1971	00.00.00	3.8019	2.632	2.632	0.0
04.02.1971	00.00.00	0.0	7.632	7.632	0.0
05.02.1971	00.00.00	0.0	8.832	8.832	0.0
06.02.1971	00.00.00	0.0	8.632	8.632	0.0
07.02.1971	00.00.00	0.0	8.732	8.732	0.0
08.02.1971	00.00.00	0.0	8.832	8.832	0.0
09.02.1971	00.00.00	0.0	9.332	9.332	0.0
10.02.1971	00.00.00	0.0	6.732	6.732	0.0
11.02.1971	00.00.00	0.1311	5.632	5.632	0.0
12.02.1971	00.00.00	5.244	6.932	6.932	0.0
13.02.1971	00.00.00	35.7903	8.332	8.332	0.0
14.02.1971	00.00.00	27.9243	7.132	7.132	0.0
15.02.1971	00.00.00	25.4334	4.832	4.832	0.0
16.02.1971	00.00.00	70.4007	5.832	5.832	0.0
17.02.1971	00.00.00	55.3242	5.532	5.532	0.0
18.02.1971	00.00.00	23.0736	4.932	4.932	0.0
19.02.1971	00.00.00	5.1129	5.032	5.032	0.0
20.02.1971	00.00.00	0.0	1.932	1.932	0.0
21.02.1971	00.00.00	12.8478	1.432	1.432	0.0
22.02.1971	00.00.00	3.8019	4.532	4.532	0.0
23.02.1971	00.00.00	0.0	3.132	3.132	0.0
24.02.1971	00.00.00	0.0	4.132	4.132	0.0
25.02.1971	00.00.00	0.0	7.732	7.732	0.0
26.02.1971	00.00.00	0.0	1.932	1.932	0.0
27.02.1971	00.00.00	0.0	-2.468	-2.468	0.0
28.02.1971	00.00.00	0.0	-3.468	-3.468	0.0
01.03.1971	00.00.00	0.0	-3.092	-3.092	0.0
02.03.1971	00.00.00	0.0	-5.192	-5.192	0.0
03.03.1971	00.00.00	0.4972	-5.092	-5.092	0.0
04.03.1971	00.00.00	0.0	-7.192	-7.192	0.0
05.03.1971	00.00.00	0.0	-8.592	-8.592	0.0
06.03.1971	00.00.00	0.0	-5.492	-5.492	0.0
07.03.1971	00.00.00	0.0	-0.392	-0.392	0.0
08.03.1971	00.00.00	0.0	5.608	5.608	0.0
09.03.1971	00.00.00	0.1243	7.908	7.908	0.0
10.03.1971	00.00.00	0.0	2.808	2.808	0.0
11.03.1971	00.00.00	1.6159	-0.692	-0.692	0.0
12.03.1971	00.00.00	1.6159	-0.992	-0.992	0.0
13.03.1971	00.00.00	14.2945	1.808	1.808	0.0
14.03.1971	00.00.00	0.0	6.108	6.108	0.0
15.03.1971	00.00.00	4.7234	5.108	5.108	0.0
16.03.1971	00.00.00	5.0963	5.108	5.108	0.0
17.03.1971	00.00.00	27.7189	5.408	5.408	0.0
18.03.1971	00.00.00	4.3505	4.808	4.808	0.0
19.03.1971	00.00.00	8.2038	4.308	4.308	0.0
20.03.1971	00.00.00	37.0414	4.208	4.208	0.0
21.03.1971	00.00.00	0.0	5.208	5.208	0.0
22.03.1971	00.00.00	0.0	3.808	3.808	0.0
23.03.1971	00.00.00	0.0	2.308	2.308	0.0
24.03.1971	00.00.00	5.0963	2.208	2.208	0.0
25.03.1971	00.00.00	3.4804	6.108	6.108	0.0
26.03.1971	00.00.00	0.0	6.208	6.208	0.0
27.03.1971	00.00.00	0.0	5.008	5.008	0.0
28.03.1971	00.00.00	0.0	2.308	2.308	0.0
29.03.1971	00.00.00	0.0	1.908	1.908	0.0
30.03.1971	00.00.00	0.0	4.508	4.508	0.0
31.03.1971	00.00.00	0.0	3.708	3.708	0.0
01.04.1971	00.00.00	0.7483	4.142	4.142	0.0
02.04.1971	00.00.00	6.0933	5.042	5.042	0.0
03.04.1971	00.00.00	0.2138	6.442	6.442	0.0
04.04.1971	00.00.00	0.0	6.742	6.742	0.0
05.04.1971	00.00.00	0.0	6.142	6.142	0.0
06.04.1971	00.00.00	0.0	5.442	5.442	0.0
07.04.1971	00.00.00	2.0311	6.442	6.442	0.0
08.04.1971	00.00.00	5.9864	7.042	7.042	0.0
09.04.1971	00.00.00	0.0	7.242	7.242	0.0
10.04.1971	00.00.00	0.0	8.542	8.542	0.0
11.04.1971	00.00.00	0.0	7.842	7.842	0.0
12.04.1971	00.00.00	0.0	8.742	8.742	0.0
13.04.1971	00.00.00	0.0	10.842	10.842	0.0
14.04.1971	00.00.00	0.0	9.342	9.342	0.0
15.04.1971	00.00.00	0.0	9.342	9.342	0.0
16.04.1971	00.00.00	0.0	9.442	9.442	0.0
17.04.1971	00.00.00	3.207	6.842	6.842	0.0
18.04.1971	00.00.00	2.0311	7.142	7.142	0.0
19.04.1971	00.00.00	5.6657	8.242	8.242	0.0
20.04.1971	00.00.00	0.3207	8.342	8.342	0.0
21.04.1971	00.00.00	0.0	8.242	8.242	0.0
22.04.1971	00.00.00	0.0	8.742	8.742	0.0
23.04.1971	00.00.00	0.0	9.542	9.542	0.0
24.04.1971	00.00.00	0.0	9.342	9.342	0.0
25.04.1971	00.00.00	0.0	7.242	7.242	0.0
26.04.1971	00.00.00	5.5588	4.642	4.642	0.0
27.04.1971	00.00.00	0.0	3.942	3.942	0.0
28.04.1971	00.00.00	0.3207	4.542	4.542	0.0
29.04.1971	00.00.00	1.7104	4.642	4.642	0.0
30.04.1971	00.00.00	0.0	5.742	5.742	0.0
01.05.1971	00.00.00	0.0	5.111	5.111	0.0
02.05.1971	00.00.00	0.0	6.011	6.011	0.0
03.05.1971	00.00.00	0.0	8.611	8.611	0.0
04.05.1971	00.00.00	0.0	9.711	9.711	0.0
05.05.1971	00.00.00	0.0	10.411	10.411	0.0
06.05.1971	00.00.00	0.0	9.611	9.611	0.0
07.05.1971	00.00.00	0.0	10.811	10.811	0.0
08.05.1971	00.00.00	0.0	11.411	11.411	0.0
09.05.1971	00.00.00	1.548	12.811	12.811	0.0
10.05.1971	00.00.00	0.0	13.811	13.811	0.0
11.05.1971	00.00.00	0.129	12.411	12.411	0.0
12.05.1971	00.00.00	0.0	14.111	14.111	0.0
13.05.1971	00.00.00	0.387	12.711	12.711	0.0
14.05.1971	00.00.00	0.0	13.811	13.811	0.0
15.05.1971	00.00.00	0.0	13.211	13.211	0.0
16.05.1971	00.00.00	0.258	12.311	12.311	0.0
17.05.1971	00.00.00	11.352	11.711	11.711	0.0
18.05.1971	00.00.00	9.03	13.011	13.011	0.0
19.05.1971	00.00.00	0.0	11.411	11.411	0.0
