Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.1971	00.00.00	0.0	-7.475	-7.475	0.0
02.01.1971	00.00.00	0.0	-7.975	-7.975	0.0
03.01.1971	00.00.00	0.0	-7.075	-7.075	0.0
04.01.1971	00.00.00	0.1904	-1.375	-1.375	0.0
05.01.1971	00.00.00	0.0952	1.425	1.425	0.0
06.01.1971	00.00.00	0.0	-5.675	-5.675	0.0
07.01.1971	00.00.00	5.4264	-6.075	-6.075	0.0
08.01.1971	00.00.00	30.6544	2.525	2.525	0.0
09.01.1971	00.00.00	3.9984	5.925	5.925	0.0
10.01.1971	00.00.00	2.6656	6.125	6.125	0.0
11.01.1971	00.00.00	0.0	4.825	4.825	0.0
12.01.1971	00.00.00	0.0	3.025	3.025	0.0
13.01.1971	00.00.00	0.0	1.725	1.725	0.0
14.01.1971	00.00.00	0.0	-0.275	-0.275	0.0
15.01.1971	00.00.00	0.0	-1.375	-1.375	0.0
16.01.1971	00.00.00	0.0	0.425	0.425	0.0
17.01.1971	00.00.00	0.2856	0.825	0.825	0.0
18.01.1971	00.00.00	2.1896	2.925	2.925	0.0
19.01.1971	00.00.00	1.904	3.825	3.825	0.0
20.01.1971	00.00.00	19.8968	3.225	3.225	0.0
21.01.1971	00.00.00	10.7576	3.125	3.125	0.0
22.01.1971	00.00.00	2.6656	2.025	2.025	0.0
23.01.1971	00.00.00	0.7616	2.025	2.025	0.0
24.01.1971	00.00.00	13.1376	2.325	2.325	0.0
25.01.1971	00.00.00	10.1864	3.725	3.725	0.0
26.01.1971	00.00.00	11.1384	4.425	4.425	0.0
27.01.1971	00.00.00	0.476	1.825	1.825	0.0
28.01.1971	00.00.00	0.0	0.925	0.925	0.0
29.01.1971	00.00.00	0.0	-0.575	-0.575	0.0
30.01.1971	00.00.00	0.0	-3.075	-3.075	0.0
31.01.1971	00.00.00	16.5648	-3.875	-3.875	0.0
01.02.1971	00.00.00	1.7708	-6.5	-6.5	0.0
02.02.1971	00.00.00	0.0	-8.1	-8.1	0.0
03.02.1971	00.00.00	2.7028	-2.2	-2.2	0.0
04.02.1971	00.00.00	0.0	2.8	2.8	0.0
05.02.1971	00.00.00	0.0	4.0	4.0	0.0
06.02.1971	00.00.00	0.0	3.8	3.8	0.0
07.02.1971	00.00.00	0.0	3.9	3.9	0.0
08.02.1971	00.00.00	0.0	4.0	4.0	0.0
09.02.1971	00.00.00	0.0	4.5	4.5	0.0
10.02.1971	00.00.00	0.0	1.9	1.9	0.0
11.02.1971	00.00.00	0.0932	0.8	0.8	0.0
12.02.1971	00.00.00	3.728	2.1	2.1	0.0
13.02.1971	00.00.00	25.4436	3.5	3.5	0.0
14.02.1971	00.00.00	19.8516	2.3	2.3	0.0
15.02.1971	00.00.00	18.0808	0.0	0.0	0.0
16.02.1971	00.00.00	50.0484	1.0	1.0	0.0
17.02.1971	00.00.00	39.3304	0.7	0.7	0.0
18.02.1971	00.00.00	16.4032	0.1	0.1	0.0
19.02.1971	00.00.00	3.6348	0.2	0.2	0.0
20.02.1971	00.00.00	0.0	-2.9	-2.9	0.0
21.02.1971	00.00.00	9.1336	-3.4	-3.4	0.0
22.02.1971	00.00.00	2.7028	-0.3	-0.3	0.0
23.02.1971	00.00.00	0.0	-1.7	-1.7	0.0
24.02.1971	00.00.00	0.0	-0.7	-0.7	0.0
25.02.1971	00.00.00	0.0	2.9	2.9	0.0
26.02.1971	00.00.00	0.0	-2.9	-2.9	0.0
27.02.1971	00.00.00	0.0	-7.3	-7.3	0.0
28.02.1971	00.00.00	0.0	-8.3	-8.3	0.0
01.03.1971	00.00.00	0.0	-6.191	-6.191	0.0
02.03.1971	00.00.00	0.0	-8.291	-8.291	0.0
03.03.1971	00.00.00	0.4028	-8.191	-8.191	0.0
04.03.1971	00.00.00	0.0	-10.291	-10.291	0.0
05.03.1971	00.00.00	0.0	-11.691	-11.691	0.0
06.03.1971	00.00.00	0.0	-8.591	-8.591	0.0
07.03.1971	00.00.00	0.0	-3.491	-3.491	0.0
08.03.1971	00.00.00	0.0	2.509	2.509	0.0
09.03.1971	00.00.00	0.1007	4.809	4.809	0.0
10.03.1971	00.00.00	0.0	-0.291	-0.291	0.0
11.03.1971	00.00.00	1.3091	-3.791	-3.791	0.0
12.03.1971	00.00.00	1.3091	-4.091	-4.091	0.0
13.03.1971	00.00.00	11.5805	-1.291	-1.291	0.0
14.03.1971	00.00.00	0.0	3.009	3.009	0.0
15.03.1971	00.00.00	3.8266	2.009	2.009	0.0
16.03.1971	00.00.00	4.1287	2.009	2.009	0.0
17.03.1971	00.00.00	22.4561	2.309	2.309	0.0
18.03.1971	00.00.00	3.5245	1.709	1.709	0.0
19.03.1971	00.00.00	6.6462	1.209	1.209	0.0
20.03.1971	00.00.00	30.0086	1.109	1.109	0.0
21.03.1971	00.00.00	0.0	2.109	2.109	0.0
22.03.1971	00.00.00	0.0	0.709	0.709	0.0
23.03.1971	00.00.00	0.0	-0.791	-0.791	0.0
24.03.1971	00.00.00	4.1287	-0.891	-0.891	0.0
25.03.1971	00.00.00	2.8196	3.009	3.009	0.0
26.03.1971	00.00.00	0.0	3.109	3.109	0.0
27.03.1971	00.00.00	0.0	1.909	1.909	0.0
28.03.1971	00.00.00	0.0	-0.791	-0.791	0.0
29.03.1971	00.00.00	0.0	-1.191	-1.191	0.0
30.03.1971	00.00.00	0.0	1.409	1.409	0.0
31.03.1971	00.00.00	0.0	0.609	0.609	0.0
01.04.1971	00.00.00	0.7987	2.656	2.656	0.0
02.04.1971	00.00.00	6.5037	3.556	3.556	0.0
03.04.1971	00.00.00	0.2282	4.956	4.956	0.0
04.04.1971	00.00.00	0.0	5.256	5.256	0.0
05.04.1971	00.00.00	0.0	4.656	4.656	0.0
06.04.1971	00.00.00	0.0	3.956	3.956	0.0
07.04.1971	00.00.00	2.1679	4.956	4.956	0.0
08.04.1971	00.00.00	6.3896	5.556	5.556	0.0
09.04.1971	00.00.00	0.0	5.756	5.756	0.0
10.04.1971	00.00.00	0.0	7.056	7.056	0.0
11.04.1971	00.00.00	0.0	6.356	6.356	0.0
12.04.1971	00.00.00	0.0	7.256	7.256	0.0
13.04.1971	00.00.00	0.0	9.356	9.356	0.0
14.04.1971	00.00.00	0.0	7.856	7.856	0.0
15.04.1971	00.00.00	0.0	7.856	7.856	0.0
16.04.1971	00.00.00	0.0	7.956	7.956	0.0
17.04.1971	00.00.00	3.423	5.356	5.356	0.0
18.04.1971	00.00.00	2.1679	5.656	5.656	0.0
19.04.1971	00.00.00	6.0473	6.756	6.756	0.0
20.04.1971	00.00.00	0.3423	6.856	6.856	0.0
21.04.1971	00.00.00	0.0	6.756	6.756	0.0
22.04.1971	00.00.00	0.0	7.256	7.256	0.0
23.04.1971	00.00.00	0.0	8.056	8.056	0.0
24.04.1971	00.00.00	0.0	7.856	7.856	0.0
25.04.1971	00.00.00	0.0	5.756	5.756	0.0
26.04.1971	00.00.00	5.9332	3.156	3.156	0.0
27.04.1971	00.00.00	0.0	2.456	2.456	0.0
28.04.1971	00.00.00	0.3423	3.056	3.056	0.0
29.04.1971	00.00.00	1.8256	3.156	3.156	0.0
30.04.1971	00.00.00	0.0	4.256	4.256	0.0
01.05.1971	00.00.00	0.0	4.133	4.133	0.0
02.05.1971	00.00.00	0.0	5.033	5.033	0.0
03.05.1971	00.00.00	0.0	7.633	7.633	0.0
04.05.1971	00.00.00	0.0	8.733	8.733	0.0
05.05.1971	00.00.00	0.0	9.433	9.433	0.0
06.05.1971	00.00.00	0.0	8.633	8.633	0.0
07.05.1971	00.00.00	0.0	9.833	9.833	0.0
08.05.1971	00.00.00	0.0	10.433	10.433	0.0
09.05.1971	00.00.00	1.3116	11.833	11.833	0.0
10.05.1971	00.00.00	0.0	12.833	12.833	0.0
11.05.1971	00.00.00	0.1093	11.433	11.433	0.0
12.05.1971	00.00.00	0.0	13.133	13.133	0.0
13.05.1971	00.00.00	0.3279	11.733	11.733	0.0
14.05.1971	00.00.00	0.0	12.833	12.833	0.0
15.05.1971	00.00.00	0.0	12.233	12.233	0.0
16.05.1971	00.00.00	0.2186	11.333	11.333	0.0
17.05.1971	00.00.00	9.6184	10.733	10.733	0.0
18.05.1971	00.00.00	7.651	12.033	12.033	0.0
19.05.1971	00.00.00	0.0	10.433	10.433	0.0
20.05.1971	00.00.00	0.4372	9.733	9.733	0.0
21.05.1971	00.00.00	0.3279	9.333	9.333	0.0
22.05.1971	00.00.00	0.0	12.133	12.133	0.0
23.05.1971	00.00.00	0.0	10.733	10.733	0.0
24.05.1971	00.00.00	0.0	10.233	10.233	0.0
25.05.1971	00.00.00	0.0	9.433	9.433	0.0
26.05.1971	00.00.00	0.0	9.133	9.133	0.0
27.05.1971	00.00.00	0.0	8.233	8.233	0.0
28.05.1971	00.00.00	0.5465	9.333	9.333	0.0
29.05.1971	00.00.00	56.0709	13.733	13.733	0.0
30.05.1971	00.00.00	28.1994	12.633	12.633	0.0
31.05.1971	00.00.00	0.0	13.733	13.733	0.0
01.06.1971	00.00.00	0.0	16.579	16.579	0.0
02.06.1971	00.00.00	0.0	17.779	17.779	0.0
03.06.1971	00.00.00	0.0	19.079	19.079	0.0
04.06.1971	00.00.00	0.0	19.179	19.179	0.0
05.06.1971	00.00.00	0.0	18.779	18.779	0.0
06.06.1971	00.00.00	0.0	17.879	17.879	0.0
07.06.1971	00.00.00	0.0	17.679	17.679	0.0
08.06.1971	00.00.00	0.0	16.679	16.679	0.0
09.06.1971	00.00.00	1.7822	12.979	12.979	0.0
10.06.1971	00.00.00	0.1876	12.179	12.179	0.0
11.06.1971	00.00.00	0.0	12.779	12.779	0.0
12.06.1971	00.00.00	0.0	16.079	16.079	0.0
13.06.1971	00.00.00	0.0	16.479	16.479	0.0
14.06.1971	00.00.00	0.0	14.679	14.679	0.0
15.06.1971	00.00.00	0.0	11.679	11.679	0.0
16.06.1971	00.00.00	0.0	12.079	12.079	0.0
17.06.1971	00.00.00	0.0	11.479	11.479	0.0
18.06.1971	00.00.00	6.097	10.679	10.679	0.0
19.06.1971	00.00.00	0.0	10.879	10.879	0.0
20.06.1971	00.00.00	0.0938	12.379	12.379	0.0
21.06.1971	00.00.00	2.4388	11.979	11.979	0.0
22.06.1971	00.00.00	3.1892	11.579	11.579	0.0
23.06.1971	00.00.00	1.1256	12.679	12.679	0.0
24.06.1971	00.00.00	0.0	15.379	15.379	0.0
25.06.1971	00.00.00	3.5644	14.279	14.279	0.0
26.06.1971	00.00.00	0.0938	15.279	15.279	0.0
27.06.1971	00.00.00	6.4722	14.979	14.979	0.0
28.06.1971	00.00.00	0.0	15.279	15.279	0.0
29.06.1971	00.00.00	0.0	13.879	13.879	0.0
30.06.1971	00.00.00	0.0	14.779	14.779	0.0
01.07.1971	00.00.00	0.0	16.441	16.441	0.0
02.07.1971	00.00.00	0.0	18.741	18.741	0.0
03.07.1971	00.00.00	0.0	20.641	20.641	0.0
04.07.1971	00.00.00	0.0	21.041	21.041	0.0
05.07.1971	00.00.00	0.0	20.741	20.741	0.0
06.07.1971	00.00.00	0.0	19.841	19.841	0.0
07.07.1971	00.00.00	0.0	18.341	18.341	0.0
08.07.1971	00.00.00	0.0	20.541	20.541	0.0
09.07.1971	00.00.00	0.0	21.541	21.541	0.0
10.07.1971	00.00.00	0.0	19.841	19.841	0.0
11.07.1971	00.00.00	0.0	18.641	18.641	0.0
