Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.1971	00.00.00	0.0	-5.219	-5.219	0.0
02.01.1971	00.00.00	0.0	-5.719	-5.719	0.0
03.01.1971	00.00.00	0.0	-4.819	-4.819	0.0
04.01.1971	00.00.00	0.2068	0.881	0.881	0.0
05.01.1971	00.00.00	0.1034	3.681	3.681	0.0
06.01.1971	00.00.00	0.0	-3.419	-3.419	0.0
07.01.1971	00.00.00	5.8938	-3.819	-3.819	0.0
08.01.1971	00.00.00	33.2948	4.781	4.781	0.0
09.01.1971	00.00.00	4.3428	8.181	8.181	0.0
10.01.1971	00.00.00	2.8952	8.381	8.381	0.0
11.01.1971	00.00.00	0.0	7.081	7.081	0.0
12.01.1971	00.00.00	0.0	5.281	5.281	0.0
13.01.1971	00.00.00	0.0	3.981	3.981	0.0
14.01.1971	00.00.00	0.0	1.981	1.981	0.0
15.01.1971	00.00.00	0.0	0.881	0.881	0.0
16.01.1971	00.00.00	0.0	2.681	2.681	0.0
17.01.1971	00.00.00	0.3102	3.081	3.081	0.0
18.01.1971	00.00.00	2.3782	5.181	5.181	0.0
19.01.1971	00.00.00	2.068	6.081	6.081	0.0
20.01.1971	00.00.00	21.6106	5.481	5.481	0.0
21.01.1971	00.00.00	11.6842	5.381	5.381	0.0
22.01.1971	00.00.00	2.8952	4.281	4.281	0.0
23.01.1971	00.00.00	0.8272	4.281	4.281	0.0
24.01.1971	00.00.00	14.2692	4.581	4.581	0.0
25.01.1971	00.00.00	11.0638	5.981	5.981	0.0
26.01.1971	00.00.00	12.0978	6.681	6.681	0.0
27.01.1971	00.00.00	0.517	4.081	4.081	0.0
28.01.1971	00.00.00	0.0	3.181	3.181	0.0
29.01.1971	00.00.00	0.0	1.681	1.681	0.0
30.01.1971	00.00.00	0.0	-0.819	-0.819	0.0
31.01.1971	00.00.00	17.9916	-1.619	-1.619	0.0
01.02.1971	00.00.00	2.1413	-3.235	-3.235	0.0
02.02.1971	00.00.00	0.0	-4.835	-4.835	0.0
03.02.1971	00.00.00	3.2683	1.065	1.065	0.0
04.02.1971	00.00.00	0.0	6.065	6.065	0.0
05.02.1971	00.00.00	0.0	7.265	7.265	0.0
06.02.1971	00.00.00	0.0	7.065	7.065	0.0
07.02.1971	00.00.00	0.0	7.165	7.165	0.0
08.02.1971	00.00.00	0.0	7.265	7.265	0.0
09.02.1971	00.00.00	0.0	7.765	7.765	0.0
10.02.1971	00.00.00	0.0	5.165	5.165	0.0
11.02.1971	00.00.00	0.1127	4.065	4.065	0.0
12.02.1971	00.00.00	4.508	5.365	5.365	0.0
13.02.1971	00.00.00	30.7671	6.765	6.765	0.0
14.02.1971	00.00.00	24.0051	5.565	5.565	0.0
15.02.1971	00.00.00	21.8638	3.265	3.265	0.0
16.02.1971	00.00.00	60.5199	4.265	4.265	0.0
17.02.1971	00.00.00	47.5594	3.965	3.965	0.0
18.02.1971	00.00.00	19.8352	3.365	3.365	0.0
19.02.1971	00.00.00	4.3953	3.465	3.465	0.0
20.02.1971	00.00.00	0.0	0.365	0.365	0.0
21.02.1971	00.00.00	11.0446	-0.135	-0.135	0.0
22.02.1971	00.00.00	3.2683	2.965	2.965	0.0
23.02.1971	00.00.00	0.0	1.565	1.565	0.0
24.02.1971	00.00.00	0.0	2.565	2.565	0.0
25.02.1971	00.00.00	0.0	6.165	6.165	0.0
26.02.1971	00.00.00	0.0	0.365	0.365	0.0
27.02.1971	00.00.00	0.0	-4.035	-4.035	0.0
28.02.1971	00.00.00	0.0	-5.035	-5.035	0.0
01.03.1971	00.00.00	0.0	-3.447	-3.447	0.0
02.03.1971	00.00.00	0.0	-5.547	-5.547	0.0
03.03.1971	00.00.00	0.4308	-5.447	-5.447	0.0
04.03.1971	00.00.00	0.0	-7.547	-7.547	0.0
05.03.1971	00.00.00	0.0	-8.947	-8.947	0.0
06.03.1971	00.00.00	0.0	-5.847	-5.847	0.0
07.03.1971	00.00.00	0.0	-0.747	-0.747	0.0
08.03.1971	00.00.00	0.0	5.253	5.253	0.0
09.03.1971	00.00.00	0.1077	7.553	7.553	0.0
10.03.1971	00.00.00	0.0	2.453	2.453	0.0
11.03.1971	00.00.00	1.4001	-1.047	-1.047	0.0
12.03.1971	00.00.00	1.4001	-1.347	-1.347	0.0
13.03.1971	00.00.00	12.3855	1.453	1.453	0.0
14.03.1971	00.00.00	0.0	5.753	5.753	0.0
15.03.1971	00.00.00	4.0926	4.753	4.753	0.0
16.03.1971	00.00.00	4.4157	4.753	4.753	0.0
17.03.1971	00.00.00	24.0171	5.053	5.053	0.0
18.03.1971	00.00.00	3.7695	4.453	4.453	0.0
19.03.1971	00.00.00	7.1082	3.953	3.953	0.0
20.03.1971	00.00.00	32.0946	3.853	3.853	0.0
21.03.1971	00.00.00	0.0	4.853	4.853	0.0
22.03.1971	00.00.00	0.0	3.453	3.453	0.0
23.03.1971	00.00.00	0.0	1.953	1.953	0.0
24.03.1971	00.00.00	4.4157	1.853	1.853	0.0
25.03.1971	00.00.00	3.0156	5.753	5.753	0.0
26.03.1971	00.00.00	0.0	5.853	5.853	0.0
27.03.1971	00.00.00	0.0	4.653	4.653	0.0
28.03.1971	00.00.00	0.0	1.953	1.953	0.0
29.03.1971	00.00.00	0.0	1.553	1.553	0.0
30.03.1971	00.00.00	0.0	4.153	4.153	0.0
31.03.1971	00.00.00	0.0	3.353	3.353	0.0
01.04.1971	00.00.00	0.7315	4.106	4.106	0.0
