Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.1971	00.00.00	0.0	-4.936	-4.936	0.0
02.01.1971	00.00.00	0.0	-5.436	-5.436	0.0
03.01.1971	00.00.00	0.0	-4.536	-4.536	0.0
04.01.1971	00.00.00	0.2738	1.164	1.164	0.0
05.01.1971	00.00.00	0.1369	3.964	3.964	0.0
06.01.1971	00.00.00	0.0	-3.136	-3.136	0.0
07.01.1971	00.00.00	7.8033	-3.536	-3.536	0.0
08.01.1971	00.00.00	44.0818	5.064	5.064	0.0
09.01.1971	00.00.00	5.7498	8.464	8.464	0.0
10.01.1971	00.00.00	3.8332	8.664	8.664	0.0
11.01.1971	00.00.00	0.0	7.364	7.364	0.0
12.01.1971	00.00.00	0.0	5.564	5.564	0.0
13.01.1971	00.00.00	0.0	4.264	4.264	0.0
14.01.1971	00.00.00	0.0	2.264	2.264	0.0
15.01.1971	00.00.00	0.0	1.164	1.164	0.0
16.01.1971	00.00.00	0.0	2.964	2.964	0.0
17.01.1971	00.00.00	0.4107	3.364	3.364	0.0
18.01.1971	00.00.00	3.1487	5.464	5.464	0.0
19.01.1971	00.00.00	2.738	6.364	6.364	0.0
20.01.1971	00.00.00	28.6121	5.764	5.764	0.0
21.01.1971	00.00.00	15.4697	5.664	5.664	0.0
22.01.1971	00.00.00	3.8332	4.564	4.564	0.0
23.01.1971	00.00.00	1.0952	4.564	4.564	0.0
24.01.1971	00.00.00	18.8922	4.864	4.864	0.0
25.01.1971	00.00.00	14.6483	6.264	6.264	0.0
26.01.1971	00.00.00	16.0173	6.964	6.964	0.0
27.01.1971	00.00.00	0.6845	4.364	4.364	0.0
28.01.1971	00.00.00	0.0	3.464	3.464	0.0
29.01.1971	00.00.00	0.0	1.964	1.964	0.0
30.01.1971	00.00.00	0.0	-0.536	-0.536	0.0
31.01.1971	00.00.00	23.8206	-1.336	-1.336	0.0
01.02.1971	00.00.00	2.1356	-2.432	-2.432	0.0
02.02.1971	00.00.00	0.0	-4.032	-4.032	0.0
03.02.1971	00.00.00	3.2596	1.868	1.868	0.0
04.02.1971	00.00.00	0.0	6.868	6.868	0.0
05.02.1971	00.00.00	0.0	8.068	8.068	0.0
06.02.1971	00.00.00	0.0	7.868	7.868	0.0
07.02.1971	00.00.00	0.0	7.968	7.968	0.0
08.02.1971	00.00.00	0.0	8.068	8.068	0.0
09.02.1971	00.00.00	0.0	8.568	8.568	0.0
10.02.1971	00.00.00	0.0	5.968	5.968	0.0
11.02.1971	00.00.00	0.1124	4.868	4.868	0.0
12.02.1971	00.00.00	4.496	6.168	6.168	0.0
13.02.1971	00.00.00	30.6852	7.568	7.568	0.0
14.02.1971	00.00.00	23.9412	6.368	6.368	0.0
15.02.1971	00.00.00	21.8056	4.068	4.068	0.0
16.02.1971	00.00.00	60.3588	5.068	5.068	0.0
17.02.1971	00.00.00	47.4328	4.768	4.768	0.0
18.02.1971	00.00.00	19.7824	4.168	4.168	0.0
19.02.1971	00.00.00	4.3836	4.268	4.268	0.0
20.02.1971	00.00.00	0.0	1.168	1.168	0.0
21.02.1971	00.00.00	11.0152	0.668	0.668	0.0
22.02.1971	00.00.00	3.2596	3.768	3.768	0.0
23.02.1971	00.00.00	0.0	2.368	2.368	0.0
24.02.1971	00.00.00	0.0	3.368	3.368	0.0
25.02.1971	00.00.00	0.0	6.968	6.968	0.0
26.02.1971	00.00.00	0.0	1.168	1.168	0.0
27.02.1971	00.00.00	0.0	-3.232	-3.232	0.0
28.02.1971	00.00.00	0.0	-4.232	-4.232	0.0
01.03.1971	00.00.00	0.0	-3.369	-3.369	0.0
02.03.1971	00.00.00	0.0	-5.469	-5.469	0.0
03.03.1971	00.00.00	0.4548	-5.369	-5.369	0.0
04.03.1971	00.00.00	0.0	-7.469	-7.469	0.0
05.03.1971	00.00.00	0.0	-8.869	-8.869	0.0
06.03.1971	00.00.00	0.0	-5.769	-5.769	0.0
07.03.1971	00.00.00	0.0	-0.669	-0.669	0.0
08.03.1971	00.00.00	0.0	5.331	5.331	0.0
09.03.1971	00.00.00	0.1137	7.631	7.631	0.0
10.03.1971	00.00.00	0.0	2.531	2.531	0.0
11.03.1971	00.00.00	1.4781	-0.969	-0.969	0.0
12.03.1971	00.00.00	1.4781	-1.269	-1.269	0.0
13.03.1971	00.00.00	13.0755	1.531	1.531	0.0
14.03.1971	00.00.00	0.0	5.831	5.831	0.0
15.03.1971	00.00.00	4.3206	4.831	4.831	0.0
16.03.1971	00.00.00	4.6617	4.831	4.831	0.0
17.03.1971	00.00.00	25.3551	5.131	5.131	0.0
18.03.1971	00.00.00	3.9795	4.531	4.531	0.0
19.03.1971	00.00.00	7.5042	4.031	4.031	0.0
20.03.1971	00.00.00	33.8826	3.931	3.931	0.0
21.03.1971	00.00.00	0.0	4.931	4.931	0.0
22.03.1971	00.00.00	0.0	3.531	3.531	0.0
23.03.1971	00.00.00	0.0	2.031	2.031	0.0
24.03.1971	00.00.00	4.6617	1.931	1.931	0.0
25.03.1971	00.00.00	3.1836	5.831	5.831	0.0
26.03.1971	00.00.00	0.0	5.931	5.931	0.0
27.03.1971	00.00.00	0.0	4.731	4.731	0.0
28.03.1971	00.00.00	0.0	2.031	2.031	0.0
29.03.1971	00.00.00	0.0	1.631	1.631	0.0
30.03.1971	00.00.00	0.0	4.231	4.231	0.0
31.03.1971	00.00.00	0.0	3.431	3.431	0.0
01.04.1971	00.00.00	0.7392	4.135	4.135	0.0
02.04.1971	00.00.00	6.0192	5.035	5.035	0.0
03.04.1971	00.00.00	0.2112	6.435	6.435	0.0
04.04.1971	00.00.00	0.0	6.735	6.735	0.0
05.04.1971	00.00.00	0.0	6.135	6.135	0.0
06.04.1971	00.00.00	0.0	5.435	5.435	0.0
07.04.1971	00.00.00	2.0064	6.435	6.435	0.0
08.04.1971	00.00.00	5.9136	7.035	7.035	0.0
09.04.1971	00.00.00	0.0	7.235	7.235	0.0
10.04.1971	00.00.00	0.0	8.535	8.535	0.0
11.04.1971	00.00.00	0.0	7.835	7.835	0.0
12.04.1971	00.00.00	0.0	8.735	8.735	0.0
13.04.1971	00.00.00	0.0	10.835	10.835	0.0
14.04.1971	00.00.00	0.0	9.335	9.335	0.0
15.04.1971	00.00.00	0.0	9.335	9.335	0.0
16.04.1971	00.00.00	0.0	9.435	9.435	0.0
17.04.1971	00.00.00	3.168	6.835	6.835	0.0
18.04.1971	00.00.00	2.0064	7.135	7.135	0.0
19.04.1971	00.00.00	5.5968	8.235	8.235	0.0
20.04.1971	00.00.00	0.3168	8.335	8.335	0.0
21.04.1971	00.00.00	0.0	8.235	8.235	0.0
22.04.1971	00.00.00	0.0	8.735	8.735	0.0
23.04.1971	00.00.00	0.0	9.535	9.535	0.0
24.04.1971	00.00.00	0.0	9.335	9.335	0.0
25.04.1971	00.00.00	0.0	7.235	7.235	0.0
26.04.1971	00.00.00	5.4912	4.635	4.635	0.0
27.04.1971	00.00.00	0.0	3.935	3.935	0.0
28.04.1971	00.00.00	0.3168	4.535	4.535	0.0
29.04.1971	00.00.00	1.6896	4.635	4.635	0.0
30.04.1971	00.00.00	0.0	5.735	5.735	0.0
01.05.1971	00.00.00	0.0	5.387	5.387	0.0
02.05.1971	00.00.00	0.0	6.287	6.287	0.0
03.05.1971	00.00.00	0.0	8.887	8.887	0.0
04.05.1971	00.00.00	0.0	9.987	9.987	0.0
05.05.1971	00.00.00	0.0	10.687	10.687	0.0
06.05.1971	00.00.00	0.0	9.887	9.887	0.0
07.05.1971	00.00.00	0.0	11.087	11.087	0.0
08.05.1971	00.00.00	0.0	11.687	11.687	0.0
09.05.1971	00.00.00	0.9792	13.087	13.087	0.0
10.05.1971	00.00.00	0.0	14.087	14.087	0.0
11.05.1971	00.00.00	0.0816	12.687	12.687	0.0
12.05.1971	00.00.00	0.0	14.387	14.387	0.0
13.05.1971	00.00.00	0.2448	12.987	12.987	0.0
14.05.1971	00.00.00	0.0	14.087	14.087	0.0
15.05.1971	00.00.00	0.0	13.487	13.487	0.0
16.05.1971	00.00.00	0.1632	12.587	12.587	0.0
17.05.1971	00.00.00	7.1808	11.987	11.987	0.0
18.05.1971	00.00.00	5.712	13.287	13.287	0.0
19.05.1971	00.00.00	0.0	11.687	11.687	0.0
20.05.1971	00.00.00	0.3264	10.987	10.987	0.0
21.05.1971	00.00.00	0.2448	10.587	10.587	0.0
22.05.1971	00.00.00	0.0	13.387	13.387	0.0
23.05.1971	00.00.00	0.0	11.987	11.987	0.0
24.05.1971	00.00.00	0.0	11.487	11.487	0.0
25.05.1971	00.00.00	0.0	10.687	10.687	0.0
26.05.1971	00.00.00	0.0	10.387	10.387	0.0
27.05.1971	00.00.00	0.0	9.487	9.487	0.0
28.05.1971	00.00.00	0.408	10.587	10.587	0.0
29.05.1971	00.00.00	41.8608	14.987	14.987	0.0
30.05.1971	00.00.00	21.0528	13.887	13.887	0.0
31.05.1971	00.00.00	0.0	14.987	14.987	0.0
01.06.1971	00.00.00	0.0	16.392	16.392	0.0
02.06.1971	00.00.00	0.0	17.592	17.592	0.0
03.06.1971	00.00.00	0.0	18.892	18.892	0.0
04.06.1971	00.00.00	0.0	18.992	18.992	0.0
05.06.1971	00.00.00	0.0	18.592	18.592	0.0
06.06.1971	00.00.00	0.0	17.692	17.692	0.0
07.06.1971	00.00.00	0.0	17.492	17.492	0.0
08.06.1971	00.00.00	0.0	16.492	16.492	0.0
09.06.1971	00.00.00	2.4472	12.792	12.792	0.0
10.06.1971	00.00.00	0.2576	11.992	11.992	0.0
11.06.1971	00.00.00	0.0	12.592	12.592	0.0
12.06.1971	00.00.00	0.0	15.892	15.892	0.0
13.06.1971	00.00.00	0.0	16.292	16.292	0.0
14.06.1971	00.00.00	0.0	14.492	14.492	0.0
15.06.1971	00.00.00	0.0	11.492	11.492	0.0
16.06.1971	00.00.00	0.0	11.892	11.892	0.0
17.06.1971	00.00.00	0.0	11.292	11.292	0.0
18.06.1971	00.00.00	8.372	10.492	10.492	0.0
19.06.1971	00.00.00	0.0	10.692	10.692	0.0
20.06.1971	00.00.00	0.1288	12.192	12.192	0.0
21.06.1971	00.00.00	3.3488	11.792	11.792	0.0
22.06.1971	00.00.00	4.3792	11.392	11.392	0.0
23.06.1971	00.00.00	1.5456	12.492	12.492	0.0
24.06.1971	00.00.00	0.0	15.192	15.192	0.0
25.06.1971	00.00.00	4.8944	14.092	14.092	0.0
26.06.1971	00.00.00	0.1288	15.092	15.092	0.0
27.06.1971	00.00.00	8.8872	14.792	14.792	0.0
28.06.1971	00.00.00	0.0	15.092	15.092	0.0
29.06.1971	00.00.00	0.0	13.692	13.692	0.0
30.06.1971	00.00.00	0.0	14.592	14.592	0.0
01.07.1971	00.00.00	0.0	17.64	17.64	0.0
02.07.1971	00.00.00	0.0	19.94	19.94	0.0
03.07.1971	00.00.00	0.0	21.84	21.84	0.0
04.07.1971	00.00.00	0.0	22.24	22.24	0.0
05.07.1971	00.00.00	0.0	21.94	21.94	0.0
06.07.1971	00.00.00	0.0	21.04	21.04	0.0
07.07.1971	00.00.00	0.0	19.54	19.54	0.0
08.07.1971	00.00.00	0.0	21.74	21.74	0.0
09.07.1971	00.00.00	0.0	22.74	22.74	0.0
10.07.1971	00.00.00	0.0	21.04	21.04	0.0
11.07.1971	00.00.00	0.0	19.84	19.84	0.0
12.07.1971	00.00.00	0.0	18.14	18.14	0.0
13.07.1971	00.00.00	0.0	15.74	15.74	0.0
14.07.1971	00.00.00	0.0	15.14	15.14	0.0
15.07.1971	00.00.00	0.0	14.84	14.84	0.0
16.07.1971	00.00.00	0.0	13.94	13.94	0.0
17.07.1971	00.00.00	0.248	13.14	13.14	0.0
18.07.1971	00.00.00	0.186	16.44	16.44	0.0
19.07.1971	00.00.00	1.178	15.74	15.74	0.0
20.07.1971	00.00.00	0.0	15.34	15.34	0.0
21.07.1971	00.00.00	0.124	13.84	13.84	0.0
22.07.1971	00.00.00	0.0	13.04	13.04	0.0
23.07.1971	00.00.00	0.0	12.44	12.44	0.0
24.07.1971	00.00.00	0.0	14.64	14.64	0.0
25.07.1971	00.00.00	10.106	14.44	14.44	0.0
26.07.1971	00.00.00	1.054	16.14	16.14	0.0
27.07.1971	00.00.00	4.712	16.04	16.04	0.0
28.07.1971	00.00.00	0.0	17.34	17.34	0.0
29.07.1971	00.00.00	0.0	19.04	19.04	0.0
30.07.1971	00.00.00	7.13	20.64	20.64	0.0
31.07.1971	00.00.00	3.1	18.44	18.44	0.0
01.08.1971	00.00.00	7.956	18.406	18.406	0.0
02.08.1971	00.00.00	0.459	16.606	16.606	0.0
03.08.1971	00.00.00	0.3825	17.806	17.806	0.0
04.08.1971	00.00.00	5.049	19.606	19.606	0.0
05.08.1971	00.00.00	7.7265	18.106	18.106	0.0
06.08.1971	00.00.00	23.0265	18.006	18.006	0.0
07.08.1971	00.00.00	10.7865	17.806	17.806	0.0
08.08.1971	00.00.00	3.06	17.206	17.206	0.0
09.08.1971	00.00.00	0.5355	15.906	15.906	0.0
10.08.1971	00.00.00	0.2295	15.306	15.306	0.0
11.08.1971	00.00.00	0.0	13.906	13.906	0.0
12.08.1971	00.00.00	0.0	13.906	13.906	0.0
13.08.1971	00.00.00	0.0	14.106	14.106	0.0
14.08.1971	00.00.00	8.6445	13.806	13.806	0.0
15.08.1971	00.00.00	22.032	14.706	14.706	0.0
16.08.1971	00.00.00	0.2295	16.006	16.006	0.0
17.08.1971	00.00.00	0.0	15.706	15.706	0.0
18.08.1971	00.00.00	0.0	17.206	17.206	0.0
19.08.1971	00.00.00	0.0	16.406	16.406	0.0
20.08.1971	00.00.00	0.0	16.606	16.606	0.0
21.08.1971	00.00.00	0.0	18.606	18.606	0.0
22.08.1971	00.00.00	0.0	21.106	21.106	0.0
23.08.1971	00.00.00	0.0	19.506	19.506	0.0
24.08.1971	00.00.00	0.0	15.506	15.506	0.0
25.08.1971	00.00.00	0.0	14.606	14.606	0.0
26.08.1971	00.00.00	0.0	14.906	14.906	0.0
27.08.1971	00.00.00	0.0	15.706	15.706	0.0
28.08.1971	00.00.00	2.9835	14.706	14.706	0.0
29.08.1971	00.00.00	5.661	12.706	12.706	0.0
30.08.1971	00.00.00	6.1965	13.106	13.106	0.0
31.08.1971	00.00.00	1.377	12.506	12.506	0.0
01.09.1971	00.00.00	4.9752	13.334	13.334	0.0
02.09.1971	00.00.00	3.8696	13.634	13.634	0.0
03.09.1971	00.00.00	0.0	14.334	14.334	0.0
04.09.1971	00.00.00	0.0	13.534	13.534	0.0
05.09.1971	00.00.00	4.5606	12.534	12.534	0.0
06.09.1971	00.00.00	0.0	12.834	12.834	0.0
07.09.1971	00.00.00	0.0	13.634	13.634	0.0
08.09.1971	00.00.00	0.0	16.534	16.534	0.0
09.09.1971	00.00.00	0.0	17.234	17.234	0.0
10.09.1971	00.00.00	0.0	16.934	16.934	0.0
11.09.1971	00.00.00	0.0	14.234	14.234	0.0
12.09.1971	00.00.00	0.0691	15.934	15.934	0.0
13.09.1971	00.00.00	0.0691	13.634	13.634	0.0
14.09.1971	00.00.00	0.0691	10.334	10.334	0.0
15.09.1971	00.00.00	0.2073	8.534	8.534	0.0
16.09.1971	00.00.00	0.0	9.234	9.234	0.0
17.09.1971	00.00.00	0.2073	12.034	12.034	0.0
18.09.1971	00.00.00	1.1056	13.834	13.834	0.0
19.09.1971	00.00.00	0.2073	14.234	14.234	0.0
20.09.1971	00.00.00	1.5202	13.034	13.034	0.0
21.09.1971	00.00.00	0.0	13.234	13.234	0.0
