Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.1971	00.00.00	0.0	-8.83	-8.83	0.0
02.01.1971	00.00.00	0.0	-9.33	-9.33	0.0
03.01.1971	00.00.00	0.0	-8.43	-8.43	0.0
04.01.1971	00.00.00	0.184	-2.73	-2.73	0.0
05.01.1971	00.00.00	0.092	0.07	0.07	0.0
06.01.1971	00.00.00	0.0	-7.03	-7.03	0.0
07.01.1971	00.00.00	5.244	-7.43	-7.43	0.0
08.01.1971	00.00.00	29.624	1.17	1.17	0.0
09.01.1971	00.00.00	3.864	4.57	4.57	0.0
10.01.1971	00.00.00	2.576	4.77	4.77	0.0
11.01.1971	00.00.00	0.0	3.47	3.47	0.0
12.01.1971	00.00.00	0.0	1.67	1.67	0.0
13.01.1971	00.00.00	0.0	0.37	0.37	0.0
14.01.1971	00.00.00	0.0	-1.63	-1.63	0.0
15.01.1971	00.00.00	0.0	-2.73	-2.73	0.0
16.01.1971	00.00.00	0.0	-0.93	-0.93	0.0
17.01.1971	00.00.00	0.276	-0.53	-0.53	0.0
18.01.1971	00.00.00	2.116	1.57	1.57	0.0
19.01.1971	00.00.00	1.84	2.47	2.47	0.0
20.01.1971	00.00.00	19.228	1.87	1.87	0.0
21.01.1971	00.00.00	10.396	1.77	1.77	0.0
22.01.1971	00.00.00	2.576	0.67	0.67	0.0
23.01.1971	00.00.00	0.736	0.67	0.67	0.0
24.01.1971	00.00.00	12.696	0.97	0.97	0.0
25.01.1971	00.00.00	9.844	2.37	2.37	0.0
26.01.1971	00.00.00	10.764	3.07	3.07	0.0
27.01.1971	00.00.00	0.46	0.47	0.47	0.0
28.01.1971	00.00.00	0.0	-0.43	-0.43	0.0
29.01.1971	00.00.00	0.0	-1.93	-1.93	0.0
30.01.1971	00.00.00	0.0	-4.43	-4.43	0.0
31.01.1971	00.00.00	16.008	-5.23	-5.23	0.0
01.02.1971	00.00.00	1.7898	-5.465	-5.465	0.0
02.02.1971	00.00.00	0.0	-7.065	-7.065	0.0
03.02.1971	00.00.00	2.7318	-1.165	-1.165	0.0
04.02.1971	00.00.00	0.0	3.835	3.835	0.0
05.02.1971	00.00.00	0.0	5.035	5.035	0.0
06.02.1971	00.00.00	0.0	4.835	4.835	0.0
07.02.1971	00.00.00	0.0	4.935	4.935	0.0
08.02.1971	00.00.00	0.0	5.035	5.035	0.0
09.02.1971	00.00.00	0.0	5.535	5.535	0.0
10.02.1971	00.00.00	0.0	2.935	2.935	0.0
11.02.1971	00.00.00	0.0942	1.835	1.835	0.0
12.02.1971	00.00.00	3.768	3.135	3.135	0.0
13.02.1971	00.00.00	25.7166	4.535	4.535	0.0
14.02.1971	00.00.00	20.0646	3.335	3.335	0.0
15.02.1971	00.00.00	18.2748	1.035	1.035	0.0
16.02.1971	00.00.00	50.5854	2.035	2.035	0.0
17.02.1971	00.00.00	39.7524	1.735	1.735	0.0
18.02.1971	00.00.00	16.5792	1.135	1.135	0.0
19.02.1971	00.00.00	3.6738	1.235	1.235	0.0
20.02.1971	00.00.00	0.0	-1.865	-1.865	0.0
21.02.1971	00.00.00	9.2316	-2.365	-2.365	0.0
22.02.1971	00.00.00	2.7318	0.735	0.735	0.0
23.02.1971	00.00.00	0.0	-0.665	-0.665	0.0
24.02.1971	00.00.00	0.0	0.335	0.335	0.0
25.02.1971	00.00.00	0.0	3.935	3.935	0.0
26.02.1971	00.00.00	0.0	-1.865	-1.865	0.0
27.02.1971	00.00.00	0.0	-6.265	-6.265	0.0
28.02.1971	00.00.00	0.0	-7.265	-7.265	0.0
01.03.1971	00.00.00	0.0	-6.749	-6.749	0.0
02.03.1971	00.00.00	0.0	-8.849	-8.849	0.0
03.03.1971	00.00.00	0.382	-8.749	-8.749	0.0
04.03.1971	00.00.00	0.0	-10.849	-10.849	0.0
05.03.1971	00.00.00	0.0	-12.249	-12.249	0.0
06.03.1971	00.00.00	0.0	-9.149	-9.149	0.0
07.03.1971	00.00.00	0.0	-4.049	-4.049	0.0
08.03.1971	00.00.00	0.0	1.951	1.951	0.0
09.03.1971	00.00.00	0.0955	4.251	4.251	0.0
10.03.1971	00.00.00	0.0	-0.849	-0.849	0.0
11.03.1971	00.00.00	1.2415	-4.349	-4.349	0.0
12.03.1971	00.00.00	1.2415	-4.649	-4.649	0.0
13.03.1971	00.00.00	10.9825	-1.849	-1.849	0.0
14.03.1971	00.00.00	0.0	2.451	2.451	0.0
15.03.1971	00.00.00	3.629	1.451	1.451	0.0
16.03.1971	00.00.00	3.9155	1.451	1.451	0.0
17.03.1971	00.00.00	21.2965	1.751	1.751	0.0
18.03.1971	00.00.00	3.3425	1.151	1.151	0.0
19.03.1971	00.00.00	6.303	0.651	0.651	0.0
20.03.1971	00.00.00	28.459	0.551	0.551	0.0
21.03.1971	00.00.00	0.0	1.551	1.551	0.0
22.03.1971	00.00.00	0.0	0.151	0.151	0.0
23.03.1971	00.00.00	0.0	-1.349	-1.349	0.0
24.03.1971	00.00.00	3.9155	-1.449	-1.449	0.0
25.03.1971	00.00.00	2.674	2.451	2.451	0.0
26.03.1971	00.00.00	0.0	2.551	2.551	0.0
