Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.1971	00.00.00	0.0	-5.122	-5.122	0.0
02.01.1971	00.00.00	0.0	-5.622	-5.622	0.0
03.01.1971	00.00.00	0.0	-4.722	-4.722	0.0
04.01.1971	00.00.00	0.296	0.978	0.978	0.0
05.01.1971	00.00.00	0.148	3.778	3.778	0.0
06.01.1971	00.00.00	0.0	-3.322	-3.322	0.0
07.01.1971	00.00.00	8.436	-3.722	-3.722	0.0
08.01.1971	00.00.00	47.656	4.878	4.878	0.0
09.01.1971	00.00.00	6.216	8.278	8.278	0.0
10.01.1971	00.00.00	4.144	8.478	8.478	0.0
11.01.1971	00.00.00	0.0	7.178	7.178	0.0
12.01.1971	00.00.00	0.0	5.378	5.378	0.0
13.01.1971	00.00.00	0.0	4.078	4.078	0.0
14.01.1971	00.00.00	0.0	2.078	2.078	0.0
15.01.1971	00.00.00	0.0	0.978	0.978	0.0
16.01.1971	00.00.00	0.0	2.778	2.778	0.0
17.01.1971	00.00.00	0.444	3.178	3.178	0.0
18.01.1971	00.00.00	3.404	5.278	5.278	0.0
19.01.1971	00.00.00	2.96	6.178	6.178	0.0
20.01.1971	00.00.00	30.932	5.578	5.578	0.0
21.01.1971	00.00.00	16.724	5.478	5.478	0.0
22.01.1971	00.00.00	4.144	4.378	4.378	0.0
23.01.1971	00.00.00	1.184	4.378	4.378	0.0
24.01.1971	00.00.00	20.424	4.678	4.678	0.0
25.01.1971	00.00.00	15.836	6.078	6.078	0.0
26.01.1971	00.00.00	17.316	6.778	6.778	0.0
27.01.1971	00.00.00	0.74	4.178	4.178	0.0
28.01.1971	00.00.00	0.0	3.278	3.278	0.0
29.01.1971	00.00.00	0.0	1.778	1.778	0.0
30.01.1971	00.00.00	0.0	-0.722	-0.722	0.0
31.01.1971	00.00.00	25.752	-1.522	-1.522	0.0
01.02.1971	00.00.00	2.7683	-1.855	-1.855	0.0
02.02.1971	00.00.00	0.0	-3.455	-3.455	0.0
03.02.1971	00.00.00	4.2253	2.445	2.445	0.0
04.02.1971	00.00.00	0.0	7.445	7.445	0.0
