Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.1971	00.00.00	0.0	-4.989	-4.989	0.0
02.01.1971	00.00.00	0.0	-5.489	-5.489	0.0
03.01.1971	00.00.00	0.0	-4.589	-4.589	0.0
04.01.1971	00.00.00	0.2914	1.111	1.111	0.0
05.01.1971	00.00.00	0.1457	3.911	3.911	0.0
06.01.1971	00.00.00	0.0	-3.189	-3.189	0.0
07.01.1971	00.00.00	8.3049	-3.589	-3.589	0.0
08.01.1971	00.00.00	46.9154	5.011	5.011	0.0
09.01.1971	00.00.00	6.1194	8.411	8.411	0.0
10.01.1971	00.00.00	4.0796	8.611	8.611	0.0
11.01.1971	00.00.00	0.0	7.311	7.311	0.0
12.01.1971	00.00.00	0.0	5.511	5.511	0.0
13.01.1971	00.00.00	0.0	4.211	4.211	0.0
14.01.1971	00.00.00	0.0	2.211	2.211	0.0
15.01.1971	00.00.00	0.0	1.111	1.111	0.0
16.01.1971	00.00.00	0.0	2.911	2.911	0.0
17.01.1971	00.00.00	0.4371	3.311	3.311	0.0
18.01.1971	00.00.00	3.3511	5.411	5.411	0.0
19.01.1971	00.00.00	2.914	6.311	6.311	0.0
20.01.1971	00.00.00	30.4513	5.711	5.711	0.0
21.01.1971	00.00.00	16.4641	5.611	5.611	0.0
22.01.1971	00.00.00	4.0796	4.511	4.511	0.0
23.01.1971	00.00.00	1.1656	4.511	4.511	0.0
24.01.1971	00.00.00	20.1066	4.811	4.811	0.0
25.01.1971	00.00.00	15.5899	6.211	6.211	0.0
26.01.1971	00.00.00	17.0469	6.911	6.911	0.0
27.01.1971	00.00.00	0.7285	4.311	4.311	0.0
28.01.1971	00.00.00	0.0	3.411	3.411	0.0
29.01.1971	00.00.00	0.0	1.911	1.911	0.0
30.01.1971	00.00.00	0.0	-0.589	-0.589	0.0
31.01.1971	00.00.00	25.3518	-1.389	-1.389	0.0
01.02.1971	00.00.00	2.7873	-2.055	-2.055	0.0
02.02.1971	00.00.00	0.0	-3.655	-3.655	0.0
03.02.1971	00.00.00	4.2543	2.245	2.245	0.0
04.02.1971	00.00.00	0.0	7.245	7.245	0.0
05.02.1971	00.00.00	0.0	8.445	8.445	0.0
06.02.1971	00.00.00	0.0	8.245	8.245	0.0
07.02.1971	00.00.00	0.0	8.345	8.345	0.0
08.02.1971	00.00.00	0.0	8.445	8.445	0.0
09.02.1971	00.00.00	0.0	8.945	8.945	0.0
10.02.1971	00.00.00	0.0	6.345	6.345	0.0
11.02.1971	00.00.00	0.1467	5.245	5.245	0.0
12.02.1971	00.00.00	5.868	6.545	6.545	0.0
13.02.1971	00.00.00	40.0491	7.945	7.945	0.0
14.02.1971	00.00.00	31.2471	6.745	6.745	0.0
15.02.1971	00.00.00	28.4598	4.445	4.445	0.0
16.02.1971	00.00.00	78.7779	5.445	5.445	0.0
17.02.1971	00.00.00	61.9074	5.145	5.145	0.0
18.02.1971	00.00.00	25.8192	4.545	4.545	0.0
19.02.1971	00.00.00	5.7213	4.645	4.645	0.0
20.02.1971	00.00.00	0.0	1.545	1.545	0.0
21.02.1971	00.00.00	14.3766	1.045	1.045	0.0
22.02.1971	00.00.00	4.2543	4.145	4.145	0.0
23.02.1971	00.00.00	0.0	2.745	2.745	0.0
24.02.1971	00.00.00	0.0	3.745	3.745	0.0
25.02.1971	00.00.00	0.0	7.345	7.345	0.0
26.02.1971	00.00.00	0.0	1.545	1.545	0.0
27.02.1971	00.00.00	0.0	-2.855	-2.855	0.0
