Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_Myglevatn
dd.mm.yyyy	hh:mm:ss	mm	grC	grC	m3/s
01.01.2041	00.00.00	3.7	-1.65	-1.65	0.0
02.01.2041	00.00.00	0.0	-8.20384615384615	-8.20384615384615	0.0
03.01.2041	00.00.00	10.1	-4.7	-4.7	0.0
04.01.2041	00.00.00	5.2	-2.35	-2.35	0.0
05.01.2041	00.00.00	2.1	-3.3	-3.3	0.0
06.01.2041	00.00.00	16.09	-2.15	-2.15	0.0
07.01.2041	00.00.00	7.42	-2.25	-2.25	0.0
08.01.2041	00.00.00	0.0	-7.21363636363636	-7.21363636363636	0.0
09.01.2041	00.00.00	0.0	-5.25	-5.25	0.0
10.01.2041	00.00.00	0.0	-4.2	-4.2	0.0
11.01.2041	00.00.00	8.3	0.45	0.45	0.0
12.01.2041	00.00.00	9.35	0.85	0.85	0.0
13.01.2041	00.00.00	19.72	0.55	0.55	0.0
14.01.2041	00.00.00	9.7	0.55	0.55	0.0
15.01.2041	00.00.00	6.22	0.15	0.15	0.0
16.01.2041	00.00.00	2.1	0.9	0.9	0.0
17.01.2041	00.00.00	3.9	0.85	0.85	0.0
18.01.2041	00.00.00	0.0	-0.316666666666667	-0.316666666666667	0.0
19.01.2041	00.00.00	0.0	-1.31666666666667	-1.31666666666667	0.0
20.01.2041	00.00.00	0.0	-0.95	-0.95	0.0
21.01.2041	00.00.00	0.0	-2.15	-2.15	0.0
22.01.2041	00.00.00	0.0	-5.79	-5.79	0.0
23.01.2041	00.00.00	0.166666666666606	-4.61666666666667	-4.61666666666667	0.0
24.01.2041	00.00.00	4.2	-1.38333333333333	-1.38333333333333	0.0
25.01.2041	00.00.00	0.0	-4.61666666666667	-4.61666666666667	0.0
26.01.2041	00.00.00	0.0	-5.65	-5.65	0.0
27.01.2041	00.00.00	0.0	-5.79	-5.79	0.0
28.01.2041	00.00.00	0.0	-8.11923076923077	-8.11923076923077	0.0
29.01.2041	00.00.00	0.0	-8.79615384615385	-8.79615384615385	0.0
30.01.2041	00.00.00	0.0	-10.612037037037	-10.612037037037	0.0
31.01.2041	00.00.00	0.0	-12.3447916666667	-12.3447916666667	0.0
01.02.2041	00.00.00	0.0	-8.88076923076923	-8.88076923076923	0.0
02.02.2041	00.00.00	0.0	-6.525	-6.525	0.0
03.02.2041	00.00.00	0.0	-8.96538461538462	-8.96538461538462	0.0
04.02.2041	00.00.00	0.2	-5.45	-5.45	0.0
05.02.2041	00.00.00	7.78	0.9	0.9	0.0
06.02.2041	00.00.00	0.0	-3.7	-3.7	0.0
07.02.2041	00.00.00	0.0	-2.675	-2.675	0.0
08.02.2041	00.00.00	0.0	-0.316666666666667	-0.316666666666667	0.0
09.02.2041	00.00.00	0.0	-1.31666666666667	-1.31666666666667	0.0
10.02.2041	00.00.00	0.166666666666606	-3.01666666666667	-3.01666666666667	0.0
11.02.2041	00.00.00	2.3	-5.15	-5.15	0.0
12.02.2041	00.00.00	3.7	-5.65	-5.65	0.0
13.02.2041	00.00.00	10.5285714285714	-4.61666666666667	-4.61666666666667	0.0
14.02.2041	00.00.00	0.95	-2.35	-2.35	0.0
15.02.2041	00.00.00	8.3	-1.38333333333333	-1.38333333333333	0.0
16.02.2041	00.00.00	31.1676898222941	0.65	0.65	0.0
17.02.2041	00.00.00	4.93333333333333	0.95	0.95	0.0
18.02.2041	00.00.00	0.2	-1.05	-1.05	0.0
19.02.2041	00.00.00	5.2	-0.55	-0.55	0.0
20.02.2041	00.00.00	32.5925686591276	0.05	0.05	0.0
21.02.2041	00.00.00	16.9875	0.85	0.85	0.0
22.02.2041	00.00.00	0.1	-2.525	-2.525	0.0
23.02.2041	00.00.00	0.0	-6.875	-6.875	0.0
24.02.2041	00.00.00	0.0	-8.54230769230769	-8.54230769230769	0.0
25.02.2041	00.00.00	0.0	-8.54230769230769	-8.54230769230769	0.0
26.02.2041	00.00.00	0.0	-7.45909090909091	-7.45909090909091	0.0
27.02.2041	00.00.00	0.95	-2.525	-2.525	0.0
28.02.2041	00.00.00	7.66	-0.25	-0.25	0.0
01.03.2041	00.00.00	12.6888888888889	0.85	0.85	0.0
02.03.2041	00.00.00	4.1	1.45	1.45	0.0
03.03.2041	00.00.00	1.2	1.45	1.45	0.0
04.03.2041	00.00.00	9.0	1.65	1.65	0.0
05.03.2041	00.00.00	0.55	1.55	1.55	0.0
06.03.2041	00.00.00	22.2833333333333	2.05	2.05	0.0
07.03.2041	00.00.00	9.6125	2.05	2.05	0.0
08.03.2041	00.00.00	16.8125	1.55	1.55	0.0
09.03.2041	00.00.00	19.93	2.25	2.25	0.0
10.03.2041	00.00.00	5.06666666666667	1.65	1.65	0.0
11.03.2041	00.00.00	2.4	2.75	2.75	0.0
12.03.2041	00.00.00	0.55	1.35	1.35	0.0
13.03.2041	00.00.00	4.1	1.85	1.85	0.0
14.03.2041	00.00.00	12.0222222222222	2.25	2.25	0.0
15.03.2041	00.00.00	15.1	1.95	1.95	0.0
16.03.2041	00.00.00	7.78	2.15	2.15	0.0
17.03.2041	00.00.00	43.0894764957264	1.95	1.95	0.0
18.03.2041	00.00.00	0.0	1.95	1.95	0.0
19.03.2041	00.00.00	0.0	-1.15	-1.15	0.0
