Date,CNRMCCLM,CNRMRCA,ECEARTHCCLM,ECEARTHHIRHAM,ECEARTHRACMO,ECEARTHRCA,HADGEMRCA,IPSLRCA,MPICCLM,MPIRCA
1981-09-22,0.1,0.1,14.5,0.1,0.1,0.2,24.1,0.1,0.8,9.2
1981-09-23,0.1,0.1,1.8,0.4,0.9,0.1,2.4,2.6,0.1,0.3
1981-09-24,0.1,0.1,0.1,0.1,0.0,1.1,2.0,6.5,29.5,51.8
1981-09-25,0.1,0.1,0.5,0.1,0.0,23.2,23.6,0.8,24.8,35.0
1981-09-26,0.1,0.1,2.8,0.1,0.0,52.8,0.4,26.5,1.0,0.9
1981-09-27,0.1,0.1,30.5,0.4,0.1,0.2,0.1,1.5,21.8,2.6
1981-09-28,0.1,0.1,16.9,0.1,0.3,1.1,0.3,12.9,3.6,4.1
1981-09-29,0.1,0.1,72.5,0.1,4.2,10.3,0.1,29.3,15.2,0.7
1981-09-30,0.1,0.1,0.6,0.1,14.0,15.3,0.1,11.5,15.5,16.0
1981-10-01,0.1,0.1,0.4,5.5,33.2,0.2,0.1,0.2,7.1,15.5
1981-10-02,0.1,0.1,23.0,25.5,29.7,12.3,0.1,0.1,28.3,16.3
1981-10-03,0.1,0.1,2.0,0.4,0.8,0.9,0.1,9.0,1.3,1.5
1981-10-04,0.1,0.1,3.5,0.9,25.4,1.9,43.0,1.1,0.3,3.9
1981-10-05,0.1,0.1,3.2,20.5,15.8,2.8,13.8,11.6,13.1,8.7
1981-10-06,0.1,0.1,2.0,1.1,0.4,1.1,0.1,4.5,0.9,0.4
1981-10-07,0.1,0.1,2.6,0.4,2.5,5.6,3.6,2.5,0.2,0.3
1981-10-08,5.8,0.1,0.1,32.5,3.6,4.0,1.1,8.3,0.1,0.1
1981-10-09,5.8,0.1,0.1,26.7,0.1,0.3,3.4,7.0,3.9,0.1
1981-10-10,0.5,0.4,4.8,19.6,0.2,13.1,1.8,9.3,1.1,3.3
1981-10-11,23.6,0.6,0.1,57.6,7.0,0.4,0.5,0.1,3.5,1.9
1981-10-12,5.1,2.8,0.1,2.2,9.2,0.1,1.0,0.1,0.3,0.1
1981-10-13,0.3,5.5,0.3,20.3,0.1,2.9,12.2,9.3,0.3,0.4
1981-10-14,2.7,5.3,2.4,38.4,2.1,11.0,38.8,0.2,9.4,1.7
1981-10-15,0.1,0.3,5.9,10.9,22.2,8.5,13.4,2.7,0.1,0.1
1981-10-16,0.1,0.1,15.8,11.5,8.3,0.3,0.3,8.9,0.4,0.3
1981-10-17,0.9,0.6,0.1,0.3,34.2,0.5,23.2,2.9,2.4,1.7
1981-10-18,6.6,2.1,0.1,0.1,4.2,1.4,15.1,0.1,0.3,0.3
1981-10-19,0.2,0.1,0.5,0.1,55.2,4.4,1.2,1.0,0.1,0.1
1981-10-20,16.4,9.8,0.1,0.2,40.5,0.1,0.1,0.1,2.1,3.2
1981-10-21,0.1,1.5,0.1,16.5,11.4,0.1,1.2,0.1,1.6,1.1
1981-10-22,0.5,6.0,0.2,20.4,0.6,0.2,19.6,0.1,15.7,18.3
1981-10-23,0.1,0.1,0.1,17.3,8.3,0.1,14.0,4.2,1.3,2.1
1981-10-24,0.1,0.5,0.1,1.5,5.1,0.1,0.8,0.1,17.7,13.5
1981-10-25,1.3,8.2,0.3,31.3,0.9,1.3,0.1,0.1,0.2,1.0
1981-10-26,0.7,0.3,4.2,9.5,0.0,6.1,3.6,0.1,2.5,1.5
1981-10-27,0.5,0.1,0.4,25.8,0.1,0.2,0.2,0.1,6.6,8.9
1981-10-28,1.0,0.2,5.7,11.2,0.1,13.3,0.4,1.0,18.6,20.9
1981-10-29,6.8,2.0,3.3,31.2,0.0,10.7,0.4,7.0,3.0,10.7
1981-10-30,8.5,5.5,0.9,8.8,0.1,2.9,1.3,7.7,0.1,10.8
1981-10-31,0.2,6.2,19.3,19.2,0.1,19.3,1.3,0.2,0.1,0.1
1981-11-01,3.3,47.6,50.4,0.1,0.9,42.8,11.4,16.9,8.3,8.5
1981-11-02,4.8,9.8,4.3,0.9,6.5,15.0,5.4,1.1,36.0,40.4
1981-11-03,0.6,0.1,5.9,4.8,15.2,14.2,0.1,23.3,82.8,35.4
1981-11-04,0.1,18.7,0.1,0.6,3.4,2.0,0.9,3.9,3.0,10.3
1981-11-05,0.1,15.1,0.1,3.8,21.0,0.0,13.3,0.1,6.6,5.3
1981-11-06,0.1,1.7,14.4,0.1,14.0,6.7,3.4,14.2,5.6,10.5
1981-11-07,0.9,1.6,16.7,0.4,2.5,11.5,2.5,2.7,0.1,0.2
1981-11-08,19.7,27.9,0.1,0.1,0.5,1.9,0.8,4.6,0.1,11.8
1981-11-09,24.9,1.8,22.0,0.1,0.0,26.2,11.8,0.7,30.4,15.1
1981-11-10,1.0,1.8,30.4,0.1,0.1,16.9,24.6,0.0,0.1,1.5
1981-11-11,0.6,0.5,13.0,1.0,0.0,8.1,26.9,0.0,0.2,34.3
1981-11-12,0.1,0.4,1.7,37.0,0.0,1.3,22.2,0.0,0.1,18.7
1981-11-13,0.1,0.4,0.1,42.2,2.3,24.2,26.4,0.3,13.2,0.3
1981-11-14,4.0,9.9,1.3,39.7,8.5,2.1,2.5,0.0,1.6,2.4
1981-11-15,14.4,20.0,7.4,11.4,0.0,8.8,23.6,0.8,12.2,4.2
1981-11-16,58.4,39.9,11.4,0.1,0.0,11.5,6.3,0.0,16.8,14.9
1981-11-17,10.2,5.3,1.5,0.1,0.4,2.7,1.1,26.2,4.6,15.0
1981-11-18,0.3,0.1,36.9,0.1,5.8,32.6,2.4,6.5,0.1,0.6
1981-11-19,0.4,0.1,3.3,0.1,0.9,1.6,7.2,23.9,0.1,0.3
1981-11-20,0.1,14.1,0.5,6.7,2.3,5.4,0.1,2.3,0.1,0.1
1981-11-21,0.1,2.0,22.8,3.5,5.4,26.0,9.8,0.1,0.1,0.1
1981-11-22,0.1,0.9,1.8,0.1,6.0,5.0,2.2,0.5,0.1,0.1
1981-11-23,11.3,13.7,5.1,8.8,15.2,3.3,0.4,4.9,0.1,0.1
1981-11-24,23.9,33.1,0.1,0.1,10.4,0.4,1.5,3.6,0.3,0.1
1981-11-25,8.4,1.8,0.8,0.1,12.7,2.0,9.2,5.1,0.1,0.1
1981-11-26,13.9,8.4,3.7,26.2,10.2,22.7,1.2,0.2,0.1,0.1
1981-11-27,0.1,0.5,8.1,1.0,0.0,10.8,1.6,2.4,0.1,0.3
1981-11-28,5.0,0.1,1.0,0.2,23.8,0.1,0.3,3.2,40.2,26.3
1981-11-29,9.2,0.3,23.1,0.1,0.7,11.0,0.7,50.4,0.1,2.1
1981-11-30,8.7,0.5,8.2,1.0,3.2,4.1,4.4,26.4,27.2,29.3
1981-12-01,0.4,0.2,2.6,0.1,3.5,1.4,6.7,1.8,18.7,25.4
1981-12-02,0.0,0.1,5.3,0.0,0.0,0.1,0.1,19.7,18.9,47.9
1981-12-03,3.0,0.0,8.9,0.2,6.5,5.6,19.9,6.3,5.2,1.5
1981-12-04,0.0,0.0,0.0,2.3,4.2,0.0,13.7,28.4,17.5,24.9
1981-12-05,0.0,4.1,0.0,0.9,6.3,0.0,9.4,13.6,12.5,0.4
1981-12-06,16.9,14.6,0.0,0.1,7.6,0.0,4.8,20.9,21.0,1.1
1981-12-07,50.3,30.5,0.0,0.0,0.0,0.1,0.0,7.1,11.9,2.3
1981-12-08,12.1,6.2,9.4,28.3,0.1,8.3,0.0,0.9,0.0,0.1
1981-12-09,5.4,6.3,4.5,8.7,10.2,0.6,0.0,0.6,0.0,1.5
1981-12-10,0.1,4.9,3.0,0.1,2.0,8.2,0.0,9.2,5.8,2.2
1981-12-11,3.8,0.5,7.1,3.7,3.1,14.7,0.0,12.1,10.4,9.0
1981-12-12,0.0,0.1,18.3,0.1,0.1,15.2,0.0,9.7,3.2,0.1
1981-12-13,0.0,0.0,5.3,0.0,8.0,31.1,0.2,5.6,0.5,1.9
1981-12-14,0.0,0.0,3.4,0.3,0.1,3.6,0.2,0.1,0.7,1.1
1981-12-15,0.0,0.0,7.7,8.5,0.0,4.0,0.1,1.4,2.3,0.1
1981-12-16,0.0,0.5,11.5,5.9,2.6,11.6,0.1,2.1,3.4,1.0
1981-12-17,0.0,3.3,7.3,0.1,0.1,13.9,0.3,3.5,0.0,0.0
1981-12-18,0.0,0.0,10.4,1.2,13.9,6.5,14.2,0.3,0.0,0.0
1981-12-19,0.1,0.0,0.1,0.2,2.3,5.2,22.1,0.4,5.1,11.8
1981-12-20,0.0,0.0,0.1,0.0,2.1,0.3,3.1,0.1,31.6,28.7
1981-12-21,0.5,0.1,3.6,0.1,17.6,6.8,1.5,0.1,0.1,0.1
1981-12-22,0.1,7.3,23.7,0.1,14.8,22.3,6.4,33.5,0.0,1.5
1981-12-23,8.1,4.1,2.2,0.2,0.6,6.8,4.8,13.5,4.0,6.0
1981-12-24,0.2,12.8,0.1,0.0,0.4,0.1,0.2,2.0,14.2,10.0
1981-12-25,6.9,0.7,0.5,0.0,0.0,0.1,20.2,8.8,13.6,3.6
1981-12-26,0.5,19.3,6.3,23.0,0.0,4.4,2.0,7.5,8.3,10.5
1981-12-27,23.4,7.3,2.3,0.1,0.1,6.3,0.8,0.1,1.0,0.4
1981-12-28,0.6,1.4,0.4,0.0,1.9,13.9,1.2,0.1,26.0,28.3
1981-12-29,0.9,0.2,0.3,11.2,9.3,5.0,5.3,0.0,0.3,6.5
1981-12-30,4.7,4.0,51.7,10.7,1.2,18.5,3.5,12.1,0.0,0.1
1981-12-31,9.8,2.6,14.3,0.5,0.7,20.2,3.5,6.1,2.8,4.9
1982-01-01,2.0,0.4,8.3,3.2,0.4,24.9,0.0,0.4,24.7,22.9
1982-01-02,0.0,0.1,11.3,0.0,4.8,7.9,0.2,19.1,8.5,3.0
1982-01-03,0.0,0.6,0.7,0.0,34.4,0.3,0.0,24.0,7.6,0.7
1982-01-04,0.0,0.1,7.1,0.0,16.4,5.2,0.0,4.1,6.2,5.9
1982-01-05,0.0,0.2,7.4,3.9,11.8,8.6,0.0,0.0,22.0,12.5
1982-01-06,0.1,0.8,1.0,2.2,1.6,4.4,0.0,0.0,7.1,15.9
1982-01-07,8.9,7.8,2.8,2.2,17.9,6.9,0.0,0.3,0.6,10.0
1982-01-08,0.0,0.6,10.9,23.1,18.7,27.3,0.6,0.0,1.4,37.6
1982-01-09,12.4,1.8,8.8,0.0,4.1,17.8,13.2,4.3,0.0,1.1
1982-01-10,23.4,19.5,21.4,3.5,20.7,22.7,1.0,3.4,0.1,0.0
1982-01-11,1.4,0.0,2.4,19.9,0.0,1.4,1.1,1.2,11.8,3.3
1982-01-12,0.9,0.5,0.0,12.7,0.0,0.0,0.6,6.0,0.0,0.7
1982-01-13,0.0,0.1,10.1,37.6,0.4,23.9,0.2,3.1,0.0,20.3
1982-01-14,0.0,0.0,2.6,5.0,0.0,10.4,3.5,2.0,33.5,10.5
1982-01-15,0.0,1.5,3.4,7.7,0.0,14.9,12.5,0.0,0.1,16.2
1982-01-16,0.0,0.0,0.5,54.5,0.1,0.6,44.8,0.1,7.1,33.6
1982-01-17,0.0,0.0,0.0,1.0,0.8,3.7,10.1,0.1,0.2,3.9
1982-01-18,0.2,1.2,18.1,18.1,0.1,1.4,12.0,0.0,2.9,0.1
1982-01-19,1.0,0.1,0.0,13.6,0.1,0.1,21.6,11.2,0.4,2.0
1982-01-20,2.3,0.0,2.3,0.0,21.5,0.1,8.1,0.6,22.2,15.6
1982-01-21,0.0,0.0,13.7,4.2,30.4,9.0,10.2,0.0,3.5,2.7
1982-01-22,2.8,2.7,0.0,46.6,0.2,14.0,0.9,5.3,5.0,5.4
1982-01-23,0.1,0.5,0.0,5.6,0.0,3.0,2.1,0.4,0.7,0.1
1982-01-24,7.1,0.2,0.0,11.7,13.7,0.1,3.9,10.0,0.0,0.0
1982-01-25,3.2,2.7,0.6,0.8,0.0,32.8,1.2,2.9,0.0,0.0
1982-01-26,4.5,0.4,0.0,9.6,4.0,3.7,51.9,13.7,0.0,0.0
1982-01-27,0.3,0.1,0.4,19.8,24.0,0.2,35.0,26.0,5.6,1.2
1982-01-28,5.0,0.9,2.8,28.1,0.0,5.5,26.3,10.7,5.4,2.7
1982-01-29,1.0,0.9,2.4,52.2,0.3,3.3,7.9,3.8,0.0,0.0
1982-01-30,0.0,0.1,15.3,6.9,0.1,2.8,14.8,34.3,1.2,11.4
1982-01-31,5.4,0.0,0.6,0.0,0.0,1.1,14.8,6.9,13.0,15.8
1982-02-01,0.0,0.2,0.2,1.6,4.1,4.3,7.8,0.4,16.5,10.5
1982-02-02,0.1,0.7,9.2,7.3,3.5,11.4,0.0,0.0,4.5,0.3
1982-02-03,0.3,0.1,6.9,6.3,0.0,29.2,23.2,4.4,4.1,1.0
1982-02-04,0.0,0.1,12.4,1.9,0.0,9.6,15.8,0.0,1.9,0.1
1982-02-05,0.1,0.0,0.6,13.9,0.0,0.0,9.5,31.0,3.7,9.7
1982-02-06,0.0,0.0,0.0,31.2,0.0,0.0,25.0,9.7,0.1,0.1
1982-02-07,0.0,1.0,12.2,2.9,0.0,9.5,3.8,5.4,0.0,0.0
1982-02-08,0.1,0.2,12.2,7.1,0.1,14.8,5.1,0.1,0.1,0.1
1982-02-09,0.0,0.1,0.5,8.6,0.0,1.4,0.3,0.1,10.7,0.3
1982-02-10,0.1,3.6,2.9,6.2,0.0,4.8,22.6,4.2,35.3,13.4
1982-02-11,24.0,21.3,20.3,3.4,0.0,20.9,3.0,3.8,24.9,28.2
1982-02-12,6.7,7.0,0.1,1.8,0.0,7.7,13.4,0.1,12.0,13.5
1982-02-13,0.5,6.8,1.4,39.4,0.0,0.0,28.5,4.2,1.2,0.8
1982-02-14,0.4,5.9,1.1,5.8,0.0,0.8,14.0,0.5,6.4,4.0
1982-02-15,0.0,0.1,2.2,5.4,7.8,4.4,27.8,5.9,37.4,15.5
1982-02-16,0.1,0.6,0.0,13.2,0.3,9.3,12.6,3.1,12.2,9.9
1982-02-17,0.1,10.4,2.2,22.1,0.0,7.0,8.2,0.9,16.1,0.0
1982-02-18,0.0,1.3,16.8,26.1,0.0,24.5,0.5,6.9,0.3,22.4
1982-02-19,0.0,0.0,7.6,7.6,0.0,6.7,11.9,7.4,10.3,3.4
1982-02-20,0.0,0.1,0.1,18.1,0.0,0.1,14.7,7.2,0.0,1.0
1982-02-21,0.0,0.0,0.0,0.4,0.0,0.0,11.7,0.1,0.0,0.0
1982-02-22,3.5,0.0,4.0,2.7,7.8,8.0,0.3,1.7,0.0,2.0
1982-02-23,0.5,0.0,8.0,32.4,16.3,27.9,33.7,1.8,0.1,0.1
1982-02-24,0.6,0.1,0.7,68.1,7.2,20.8,7.4,0.0,0.0,0.4
1982-02-25,0.2,0.0,5.5,2.3,2.6,20.0,9.1,0.0,0.1,0.9
1982-02-26,0.0,0.0,2.4,0.7,1.3,1.3,27.8,0.0,1.9,1.9
1982-02-27,8.0,1.2,0.0,0.1,11.4,0.0,3.4,2.0,4.1,4.8
1982-02-28,4.2,0.3,2.0,0.1,0.6,3.2,4.5,0.0,0.4,2.3
1982-03-01,0.0,0.1,37.5,15.0,0.0,35.6,5.7,0.1,2.5,1.3
1982-03-02,24.0,6.1,12.6,3.9,0.1,10.3,0.8,0.9,0.5,3.3
1982-03-03,7.4,10.8,8.1,5.0,0.2,13.2,0.5,5.2,5.4,4.1
1982-03-04,2.8,0.0,0.1,26.4,1.2,1.8,4.4,1.8,18.9,14.7
1982-03-05,0.0,0.0,0.6,0.1,1.2,6.1,2.5,0.5,25.7,29.5
1982-03-06,0.0,1.0,27.5,0.0,0.1,30.0,9.9,7.2,5.1,8.9
1982-03-07,0.1,0.3,0.0,0.0,0.2,0.4,4.8,1.1,13.0,9.1
1982-03-08,1.1,0.0,37.9,0.1,0.1,46.2,9.5,25.1,0.0,1.0
1982-03-09,0.0,0.1,3.6,0.1,5.4,0.3,1.5,23.0,0.1,5.1
1982-03-10,7.2,6.0,5.1,0.0,10.6,6.2,10.3,4.3,0.0,0.1
1982-03-11,4.7,3.8,8.2,0.3,83.2,7.0,12.3,0.1,0.0,0.0
1982-03-12,8.6,18.4,6.4,0.2,41.6,6.0,0.0,0.7,0.0,0.2
1982-03-13,11.3,2.6,0.4,0.1,25.0,4.1,0.6,6.9,0.9,1.5
1982-03-14,0.0,0.0,0.3,0.2,1.6,2.6,0.0,0.1,28.0,13.7
1982-03-15,0.0,0.0,0.0,4.1,0.8,9.1,0.0,2.8,18.1,9.4
1982-03-16,0.0,0.1,0.1,0.0,0.6,1.1,0.0,0.0,0.5,0.9
1982-03-17,28.1,24.1,12.3,0.0,3.9,0.1,0.0,0.0,0.7,1.1
1982-03-18,1.1,4.1,22.7,9.2,3.7,0.6,0.5,0.0,0.0,0.0
1982-03-19,1.2,0.6,0.3,0.3,8.2,6.1,0.1,0.0,0.0,0.0
1982-03-20,17.8,17.6,0.5,0.1,2.7,0.5,6.8,0.0,0.5,2.0
1982-03-21,14.4,15.6,0.0,0.0,19.2,0.0,22.7,0.3,4.6,1.4
1982-03-22,0.2,20.5,0.0,0.7,11.1,0.0,18.4,0.0,35.0,32.2
1982-03-23,18.5,15.0,0.4,0.0,6.1,0.0,38.7,0.0,3.7,1.6
1982-03-24,13.7,5.1,0.0,0.1,9.6,0.0,3.6,0.0,14.9,27.9
1982-03-25,10.0,6.3,0.0,0.6,1.0,0.0,35.4,0.6,62.2,17.4
1982-03-26,0.0,4.4,0.0,0.0,4.5,0.0,11.6,1.7,3.6,2.5
1982-03-27,15.3,2.4,0.0,1.6,0.8,0.0,5.2,6.3,0.2,2.8
1982-03-28,0.0,0.0,0.0,0.0,4.4,0.0,8.5,0.8,18.8,15.7
1982-03-29,5.4,4.6,0.0,0.0,18.0,0.1,0.1,3.7,14.6,27.1
1982-03-30,3.6,4.0,0.6,0.0,0.0,0.4,9.9,0.0,1.6,0.1
1982-03-31,2.1,0.2,0.9,0.0,0.0,0.0,9.9,0.0,0.3,11.7
1982-04-01,0.1,10.7,2.3,0.0,0.0,2.3,7.8,0.0,0.6,15.1
1982-04-02,5.5,5.3,5.6,0.0,0.0,0.0,12.7,0.0,19.6,17.6
1982-04-03,2.9,0.5,0.0,0.0,0.3,0.6,9.3,0.0,26.3,2.2
1982-04-04,5.6,11.8,0.0,0.0,0.0,0.0,14.0,0.0,1.9,0.5
1982-04-05,0.9,1.7,0.0,0.2,0.0,0.0,14.2,0.0,1.4,19.0
1982-04-06,22.3,28.6,0.0,7.7,0.1,0.0,1.7,0.0,12.0,2.0
1982-04-07,7.3,5.8,0.0,0.1,0.2,0.0,0.0,0.1,1.5,5.4
1982-04-08,2.2,8.8,0.0,14.7,0.1,0.0,0.4,2.4,0.0,11.5
1982-04-09,4.7,8.3,0.0,9.1,3.2,0.0,2.1,5.2,0.0,0.0
1982-04-10,1.0,3.0,0.0,14.3,0.3,0.0,0.5,0.1,8.8,0.0
1982-04-11,2.6,11.2,0.0,31.6,9.5,0.0,6.9,4.3,0.0,0.0
1982-04-12,0.0,0.2,0.0,1.1,4.4,0.0,7.3,2.3,0.0,0.0
1982-04-13,0.0,0.0,0.0,0.0,1.1,0.0,5.4,1.1,0.0,0.0
1982-04-14,0.0,0.1,1.6,0.0,4.8,0.2,0.1,2.5,0.0,0.0
1982-04-15,15.3,11.4,0.1,2.5,0.1,0.1,15.1,0.4,0.0,0.0
1982-04-16,20.0,35.3,0.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0
1982-04-17,0.5,5.0,0.0,22.1,0.0,0.0,0.0,0.1,0.0,0.0
1982-04-18,0.0,0.1,0.0,7.2,0.0,0.0,12.8,0.0,0.1,0.0
1982-04-19,1.1,0.7,0.5,8.9,0.1,0.3,1.0,0.0,0.0,0.0
1982-04-20,7.3,0.1,1.2,0.1,1.8,1.9,9.4,0.0,0.0,0.0
1982-04-21,0.0,0.0,0.0,1.6,8.7,0.0,7.9,0.0,2.2,0.0
1982-04-22,0.0,0.0,0.0,4.0,21.3,0.0,0.1,0.0,0.0,0.0
1982-04-23,0.0,0.0,0.0,0.1,0.9,2.9,3.3,0.0,0.0,0.0
1982-04-24,0.0,0.0,0.0,11.8,10.7,3.7,10.7,0.0,0.0,0.0
1982-04-25,0.0,0.0,0.0,1.7,12.0,29.1,7.6,0.0,0.0,0.0
1982-04-26,0.0,0.0,0.0,3.6,0.1,48.0,0.0,0.0,0.0,0.0
1982-04-27,0.0,0.3,0.0,6.2,3.4,5.6,1.5,0.3,0.0,0.0
1982-04-28,0.0,20.7,0.0,19.9,21.6,24.3,0.0,0.0,0.0,0.0
1982-04-29,0.0,5.6,0.1,0.0,14.4,0.0,0.4,0.2,8.1,0.2
1982-04-30,0.1,21.7,16.9,0.0,21.9,0.1,9.0,0.2,2.1,0.1
1982-05-01,0.0,0.5,0.0,6.6,3.7,13.5,4.0,0.2,0.0,0.0
1982-05-02,0.0,0.4,0.0,40.2,1.0,2.7,4.1,0.5,2.5,0.0
1982-05-03,0.1,0.6,4.7,16.6,1.7,21.4,10.6,0.1,18.7,0.8
1982-05-04,0.0,9.3,8.4,4.1,21.1,15.0,1.8,0.0,1.1,6.4
1982-05-05,0.0,0.2,0.0,2.0,14.7,5.7,2.6,0.1,0.5,3.2
1982-05-06,0.0,0.0,0.0,0.0,2.7,0.0,5.5,0.0,0.0,0.2
1982-05-07,0.0,0.8,0.0,0.1,2.3,0.0,8.0,0.0,0.0,0.0
1982-05-08,4.1,15.1,0.0,0.1,0.0,0.2,4.7,0.3,0.9,0.1
1982-05-09,5.0,4.5,0.1,0.0,3.3,0.0,0.9,1.8,2.4,0.1
1982-05-10,15.7,30.5,0.1,24.0,5.4,2.0,3.4,0.0,0.0,0.0
1982-05-11,1.0,6.1,0.0,10.8,4.5,0.0,8.2,0.1,2.8,0.0
1982-05-12,8.1,0.1,0.0,0.0,0.1,0.0,0.0,3.1,0.0,0.0
1982-05-13,5.5,0.0,0.0,0.0,0.1,0.6,0.2,4.2,0.0,0.0
1982-05-14,8.0,1.3,0.0,0.0,11.7,0.4,14.3,6.4,0.0,0.0
1982-05-15,0.9,0.0,0.4,0.0,22.1,0.3,0.1,6.5,0.8,0.0
1982-05-16,0.0,0.1,0.0,0.0,37.3,2.1,0.8,0.2,0.0,0.0
1982-05-17,0.0,0.1,0.0,0.0,1.8,0.8,0.1,4.6,0.0,0.0
1982-05-18,0.0,0.7,0.0,0.0,0.7,0.0,5.6,10.6,0.0,0.0
1982-05-19,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,3.8,0.1
1982-05-20,0.0,0.1,0.0,1.1,0.0,0.0,9.2,0.4,0.6,0.0
1982-05-21,0.0,0.2,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0
1982-05-22,25.3,30.6,0.8,0.0,0.0,5.1,0.0,0.0,0.0,0.0
1982-05-23,3.2,0.2,0.0,0.9,0.0,3.3,0.0,0.0,0.7,0.0
1982-05-24,7.0,4.3,1.4,1.2,0.0,0.7,0.0,1.0,0.1,0.0
1982-05-25,6.6,9.3,0.1,0.1,0.1,40.3,0.0,1.6,0.0,0.0
1982-05-26,13.8,4.8,0.8,4.6,0.0,11.1,0.0,1.1,1.3,0.0
1982-05-27,3.0,5.1,0.4,14.9,0.0,4.6,0.1,4.3,13.1,0.1
1982-05-28,1.1,0.2,0.0,3.2,0.0,0.0,0.0,0.8,13.5,27.0
1982-05-29,2.9,0.1,0.0,0.1,0.0,0.0,2.4,0.3,4.0,0.0
1982-05-30,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,20.7
1982-05-31,1.7,0.0,0.0,0.0,3.4,0.0,0.1,0.0,0.0,1.3
1982-06-01,1.0,1.8,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.1
1982-06-02,0.1,0.7,0.1,5.8,0.1,0.0,0.4,0.0,0.1,0.0
1982-06-03,13.3,0.1,0.1,0.2,1.2,2.7,1.6,5.1,0.0,0.0
1982-06-04,0.1,0.1,0.3,7.3,4.9,15.3,0.0,6.0,0.0,0.0
1982-06-05,3.0,12.5,0.0,5.9,0.3,0.1,0.0,2.6,0.6,0.0
1982-06-06,0.1,0.0,0.0,0.0,5.4,0.0,1.0,0.0,0.5,0.0
1982-06-07,0.0,0.0,0.0,0.1,31.9,0.0,0.0,22.1,0.0,0.0
1982-06-08,0.0,2.2,7.0,0.0,0.2,5.2,0.1,13.5,0.4,0.0
1982-06-09,0.0,0.0,17.7,0.0,0.0,11.4,1.0,0.0,0.2,0.1
1982-06-10,0.0,0.0,2.7,0.1,5.7,2.8,0.1,0.0,0.0,0.0
1982-06-11,0.1,0.0,0.0,0.1,1.8,0.0,0.0,4.5,0.0,0.0
1982-06-12,1.0,0.0,0.2,0.0,17.0,0.5,0.1,11.5,0.0,0.0
1982-06-13,0.0,0.0,0.0,0.0,14.4,3.8,3.1,2.3,0.0,3.3
1982-06-14,0.0,0.1,8.3,0.5,4.6,24.9,0.7,1.1,9.5,2.5
1982-06-15,0.0,0.1,11.6,0.3,0.0,5.0,0.0,12.5,1.2,0.1
1982-06-16,1.1,13.3,3.0,0.5,0.0,2.2,10.3,4.6,9.5,0.9
1982-06-17,2.0,0.0,10.4,0.0,0.0,8.4,0.2,0.0,14.4,35.7
1982-06-18,6.8,0.1,15.0,0.0,0.0,44.0,0.0,0.0,35.9,58.5
1982-06-19,0.0,0.1,9.9,0.0,0.1,5.9,0.4,0.1,0.0,0.6
1982-06-20,0.1,1.7,0.7,1.6,0.1,2.6,0.0,0.0,0.0,0.1
1982-06-21,0.4,1.6,4.2,3.3,13.4,23.9,0.1,2.2,11.5,0.1
1982-06-22,0.0,0.0,6.3,0.0,23.9,26.7,11.6,0.1,2.4,3.9
1982-06-23,0.0,0.0,6.0,0.0,21.6,6.0,2.0,0.1,0.1,0.8
1982-06-24,0.0,0.0,4.9,0.0,1.4,0.0,0.0,3.5,0.0,0.5
1982-06-25,0.0,0.0,0.4,4.5,0.0,0.5,0.6,1.5,1.3,0.0
1982-06-26,0.0,0.1,4.4,14.5,0.0,11.0,11.2,0.1,0.1,0.0
1982-06-27,0.0,0.1,0.1,27.2,0.2,3.9,0.5,0.1,0.0,2.0
1982-06-28,1.0,18.8,0.0,2.4,0.0,0.0,0.0,3.6,1.8,0.5
1982-06-29,9.0,1.1,1.2,1.1,0.0,0.1,0.0,0.1,0.5,0.1
1982-06-30,1.5,12.6,1.0,0.1,13.1,10.9,1.0,14.9,7.5,0.0
1982-07-01,0.1,19.7,0.0,0.0,10.9,2.1,3.9,0.5,0.3,0.0
1982-07-02,0.1,4.0,0.0,24.5,2.2,3.1,0.1,0.1,0.0,1.1
1982-07-03,0.1,5.7,0.0,2.9,7.1,0.0,0.0,46.2,0.0,0.1
1982-07-04,20.8,5.9,4.3,13.8,0.2,0.0,0.0,5.8,0.0,34.8
1982-07-05,10.8,3.0,0.0,9.7,0.0,0.3,0.0,0.1,0.0,6.6
1982-07-06,0.1,0.0,0.0,0.9,0.1,0.3,0.9,0.1,0.8,0.0
1982-07-07,0.2,14.0,0.1,16.8,4.2,0.0,1.0,35.7,11.8,0.4
1982-07-08,8.2,12.6,0.0,0.6,0.8,0.1,0.3,5.8,6.4,0.3
1982-07-09,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0
1982-07-10,0.1,1.3,0.0,60.6,0.1,0.0,0.1,2.2,0.1,0.0
1982-07-11,0.1,9.5,0.2,15.9,0.0,0.0,0.1,0.1,5.7,19.4
1982-07-12,0.1,0.3,8.6,13.6,0.0,0.0,0.1,0.0,22.0,42.2
1982-07-13,2.2,0.0,0.9,0.1,0.0,0.0,2.3,0.0,0.4,15.3
