Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_Myglevatn
dd.mm.yyyy	hh:mm:ss	mm	grC	grC	m3/s
01.01.2041	00.00.00	35.4092047930283	7.35	7.35	0.0
02.01.2041	00.00.00	24.5805309734513	3.75	3.75	0.0
03.01.2041	00.00.00	3.8	3.25	3.25	0.0
04.01.2041	00.00.00	0.5	1.75	1.75	0.0
05.01.2041	00.00.00	0.5	0.4	0.4	0.0
06.01.2041	00.00.00	0.0	-0.316666666666667	-0.316666666666667	0.0
07.01.2041	00.00.00	0.25	-0.45	-0.45	0.0
08.01.2041	00.00.00	4.8	-1.45	-1.45	0.0
09.01.2041	00.00.00	32.8866666666667	2.55	2.55	0.0
10.01.2041	00.00.00	3.2	2.3	2.3	0.0
11.01.2041	00.00.00	24.1380530973451	2.75	2.75	0.0
12.01.2041	00.00.00	5.2559322033898	2.75	2.75	0.0
13.01.2041	00.00.00	7.64285714285714	2.65	2.65	0.0
14.01.2041	00.00.00	15.1	2.55	2.55	0.0
15.01.2041	00.00.00	33.0733333333333	2.45	2.45	0.0
16.01.2041	00.00.00	0.166666666666606	2.3	2.3	0.0
17.01.2041	00.00.00	41.8867667356797	3.25	3.25	0.0
18.01.2041	00.00.00	21.5275862068966	3.55	3.55	0.0
19.01.2041	00.00.00	6.06551724137929	2.95	2.95	0.0
20.01.2041	00.00.00	26.63	2.25	2.25	0.0
21.01.2041	00.00.00	14.26	3.45	3.45	0.0
22.01.2041	00.00.00	6.14827586206893	2.75	2.75	0.0
23.01.2041	00.00.00	4.6	2.45	2.45	0.0
24.01.2041	00.00.00	2.23333333333333	1.15	1.15	0.0
25.01.2041	00.00.00	8.6	1.05	1.05	0.0
26.01.2041	00.00.00	0.166666666666606	0.45	0.45	0.0
27.01.2041	00.00.00	0.0	-0.75	-0.75	0.0
28.01.2041	00.00.00	6.8	0.55	0.55	0.0
29.01.2041	00.00.00	3.9	2.05	2.05	0.0
30.01.2041	00.00.00	10.9	1.95	1.95	0.0
31.01.2041	00.00.00	1.8	1.45	1.45	0.0
01.02.2041	00.00.00	27.95	2.85	2.85	0.0
02.02.2041	00.00.00	4.8	2.65	2.65	0.0
03.02.2041	00.00.00	0.0	0.45	0.45	0.0
04.02.2041	00.00.00	0.0	-0.75	-0.75	0.0
05.02.2041	00.00.00	9.7	1.6	1.6	0.0
06.02.2041	00.00.00	0.0	1.05	1.05	0.0
07.02.2041	00.00.00	3.3	0.9	0.9	0.0
08.02.2041	00.00.00	0.1	0.95	0.95	0.0
09.02.2041	00.00.00	1.5	0.55	0.55	0.0
10.02.2041	00.00.00	11.9153846153846	1.05	1.05	0.0
11.02.2041	00.00.00	2.9	1.15	1.15	0.0
12.02.2041	00.00.00	0.0	-0.25	-0.25	0.0
13.02.2041	00.00.00	0.0	-4.25	-4.25	0.0
14.02.2041	00.00.00	0.0	-5.51	-5.51	0.0
15.02.2041	00.00.00	0.0	-5.23	-5.23	0.0
16.02.2041	00.00.00	0.0	-5.9125	-5.9125	0.0
17.02.2041	00.00.00	0.0	-4.95	-4.95	0.0
18.02.2041	00.00.00	10.0	-3.45	-3.45	0.0
19.02.2041	00.00.00	0.4	-1.95	-1.95	0.0
20.02.2041	00.00.00	0.0	-3.375	-3.375	0.0
21.02.2041	00.00.00	0.0	-6.0875	-6.0875	0.0
22.02.2041	00.00.00	0.0	-6.45	-6.45	0.0
23.02.2041	00.00.00	0.0	-10.0070397111913	-10.0070397111913	0.0
24.02.2041	00.00.00	0.0	-10.7900722021661	-10.7900722021661	0.0
25.02.2041	00.00.00	0.0	-11.051083032491	-11.051083032491	0.0
26.02.2041	00.00.00	0.0	-10.4420577617329	-10.4420577617329	0.0
27.02.2041	00.00.00	1.5	-6.45	-6.45	0.0
28.02.2041	00.00.00	15.6076923076923	-0.15	-0.15	0.0
01.03.2041	00.00.00	5.43898305084745	1.45	1.45	0.0
02.03.2041	00.00.00	18.025	2.85	2.85	0.0
03.03.2041	00.00.00	0.9	2.75	2.75	0.0
04.03.2041	00.00.00	1.7	0.05	0.05	0.0
05.03.2041	00.00.00	4.7	1.45	1.45	0.0
