Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_Myglevatn
dd.mm.yyyy	hh:mm:ss	mm	grC	grC	m3/s
01.01.2041	00.00.00	0.1	-1.88333333333333	-1.88333333333333	0.0
02.01.2041	00.00.00	0.7	-3.95	-3.95	0.0
03.01.2041	00.00.00	33.2095032397408	-2.01666666666667	-2.01666666666667	0.0
04.01.2041	00.00.00	20.4789473684211	-1.25	-1.25	0.0
05.01.2041	00.00.00	23.325	-0.516666666666667	-0.516666666666667	0.0
06.01.2041	00.00.00	19.8157894736842	-3.15	-3.15	0.0
07.01.2041	00.00.00	0.2	-10.6217391304348	-10.6217391304348	0.0
08.01.2041	00.00.00	0.0	-15.9333333333333	-15.9333333333333	0.0
09.01.2041	00.00.00	0.0	-17.0166666666667	-17.0166666666667	0.0
10.01.2041	00.00.00	0.0	-14.0916666666667	-14.0916666666667	0.0
11.01.2041	00.00.00	0.0	-10.0978260869565	-10.0978260869565	0.0
12.01.2041	00.00.00	0.0	-8.25	-8.25	0.0
13.01.2041	00.00.00	0.0	-7.8375	-7.8375	0.0
14.01.2041	00.00.00	0.0	-8.35	-8.35	0.0
15.01.2041	00.00.00	0.0	-8.75	-8.75	0.0
16.01.2041	00.00.00	0.0	-7.6125	-7.6125	0.0
17.01.2041	00.00.00	0.0	-3.61666666666667	-3.61666666666667	0.0
18.01.2041	00.00.00	0.0	-6.11666666666667	-6.11666666666667	0.0
19.01.2041	00.00.00	0.0	-6.7	-6.7	0.0
20.01.2041	00.00.00	0.0	-6.35	-6.35	0.0
21.01.2041	00.00.00	0.0	-7.1625	-7.1625	0.0
22.01.2041	00.00.00	0.0666666666666667	-3.225	-3.225	0.0
23.01.2041	00.00.00	0.0	-3.95	-3.95	0.0
24.01.2041	00.00.00	0.0	-9.13731884057971	-9.13731884057971	0.0
25.01.2041	00.00.00	0.0	-9.22463768115942	-9.22463768115942	0.0
26.01.2041	00.00.00	0.0	-6.0	-6.0	0.0
