Date	Baseline	corre_cnrmcclm	corre_cnrmrca	corre_ecearthcclm	corre_ecearthhirham	corre_ecearthracmo	corre_ecearthrca	corre_hadgemrca	corre_ipslrca	corre_mpicclm	corre_mpirca
2041-12-03	17.493	4.279	4.567	9.13	4.486	4.963	10.952	44.896	20.317	15.287	5.684
2041-12-04	12.389	6.181	4.749	6.436	4.062	4.682	8.103	37.071	34.805	63.218	32.006
2041-12-05	8.796	9.679	5.231	5.422	3.677	4.94	6.351	19.564	30.049	64.91	47.304
2041-12-06	6.429	8.3	5.302	4.895	4.7	5.565	5.793	13.81	30.02	35.869	29.999
2041-12-07	7.7	6.33	5.036	4.417	5.636	5.597	5.257	9.79	30.59	19.697	17.523
2041-12-08	10.854	5.571	4.562	3.984	5.517	5.065	4.76	6.949	20.738	13.588	16.749
2041-12-09	13.402	5.13	4.132	3.592	5.35	4.586	4.31	5.774	14.94	9.598	17.522
2041-12-10	26.285	4.726	3.769	3.236	4.845	4.151	4.182	5.227	11.187	7.133	15.517
2041-12-11	27.494	4.303	3.447	2.914	4.557	3.771	5.063	4.73	7.933	8.952	20.384
2041-12-12	16.331	4.062	3.138	2.624	4.721	3.512	6.296	4.838	6.066	32.655	34.944
2041-12-13	11.62	4.275	2.849	2.362	5.16	6.722	7.547	5.624	5.474	50.296	38.526
2041-12-14	8.261	5.204	4.47	2.123	5.303	26.26	6.917	6.907	5.431	34.069	26.463
2041-12-15	6.227	5.982	8.661	1.918	5.217	44.67	10.997	7.273	5.923	18.848	15.99
2041-12-16	5.594	5.824	10.206	1.981	5.285	42.077	19.437	6.775	7.015	13.637	11.373
2041-12-17	5.077	11.019	20	2.692	5.424	27.166	21.425	7.577	8.277	10.285	8.08
2041-12-18	4.622	15.281	24.426	3.949	5.683	16.295	17.289	16.424	8.606	7.46	6.117
2041-12-19	4.208	11.513	15.782	4.942	5.889	11.705	14.059	23.922	7.501	5.879	5.521
2041-12-20	3.819	8.176	11.224	4.987	5.627	8.298	10.896	17.702	6.064	5.434	5.04
2041-12-21	3.465	6.157	7.974	4.515	5.103	6.189	7.733	12.516	5.496	5.139	4.586
2041-12-22	3.144	5.53	6.114	4.087	4.627	6.529	6.023	8.886	4.996	4.765	4.155
2041-12-23	2.914	5.014	5.524	3.699	4.196	6.609	5.456	6.471	4.799	4.314	3.763
2041-12-24	4.576	4.545	5.012	3.347	3.804	5.708	4.95	9.721	5.358	3.904	3.406
2041-12-25	36.056	4.12	4.548	3.028	3.448	5.177	4.49	13.504	11.495	3.532	3.083
2041-12-26	73.963	3.734	4.126	2.738	3.125	5.066	4.073	11.334	23.448	3.194	2.789
2041-12-27	56.368	3.384	3.743	2.475	2.832	4.995	3.694	8.241	22.731	2.972	2.522
2041-12-28	27.989	3.066	3.396	2.237	2.566	4.655	3.35	6.465	15.727	2.82	2.28
2041-12-29	16.489	2.777	3.08	2.022	3.695	5.99	3.038	10.004	11.443	2.6	2.061
2041-12-30	11.747	2.515	2.794	1.831	5.63	19.851	2.754	25.14	11.578	2.35	1.877
2041-12-31	8.365	2.278	2.534	1.752	8.583	29.499	2.497	45.857	13.204	2.248	1.797
2042-01-01	6.389	2.062	2.298	1.676	15.594	19.702	2.264	37.043	11.152	2.37	1.717
2042-01-02	6.413	1.892	2.083	1.604	17.063	13.563	2.052	20.42	7.987	2.454	1.641
2042-01-03	10.254	1.99	2.052	1.534	12.148	9.645	1.906	15.654	6.147	3.285	2.212
2042-01-04	16.517	3.42	3.662	1.468	14.69	7.026	1.871	12.641	5.559	5.596	4.203
2042-01-05	16.893	6.838	5.392	1.405	16.302	11.488	1.877	9.782	5.282	8.311	5.672
2042-01-06	19.402	11.124	15.597	1.361	12.006	18.294	1.837	6.992	5.145	8.105	5.504
2042-01-07	29.478	11.558	27.965	1.318	8.542	20.802	1.76	6.193	4.982	6.657	4.982
2042-01-08	37.56	9.699	20.004	1.261	6.521	19.204	1.684	5.942	8.742	5.761	4.598
2042-01-09	40.839	6.925	13.731	1.207	6.181	15.232	1.665	7.757	13.138	5.233	4.253
2042-01-10	29.054	7.757	20.471	1.174	6.02	10.843	1.82	9.023	11.61	4.787	3.853
2042-01-11	18.654	12.677	28.183	1.149	6.077	7.713	1.855	6.576	11.109	4.382	3.485
2042-01-12	20.425	38.045	47.685	1.108	11.314	6.067	1.682	12.129	11.418	3.975	3.151
2042-01-13	20.979	43.796	47.814	1.129	13.759	5.504	1.637	15.514	11.171	3.605	2.848
2042-01-14	17.112	22.943	24.56	1.265	10.084	4.996	1.609	11.14	9.059	3.27	2.574
2042-01-15	13.007	14.886	15.459	1.355	7.194	4.535	1.56	7.929	6.612	3.063	2.325
2042-01-16	9.269	32.047	32.962	1.44	6.062	4.116	1.492	6.139	5.811	3.834	2.1
2042-01-17	8.528	41.177	39.061	1.432	7.28	3.736	1.447	5.559	10.824	5.814	1.894
2042-01-18	10.096	33.357	26.038	1.274	14.888	3.39	1.405	5.047	16.118	7.385	1.765
2042-01-19	9.257	26.601	23.102	1.222	17.113	3.077	1.368	4.582	14.601	9.122	1.689
2042-01-20	6.817	17.099	18.051	1.169	12.379	2.792	1.328	4.16	11.864	13.33	1.616
2042-01-21	5.995	12.228	13.187	1.119	8.817	2.533	1.27	3.777	8.473	17.13	1.546
2042-01-22	5.513	9.109	9.477	1.071	6.491	2.298	1.216	3.429	6.347	15.978	1.48
2042-01-23	5.006	6.86	6.888	1.025	5.741	2.085	1.164	3.113	5.683	11.51	1.416
2042-01-24	4.545	5.892	6.07	1.004	5.213	1.942	1.115	2.827	5.161	8.393	1.356
2042-01-25	4.126	5.477	5.994	1.032	4.733	1.859	1.069	2.584	4.687	6.404	1.299
2042-01-26	3.746	5.059	5.782	1.028	4.298	1.778	1.023	2.385	4.256	5.859	1.247
2042-01-27	3.487	4.593	5.294	0.986	3.902	1.702	0.979	2.204	3.865	5.549	1.196
2042-01-28	3.607	4.169	4.808	0.944	3.542	1.628	0.937	2.041	3.51	5.289	1.145
2042-01-29	3.844	3.785	4.367	0.988	3.216	1.558	1.164	1.972	3.19	4.986	1.096
2042-01-30	6.672	3.435	3.966	1.021	2.919	1.491	1.613	1.912	3.028	4.55	1.048
2042-01-31	9.802	3.118	3.602	0.985	2.658	1.427	1.866	1.831	4.346	4.327	1.003
2042-02-01	7.028	2.83	3.271	0.944	2.621	1.365	2.052	1.752	5.784	4.104	0.96
2042-02-02	5.932	2.569	2.97	0.903	2.647	1.307	2.059	1.677	5.912	3.726	0.919
2042-02-03	5.402	2.331	2.75	0.864	2.482	1.25	1.826	1.604	6.644	3.383	0.879
2042-02-04	4.961	2.143	2.563	0.831	2.267	1.824	1.616	1.535	8.954	3.071	0.841
2042-02-05	5.536	2.66	3.21	0.929	2.074	3.4	1.437	1.469	11.423	2.788	0.805
2042-02-06	9.307	3.658	4.661	3.007	1.956	10.108	3.271	1.406	12.145	2.657	0.887
2042-02-07	18.322	4.092	8.543	7.614	1.872	17.882	7.432	1.346	9.887	2.539	0.96
2042-02-08	26.035	3.928	17.069	10.529	1.791	18.181	11.529	1.288	7.467	2.311	0.895
2042-02-09	21.074	3.937	21.836	8.826	1.714	19.079	12.724	1.343	6.503	2.191	0.995
2042-02-10	16.194	5.257	19.96	6.55	1.64	18.14	11.292	1.749	6.074	2.359	1.214
2042-02-11	22.55	7.795	16.445	7.511	1.569	16.768	12.278	13.154	5.517	2.69	1.443
2042-02-12	33.91	9.053	14.015	9.208	1.502	14.998	14.792	41.597	5.01	2.869	1.7
2042-02-13	27.603	14.954	13.225	10.505	1.474	11.398	27.292	35.668	4.549	3.063	2.002
2042-02-14	17.518	17.448	26.489	10.78	1.441	8.131	29.313	20.766	4.131	3.139	3.171
2042-02-15	12.474	28.594	32.168	8.809	1.379	5.948	17.027	18.765	3.75	2.913	4.414
2042-02-16	8.892	33.805	19.696	12.451	1.32	5.274	19.89	33.325	3.43	2.722	4.799
2042-02-17	6.541	20.335	15.201	15.658	1.263	4.768	22.836	43.466	3.565	2.878	5.045
2042-02-18	5.778	15.813	12.41	45.295	1.209	4.31	52.647	44.206	4.742	3.617	9.173
2042-02-19	5.248	12.784	9.515	60.15	1.18	3.895	67.089	36.571	5.798	5.256	15.658
2042-02-20	4.767	9.492	6.862	36.172	1.156	3.518	42.624	40.049	6.205	13.046	41.313
2042-02-21	4.33	8.126	5.887	26.559	1.165	3.177	33.222	37.21	8.728	23.927	45.474
2042-02-22	3.933	9.028	5.344	22.265	1.155	2.867	27.05	21.124	10.988	44.396	26.68
2042-02-23	3.572	9.398	4.947	16.195	1.108	2.587	18.687	14.043	10.658	55.992	23.868
2042-02-24	3.248	7.491	4.583	12.612	1.06	2.343	16.62	10.781	12.726	46.644	25.352
2042-02-25	3.086	6.055	4.158	25.878	1.015	2.121	34.907	8.362	18.763	61.009	30.573
2042-02-26	3.055	5.499	3.773	30.501	0.971	2.26	40.896	6.163	22.695	66.244	38.464
2042-02-27	3.239	4.994	3.422	35.817	0.929	2.693	47.248	6.831	22.96	46.189	35.237
2042-02-28	12.986	4.535	3.104	45.501	0.889	2.887	52.627	7.487	27.311	44.49	31.452
2042-03-01	30.454	4.119	2.816	44.574	1.119	3.523	47.088	6.053	22.19	39.581	35.69
2042-03-02	22.557	3.74	2.554	32.187	2.24	4.531	37.571	5.542	15.252	27.109	30.379
2042-03-03	15.275	3.396	2.315	17.614	4.458	4.681	21.92	5.127	14.656	18.685	18.529
2042-03-04	11.152	3.085	2.099	12.381	13.044	4.239	14.404	4.642	14.336	14.104	14.435
2042-03-05	8.063	2.951	1.952	8.741	20.411	3.838	10.212	4.201	11.451	12.025	12.174
2042-03-06	6.226	3.98	2.429	6.467	17.135	3.577	12.773	3.863	9.446	11.205	9.339
2042-03-07	5.685	5.114	3.225	5.735	11.997	3.423	15.382	3.595	10.198	9.543	6.851
2042-03-08	8.616	5.518	3.585	5.372	8.488	3.34	12.648	4.541	9.673	7.424	5.706
2042-03-09	12.65	5.68	3.542	4.964	12.273	3.175	9.48	9.735	6.99	7.3	11.353
2042-03-10	12.578	5.853	3.773	4.496	17.728	2.871	6.844	19.789	5.916	7.221	22.576
2042-03-11	10.796	5.946	3.976	4.07	15.632	2.595	5.779	56.062	5.368	6.297	21.308
2042-03-12	7.697	5.561	3.662	3.685	16.283	2.344	5.24	59.198	4.87	8.067	19.633
2042-03-13	6.11	5.344	3.373	3.335	18.623	2.115	4.75	44.247	4.415	11.546	20.111
2042-03-14	5.782	5.549	3.168	3.017	16.155	1.902	4.306	36.822	4.001	12.641	18.743
2042-03-15	6.013	5.819	2.934	2.73	12.847	1.791	3.903	28.633	3.757	12.4	22.322
2042-03-16	6.037	5.93	2.659	2.469	12.621	1.87	3.537	42.553	4.023	13.347	27.676
2042-03-17	5.539	5.725	2.398	2.253	13.964	2.713	3.315	41.672	4.496	15.315	26.319
2042-03-18	5.127	5.534	2.206	2.594	15.149	3.708	4.016	28.29	4.495	16.887	23.149
2042-03-19	5.44	6.365	2.175	2.997	16.753	3.798	4.533	22.08	4.14	14.924	17.908
2042-03-20	6.033	8.652	2.259	3.074	16.745	3.434	4.125	18.022	4.89	10.96	13.346
2042-03-21	6.971	11.237	2.306	3.526	15.155	3.209	3.767	20.463	5.926	22.303	25.364
2042-03-22	9.406	15.536	2.332	4.091	12.838	3.046	4.046	19.267	6.217	31.401	39.648
2042-03-23	10.207	15.75	2.267	4.187	10.422	2.855	4.514	13.837	8.742	20.314	34.227
2042-03-24	8.346	11.976	2.065	3.915	8.757	2.827	4.536	10.281	10.984	15.302	25.1
2042-03-25	6.311	9.72	1.85	3.76	7.434	2.743	4.469	16.07	10.686	14.369	19.934
2042-03-26	5.666	9.419	1.79	3.875	6.129	2.485	4.227	19.683	9.441	13.852	18.96
2042-03-27	5.254	13.003	1.923	3.947	5.563	2.618	4.805	14.755	11.234	22.883	30.972
2042-03-28	4.912	16.939	2.133	3.739	5.148	2.757	5.496	11.157	11.714	32.188	48.511
2042-03-29	4.49	17.083	2.195	3.396	4.782	2.825	5.181	10.493	9.795	36.167	60.727
2042-03-30	4.066	14.527	2.112	3.082	4.947	2.912	4.694	10.634	18.449	36.792	56.151
2042-03-31	3.725	10.994	1.924	3.032	5.212	2.723	4.251	9.5	26.269	30.015	48.395
2042-04-01	3.841	8.047	1.724	6.11	5.71	3.139	4.151	11.666	19.367	20.856	36.449
2042-04-02	4.506	6.219	1.63	19.557	13.89	4.34	8.752	12.61	14.633	14.885	20.547
2042-04-03	5.111	5.704	1.535	35.744	17.431	5.264	19.486	10.125	11.443	11.156	14.653
2042-04-04	5.189	5.375	1.494	34.979	13.676	5.864	21.968	7.672	9.399	8.509	11.169
2042-04-05	4.849	5.237	2.168	33.774	12.381	6.925	21.41	8.634	14.227	6.592	8.714
2042-04-06	4.41	5.723	2.971	34.968	10.906	8.126	20.631	12.123	18.238	5.998	6.713
2042-04-07	3.996	6.042	2.994	32.751	9.048	10.544	20.225	11.449	14.707	5.615	5.755
2042-04-08	4.085	5.857	2.773	30.959	7.263	11.225	19.431	8.36	10.516	5.335	5.558
2042-04-09	5.173	5.944	2.803	28.604	5.864	14.425	16.212	6.558	7.473	5.437	6.603
2042-04-10	6.123	6.883	5.761	29.461	9.454	21.879	14.611	5.807	5.947	8.096	9.33
2042-04-11	6.376	7.911	9.071	29.294	16.411	40.099	15.449	5.442	5.406	10.925	11.092
2042-04-12	6.862	7.809	6.456	31.359	17.413	43.265	18.182	5.167	4.91	9.169	10.377
2042-04-13	7.866	7.771	6.171	30.219	13.708	26.568	18.834	4.738	4.421	8.304	7.831
2042-04-14	9.11	13.522	6.098	31.794	18.993	16.116	16.72	4.365	3.974	7.727	6.286
2042-04-15	11.065	16.631	5.448	33.29	20.902	11.452	13.896	4.008	3.564	6.686	5.96
2042-04-16	11.39	14.041	4.938	29.942	14.237	10.804	10.709	3.595	3.189	5.979	5.56
2042-04-17	9.384	14.079	4.634	29.671	11.949	11.275	8.721	3.273	2.844	5.436	5.031
2042-04-18	7.902	16.68	4.329	29.977	10.256	9.421	13.641	3.197	2.531	4.951	4.633
2042-04-19	12.173	16.265	3.952	33.266	7.516	13.549	18.047	4.484	5.342	4.768	4.264
2042-04-20	17.1	12.433	4.023	43.764	5.817	25.54	30.061	6.855	13.39	4.634	3.833
2042-04-21	18.605	9.424	4.043	49.345	5.243	27.9	32.596	7.319	13.624	4.544	3.432
2042-04-22	25.456	7.105	3.673	38.477	4.714	21.843	24.345	5.853	9.777	4.418	3.211
2042-04-23	36.639	5.904	3.315	50.797	4.222	17.182	20.849	5.334	7.003	4.166	3.093
2042-04-24	36.113	5.446	2.967	55.495	3.771	16.669	18.724	4.861	5.727	4.202	2.852
2042-04-25	25.311	5.03	2.693	37.019	3.357	18.794	17.264	4.479	5.184	4.109	2.57
2042-04-26	17.573	4.652	2.486	22.767	2.982	17.856	14.678	6.678	4.681	3.826	2.612
2042-04-27	14.858	4.297	2.276	16.93	3.272	19.834	12.409	11.264	4.215	3.576	2.653
2042-04-28	14.279	3.952	2.06	14.886	3.52	27.538	10.966	15.936	3.789	3.283	2.424
2042-04-29	14.512	3.644	1.844	13.51	3.135	22.216	9.577	17.605	3.417	3.054	3.247
2042-04-30	14.174	3.495	1.86	12.749	3.004	17.075	8.951	17.052	3.079	5.08	5.594
2042-05-01	13.427	5.556	2.355	12.578	3.071	14.313	8.824	16.726	2.799	7.417	6.825
2042-05-02	12.683	9.699	2.606	12.167	5.153	10.118	8.284	13.04	2.566	14.618	5.521
2042-05-03	14.312	8.674	2.346	24.455	7.68	7.119	17.904	9.242	2.321	19.693	4.961
2042-05-04	14.079	6.344	2.061	30.178	14.538	5.726	30.821	6.57	2.068	15.07	4.446
2042-05-05	10.794	5.496	1.869	23.412	19.663	5.473	25.379	10.188	1.836	11.747	3.971
2042-05-06	8.571	4.979	1.694	24.704	15.988	5.24	21.202	16.748	1.628	8.928	3.534
2042-05-07	7.155	7.866	2.584	22.711	12.415	8.017	20.759	21.468	1.606	6.439	3.174
2042-05-08	6.231	13.277	3.418	18.328	9.009	12.771	17.33	19.509	1.689	5.492	3.433
2042-05-09	5.856	12.979	3.896	15.92	6.46	11.141	15.791	14.242	2.289	5.175	4.318
2042-05-10	5.589	12.564	5.372	14.879	5.394	7.89	14.864	10.026	2.977	4.869	4.601
2042-05-11	5.321	11.097	6.301	13.213	4.828	5.89	11.953	7.01	3.145	4.36	4.184
2042-05-12	5.022	7.918	5.482	10.625	4.351	5.236	9.548	5.588	3.696	3.887	3.739
2042-05-13	4.688	5.883	5.055	8.479	3.912	4.713	7.541	5.001	4.196	3.451	3.327
2042-05-14	4.337	5.226	4.658	8.005	3.469	4.767	6.028	4.496	4.159	3.051	2.956
2042-05-15	4.029	4.68	4.158	7.432	3.062	5.125	5.496	4.036	4.026	2.683	2.608
2042-05-16	3.758	4.178	3.781	6.166	2.943	5.082	5.055	3.78	3.855	2.346	2.28
2042-05-17	3.486	3.787	3.571	5.748	2.831	5.182	4.624	3.543	3.643	2.094	1.978
2042-05-18	3.257	3.424	3.296	5.325	2.486	5.4	4.192	3.141	3.411	2.844	1.7
2042-05-19	4.373	3.21	3.902	4.894	2.169	5.53	4.159	2.766	3.184	3.565	1.77
2042-05-20	5.712	3.01	4.431	4.584	1.877	5.361	4.666	2.418	2.953	3.279	1.948
2042-05-21	5.705	2.952	4.366	4.374	1.608	4.84	5.067	2.227	2.794	3.215	2.072
2042-05-22	5.273	2.892	4.332	4.105	1.361	4.352	4.931	2.097	2.656	11.914	2.649
2042-05-23	4.765	2.547	3.902	3.799	1.152	3.873	6.112	1.865	3.981	19.858	2.898
2042-05-24	4.302	2.231	3.464	3.518	1.046	3.433	10.535	1.866	5.136	13.408	2.559
2042-05-25	4.368	1.939	3.06	3.208	0.944	3.027	10.425	2.247	5.783	13.065	2.244
2042-05-26	4.413	1.667	2.687	2.895	0.851	2.654	7.296	2.342	6.506	12.412	1.951
2042-05-27	3.976	1.421	2.359	2.589	1.002	2.311	5.592	2.158	5.987	8.765	1.681
2042-05-28	3.825	1.201	2.057	2.309	1.105	1.997	4.996	2.009	6.705	6.226	1.431
2042-05-29	10.322	1.088	1.802	2.276	0.985	1.709	5.035	1.761	6.207	5.295	1.195
2042-05-30	20.844	1.233	1.568	2.31	0.863	1.445	5.102	1.507	5.455	4.797	1.069
