Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.2041	00.00.00	13.411111	3.05	3.05	0.0
02.01.2041	00.00.00	24.972727	2.95	2.95	0.0
03.01.2041	00.00.00	10.4	2.75	2.75	0.0
04.01.2041	00.00.00	53.76374	2.85	2.85	0.0
05.01.2041	00.00.00	8.5	3.05	3.05	0.0
06.01.2041	00.00.00	0.4	2.45	2.45	0.0
07.01.2041	00.00.00	0.0	1.35	1.35	0.0
08.01.2041	00.00.00	0.0	-1.383333	-1.383333	0.0
09.01.2041	00.00.00	0.166667	-2.15	-2.15	0.0
10.01.2041	00.00.00	3.8	0.45	0.45	0.0
11.01.2041	00.00.00	22.128571	2.65	2.65	0.0
12.01.2041	00.00.00	0.0	0.25	0.25	0.0
13.01.2041	00.00.00	32.7	2.35	2.35	0.0
14.01.2041	00.00.00	10.3	1.75	1.75	0.0
15.01.2041	00.00.00	0.0	-0.25	-0.25	0.0
16.01.2041	00.00.00	1.2	-1.383333	-1.383333	0.0
17.01.2041	00.00.00	0.066667	-1.25	-1.25	0.0
18.01.2041	00.00.00	0.0	-1.1	-1.1	0.0
19.01.2041	00.00.00	0.0	-3.45	-3.45	0.0
20.01.2041	00.00.00	0.0	-4.05	-4.05	0.0
21.01.2041	00.00.00	0.0	-3.75	-3.75	0.0
22.01.2041	00.00.00	0.0	-4.35	-4.35	0.0
23.01.2041	00.00.00	0.0	-5.3	-5.3	0.0
24.01.2041	00.00.00	4.9	-1.45	-1.45	0.0
25.01.2041	00.00.00	12.2	0.65	0.65	0.0
26.01.2041	00.00.00	22.604762	3.25	3.25	0.0
27.01.2041	00.00.00	0.0	1.6	1.6	0.0
28.01.2041	00.00.00	0.0	-4.45	-4.45	0.0
29.01.2041	00.00.00	0.0	-5.883333	-5.883333	0.0
30.01.2041	00.00.00	0.0	-8.15625	-8.15625	0.0
31.01.2041	00.00.00	0.066667	-7.41	-7.41	0.0
01.02.2041	00.00.00	11.0	-0.95	-0.95	0.0
02.02.2041	00.00.00	2.5	1.65	1.65	0.0
03.02.2041	00.00.00	51.540757	2.55	2.55	0.0
04.02.2041	00.00.00	22.927273	2.75	2.75	0.0
05.02.2041	00.00.00	0.166667	1.25	1.25	0.0
06.02.2041	00.00.00	4.7	2.25	2.25	0.0
07.02.2041	00.00.00	57.440212	3.35	3.35	0.0
08.02.2041	00.00.00	7.9	2.85	2.85	0.0
09.02.2041	00.00.00	17.169231	2.3	2.3	0.0
10.02.2041	00.00.00	17.169231	3.65	3.65	0.0
11.02.2041	00.00.00	0.166667	2.65	2.65	0.0
12.02.2041	00.00.00	0.066667	-0.183333	-0.183333	0.0
13.02.2041	00.00.00	0.7	0.65	0.65	0.0
14.02.2041	00.00.00	2.0	-0.45	-0.45	0.0
15.02.2041	00.00.00	0.0	-3.05	-3.05	0.0
16.02.2041	00.00.00	0.0	-2.55	-2.55	0.0
17.02.2041	00.00.00	0.0	0.85	0.85	0.0
18.02.2041	00.00.00	0.0	0.65	0.65	0.0
19.02.2041	00.00.00	0.0	-1.85	-1.85	0.0
20.02.2041	00.00.00	0.0	-4.05	-4.05	0.0
21.02.2041	00.00.00	0.0	-5.883333	-5.883333	0.0
22.02.2041	00.00.00	0.0	-6.116667	-6.116667	0.0
23.02.2041	00.00.00	0.5	1.15	1.15	0.0
24.02.2041	00.00.00	0.066667	2.35	2.35	0.0
25.02.2041	00.00.00	0.5	2.65	2.65	0.0
26.02.2041	00.00.00	4.0	2.75	2.75	0.0
27.02.2041	00.00.00	7.2	2.35	2.35	0.0
28.02.2041	00.00.00	11.0	3.65	3.65	0.0
01.03.2041	00.00.00	8.3	4.55	4.55	0.0
02.03.2041	00.00.00	12.5	5.25	5.25	0.0
03.03.2041	00.00.00	0.7	3.55	3.55	0.0
04.03.2041	00.00.00	6.44	2.95	2.95	0.0
05.03.2041	00.00.00	42.905324	4.35	4.35	0.0
06.03.2041	00.00.00	3.35	3.05	3.05	0.0
07.03.2041	00.00.00	0.9	3.15	3.15	0.0
08.03.2041	00.00.00	0.0	1.75	1.75	0.0
09.03.2041	00.00.00	1.2	1.75	1.75	0.0
10.03.2041	00.00.00	4.5	2.55	2.55	0.0
11.03.2041	00.00.00	2.4	3.15	3.15	0.0
12.03.2041	00.00.00	4.7	3.15	3.15	0.0
13.03.2041	00.00.00	13.655556	2.75	2.75	0.0
14.03.2041	00.00.00	22.319048	3.95	3.95	0.0
15.03.2041	00.00.00	57.183714	4.75	4.75	0.0
16.03.2041	00.00.00	4.4	3.25	3.25	0.0
17.03.2041	00.00.00	0.5	3.15	3.15	0.0
18.03.2041	00.00.00	3.1	3.95	3.95	0.0
19.03.2041	00.00.00	11.9	4.55	4.55	0.0
20.03.2041	00.00.00	43.931316	4.15	4.15	0.0
21.03.2041	00.00.00	0.9	3.55	3.55	0.0
22.03.2041	00.00.00	9.1	3.15	3.15	0.0
23.03.2041	00.00.00	11.4	3.95	3.95	0.0
24.03.2041	00.00.00	3.1	3.95	3.95	0.0
25.03.2041	00.00.00	8.8	3.55	3.55	0.0
26.03.2041	00.00.00	23.040909	3.95	3.95	0.0
27.03.2041	00.00.00	0.9	3.05	3.05	0.0
28.03.2041	00.00.00	5.7	3.25	3.25	0.0
29.03.2041	00.00.00	12.1	3.55	3.55	0.0
30.03.2041	00.00.00	9.1	3.25	3.25	0.0
31.03.2041	00.00.00	0.95	3.15	3.15	0.0
01.04.2041	00.00.00	2.0	2.95	2.95	0.0
02.04.2041	00.00.00	0.0	2.85	2.85	0.0
03.04.2041	00.00.00	1.9	3.25	3.25	0.0
04.04.2041	00.00.00	0.8	2.95	2.95	0.0
05.04.2041	00.00.00	0.0	2.55	2.55	0.0
06.04.2041	00.00.00	0.0	3.15	3.15	0.0
07.04.2041	00.00.00	0.0	2.85	2.85	0.0
08.04.2041	00.00.00	0.0	2.55	2.55	0.0
09.04.2041	00.00.00	0.066667	2.85	2.85	0.0
10.04.2041	00.00.00	7.0	5.15	5.15	0.0
11.04.2041	00.00.00	2.5	6.216667	6.216667	0.0
12.04.2041	00.00.00	0.066667	5.65	5.65	0.0
13.04.2041	00.00.00	0.5	5.35	5.35	0.0
14.04.2041	00.00.00	2.5	5.55	5.55	0.0
15.04.2041	00.00.00	0.75	3.15	3.15	0.0
16.04.2041	00.00.00	2.9	4.15	4.15	0.0
17.04.2041	00.00.00	0.0	3.15	3.15	0.0
18.04.2041	00.00.00	8.4	3.25	3.25	0.0
19.04.2041	00.00.00	0.0	2.75	2.75	0.0
20.04.2041	00.00.00	0.0	2.75	2.75	0.0
21.04.2041	00.00.00	0.0	2.55	2.55	0.0
22.04.2041	00.00.00	0.0	2.75	2.75	0.0
23.04.2041	00.00.00	0.9	2.95	2.95	0.0
24.04.2041	00.00.00	0.6	3.65	3.65	0.0
25.04.2041	00.00.00	2.233333	4.15	4.15	0.0
26.04.2041	00.00.00	0.95	7.05	7.05	0.0
27.04.2041	00.00.00	18.066286	5.65	5.65	0.0
