Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.2071	00.00.00	1.2	8.55	8.55	0.0
02.01.2071	00.00.00	0.8	2.3	2.3	0.0
03.01.2071	00.00.00	0.166667	2.35	2.35	0.0
04.01.2071	00.00.00	15.184615	3.85	3.85	0.0
05.01.2071	00.00.00	0.0	0.4	0.4	0.0
06.01.2071	00.00.00	6.633333	0.35	0.35	0.0
07.01.2071	00.00.00	16.316667	6.35	6.35	0.0
08.01.2071	00.00.00	3.0	6.55	6.55	0.0
09.01.2071	00.00.00	0.0	2.3	2.3	0.0
10.01.2071	00.00.00	0.1	1.95	1.95	0.0
11.01.2071	00.00.00	0.0	0.95	0.95	0.0
12.01.2071	00.00.00	2.9	0.35	0.35	0.0
13.01.2071	00.00.00	0.0	-3.15	-3.15	0.0
14.01.2071	00.00.00	0.0	-3.375	-3.375	0.0
15.01.2071	00.00.00	0.0	-5.533333	-5.533333	0.0
16.01.2071	00.00.00	0.0	-3.45	-3.45	0.0
17.01.2071	00.00.00	0.0	-3.45	-3.45	0.0
18.01.2071	00.00.00	0.0	-5.183333	-5.183333	0.0
19.01.2071	00.00.00	0.0	-4.55	-4.55	0.0
20.01.2071	00.00.00	0.6	-1.883333	-1.883333	0.0
21.01.2071	00.00.00	4.25	-1.05	-1.05	0.0
22.01.2071	00.00.00	0.95	-1.35	-1.35	0.0
23.01.2071	00.00.00	0.0	-5.766667	-5.766667	0.0
24.01.2071	00.00.00	0.0	-6.4375	-6.4375	0.0
25.01.2071	00.00.00	0.0	-5.65	-5.65	0.0
26.01.2071	00.00.00	0.0	-5.416667	-5.416667	0.0
27.01.2071	00.00.00	0.0	-2.45	-2.45	0.0
28.01.2071	00.00.00	0.0	-3.225	-3.225	0.0
29.01.2071	00.00.00	0.0	-5.183333	-5.183333	0.0
30.01.2071	00.00.00	6.2	-2.95	-2.95	0.0
31.01.2071	00.00.00	2.6	-6.35	-6.35	0.0
01.02.2071	00.00.00	0.0	-9.137319	-9.137319	0.0
02.02.2071	00.00.00	0.0	-7.05	-7.05	0.0
03.02.2071	00.00.00	0.0	-4.55	-4.55	0.0
04.02.2071	00.00.00	0.0	-5.183333	-5.183333	0.0
05.02.2071	00.00.00	0.066667	-4.05	-4.05	0.0
06.02.2071	00.00.00	4.9	-1.05	-1.05	0.0
07.02.2071	00.00.00	3.8	-2.016667	-2.016667	0.0
08.02.2071	00.00.00	1.2	-2.25	-2.25	0.0
09.02.2071	00.00.00	6.3	0.25	0.25	0.0
10.02.2071	00.00.00	7.4	1.15	1.15	0.0
11.02.2071	00.00.00	25.445201	1.35	1.35	0.0
12.02.2071	00.00.00	8.233333	1.85	1.85	0.0
13.02.2071	00.00.00	33.464323	2.15	2.15	0.0
14.02.2071	00.00.00	0.3	1.85	1.85	0.0
15.02.2071	00.00.00	15.438462	1.65	1.65	0.0
16.02.2071	00.00.00	0.0	2.3	2.3	0.0
17.02.2071	00.00.00	0.0	2.05	2.05	0.0
18.02.2071	00.00.00	0.0	0.75	0.75	0.0
19.02.2071	00.00.00	0.0	-2.45	-2.45	0.0
20.02.2071	00.00.00	0.0	-5.066667	-5.066667	0.0
21.02.2071	00.00.00	0.0	-2.65	-2.65	0.0
22.02.2071	00.00.00	21.015789	-2.65	-2.65	0.0
23.02.2071	00.00.00	1.4	-2.25	-2.25	0.0
24.02.2071	00.00.00	0.0	-1.65	-1.65	0.0
25.02.2071	00.00.00	0.0	-4.55	-4.55	0.0
26.02.2071	00.00.00	0.5	-2.15	-2.15	0.0
27.02.2071	00.00.00	0.0	-1.05	-1.05	0.0
28.02.2071	00.00.00	0.0	-2.95	-2.95	0.0
01.03.2071	00.00.00	0.0	-5.65	-5.65	0.0
02.03.2071	00.00.00	0.0	-6.233333	-6.233333	0.0
03.03.2071	00.00.00	0.0	-4.45	-4.45	0.0
04.03.2071	00.00.00	0.0	-4.25	-4.25	0.0
05.03.2071	00.00.00	0.0	-3.783333	-3.783333	0.0
06.03.2071	00.00.00	0.0	-6.233333	-6.233333	0.0
07.03.2071	00.00.00	0.0	-7.8375	-7.8375	0.0
08.03.2071	00.00.00	0.0	-6.525	-6.525	0.0
09.03.2071	00.00.00	0.0	-1.883333	-1.883333	0.0
10.03.2071	00.00.00	9.7	0.65	0.65	0.0
11.03.2071	00.00.00	14.6	-0.15	-0.15	0.0
12.03.2071	00.00.00	0.1	-1.75	-1.75	0.0
13.03.2071	00.00.00	0.0	-0.25	-0.25	0.0
14.03.2071	00.00.00	0.0	-0.516667	-0.516667	0.0
15.03.2071	00.00.00	0.0	-4.45	-4.45	0.0
16.03.2071	00.00.00	0.0	-3.783333	-3.783333	0.0
17.03.2071	00.00.00	0.0	-3.95	-3.95	0.0
18.03.2071	00.00.00	0.0	-4.05	-4.05	0.0
19.03.2071	00.00.00	0.0	-3.3	-3.3	0.0
20.03.2071	00.00.00	0.0	-2.55	-2.55	0.0
21.03.2071	00.00.00	0.0	-0.35	-0.35	0.0
22.03.2071	00.00.00	20.805263	0.05	0.05	0.0
23.03.2071	00.00.00	8.316667	1.95	1.95	0.0
24.03.2071	00.00.00	0.0	1.55	1.55	0.0
25.03.2071	00.00.00	0.0	2.15	2.15	0.0
26.03.2071	00.00.00	0.0	2.3	2.3	0.0
27.03.2071	00.00.00	0.0	1.25	1.25	0.0
28.03.2071	00.00.00	0.0	2.65	2.65	0.0
29.03.2071	00.00.00	0.0	3.75	3.75	0.0
30.03.2071	00.00.00	0.6	0.05	0.05	0.0
31.03.2071	00.00.00	0.0	1.25	1.25	0.0
01.04.2071	00.00.00	3.7	2.45	2.45	0.0
02.04.2071	00.00.00	0.0	0.95	0.95	0.0
03.04.2071	00.00.00	0.5	0.75	0.75	0.0
04.04.2071	00.00.00	0.0	1.25	1.25	0.0
05.04.2071	00.00.00	3.275	2.65	2.65	0.0
06.04.2071	00.00.00	0.066667	5.55	5.55	0.0
07.04.2071	00.00.00	0.0	3.95	3.95	0.0
08.04.2071	00.00.00	7.0	3.85	3.85	0.0
09.04.2071	00.00.00	4.1	6.35	6.35	0.0
10.04.2071	00.00.00	1.4	4.35	4.35	0.0
11.04.2071	00.00.00	6.9	4.15	4.15	0.0
12.04.2071	00.00.00	1.2	5.85	5.85	0.0
13.04.2071	00.00.00	0.0	9.55	9.55	0.0
14.04.2071	00.00.00	0.0	8.95	8.95	0.0
15.04.2071	00.00.00	0.3	5.45	5.45	0.0
16.04.2071	00.00.00	5.5	3.25	3.25	0.0
17.04.2071	00.00.00	0.1	4.15	4.15	0.0
18.04.2071	00.00.00	18.76875	5.65	5.65	0.0
19.04.2071	00.00.00	0.066667	7.05	7.05	0.0
20.04.2071	00.00.00	0.0	8.35	8.35	0.0
21.04.2071	00.00.00	0.0	7.9	7.9	0.0
22.04.2071	00.00.00	0.0	9.25	9.25	0.0
23.04.2071	00.00.00	0.0	4.45	4.45	0.0
24.04.2071	00.00.00	0.1	3.35	3.35	0.0
25.04.2071	00.00.00	2.3	3.75	3.75	0.0
26.04.2071	00.00.00	0.0	4.45	4.45	0.0
27.04.2071	00.00.00	0.0	6.483333	6.483333	0.0
28.04.2071	00.00.00	5.82	5.85	5.85	0.0
29.04.2071	00.00.00	0.1	4.55	4.55	0.0
30.04.2071	00.00.00	0.0	4.55	4.55	0.0
01.05.2071	00.00.00	0.0	3.45	3.45	0.0
02.05.2071	00.00.00	0.0	4.45	4.45	0.0
03.05.2071	00.00.00	1.233333	5.45	5.45	0.0
04.05.2071	00.00.00	1.4	8.15	8.15	0.0
05.05.2071	00.00.00	0.0	8.45	8.45	0.0
06.05.2071	00.00.00	57.752378	8.15	8.15	0.0
07.05.2071	00.00.00	1.966667	9.75	9.75	0.0
08.05.2071	00.00.00	6.9	8.15	8.15	0.0
09.05.2071	00.00.00	0.0	9.15	9.15	0.0
10.05.2071	00.00.00	4.025	9.25	9.25	0.0
11.05.2071	00.00.00	14.0	9.25	9.25	0.0
12.05.2071	00.00.00	8.066667	9.416667	9.416667	0.0
13.05.2071	00.00.00	0.0	9.25	9.25	0.0
14.05.2071	00.00.00	3.95	9.05	9.05	0.0
15.05.2071	00.00.00	0.0	10.55	10.55	0.0
16.05.2071	00.00.00	0.75	12.15	12.15	0.0
17.05.2071	00.00.00	0.0	15.85	15.85	0.0
18.05.2071	00.00.00	0.166667	18.9375	18.9375	0.0
19.05.2071	00.00.00	2.4	18.525	18.525	0.0
20.05.2071	00.00.00	0.0	18.525	18.525	0.0
21.05.2071	00.00.00	0.0	19.35	19.35	0.0
22.05.2071	00.00.00	3.1	16.933333	16.933333	0.0
