Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.2071	00.00.00	0.0	-10.323208	-10.323208	0.0
02.01.2071	00.00.00	0.0	-17.505044	-17.505044	0.0
03.01.2071	00.00.00	2.3	-4.25	-4.25	0.0
04.01.2071	00.00.00	1.4	-1.95	-1.95	0.0
05.01.2071	00.00.00	0.0	-5.461236	-5.461236	0.0
06.01.2071	00.00.00	0.0	-9.32283	-9.32283	0.0
07.01.2071	00.00.00	0.1	-3.225	-3.225	0.0
08.01.2071	00.00.00	32.340995	-0.45	-0.45	0.0
09.01.2071	00.00.00	29.920412	0.9	0.9	0.0
10.01.2071	00.00.00	16.738462	-0.215517	-0.215517	0.0
11.01.2071	00.00.00	6.7	-2.15	-2.15	0.0
12.01.2071	00.00.00	8.328571	0.25	0.25	0.0
13.01.2071	00.00.00	21.489916	2.55	2.55	0.0
14.01.2071	00.00.00	0.0	0.85	0.85	0.0
15.01.2071	00.00.00	0.9	1.916667	1.916667	0.0
16.01.2071	00.00.00	3.4	1.916667	1.916667	0.0
17.01.2071	00.00.00	0.0	-1.75	-1.75	0.0
18.01.2071	00.00.00	4.7	-2.6	-2.6	0.0
19.01.2071	00.00.00	1.6	-4.629104	-4.629104	0.0
20.01.2071	00.00.00	3.74	-3.3	-3.3	0.0
21.01.2071	00.00.00	5.35	-1.25	-1.25	0.0
22.01.2071	00.00.00	0.6	-1.45	-1.45	0.0
23.01.2071	00.00.00	0.0	-6.75	-6.75	0.0
24.01.2071	00.00.00	0.0	-12.122105	-12.122105	0.0
25.01.2071	00.00.00	6.966667	-4.897761	-4.897761	0.0
26.01.2071	00.00.00	17.384615	-0.583333	-0.583333	0.0
27.01.2071	00.00.00	0.0	-1.383333	-1.383333	0.0
28.01.2071	00.00.00	0.0	-1.383333	-1.383333	0.0
29.01.2071	00.00.00	31.634991	0.55	0.55	0.0
30.01.2071	00.00.00	0.0	1.05	1.05	0.0
31.01.2071	00.00.00	6.7	2.683333	2.683333	0.0
01.02.2071	00.00.00	2.6	3.25	3.25	0.0
02.02.2071	00.00.00	0.0	1.6	1.6	0.0
03.02.2071	00.00.00	20.130769	4.65	4.65	0.0
04.02.2071	00.00.00	19.19375	2.25	2.25	0.0
05.02.2071	00.00.00	0.0	-0.516667	-0.516667	0.0
06.02.2071	00.00.00	6.5	2.05	2.05	0.0
07.02.2071	00.00.00	6.883333	2.35	2.35	0.0
08.02.2071	00.00.00	0.0	1.983333	1.983333	0.0
09.02.2071	00.00.00	0.0	1.65	1.65	0.0
10.02.2071	00.00.00	0.1	2.75	2.75	0.0
11.02.2071	00.00.00	0.0	2.95	2.95	0.0
12.02.2071	00.00.00	0.0	2.3	2.3	0.0
13.02.2071	00.00.00	3.823077	2.683333	2.683333	0.0
14.02.2071	00.00.00	0.0	0.4	0.4	0.0
15.02.2071	00.00.00	0.0	-4.718657	-4.718657	0.0
16.02.2071	00.00.00	0.0	-5.461236	-5.461236	0.0
17.02.2071	00.00.00	0.0	-6.35	-6.35	0.0
18.02.2071	00.00.00	0.0	-10.777925	-10.777925	0.0
19.02.2071	00.00.00	0.0	-7.704545	-7.704545	0.0
20.02.2071	00.00.00	0.0	-7.786364	-7.786364	0.0
21.02.2071	00.00.00	0.0	-5.65	-5.65	0.0
22.02.2071	00.00.00	2.0	-1.95	-1.95	0.0
