Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.2041	00.00.00	18.393333	-0.316667	-0.316667	0.0
02.01.2041	00.00.00	14.38	1.45	1.45	0.0
03.01.2041	00.00.00	19.073333	2.95	2.95	0.0
04.01.2041	00.00.00	11.24	2.3	2.3	0.0
05.01.2041	00.00.00	6.425	2.35	2.35	0.0
06.01.2041	00.00.00	12.891667	0.85	0.85	0.0
07.01.2041	00.00.00	10.1	-0.05	-0.05	0.0
08.01.2041	00.00.00	13.533333	0.95	0.95	0.0
09.01.2041	00.00.00	14.86	1.6	1.6	0.0
10.01.2041	00.00.00	0.8	0.35	0.35	0.0
11.01.2041	00.00.00	0.0	-0.65	-0.65	0.0
12.01.2041	00.00.00	18.28	0.9	0.9	0.0
13.01.2041	00.00.00	5.066667	0.9	0.9	0.0
14.01.2041	00.00.00	0.0	0.35	0.35	0.0
15.01.2041	00.00.00	0.0	-2.525	-2.525	0.0
16.01.2041	00.00.00	0.0	-3.225	-3.225	0.0
17.01.2041	00.00.00	0.0	-2.675	-2.675	0.0
18.01.2041	00.00.00	0.0	-4.2	-4.2	0.0
19.01.2041	00.00.00	0.0	-6.875	-6.875	0.0
20.01.2041	00.00.00	0.0	-6.07	-6.07	0.0
21.01.2041	00.00.00	0.0	-3.15	-3.15	0.0
22.01.2041	00.00.00	0.0	-4.866667	-4.866667	0.0
23.01.2041	00.00.00	0.0	-4.2	-4.2	0.0
24.01.2041	00.00.00	0.8	-1.55	-1.55	0.0
25.01.2041	00.00.00	0.0	-1.55	-1.55	0.0
26.01.2041	00.00.00	0.166667	-3.95	-3.95	0.0
27.01.2041	00.00.00	4.933333	-1.05	-1.05	0.0
28.01.2041	00.00.00	4.0	-0.55	-0.55	0.0
29.01.2041	00.00.00	3.35	-0.15	-0.15	0.0
30.01.2041	00.00.00	1.4	-0.05	-0.05	0.0
31.01.2041	00.00.00	1.6	0.15	0.15	0.0
01.02.2041	00.00.00	0.0	-0.45	-0.45	0.0
02.02.2041	00.00.00	0.0	-3.3	-3.3	0.0
03.02.2041	00.00.00	0.0	-3.95	-3.95	0.0
04.02.2041	00.00.00	0.0	-3.825	-3.825	0.0
05.02.2041	00.00.00	0.166667	-4.616667	-4.616667	0.0
06.02.2041	00.00.00	11.31	-2.15	-2.15	0.0
07.02.2041	00.00.00	0.1	-1.55	-1.55	0.0
08.02.2041	00.00.00	0.0	-6.7	-6.7	0.0
09.02.2041	00.00.00	0.0	-6.7	-6.7	0.0
10.02.2041	00.00.00	0.0	-7.377273	-7.377273	0.0
11.02.2041	00.00.00	0.0	-6.21	-6.21	0.0
12.02.2041	00.00.00	8.4	0.35	0.35	0.0
13.02.2041	00.00.00	0.0	1.15	1.15	0.0
14.02.2041	00.00.00	5.66	0.45	0.45	0.0
15.02.2041	00.00.00	6.22	2.15	2.15	0.0
16.02.2041	00.00.00	25.007692	2.3	2.3	0.0
17.02.2041	00.00.00	0.0	1.95	1.95	0.0
18.02.2041	00.00.00	0.0	-1.75	-1.75	0.0
19.02.2041	00.00.00	2.75	-2.675	-2.675	0.0
20.02.2041	00.00.00	4.2	0.05	0.05	0.0
21.02.2041	00.00.00	16.2875	0.65	0.65	0.0
22.02.2041	00.00.00	14.86	0.95	0.95	0.0
23.02.2041	00.00.00	28.602908	1.45	1.45	0.0
24.02.2041	00.00.00	20.21	1.55	1.55	0.0
25.02.2041	00.00.00	0.4	1.45	1.45	0.0
26.02.2041	00.00.00	0.1	-0.8	-0.8	0.0
27.02.2041	00.00.00	0.0	-1.05	-1.05	0.0
28.02.2041	00.00.00	0.0	-4.783333	-4.783333	0.0
01.03.2041	00.00.00	25.2	0.35	0.35	0.0
02.03.2041	00.00.00	1.9	1.35	1.35	0.0
03.03.2041	00.00.00	34.558131	0.05	0.05	0.0
04.03.2041	00.00.00	36.874394	1.85	1.85	0.0
05.03.2041	00.00.00	0.9	1.55	1.55	0.0
06.03.2041	00.00.00	6.425	1.55	1.55	0.0
07.03.2041	00.00.00	0.0	0.95	0.95	0.0
08.03.2041	00.00.00	0.5	-2.25	-2.25	0.0
09.03.2041	00.00.00	6.06	0.45	0.45	0.0
10.03.2041	00.00.00	0.4	-1.15	-1.15	0.0
11.03.2041	00.00.00	0.0	-4.95	-4.95	0.0
12.03.2041	00.00.00	0.0	-8.203846	-8.203846	0.0
13.03.2041	00.00.00	7.54	-0.55	-0.55	0.0
14.03.2041	00.00.00	0.0	0.05	0.05	0.0
15.03.2041	00.00.00	0.0	-5.15	-5.15	0.0
16.03.2041	00.00.00	0.0	-6.35	-6.35	0.0
17.03.2041	00.00.00	0.0	-1.75	-1.75	0.0
18.03.2041	00.00.00	0.0	-4.616667	-4.616667	0.0
19.03.2041	00.00.00	0.7	-1.05	-1.05	0.0
20.03.2041	00.00.00	11.8	1.35	1.35	0.0
21.03.2041	00.00.00	1.6	4.016667	4.016667	0.0
22.03.2041	00.00.00	2.2	4.016667	4.016667	0.0
23.03.2041	00.00.00	0.1	5.05	5.05	0.0
24.03.2041	00.00.00	2.2	4.9	4.9	0.0
25.03.2041	00.00.00	0.0	4.15	4.15	0.0
26.03.2041	00.00.00	0.0	1.6	1.6	0.0
27.03.2041	00.00.00	0.0	1.55	1.55	0.0
28.03.2041	00.00.00	0.0	1.85	1.85	0.0
29.03.2041	00.00.00	3.0	2.15	2.15	0.0
30.03.2041	00.00.00	3.425	1.65	1.65	0.0
31.03.2041	00.00.00	0.0	-0.95	-0.95	0.0
01.04.2041	00.00.00	0.2	0.25	0.25	0.0
02.04.2041	00.00.00	0.0	0.65	0.65	0.0
