Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.2071	00.00.00	0.0	1.6	1.6	0.0
02.01.2071	00.00.00	2.233333	2.35	2.35	0.0
03.01.2071	00.00.00	2.1	4.25	4.25	0.0
04.01.2071	00.00.00	0.1	1.65	1.65	0.0
05.01.2071	00.00.00	4.6	5.55	5.55	0.0
06.01.2071	00.00.00	3.0	7.483333	7.483333	0.0
07.01.2071	00.00.00	17.6	8.35	8.35	0.0
08.01.2071	00.00.00	0.0	1.85	1.85	0.0
09.01.2071	00.00.00	0.0	-0.05	-0.05	0.0
10.01.2071	00.00.00	7.557143	3.15	3.15	0.0
11.01.2071	00.00.00	20.110526	7.75	7.75	0.0
12.01.2071	00.00.00	83.818616	8.35	8.35	0.0
13.01.2071	00.00.00	2.9	2.95	2.95	0.0
14.01.2071	00.00.00	0.6	3.55	3.55	0.0
15.01.2071	00.00.00	28.17	3.45	3.45	0.0
16.01.2071	00.00.00	8.0	5.383333	5.383333	0.0
17.01.2071	00.00.00	2.75	4.55	4.55	0.0
18.01.2071	00.00.00	7.642857	2.55	2.55	0.0
19.01.2071	00.00.00	5.059459	2.3	2.3	0.0
20.01.2071	00.00.00	0.0	0.45	0.45	0.0
21.01.2071	00.00.00	0.0	1.35	1.35	0.0
22.01.2071	00.00.00	8.5	1.55	1.55	0.0
23.01.2071	00.00.00	3.7	4.25	4.25	0.0
24.01.2071	00.00.00	13.9	3.45	3.45	0.0
25.01.2071	00.00.00	0.0	0.35	0.35	0.0
26.01.2071	00.00.00	0.0	-0.45	-0.45	0.0
27.01.2071	00.00.00	0.0	0.4	0.4	0.0
28.01.2071	00.00.00	0.0	0.85	0.85	0.0
29.01.2071	00.00.00	0.0	0.4	0.4	0.0
30.01.2071	00.00.00	0.0	-0.15	-0.15	0.0
31.01.2071	00.00.00	6.9	1.6	1.6	0.0
01.02.2071	00.00.00	9.4	2.85	2.85	0.0
02.02.2071	00.00.00	0.0	2.55	2.55	0.0
03.02.2071	00.00.00	15.776923	2.85	2.85	0.0
04.02.2071	00.00.00	4.2	2.55	2.55	0.0
05.02.2071	00.00.00	50.808437	3.25	3.25	0.0
06.02.2071	00.00.00	4.7	2.45	2.45	0.0
07.02.2071	00.00.00	7.642857	1.6	1.6	0.0
08.02.2071	00.00.00	16.115385	0.65	0.65	0.0
