Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.2041	00.00.00	2.45	1.85	1.85	0.0
02.01.2041	00.00.00	6.5	0.75	0.75	0.0
03.01.2041	00.00.00	0.0	-2.25	-2.25	0.0
04.01.2041	00.00.00	0.95	0.35	0.35	0.0
05.01.2041	00.00.00	9.873494	0.95	0.95	0.0
06.01.2041	00.00.00	0.0	-1.75	-1.75	0.0
07.01.2041	00.00.00	8.5	1.35	1.35	0.0
08.01.2041	00.00.00	2.8	1.75	1.75	0.0
09.01.2041	00.00.00	0.1	2.05	2.05	0.0
10.01.2041	00.00.00	3.2	3.15	3.15	0.0
11.01.2041	00.00.00	0.25	2.43	2.43	0.0
12.01.2041	00.00.00	10.310959	2.95	2.95	0.0
13.01.2041	00.00.00	5.66	2.05	2.05	0.0
14.01.2041	00.00.00	16.853333	2.325	2.325	0.0
15.01.2041	00.00.00	13.35	2.25	2.25	0.0
16.01.2041	00.00.00	14.367532	2.55	2.55	0.0
17.01.2041	00.00.00	0.2	2.95	2.95	0.0
18.01.2041	00.00.00	0.0	3.25	3.25	0.0
19.01.2041	00.00.00	3.721739	2.85	2.85	0.0
20.01.2041	00.00.00	0.0	1.75	1.75	0.0
21.01.2041	00.00.00	0.3	0.95	0.95	0.0
22.01.2041	00.00.00	1.5	5.25	5.25	0.0
23.01.2041	00.00.00	0.0	1.55	1.55	0.0
24.01.2041	00.00.00	0.0	-0.383333	-0.383333	0.0
25.01.2041	00.00.00	12.8	1.75	1.75	0.0
26.01.2041	00.00.00	6.2	1.65	1.65	0.0
27.01.2041	00.00.00	0.2	0.45	0.45	0.0
28.01.2041	00.00.00	0.0	-1.55	-1.55	0.0
29.01.2041	00.00.00	0.1	-1.45	-1.45	0.0
30.01.2041	00.00.00	1.3	-3.05	-3.05	0.0
31.01.2041	00.00.00	0.0	2.55	2.55	0.0
01.02.2041	00.00.00	0.0	-3.375	-3.375	0.0
02.02.2041	00.00.00	0.0	-5.766667	-5.766667	0.0
03.02.2041	00.00.00	0.0	-3.7	-3.7	0.0
