"","DayMonth","corre_cnrmcclm","Baseline"
"200","07-18",1.87093103448276,4.50524137931034
"201","07-19",1.97624137931034,5.81944827586207
"202","07-20",1.92831034482759,5.74386206896552
"203","07-21",1.82320689655172,5.26465517241379
"204","07-22",1.80213793103448,5.04693103448276
"205","07-23",1.64558620689655,4.37341379310345
"206","07-24",1.51058620689655,4.53958620689655
"207","07-25",1.42972413793103,4.60179310344828
"208","07-26",1.43558620689655,4.13693103448276
"209","07-27",1.51768965517241,4.20868965517241
"210","07-28",1.49575862068966,5.3061724137931
"211","07-29",1.46165517241379,5.27389655172414
"212","07-30",1.47720689655172,4.24993103448276
"213","07-31",1.56686206896552,3.94713793103448
"214","08-01",1.66434482758621,3.72368965517241
"215","08-02",1.82824137931034,3.54231034482759
"216","08-03",2.29837931034483,3.86824137931034
"217","08-04",2.89724137931034,4.14493103448276
"218","08-05",3.45455172413793,4.45224137931034
"219","08-06",3.30075862068966,4.20106896551724
"220","08-07",3.10562068965517,3.70713793103448
"221","08-08",3.57013793103448,3.71244827586207
"222","08-09",3.4418275862069,3.88331034482759
"223","08-10",2.90231034482759,3.86148275862069
"224","08-11",2.78903448275862,4.98641379310345
"225","08-12",2.63365517241379,6.31751724137931
"226","08-13",2.31068965517241,5.63189655172414
"227","08-14",2.45727586206897,5.31975862068966
"228","08-15",3.04286206896552,5.66858620689655
"229","08-16",3.05068965517241,6.19520689655172
"230","08-17",2.77427586206897,6.35386206896552
"231","08-18",2.66268965517241,5.8941724137931
"232","08-19",2.73734482758621,5.36206896551724
"233","08-20",2.98396551724138,5.94920689655172
"234","08-21",3.12744827586207,6.83544827586207
"235","08-22",3.30703448275862,6.10675862068966
"236","08-23",3.32551724137931,5.59793103448276
"237","08-24",3.26651724137931,5.19765517241379
"238","08-25",3.07831034482759,4.68003448275862
"239","08-26",2.96931034482759,5.47789655172414
"240","08-27",4.29324137931034,6.38534482758621
"241","08-28",6.8651724137931,6.2628275862069
"242","08-29",7.21524137931034,6.54931034482759
"243","08-30",5.89468965517241,7.52072413793104
"244","08-31",5.45613793103448,7.3428275862069
"245","09-01",5.02821428571429,5.41917857142857
"246","09-02",4.16924137931034,4.68765517241379
"247","09-03",4.00920689655172,5.53496551724138
"248","09-04",4.48548275862069,6.33372413793103
"249","09-05",4.82513793103448,6.50931034482759
"250","09-06",4.06568965517241,6.39048275862069
"251","09-07",4.77137931034483,7.432
"252","09-08",5.85648275862069,9.24186206896552
"253","09-09",4.52765517241379,9.31306896551724
"254","09-10",4.13834482758621,7.9341724137931
"255","09-11",5.01575862068966,7.84886206896552
"256","09-12",5.31879310344828,8.01993103448276
"257","09-13",5.55065517241379,7.27165517241379
"258","09-14",5.54037931034483,7.05168965517241
"259","09-15",5.43041379310345,7.91524137931034
"260","09-16",5.01206896551724,8.13624137931034
"261","09-17",4.04037931034483,7.57465517241379
"262","09-18",3.79331034482759,7.67534482758621
"263","09-19",4.21462068965517,8.60565517241379
"264","09-20",4.93679310344828,8.4158275862069
"265","09-21",4.90396551724138,8.05348275862069
"266","09-22",4.24979310344828,8.00196551724138
"267","09-23",3.52979310344828,7.50531034482759
"268","09-24",2.80358620689655,6.71020689655172
"269","09-25",2.77665517241379,6.7191724137931
"270","09-26",2.85520689655172,6.44206896551724
"271","09-27",2.98641379310345,6.5141724137931
"272","09-28",3.57565517241379,7.5278275862069
"273","09-29",3.4241724137931,9.03368965517241
"274","09-30",3.60541379310345,9.43068965517241
"275","10-01",3.80562068965517,12.1889310344828
"276","10-02",3.45627586206897,16.003724137931
"277","10-03",3.91937931034483,16.3433793103448
"278","10-04",4.32234482758621,14.8983448275862
"279","10-05",4.3118275862069,13.5168620689655
"280","10-06",3.8448275862069,11.8769310344828
"281","10-07",3.579,13.1117586206897
"282","10-08",3.81751724137931,15.4478965517241
"283","10-09",4.55086206896552,15.2891724137931
"284","10-10",4.68837931034483,14.1080689655172
"285","10-11",7.35575862068966,11.9189655172414
"286","10-12",9.01844827586207,11.8685517241379
"287","10-13",7.68958620689655,10.2837931034483
"288","10-14",5.95234482758621,8.44258620689655
"289","10-15",4.83886206896552,7.33768965517241
"290","10-16",4.97213793103448,6.97606896551724
"291","10-17",5.09637931034483,7.5551724137931
"292","10-18",5.304,7.47596551724138
"293","10-19",6.32127586206897,8.26255172413793
"294","10-20",6.73120689655172,9.08044827586207
"295","10-21",6.21262068965517,7.93358620689655
"296","10-22",6.28324137931034,9.68886206896552
"297","10-23",7.11827586206897,11.4485862068966
"298","10-24",8.048,11.6190344827586
"299","10-25",8.56806896551724,12.391275862069
"300","10-26",8.59648275862069,17.3694827586207
"301","10-27",7.17175862068965,20.3576896551724
"302","10-28",6.20220689655172,18.3268965517241
"303","10-29",6.00627586206897,16.3229655172414
"304","10-30",5.67796551724138,14.9000689655172
"305","10-31",5.461,16.4770689655172
"306","11-01",5.67248275862069,16.9932413793103
"307","11-02",6.24093103448276,17.2523103448276
"308","11-03",6.4158275862069,19.2304827586207
"309","11-04",6.17834482758621,20.6041724137931
"310","11-05",5.81120689655172,17.8408275862069
"311","11-06",6.29534482758621,13.8378620689655
"312","11-07",6.95793103448276,13.2132068965517
"313","11-08",6.71872413793103,13.5965172413793
"314","11-09",7.73141379310345,13.9181379310345
"315","11-10",10.2845172413793,14.2338965517241
"316","11-11",10.7128965517241,13.0667931034483
"317","11-12",8.4761724137931,13.0648965517241
"318","11-13",6.78724137931034,13.6834137931034
"319","11-14",6.05896551724138,12.8631034482759
"320","11-15",7.06613793103448,12.2345517241379
"321","11-16",6.92637931034483,12.5529655172414
"322","11-17",6.95896551724138,13.6297586206897
"323","11-18",8.77496551724138,13.8107586206897
"324","11-19",8.90844827586207,12.6053448275862
"325","11-20",8.29324137931034,11.0430344827586
"326","11-21",7.13893103448276,12.0619310344828
"327","11-22",6.52003448275862,13.0493793103448
"328","11-23",7.49620689655172,15.2645862068966
"329","11-24",7.90327586206897,16.2312068965517
"330","11-25",8.92137931034483,14.7607931034483
"331","11-26",11.6211034482759,14.8999655172414
"332","11-27",11.7171379310345,15.028275862069
"333","11-28",10.0497586206897,14.2968275862069
"334","11-29",9.71293103448276,14.0672068965517
"335","11-30",8.82872413793103,13.6699310344828
"336","12-01",8.6421724137931,13.512
"337","12-02",9.06458620689655,14.1675172413793
"338","12-03",8.79506896551724,12.3194827586207
"339","12-04",8.94489655172414,10.3110689655172
"340","12-05",8.46034482758621,10.2569655172414
"341","12-06",9.70286206896552,12.3423103448276
"342","12-07",10.9812068965517,13.5209655172414
"343","12-08",9.43896551724138,14.1858620689655
"344","12-09",7.59948275862069,14.3797931034483
"345","12-10",7.34472413793103,13.8437586206897
"346","12-11",7.73579310344828,12.7035172413793
"347","12-12",9.56413793103448,10.4393103448276
"348","12-13",11.9495172413793,9.94772413793103
"349","12-14",12.4819310344828,10.2675517241379
"350","12-15",10.8361379310345,10.7755172413793
"351","12-16",10.0791379310345,10.1321379310345
"352","12-17",10.5290344827586,9.00958620689655
"353","12-18",10.4724482758621,8.35789655172414
"354","12-19",11.6644482758621,7.95696551724138
"355","12-20",12.4680689655172,8.10665517241379
"356","12-21",11.5158965517241,8.17027586206897
"357","12-22",11.653724137931,9.06310344827586
"358","12-23",11.6685862068966,9.24227586206896
"359","12-24",11.417,9.03527586206897
"360","12-25",11.7656896551724,11.3024482758621
"361","12-26",11.5865862068966,13.9626896551724
"362","12-27",10.1375517241379,13.0236206896552
"363","12-28",10.8669310344828,12.0519310344828
"364","12-29",14.1298965517241,11.027275862069
"365","12-30",14.530275862069,8.8861724137931
"366","12-31",13.9844482758621,8.65227586206897
