"","DayMonth","corre_cnrmcclm","Baseline"
"329","11-24",6.89334482758621,16.2494827586207
"330","11-25",5.98386206896552,16.0193103448276
"331","11-26",6.05120689655172,16.2324827586207
"332","11-27",7.73396551724138,16.3362068965517
"333","11-28",8.04679310344828,15.4625517241379
"334","11-29",7.30568965517241,14.7122068965517
"335","11-30",7.75224137931034,13.906724137931
"336","12-01",7.66196551724138,13.8245517241379
"337","12-02",7.96275862068966,12.5594827586207
"338","12-03",8.97544827586207,12.317724137931
"339","12-04",10.2881724137931,11.8473793103448
"340","12-05",9.73472413793103,10.4263793103448
"341","12-06",8.10955172413793,11.6656206896552
"342","12-07",8.26758620689655,12.7727931034483
"343","12-08",8.91355172413793,12.5157931034483
"344","12-09",8.72286206896552,13.7248275862069
"345","12-10",8.75365517241379,14.1741379310345
"346","12-11",8.59310344827586,13.6780689655172
"347","12-12",8.54268965517241,11.8033793103448
"348","12-13",10.1082413793103,9.58424137931035
"349","12-14",12.9093103448276,9.53531034482759
"350","12-15",12.4454482758621,10.4583793103448
"351","12-16",9.79962068965517,10.2017931034483
"352","12-17",8.55137931034483,9.14879310344828
"353","12-18",9.21086206896552,8.53789655172414
"354","12-19",10.0474137931034,8.14268965517241
"355","12-20",9.35662068965517,7.94351724137931
"356","12-21",8.69575862068966,8.50013793103448
"357","12-22",8.46127586206897,8.82789655172414
"358","12-23",8.79903448275862,9.30034482758621
"359","12-24",11.1377586206897,9.14668965517241
"360","12-25",13.4910689655172,11.3161379310345
"361","12-26",12.9974482758621,14.4016551724138
"362","12-27",11.7720344827586,13.2332413793103
"363","12-28",11.1573793103448,11.9300689655172
"364","12-29",10.4418620689655,11.3893793103448
"365","12-30",9.80572413793104,10.0152068965517
