"","DayMonth","corre_cnrmcclm","Baseline"
"1","01-01",8.87041379310345,9.09175862068965
"2","01-02",9.16862068965517,9.83968965517241
"3","01-03",9.42420689655172,9.43934482758621
"4","01-04",10.7923448275862,9.43886206896552
"5","01-05",10.7018620689655,9.58179310344828
"6","01-06",8.52948275862069,8.93868965517241
"7","01-07",7.29668965517241,9.01096551724138
"8","01-08",7.68472413793103,10.7419655172414
"9","01-09",7.65486206896552,11.779275862069
"10","01-10",7.64889655172414,10.320275862069
"11","01-11",7.81527586206897,8.92051724137931
"12","01-12",9.19072413793103,9.89675862068965
"13","01-13",9.40931034482759,11.122
"14","01-14",7.86627586206897,11.3429310344828
"15","01-15",7.82279310344828,10.7753103448276
"16","01-16",10.4945862068966,12.1268620689655
"17","01-17",10.2136206896552,12.1679655172414
"18","01-18",8.39965517241379,10.7545862068966
"19","01-19",8.6568275862069,10.0223448275862
"20","01-20",8.31189655172414,8.26437931034483
"21","01-21",7.50420689655172,7.76141379310345
"22","01-22",7.49096551724138,8.201
"23","01-23",7.6071724137931,7.50431034482759
"24","01-24",7.14565517241379,6.88772413793103
"25","01-25",6.93044827586207,6.06989655172414
"26","01-26",6.78568965517241,5.90686206896552
"27","01-27",6.21731034482759,6.74168965517241
"28","01-28",6.20168965517241,7.17079310344828
"29","01-29",6.08744827586207,6.71058620689655
"30","01-30",6.88762068965517,6.91213793103448
"31","01-31",6.81227586206897,6.73579310344828
"32","02-01",6.18465517241379,5.5751724137931
"33","02-02",6.08972413793103,5.07368965517241
"34","02-03",6.50737931034483,5.7091724137931
"35","02-04",8.27927586206897,7.35565517241379
"36","02-05",11.0088965517241,7.96303448275862
"37","02-06",11.6238965517241,8.04610344827586
"38","02-07",11.636724137931,8.61586206896552
"39","02-08",10.2513448275862,8.93872413793103
"40","02-09",8.71193103448276,7.87524137931034
"41","02-10",9.46144827586207,8.39386206896552
"42","02-11",11.2253793103448,9.46479310344828
"43","02-12",11.4560344827586,8.88037931034483
"44","02-13",11.9138965517241,7.1988275862069
"45","02-14",12.496,5.91510344827586
"46","02-15",12.5797931034483,5.35096551724138
"47","02-16",11.5275862068966,5.67262068965517
"48","02-17",9.88672413793103,6.86686206896552
"49","02-18",9.54144827586207,7.2471724137931
"50","02-19",9.55872413793103,6.82706896551724
"51","02-20",8.87620689655172,6.32493103448276
"52","02-21",8.54448275862069,6.00213793103448
"53","02-22",8.70631034482759,6.50196551724138
"54","02-23",8.863,7.51368965517241
"55","02-24",9.25327586206897,7.14172413793103
"56","02-25",10.0215862068966,6.57913793103448
"57","02-26",9.58841379310345,6.50010344827586
"58","02-27",8.92379310344828,6.44924137931034
"59","02-28",9.28934482758621,6.93465517241379
"61","03-01",9.9001724137931,7.90103448275862
"62","03-02",9.51689655172414,6.91686206896552
"63","03-03",9.25244827586207,5.73658620689655
"64","03-04",9.17103448275862,4.95768965517241
"65","03-05",8.52493103448276,4.44141379310345
"66","03-06",8.12172413793103,4.41689655172414
"67","03-07",7.818,5.13655172413793
"68","03-08",8.85844827586207,6.32224137931034
"69","03-09",9.33727586206897,6.39027586206897
"70","03-10",8.21634482758621,6.63879310344828
"71","03-11",7.49506896551724,7.64231034482759
"72","03-12",7.78786206896552,8.23293103448276
"73","03-13",8.39458620689655,8.54896551724138
"74","03-14",9.59889655172414,7.57293103448276
"75","03-15",10.1450344827586,6.55862068965517
"76","03-16",9.14944827586207,6.30462068965517
"77","03-17",8.24772413793103,7.04465517241379
"78","03-18",7.81155172413793,8.43120689655172
"79","03-19",8.3808275862069,8.8891724137931
"80","03-20",9.18048275862069,9.34641379310345
"81","03-21",8.8478275862069,9.1811724137931
"82","03-22",8.54803448275862,8.35789655172414
"83","03-23",8.8,7.67827586206897
"84","03-24",8.49365517241379,7.34941379310345
"85","03-25",7.83806896551724,7.24068965517241
"86","03-26",8.48793103448276,7.18772413793103
"87","03-27",8.59710344827586,7.02003448275862
"88","03-28",8.14020689655172,7.53196551724138
"89","03-29",8.00175862068965,8.22396551724138
"90","03-30",8.32362068965517,8.66606896551724
"91","03-31",9.98165517241379,8.39179310344828
"92","04-01",10.9798965517241,8.35465517241379
"93","04-02",11.1129310344828,8.93803448275862
"94","04-03",10.6475862068966,9.29931034482759
"95","04-04",9.05479310344828,9.24544827586207
"96","04-05",8.37965517241379,9.46872413793103
"97","04-06",8.29110344827586,12.3245172413793
"98","04-07",8.85331034482759,14.2108965517241
"99","04-08",8.75520689655172,13.0351379310345
"100","04-09",8.75020689655172,12.2192413793103
"101","04-10",8.70337931034483,11.733275862069
"102","04-11",8.28020689655172,11.6322068965517
"103","04-12",8.82831034482759,11.8374137931034
"104","04-13",10.2884482758621,11.6754827586207
"105","04-14",11.9960344827586,11.9799310344828
"106","04-15",12.1149655172414,12.0897931034483
"107","04-16",11.747724137931,12.0104137931034
"108","04-17",12.038724137931,11.9566551724138
"109","04-18",11.4051379310345,11.6239655172414
"110","04-19",11.2067586206897,12.0961379310345
"111","04-20",11.0084482758621,12.6174827586207
"112","04-21",10.9358965517241,12.9232413793103
"113","04-22",10.1558275862069,13.2452068965517
"114","04-23",9.45493103448276,14.033724137931
"115","04-24",9.50793103448276,14.0138620689655
"116","04-25",9.49534482758621,13.2151724137931
"117","04-26",9.63789655172414,12.515724137931
"118","04-27",10.1635862068966,12.4138965517241
"119","04-28",10.8280344827586,12.29
"120","04-29",10.0121034482759,12.187724137931
"121","04-30",9.34527586206896,13.7047586206897
"122","05-01",9.30475862068966,17.4384827586207
"123","05-02",8.99458620689655,17.2208275862069
"124","05-03",8.57751724137931,14.3926206896552
"125","05-04",8.49031034482759,12.4031034482759
"126","05-05",8.40103448275862,11.0327931034483
"127","05-06",8.01262068965517,10.6737586206897
"128","05-07",7.40289655172414,10.6765862068966
"129","05-08",7.48889655172414,10.4380689655172
"130","05-09",7.397,10.181724137931
"131","05-10",6.82368965517241,11.2643103448276
"132","05-11",7.05796551724138,11.8172068965517
"133","05-12",6.87189655172414,11.2996896551724
"134","05-13",6.17596551724138,10.5716896551724
"135","05-14",7.15813793103448,10.7108965517241
"136","05-15",7.28775862068966,10.0321034482759
"137","05-16",6.55713793103448,8.30296551724138
"138","05-17",6.30362068965517,7.78703448275862
"139","05-18",5.92779310344828,7.45655172413793
"140","05-19",5.28806896551724,7.65065517241379
"141","05-20",5.16555172413793,7.86948275862069
"142","05-21",5.34065517241379,7.00120689655172
"143","05-22",5.08820689655172,6.62127586206897
"144","05-23",4.84975862068965,6.97120689655172
"145","05-24",4.53210344827586,7.47010344827586
"146","05-25",4.75493103448276,7.45768965517241
"147","05-26",4.79393103448276,7.01455172413793
"148","05-27",4.52334482758621,6.37531034482759
"149","05-28",4.31844827586207,5.30472413793103
"150","05-29",4.24734482758621,5.09151724137931
"151","05-30",4.84068965517241,5.50255172413793
"152","05-31",5.33037931034483,5.22927586206897
"153","06-01",4.94889655172414,4.8378275862069
"154","06-02",4.57796551724138,4.37893103448276
"155","06-03",4.281,4.26355172413793
"156","06-04",4.3941724137931,4.00513793103448
"157","06-05",4.21665517241379,3.45389655172414
"158","06-06",3.83234482758621,3.1838275862069
"159","06-07",3.79648275862069,3.18744827586207
"160","06-08",3.94968965517241,3.10451724137931
"161","06-09",4.08420689655172,3.01927586206897
"162","06-10",3.447,3.08924137931034
"163","06-11",3.05172413793103,2.85775862068966
"164","06-12",2.82955172413793,2.84937931034483
"165","06-13",2.8131724137931,2.729
"166","06-14",3.0171724137931,2.596
"167","06-15",2.96762068965517,2.55220689655172
"168","06-16",2.94341379310345,2.40279310344828
"169","06-17",2.93934482758621,2.47665517241379
"170","06-18",2.71144827586207,2.5251724137931
