"","DayMonth","corre_cnrmcclm","corre_cnrmrca","corre_ecearthcclm","corre_ecearthhirham","corre_ecearthracmo","corre_ecearthrca","corre_hadgemrca","corre_ipslrca","corre_mpicclm","corre_mpirca","Baseline"
"172","06-20",2.77424137931034,4.21955172413793,3.04903448275862,4.59210344827586,2.782,3.39486206896552,3.01858620689655,2.55072413793103,3.11079310344828,2.96303448275862,2.36434482758621
"173","06-21",3.13568965517241,5.09831034482759,2.80255172413793,4.36324137931035,3.17403448275862,2.70513793103448,2.91751724137931,2.9788275862069,3.71451724137931,3.30596551724138,2.54437931034483
"174","06-22",3.0451724137931,6.21137931034483,2.50079310344828,3.49386206896552,3.19772413793103,2.53396551724138,2.90872413793103,4.11079310344828,3.14148275862069,3.39713793103448,2.85506896551724
"175","06-23",2.89358620689655,5.28031034482759,2.27113793103448,2.90448275862069,2.8921724137931,2.47424137931034,2.54551724137931,5.05496551724138,2.69296551724138,3.112,3.25444827586207
"176","06-24",2.83606896551724,4.29810344827586,2.10303448275862,3.0901724137931,2.81320689655172,2.16496551724138,2.23572413793103,5.16575862068965,2.47086206896552,2.56903448275862,4.03875862068965
"177","06-25",2.60110344827586,3.72727586206897,1.999,4.23044827586207,2.443,2.50848275862069,2.10965517241379,3.96672413793103,2.35458620689655,3.38186206896552,4.46965517241379
"178","06-26",2.449,3.68455172413793,1.89437931034483,4.70265517241379,2.31972413793103,2.96455172413793,1.93179310344828,2.89879310344828,2.33213793103448,4.43162068965517,4.02144827586207
"179","06-27",2.53089655172414,4.79648275862069,1.75458620689655,4.06713793103448,2.45479310344828,2.92493103448276,1.95534482758621,2.92596551724138,2.39079310344828,4.27144827586207,3.49913793103448
"180","06-28",2.54786206896552,5.05520689655172,1.64479310344828,3.57531034482759,2.28503448275862,3.20672413793103,2.0551724137931,3.21944827586207,2.4671724137931,3.66506896551724,3.20465517241379
"181","06-29",2.64055172413793,4.72748275862069,1.59865517241379,3.18479310344828,2.17586206896552,2.65610344827586,1.95975862068966,2.9878275862069,2.5811724137931,3.56148275862069,2.94855172413793
"182","06-30",2.76555172413793,5.07879310344828,1.42389655172414,2.83558620689655,2.3921724137931,2.36313793103448,2.06137931034483,3.17086206896552,2.72865517241379,3.65424137931034,3.04675862068966
"183","07-01",2.55196551724138,4.66006896551724,1.21541379310345,2.78955172413793,2.62496551724138,2.22931034482759,2.6448275862069,3.51634482758621,3.20448275862069,3.78403448275862,3.36475862068966
"184","07-02",2.39837931034483,3.98234482758621,1.115,3.05979310344828,2.82706896551724,2.41434482758621,5.21037931034483,4.61713793103448,4.09534482758621,3.67375862068966,3.42955172413793
"185","07-03",2.40444827586207,4.19827586206897,1.13713793103448,2.83051724137931,3.01237931034483,2.76403448275862,6.47596551724138,4.58031034482759,3.93324137931034,3.22686206896552,3.25658620689655
"186","07-04",2.47596551724138,5.44027586206897,1.44934482758621,2.77237931034483,2.9741724137931,2.59731034482759,5.36372413793103,3.548,3.3768275862069,3.36924137931034,3.00541379310345
"187","07-05",2.75151724137931,6.18658620689655,1.67693103448276,2.88558620689655,2.49496551724138,2.38331034482759,4.12348275862069,2.96148275862069,2.99913793103448,3.35106896551724,2.73027586206897
"188","07-06",2.75413793103448,6.13413793103448,2.2171724137931,2.62496551724138,2.75175862068966,2.38013793103448,3.81610344827586,2.65244827586207,2.79020689655172,3.0101724137931,2.74910344827586
"189","07-07",2.66010344827586,6.68610344827586,2.80803448275862,2.39037931034483,3.02803448275862,2.76444827586207,5.67531034482759,2.53855172413793,2.82837931034483,2.89634482758621,3.02220689655172
"190","07-08",2.50896551724138,7.50420689655172,2.03144827586207,2.96913793103448,2.71234482758621,3.167,6.32213793103448,2.28203448275862,2.91568965517241,2.99458620689655,3.70237931034483
"191","07-09",2.35910344827586,6.65955172413793,1.66468965517241,3.90227586206897,2.44731034482759,2.97624137931034,5.47468965517241,2.20679310344828,2.79779310344828,2.84127586206897,3.98306896551724
"192","07-10",2.26389655172414,6.14155172413793,1.42568965517241,3.31806896551724,2.1271724137931,2.91224137931034,4.42731034482759,2.24537931034483,2.44872413793103,2.46755172413793,3.76724137931034
"193","07-11",2.1668275862069,7.00627586206897,1.77327586206897,2.83644827586207,2.08120689655172,3.013,3.2481724137931,2.10831034482759,2.25475862068966,2.33331034482759,4.38041379310345
"194","07-12",3.39506896551724,7.07824137931034,2.6961724137931,2.8181724137931,2.38658620689655,3.0118275862069,3.91448275862069,2.21486206896552,2.3761724137931,2.41989655172414,5.013
"195","07-13",4.09279310344828,5.95751724137931,2.51544827586207,2.74913793103448,3.05806896551724,2.65489655172414,4.29793103448276,3.43168965517241,2.28234482758621,2.34631034482759,4.68413793103448
"196","07-14",2.75034482758621,7.16320689655172,2.07555172413793,2.74355172413793,3.19965517241379,2.18820689655172,4.09120689655172,3.93768965517241,2.17151724137931,2.17106896551724,4.16058620689655
"197","07-15",2.177,7.16762068965517,2.84834482758621,2.81455172413793,2.72831034482759,1.88093103448276,4.1698275862069,2.853,2.00837931034483,2.10210344827586,3.68686206896552
"198","07-16",2.04013793103448,5.65727586206897,3.21793103448276,2.60120689655172,2.70534482758621,1.72555172413793,4.55986206896552,2.32213793103448,1.95575862068966,2.40034482758621,3.59310344827586
