"","DayMonth","delta_cnrmcclm","delta_cnrmrca","delta_ecearthcclm","delta_ecearthhirham","delta_ecearthracmo","delta_ecearthrca","delta_hadgemrca","delta_ipslrca","delta_mpicclm","delta_mpirca","Baseline"
"105","04-14",9.76162068965517,9.75375862068966,8.90937931034483,8.11741379310345,13.7990344827586,10.8740689655172,7.88579310344828,9.14151724137931,11.7247586206897,12.827724137931,11.6754482758621
"106","04-15",9.30931034482759,9.27768965517241,8.61986206896552,7.75193103448276,13.1172068965517,10.2573448275862,7.22327586206897,8.58641379310345,11.2409310344828,12.4941034482759,11.9856551724138
"107","04-16",9.33393103448276,9.64065517241379,8.75055172413793,7.69703448275862,13.1328620689655,10.2197931034483,6.84427586206897,8.97789655172414,11.6142068965517,12.9136896551724,12.2638275862069
"108","04-17",9.57889655172414,10.2250689655172,9.02679310344828,7.85110344827586,13.4463103448276,10.432275862069,6.75655172413793,9.80286206896552,12.3718965517241,13.4294137931034,11.8095172413793
"109","04-18",8.85310344827586,9.79741379310345,8.61762068965517,7.28337931034483,12.4088275862069,9.64106896551724,6.15048275862069,9.62662068965517,12.46,13.0267586206897,12.0406896551724
"110","04-19",8.07006896551724,9.10713793103448,8.00306896551724,6.53768965517241,11.1761724137931,8.886,5.35110344827586,9.11348275862069,11.8968275862069,12.2278620689655,12.5956551724138
"111","04-20",8.05693103448276,9.41972413793103,8.21062068965517,6.36534482758621,11.1338620689655,8.96958620689655,5.01524137931034,9.58224137931034,12.6500344827586,12.6066896551724,12.8426551724138
"112","04-21",8.85968965517241,10.6505862068966,9.06958620689655,6.96837931034483,12.3647586206897,9.8958275862069,5.39162068965517,11.0274827586207,14.9236206896552,14.3524137931034,13.2308620689655
"113","04-22",9.32444827586207,11.353275862069,9.62872413793104,7.28631034482759,13.0243103448276,10.5154827586207,5.77113793103448,11.8986206896552,16.5167586206897,15.3221724137931,13.3456551724138
"114","04-23",9.07503448275862,11.2701379310345,9.65703448275862,7.03248275862069,12.7813448275862,10.4113103448276,5.6751724137931,11.7816896551724,16.5506551724138,15.2879655172414,13.7296896551724
"115","04-24",8.66572413793103,10.9204827586207,9.45951724137931,6.6988275862069,12.2870689655172,9.978,5.30186206896552,11.0813448275862,15.91,14.8134827586207,13.7357931034483
"116","04-25",7.91558620689655,10.174275862069,8.85786206896552,6.11541379310345,11.2424827586207,9.01148275862069,4.75489655172414,10.2002413793103,15.1994137931034,13.9772068965517,13.0565862068966
"117","04-26",7.52034482758621,9.86510344827586,8.55327586206896,5.7078275862069,10.6376896551724,8.47172413793103,4.45106896551724,9.99544827586207,15.2705862068966,13.6965517241379,12.5665172413793
"118","04-27",7.21103448275862,9.47120689655172,8.23996551724138,5.55910344827586,10.1905862068966,8.18044827586207,4.41844827586207,9.73437931034483,15.1241034482759,13.383,12.4699655172414
"119","04-28",6.65406896551724,8.76468965517241,7.64124137931034,5.26310344827586,9.38468965517241,7.50531034482759,4.26003448275862,9.1201724137931,14.0308620689655,12.2930344827586,12.0571034482759
"120","04-29",6.167,8.17065517241379,7.14044827586207,4.83734482758621,8.61824137931034,6.84237931034483,3.86544827586207,8.59786206896552,13.2940689655172,11.5696551724138,12.6187931034483
"121","04-30",6.63655172413793,9.02441379310345,7.61303448275862,5.06110344827586,9.33358620689655,7.40648275862069,4.02351724137931,9.89368965517241,14.9428275862069,12.614724137931,14.319275862069
"122","05-01",6.93972413793103,9.9061724137931,8.05365517241379,5.73644827586207,9.88258620689655,8.15010344827586,4.58872413793103,11.3183793103448,15.8483103448276,13.8419310344828,17.3243793103448
"123","05-02",6.30172413793103,9.95203448275862,7.88010344827586,6.00920689655172,9.38810344827586,8.21468965517241,4.69151724137931,11.814275862069,15.7963793103448,14.7094482758621,16.7861379310345
"124","05-03",5.8968275862069,9.80720689655172,7.60703448275862,5.94351724137931,9.05541379310345,8.00493103448276,4.52175862068966,11.5347586206897,14.967275862069,14.474275862069,13.7795862068966
"125","05-04",5.35986206896552,9.25551724137931,7.0601724137931,5.72010344827586,8.46279310344828,7.46575862068966,4.21658620689655,11.0234827586207,14.1418620689655,14.0294482758621,11.7681034482759
"126","05-05",5.04424137931034,8.89248275862069,6.84631034482759,5.72606896551724,8.08641379310345,7.30775862068965,4.14713793103448,10.7995517241379,13.8226896551724,13.6281379310345,10.7198620689655
"127","05-06",4.82658620689655,8.57748275862069,6.64220689655172,5.51920689655172,7.69786206896552,6.96744827586207,4.05927586206897,10.4051724137931,13.4148275862069,13.2083103448276,10.47
"128","05-07",4.42620689655172,7.95379310344828,6.16475862068966,4.91648275862069,7.02527586206897,6.34051724137931,3.71713793103448,9.44206896551724,12.4489310344828,11.8572068965517,10.8307931034483
"129","05-08",4.10431034482759,7.41072413793103,5.74424137931034,4.48275862068965,6.50637931034483,5.89724137931035,3.38779310344828,8.78672413793104,11.9485172413793,11.2169310344828,10.5757586206897
