Date	Baseline	corre_cnrmcclm
2072-05-05	8.571	4.142
2072-05-06	7.155	3.776
2072-05-07	6.231	3.357
2072-05-08	5.856	2.971
2072-05-09	5.589	2.616
2072-05-10	5.321	2.291
2072-05-11	5.022	1.991
2072-05-12	4.688	1.717
2072-05-13	4.337	1.501
2072-05-14	4.029	1.528
2072-05-15	3.758	1.515
2072-05-16	3.486	1.287
2072-05-17	3.257	1.169
2072-05-18	4.373	1.067
2072-05-19	5.712	0.98
2072-05-20	5.705	0.901
2072-05-21	5.273	0.817
2072-05-22	4.765	0.739
2072-05-23	4.302	0.667
2072-05-24	4.368	0.605
2072-05-25	4.413	0.55
2072-05-26	3.976	0.494
2072-05-27	3.825	0.442
2072-05-28	10.322	0.395
2072-05-29	20.844	0.352
2072-05-30	18.38	0.313
2072-05-31	13.503	0.278
2072-06-01	9.539	0.247
2072-06-02	9.67	0.705
2072-06-03	9.554	1.062
2072-06-04	6.799	0.931
2072-06-05	5.441	0.808
2072-06-06	4.863	0.636
2072-06-07	4.362	0.505
2072-06-08	3.902	0.46
2072-06-09	3.449	0.414
2072-06-10	3.034	0.406
2072-06-11	2.666	0.56
2072-06-12	2.504	0.616
2072-06-13	2.84	0.498
2072-06-14	3.509	0.798
2072-06-15	3.635	1.011
2072-06-16	3.259	0.823
2072-06-17	2.905	0.651
2072-06-18	2.549	0.583
2072-06-19	2.22	0.525
2072-06-20	1.922	0.944
2072-06-21	1.648	1.266
2072-06-22	2.063	1.056
2072-06-23	4.508	0.862
2072-06-24	10.855	0.682
2072-06-25	11.942	0.626
2072-06-26	9.287	0.58
2072-06-27	7.014	0.523
2072-06-28	5.339	0.468
2072-06-29	4.797	0.417
2072-06-30	4.351	0.371
2072-07-01	4.409	0.329
2072-07-02	4.416	0.292
2072-07-03	3.938	0.258
2072-07-04	3.488	0.227
2072-07-05	3.074	0.2
2072-07-06	2.693	0.176
2072-07-07	2.343	0.155
2072-07-08	2.023	0.136
2072-07-09	1.729	0.119
2072-07-10	1.86	0.104
2072-07-11	3.932	0.096
2072-07-12	8.106	0.09
2072-07-13	8.234	0.08
2072-07-14	5.783	0.071
2072-07-15	4.955	0.063
2072-07-16	4.429	0.055
2072-07-17	3.944	0.048
2072-07-18	3.496	0.042
2072-07-19	3.106	0.037
2072-07-20	2.739	0.032
2072-07-21	2.384	0.028
2072-07-22	2.059	0.05
2072-07-23	1.762	0.069
2072-07-24	1.497	0.064
2072-07-25	1.418	0.057
2072-07-26	1.634	0.05
2072-07-27	2.927	0.044
2072-07-28	4.222	0.039
2072-07-29	4.271	0.034
2072-07-30	3.897	0.043
2072-07-31	3.477	0.051
2072-08-01	3.09	0.046
2072-08-02	2.722	0.04
2072-08-03	2.413	0.036
2072-08-04	2.125	0.031
2072-08-05	1.834	0.028
2072-08-06	1.566	0.097
2072-08-07	1.321	1.388
2072-08-08	1.091	2.404
2072-08-09	0.965	2.504
2072-08-10	0.878	2.583
2072-08-11	2.013	2.262
2072-08-12	2.961	1.968
2072-08-13	2.614	1.691
2072-08-14	2.672	1.437
2072-08-15	6.907	1.494
2072-08-16	11.319	1.541
2072-08-17	7.979	1.305
2072-08-18	5.851	1.146
2072-08-19	5.085	1.238
2072-08-20	12.339	1.26
2072-08-21	17.223	1.05
2072-08-22	12.174	0.851
2072-08-23	8.453	0.748
2072-08-24	5.942	0.676
2072-08-25	5.142	0.609
2072-08-26	4.677	0.548
2072-08-27	4.173	0.579
2072-08-28	3.867	0.566
2072-08-29	3.784	0.516
2072-08-30	3.56	4.021
2072-08-31	3.295	9.105
2072-09-01	3.05	8.217
2072-09-02	2.699	9.004
2072-09-03	2.373	8.06
2072-09-04	2.074	10.877
2072-09-05	1.801	12.372
2072-09-06	2.116	9.189
2072-09-07	6.105	6.792
2072-09-08	11.386	5.071
2072-09-09	9.395	4.721
2072-09-10	6.977	4.655
2072-09-11	5.397	4.387
2072-09-12	4.846	3.954
2072-09-13	4.436	3.556
2072-09-14	4.06	3.363
2072-09-15	4.017	3.183
2072-09-16	6.504	2.885
2072-09-17	8.696	2.611
2072-09-18	7.857	2.285
2072-09-19	10.923	1.985
2072-09-20	11.074	1.711
2072-09-21	7.739	1.46
2072-09-22	5.734	1.234
2072-09-23	5.181	1.032
2072-09-24	4.727	0.94
2072-09-25	4.243	0.895
2072-09-26	3.802	0.848
2072-09-27	3.412	0.802
2072-09-28	7.287	0.756
2072-09-29	30.593	0.69
2072-09-30	34.505	0.627
2072-10-01	18.573	1.656
2072-10-02	12.829	2.623
2072-10-03	10.026	2.432
2072-10-04	8.086	2.155
2072-10-05	8.099	2.892
2072-10-06	9.324	8.697
2072-10-07	8.131	13.465
2072-10-08	6.577	12.236
2072-10-09	6.549	16.371
2072-10-10	7.251	24.215
2072-10-11	15.014	56.85
2072-10-12	35.973	57.988
2072-10-13	36.192	29.075
2072-10-14	31.091	16.403
2072-10-15	24.537	11.462
2072-10-16	16.5	7.951
2072-10-17	14.607	5.685
2072-10-18	13.15	4.968
2072-10-19	21.856	4.447
2072-10-20	31.748	4.427
2072-10-21	22.63	4.869
2072-10-22	21.992	4.822
2072-10-23	20.698	4.324
2072-10-24	21.177	3.868
2072-10-25	21.129	3.453
2072-10-26	26.512	3.074
2072-10-27	24.819	2.727
2072-10-28	18.968	2.411
2072-10-29	32.968	2.123
2072-10-30	42.597	1.86
2072-10-31	65.895	5.651
2072-11-01	65.505	12.826
2072-11-02	50.641	11.411
2072-11-03	52.374	8.371
2072-11-04	55.916	5.998
2072-11-05	46.708	5.207
2072-11-06	36.235	4.829
2072-11-07	27.319	4.56
2072-11-08	27.215	4.174
2072-11-09	32.952	3.746
2072-11-10	35.764	3.774
2072-11-11	26.703	4.654
2072-11-12	35.491	5.302
2072-11-13	62.173	5.43
2072-11-14	60.246	5.391
2072-11-15	40.118	5.066
2072-11-16	26.612	4.678
2072-11-17	33.152	4.846
2072-11-18	36.644	5.26
2072-11-19	30.984	5.148
2072-11-20	28.739	4.95
2072-11-21	50.451	5.24
2072-11-22	55.752	5.976
2072-11-23	68.621	13.681
2072-11-24	66.522	16.845
2072-11-25	51.358	20.536
2072-11-26	40.176	30.98
2072-11-27	29.343	23.674
2072-11-28	23.711	14.98
2072-11-29	24.006	10.6
2072-11-30	26.945	7.476
2072-12-01	20.375	5.837
2072-12-02	22.762	5.275
2072-12-03	22.163	4.98
2072-12-04	15.068	6.034
2072-12-05	17.243	16.498
2072-12-06	27.638	20.874
2072-12-07	25.773	15.051
2072-12-08	17.769	11.486
2072-12-09	19.596	8.917
2072-12-10	33.926	6.682
2072-12-11	34.674	5.689
2072-12-12	23.93	5.155
2072-12-13	35.399	4.743
2072-12-14	49.614	4.404
2072-12-15	43.558	4.024
2072-12-16	27.004	3.641
2072-12-17	16.271	3.401
2072-12-18	11.592	3.66
2072-12-19	8.254	4.135
2072-12-20	6.256	4.096
2072-12-21	5.629	3.713
2072-12-22	5.108	3.362
2072-12-23	4.634	3.168
2072-12-24	4.203	3.135
2072-12-25	3.811	2.98
2072-12-26	3.454	2.698
2072-12-27	3.13	3.78
2072-12-28	2.836	8.118
2072-12-29	2.569	13.085
2072-12-30	2.327	12.905
2072-12-31	2.107	13.846
2073-01-01	1.934	18.185
2073-01-02	1.853	18.793
2073-01-03	1.778	17.078
2073-01-04	1.765	15.879
2073-01-05	1.897	12.666
2073-01-06	3.024	9.256
2073-01-07	4.094	6.763
2073-01-08	4.328	5.918
2073-01-09	4.27	6.024
2073-01-10	3.875	6.047
2073-01-11	3.509	5.505
2073-01-12	3.177	5.004
2073-01-13	2.876	4.541
2073-01-14	2.603	4.121
2073-01-15	2.355	3.74
2073-01-16	2.13	3.394
2073-01-17	1.922	3.079
2073-01-18	1.813	2.794
2073-01-19	1.735	2.534
2073-01-20	1.66	2.299
2073-01-21	1.588	2.085
2073-01-22	1.52	1.937
2073-01-23	1.454	1.855
2073-01-24	1.394	1.775
2073-01-25	2.286	1.698
2073-01-26	6.384	1.625
2073-01-27	11.988	1.8
2073-01-28	10.893	2.006
2073-01-29	8.382	2.086
2073-01-30	6.091	2.255
2073-01-31	5.312	2.226
2073-02-01	4.802	2.005
2073-02-02	4.339	1.842
2073-02-03	3.919	2.891
2073-02-04	3.539	4.035
2073-02-05	3.195	4.064
2073-02-06	2.883	5.169
2073-02-07	2.6	11.541
2073-02-08	2.344	18.449
2073-02-09	2.113	19.347
2073-02-10	1.903	16.782
2073-02-11	1.718	13.289
2073-02-12	1.696	9.514
2073-02-13	2.402	7.511
2073-02-14	3.517	10.458
2073-02-15	3.79	14.226
2073-02-16	3.556	12.851
2073-02-17	3.308	10.85
2073-02-18	3.24	15.343
2073-02-19	3.646	16.512
2073-02-20	4.11	11.737
2073-02-21	5.261	10.86
2073-02-22	6.003	12.275
2073-02-23	5.502	33.575
2073-02-24	4.987	50.033
2073-02-25	4.52	34.521
2073-02-26	4.095	19.388
2073-02-27	3.711	13.446
2073-02-28	3.361	9.931
2073-03-01	3.044	12.284
2073-03-02	2.757	13.758
2073-03-03	2.496	10.68
2073-03-04	2.259	8.566
2073-03-05	2.045	14.846
2073-03-06	1.87	18.28
2073-03-07	1.794	14.576
2073-03-08	1.716	11.467
2073-03-09	1.654	8.156
2073-03-10	1.624	6.199
2073-03-11	1.869	5.584
2073-03-12	2.251	5.065
2073-03-13	2.452	4.619
2073-03-14	2.575	4.373
2073-03-15	2.51	6.215
2073-03-16	2.272	10.2
2073-03-17	2.047	10.106
2073-03-18	1.844	12.019
2073-03-19	1.702	13.373
2073-03-20	1.631	13.837
2073-03-21	1.56	16.967
2073-03-22	1.493	16.373
2073-03-23	1.428	12.754
2073-03-24	1.367	16.079
2073-03-25	1.308	22.013
2073-03-26	1.251	18.203
2073-03-27	1.197	12.835
2073-03-28	1.145	9.126
2073-03-29	1.096	6.955
2073-03-30	1.049	6.342
2073-03-31	1.016	7.111
2073-04-01	1.12	8.09
2073-04-02	1.929	8.415
2073-04-03	3.215	8.411
2073-04-04	6.346	8.25
2073-04-05	35.568	9.804
2073-04-06	48.347	10.753
2073-04-07	28.927	9.569
2073-04-08	19.296	8.693
2073-04-09	18.564	7.731
2073-04-10	18.96	6.623
2073-04-11	17.661	6.184
2073-04-12	15.925	5.955
2073-04-13	12.902	5.613
2073-04-14	9.059	5.321
2073-04-15	6.383	5.045
2073-04-16	5.386	4.764
2073-04-17	5.133	4.573
2073-04-18	5.087	4.888
2073-04-19	5.239	5.221
2073-04-20	5.643	4.977
2073-04-21	5.802	4.611
2073-04-22	5.92	8.494
2073-04-23	7.282	13.67
2073-04-24	15.385	11.199
2073-04-25	23.841	8.296
2073-04-26	30.055	12.387
2073-04-27	31.504	18.192
2073-04-28	26.774	18.175
2073-04-29	27.228	14.771
2073-04-30	25.34	10.646
2073-05-01	20.804	7.572
2073-05-02	18.786	5.848
2073-05-03	19.186	5.295
2073-05-04	19.177	4.799
2073-05-05	17.333	4.383
2073-05-06	15.936	4.012
2073-05-07	15.512	3.637
2073-05-08	16.135	3.281
2073-05-09	17.447	2.94
2073-05-10	18.777	2.982
2073-05-11	19.303	3.109
2073-05-12	18.84	11.075
2073-05-13	17.649	19.386
2073-05-14	15.838	15.328
2073-05-15	13.548	12.519
2073-05-16	12.556	12.35
2073-05-17	14.69	13.05
2073-05-18	17.641	10.68
2073-05-19	17.288	8.781
2073-05-20	13.781	6.977
2073-05-21	10.155	5.569
2073-05-22	7.52	5.038
2073-05-23	5.943	4.498
2073-05-24	5.424	4.002
2073-05-25	4.957	3.572
2073-05-26	4.499	3.236
2073-05-27	4.064	2.903
2073-05-28	3.727	2.541
2073-05-29	3.788	2.209
2073-05-30	3.98	1.905
2073-05-31	4.845	1.626
2073-06-01	5.685	1.384
2073-06-02	5.405	1.16
2073-06-03	4.852	1.035
2073-06-04	4.336	0.929
2073-06-05	3.858	0.833
2073-06-06	3.417	0.745
2073-06-07	3.15	0.665
2073-06-08	3.445	0.593
2073-06-09	3.588	0.528
2073-06-10	3.197	0.469
2073-06-11	2.847	0.416
2073-06-12	2.523	0.369
2073-06-13	2.197	0.514
2073-06-14	1.897	1.299
2073-06-15	1.62	1.848
2073-06-16	1.365	2.815
2073-06-17	1.147	3.95
2073-06-18	1.068	3.861
2073-06-19	0.993	3.42
2073-06-20	0.919	3.015
2073-06-21	1.744	2.643
2073-06-22	3.817	2.302
2073-06-23	4.759	1.988
2073-06-24	4.25	1.707
2073-06-25	4.111	1.468
2073-06-26	3.973	1.242
2073-06-27	3.524	1.018
2073-06-28	3.133	0.813
2073-06-29	2.779	0.722
2073-06-30	2.778	0.642
2073-07-01	4.801	0.569
2073-07-02	6.613	0.505
2073-07-03	5.158	0.446
2073-07-04	4.608	0.394
2073-07-05	4.1	0.348
2073-07-06	3.634	0.307
2073-07-07	3.205	0.27
2073-07-08	2.813	0.237
2073-07-09	2.941	0.209
2073-07-10	3.049	0.183
2073-07-11	3.172	0.16
2073-07-12	4.424	0.141
2073-07-13	6.495	0.123
2073-07-14	7.018	0.108
2073-07-15	7.622	0.094
2073-07-16	7.413	0.082
2073-07-17	5.486	0.072
2073-07-18	4.847	0.063
2073-07-19	4.363	0.055
2073-07-20	4.058	0.048
2073-07-21	3.734	0.042
2073-07-22	3.45	0.036
2073-07-23	3.298	0.032
2073-07-24	3.018	0.028
2073-07-25	2.649	0.024
2073-07-26	2.31	0.021
2073-07-27	1.999	0.018
2073-07-28	1.713	0.016
2073-07-29	1.451	0.014
2073-07-30	1.211	0.012
2073-07-31	1.01	0.01
2073-08-01	0.913	0.009
2073-08-02	0.819	0.014
2073-08-03	0.748	0.018
2073-08-04	0.989	0.016
2073-08-05	1.142	0.014
2073-08-06	0.945	0.012
2073-08-07	0.807	0.011
2073-08-08	0.755	0.01
2073-08-09	2.639	0.008
2073-08-10	5.082	0.007
2073-08-11	5.266	0.006
2073-08-12	6.352	0.006
2073-08-13	6.89	0.005
2073-08-14	5.122	0.004
2073-08-15	4.566	0.009
2073-08-16	4.067	0.014
2073-08-17	4.576	0.013
2073-08-18	5.062	0.728
2073-08-19	4.574	1.538
2073-08-20	7.579	1.534
2073-08-21	10.335	1.308
2073-08-22	7.316	1.155
2073-08-23	5.431	1.397
2073-08-24	4.81	1.872
2073-08-25	4.825	1.946
2073-08-26	5.068	1.697
2073-08-27	4.812	1.448
2073-08-28	4.341	2.016
2073-08-29	3.871	2.878
2073-08-30	3.442	2.885
2073-08-31	3.048	2.542
2073-09-01	3.212	3.747
2073-09-02	3.512	7.962
2073-09-03	3.488	9.03
2073-09-04	3.305	6.258
2073-09-05	3.177	4.995
2073-09-06	3.053	4.458
2073-09-07	2.706	4.085
2073-09-08	2.387	4.688
2073-09-09	2.175	5.247
2073-09-10	2.002	5.445
2073-09-11	1.868	5.355
2073-09-12	1.816	4.746
2073-09-13	2.242	4.235
2073-09-14	2.923	3.791
2073-09-15	2.98	3.384
2073-09-16	3.665	2.988
2073-09-17	4.276	2.626
2073-09-18	4.102	2.294
2073-09-19	4.499	2.299
2073-09-20	5.034	2.3
2073-09-21	4.946	2.006
2073-09-22	4.519	1.736
2073-09-23	4.126	1.488
2073-09-24	3.81	1.893
2073-09-25	3.519	2.25
2073-09-26	3.142	1.969
2073-09-27	3.441	1.711
2073-09-28	3.846	1.474
2073-09-29	3.592	1.256
2073-09-30	3.389	1.093
2073-10-01	8.337	1.007
2073-10-02	33.57	0.923
2073-10-03	39.764	0.845
2073-10-04	27.321	0.772
2073-10-05	18.353	0.705
2073-10-06	13.046	0.642
2073-10-07	30.751	0.585
2073-10-08	50.898	0.531
2073-10-09	66.118	0.482
2073-10-10	70.317	0.437
2073-10-11	51.519	0.396
2073-10-12	33.295	0.375
2073-10-13	20.311	0.386
2073-10-14	14.252	0.39
2073-10-15	10.224	0.544
2073-10-16	13.398	0.619
2073-10-17	18.118	1.917
2073-10-18	15.632	3.066
2073-10-19	11.058	9.868
2073-10-20	7.795	16.561
2073-10-21	5.914	11.676
2073-10-22	5.321	10.409
2073-10-23	4.808	13.302
2073-10-24	4.537	13.933
2073-10-25	5.435	10.827
2073-10-26	10.279	7.624
2073-10-27	30.019	5.442
2073-10-28	39.993	5.015
2073-10-29	25.161	4.728
2073-10-30	19.362	4.233
2073-10-31	21.124	3.832
2073-11-01	17.7	3.465
2073-11-02	12.747	3.415
2073-11-03	9.245	3.518
2073-11-04	6.823	14.935
2073-11-05	6.271	25.316
2073-11-06	6.675	16.669
2073-11-07	6.167	18.29
2073-11-08	5.574	19.157
2073-11-09	5.051	14.515
2073-11-10	4.599	13.144
2073-11-11	4.963	12.463
2073-11-12	5.285	10.617
2073-11-13	4.826	8.621
2073-11-14	4.367	6.129
2073-11-15	3.985	5.282
2073-11-16	3.642	4.758
2073-11-17	3.296	4.282
2073-11-18	2.975	4.58
2073-11-19	2.683	5.293
2073-11-20	2.418	5.22
2073-11-21	2.482	7.321
2073-11-22	3.339	11.084
2073-11-23	3.797	19.156
2073-11-24	3.434	21.289
2073-11-25	3.107	17.949
2073-11-26	3.453	16.834
2073-11-27	3.745	12.598
2073-11-28	3.442	8.883
2073-11-29	3.216	6.361
2073-11-30	3.242	5.547
2073-12-01	8.348	5.065
2073-12-02	31.385	4.594
2073-12-03	33.588	4.166
2073-12-04	19.575	3.758
2073-12-05	15.128	3.388
2073-12-06	11.415	3.052
2073-12-07	8.108	2.754
2073-12-08	6.155	2.484
2073-12-09	7.935	2.238
2073-12-10	11.992	2.015
2073-12-11	12.81	1.861
2073-12-12	10.562	3.035
2073-12-13	7.52	5.135
2073-12-14	6	12.581
2073-12-15	5.444	48.506
2073-12-16	4.939	60.693
2073-12-17	4.48	37.615
2073-12-18	4.063	20.433
2073-12-19	3.772	14.212
2073-12-20	3.504	10.189
2073-12-21	3.177	7.217
2073-12-22	2.88	5.853
2073-12-23	2.61	5.305
2073-12-24	2.365	4.806
2073-12-25	2.143	4.354
2073-12-26	1.948	3.946
2073-12-27	1.865	3.578
2073-12-28	1.783	3.29
2073-12-29	1.706	5.902
2073-12-30	1.631	9.065
2073-12-31	1.56	6.558
2074-01-01	1.492	5.7
2074-01-02	1.566	5.17
2074-01-03	1.576	4.856
2074-01-04	1.466	4.675
2074-01-05	1.403	4.352
2074-01-06	1.342	10.675
2074-01-07	1.283	17.494
2074-01-08	1.227	13.041
2074-01-09	1.214	9.308
2074-01-10	1.259	9.752
2074-01-11	1.553	9.708
2074-01-12	1.945	6.945
2074-01-13	2.271	5.86
2074-01-14	2.815	5.319
2074-01-15	4.295	4.827
2074-01-16	5.41	4.381
2074-01-17	5.472	6.412
2074-01-18	9.277	11.647
2074-01-19	11.767	12.706
2074-01-20	10.339	10.731
2074-01-21	15.485	7.659
2074-01-22	23.553	6.116
2074-01-23	34.038	5.661
2074-01-24	28.868	5.194
2074-01-25	16.501	4.716
2074-01-26	11.666	4.281
2074-01-27	8.223	3.886
2074-01-28	6.056	5.379
2074-01-29	6.335	7.66
2074-01-30	6.427	6.471
2074-01-31	5.572	5.732
2074-02-01	5.206	5.223
2074-02-02	17.516	4.974
2074-02-03	45.556	5.005
2074-02-04	58.225	5.034
2074-02-05	54.878	4.825
2074-02-06	42.488	4.424
2074-02-07	27.722	4.017
2074-02-08	17.264	3.986
2074-02-09	22.178	4.701
2074-02-10	33.871	5.079
2074-02-11	26.806	4.69
2074-02-12	18.142	4.273
2074-02-13	14.403	4.113
2074-02-14	10.279	4.146
2074-02-15	7.29	4.59
2074-02-16	6.959	5.82
2074-02-17	8.945	7.814
2074-02-18	12.385	8.291
2074-02-19	12.272	7.661
2074-02-20	8.72	6.79
2074-02-21	6.4	6.063
2074-02-22	5.655	5.507
2074-02-23	5.134	5.001
2074-02-24	4.66	4.542
2074-02-25	4.228	4.124
2074-02-26	3.835	3.745
2074-02-27	3.478	3.4
2074-02-28	3.154	3.086
2074-03-01	2.86	2.801
2074-03-02	2.594	2.542
2074-03-03	2.351	2.306
2074-03-04	2.135	2.089
2074-03-05	2.689	1.957
2074-03-06	7.475	1.87
2074-03-07	13.361	1.788
2074-03-08	10.518	1.709
2074-03-09	9.088	1.634
2074-03-10	8.348	1.562
2074-03-11	6.789	1.497
2074-03-12	7.713	1.435
2074-03-13	10.389	1.373
2074-03-14	9.764	1.313
2074-03-15	7.017	1.264
2074-03-16	5.922	1.217
2074-03-17	5.412	1.459
2074-03-18	5.065	2.564
2074-03-19	5.387	3.935
