Date	Baseline	corre_cnrmcclm
2071-11-11	7.366	14.929
2071-11-12	5.826	10.502
2071-11-13	5.308	7.472
2071-11-14	4.855	5.762
2071-11-15	4.413	5.195
2071-11-16	4.192	4.686
2071-11-17	3.98	4.223
2071-11-18	3.596	3.791
2071-11-19	3.264	3.399
2071-11-20	2.962	3.041
2071-11-21	2.673	2.715
2071-11-22	2.491	2.419
2071-11-23	2.449	2.149
2071-11-24	3.089	5.784
2071-11-25	5.956	10.889
2071-11-26	10.213	8.035
2071-11-27	16.433	5.963
2071-11-28	21.15	5.312
2071-11-29	35.832	4.799
2071-11-30	34.607	4.332
2071-12-01	35.419	3.901
2071-12-02	31.811	3.878
2071-12-03	17.493	3.847
2071-12-04	12.389	4.244
2071-12-05	8.796	14.495
2071-12-06	6.429	33.881
2071-12-07	7.7	31.591
2071-12-08	10.854	20.01
2071-12-09	13.402	21.382
2071-12-10	26.285	22.002
2071-12-11	27.494	15.587
2071-12-12	16.331	11.071
2071-12-13	11.62	8.546
2071-12-14	8.261	6.695
2071-12-15	6.227	5.648
2071-12-16	5.594	6.445
2071-12-17	5.077	19.79
2071-12-18	4.622	29.622
2071-12-19	4.208	19.652
2071-12-20	3.819	13.718
2071-12-21	3.465	10.722
2071-12-22	3.144	11.361
2071-12-23	2.914	13.544
2071-12-24	4.576	13.131
2071-12-25	36.056	14.443
2071-12-26	73.963	14.078
2071-12-27	56.368	10.079
2071-12-28	27.989	7.15
2071-12-29	16.489	5.854
2071-12-30	11.747	5.316
2071-12-31	8.365	4.827
2072-01-01	6.389	4.374
2072-01-02	6.413	3.964
2072-01-03	10.254	3.592
2072-01-04	16.517	4.014
2072-01-05	16.893	4.789
2072-01-06	19.402	5.171
2072-01-07	29.478	5.248
2072-01-08	37.56	5.006
2072-01-09	40.839	4.665
2072-01-10	29.054	4.31
2072-01-11	18.654	4.021
2072-01-12	20.425	3.741
2072-01-13	20.979	4.672
2072-01-14	17.112	5.65
2072-01-15	13.007	6.413
2072-01-16	9.269	7.555
2072-01-17	8.528	6.491
2072-01-18	10.096	5.769
2072-01-19	9.257	5.233
2072-01-20	6.817	4.747
2072-01-21	5.995	4.306
2072-01-22	5.513	3.973
2072-01-23	5.006	4.557
2072-01-24	4.545	5.185
2072-01-25	4.126	21.503
2072-01-26	3.746	41.533
2072-01-27	3.487	27.641
2072-01-28	3.607	43.2
2072-01-29	3.844	44.346
2072-01-30	6.672	22.021
2072-01-31	9.802	14.544
2072-02-01	7.028	10.349
2072-02-02	5.932	7.36
2072-02-03	5.402	5.974
2072-02-04	4.961	5.416
2072-02-05	5.536	4.909
2072-02-06	9.307	4.703
2072-02-07	18.322	6.575
2072-02-08	26.035	14.6
2072-02-09	21.074	16.987
2072-02-10	16.194	14.366
2072-02-11	22.55	11.594
2072-02-12	33.91	8.339
2072-02-13	27.603	6.289
2072-02-14	17.518	9.13
2072-02-15	12.474	13.836
2072-02-16	8.892	13.481
2072-02-17	6.541	10.649
2072-02-18	5.778	7.795
2072-02-19	5.248	6.085
2072-02-20	4.767	5.512
2072-02-21	4.33	4.998
2072-02-22	3.933	4.529
2072-02-23	3.572	4.105
2072-02-24	3.248	3.718
2072-02-25	3.086	3.371
2072-02-26	3.055	3.905
2072-02-27	3.239	4.358
2072-02-28	12.986	3.947
2072-02-29	30.454	3.573
2072-03-01	22.557	3.232
2072-03-02	15.275	2.922
2072-03-03	11.152	2.638
2072-03-04	8.063	2.419
2072-03-05	6.226	2.429
2072-03-06	5.685	4.423
2072-03-07	8.616	8.624
2072-03-08	12.65	10.093
2072-03-09	12.578	10.319
2072-03-10	10.796	11.318
2072-03-11	7.697	10.205
2072-03-12	6.11	7.812
2072-03-13	5.782	6.169
2072-03-14	6.013	9.068
2072-03-15	6.037	14.375
2072-03-16	5.539	15.05
2072-03-17	5.127	18.951
2072-03-18	5.44	20.988
2072-03-19	6.033	15.914
2072-03-20	6.971	11.35
2072-03-21	9.406	8.068
2072-03-22	10.207	6.132
2072-03-23	8.346	5.518
2072-03-24	6.311	4.993
2072-03-25	5.666	4.508
2072-03-26	5.254	4.094
2072-03-27	4.912	3.733
2072-03-28	4.49	3.373
2072-03-29	4.066	3.378
2072-03-30	3.725	3.375
2072-03-31	3.841	3.067
2072-04-01	4.506	3.893
2072-04-02	5.111	4.59
2072-04-03	5.189	4.15
2072-04-04	4.849	3.736
2072-04-05	4.41	3.353
2072-04-06	3.996	3.001
2072-04-07	4.085	2.678
2072-04-08	5.173	2.388
2072-04-09	6.123	2.128
2072-04-10	6.376	2.003
2072-04-11	6.862	2.073
2072-04-12	7.866	2.022
2072-04-13	9.11	2.227
2072-04-14	11.065	2.395
2072-04-15	11.39	2.122
2072-04-16	9.384	2.305
2072-04-17	7.902	3.36
2072-04-18	12.173	4.287
2072-04-19	17.1	4.25
2072-04-20	18.605	4.776
2072-04-21	25.456	5.47
2072-04-22	36.639	5.23
2072-04-23	36.113	4.77
2072-04-24	25.311	4.28
2072-04-25	17.573	3.904
2072-04-26	14.858	3.594
2072-04-27	14.279	3.346
2072-04-28	14.512	3.078
2072-04-29	14.174	2.725
2072-04-30	13.427	2.4
2072-05-01	12.683	2.138
2072-05-02	14.312	1.896
2072-05-03	14.079	1.638
2072-05-04	10.794	1.438
2072-05-05	8.571	1.287
2072-05-06	7.155	1.525
2072-05-07	6.231	1.679
2072-05-08	5.856	1.446
2072-05-09	5.589	1.229
2072-05-10	5.321	1.124
2072-05-11	5.022	1.039
2072-05-12	4.688	0.959
2072-05-13	4.337	0.874
2072-05-14	4.029	0.794
2072-05-15	3.758	0.72
2072-05-16	3.486	0.65
2072-05-17	3.257	0.586
2072-05-18	4.373	0.527
2072-05-19	5.712	0.473
2072-05-20	5.705	0.424
2072-05-21	5.273	0.379
2072-05-22	4.765	0.338
2072-05-23	4.302	0.301
2072-05-24	4.368	0.267
2072-05-25	4.413	0.237
2072-05-26	3.976	0.21
2072-05-27	3.825	0.186
2072-05-28	10.322	0.164
2072-05-29	20.844	0.145
2072-05-30	18.38	0.128
2072-05-31	13.503	0.16
2072-06-01	9.539	0.185
2072-06-02	9.67	0.169
2072-06-03	9.554	0.152
2072-06-04	6.799	0.137
2072-06-05	5.441	0.122
2072-06-06	4.863	0.119
2072-06-07	4.362	0.13
2072-06-08	3.902	0.424
2072-06-09	3.449	0.878
2072-06-10	3.034	1.027
2072-06-11	2.666	0.909
2072-06-12	2.504	0.729
2072-06-13	2.84	0.559
2072-06-14	3.509	0.47
2072-06-15	3.635	0.428
2072-06-16	3.259	0.448
2072-06-17	2.905	1.126
2072-06-18	2.549	2.189
2072-06-19	2.22	5.332
2072-06-20	1.922	8.349
2072-06-21	1.648	5.914
2072-06-22	2.063	5.289
2072-06-23	4.508	4.946
2072-06-24	10.855	4.807
2072-06-25	11.942	4.697
2072-06-26	9.287	4.287
2072-06-27	7.014	3.899
2072-06-28	5.339	3.449
2072-06-29	4.797	3.033
2072-06-30	4.351	2.884
2072-07-01	4.409	2.745
2072-07-02	4.416	2.396
2072-07-03	3.938	2.143
2072-07-04	3.488	1.913
2072-07-05	3.074	1.636
2072-07-06	2.693	1.379
2072-07-07	2.343	1.142
2072-07-08	2.023	0.922
2072-07-09	1.729	0.813
2072-07-10	1.86	0.724
2072-07-11	3.932	0.653
2072-07-12	8.106	41.291
2072-07-13	8.234	69.663
2072-07-14	5.783	33.098
2072-07-15	4.955	17.302
2072-07-16	4.429	15.093
2072-07-17	3.944	13.676
2072-07-18	3.496	11.217
2072-07-19	3.106	12.696
2072-07-20	2.739	12.997
2072-07-21	2.384	9.9
2072-07-22	2.059	6.902
2072-07-23	1.762	5.175
2072-07-24	1.497	4.617
2072-07-25	1.418	4.095
2072-07-26	1.634	3.616
2072-07-27	2.927	3.178
2072-07-28	4.222	2.829
2072-07-29	4.271	2.512
2072-07-30	3.897	3.098
2072-07-31	3.477	4.136
2072-08-01	3.09	4.751
2072-08-02	2.722	4.789
2072-08-03	2.413	4.36
2072-08-04	2.125	3.961
2072-08-05	1.834	3.507
2072-08-06	1.566	3.09
2072-08-07	1.321	2.706
2072-08-08	1.091	2.353
2072-08-09	0.965	2.031
2072-08-10	0.878	1.735
2072-08-11	2.013	1.464
2072-08-12	2.961	1.217
2072-08-13	2.614	2.26
2072-08-14	2.672	3.188
2072-08-15	6.907	2.818
2072-08-16	11.319	2.475
2072-08-17	7.979	2.158
2072-08-18	5.851	1.864
2072-08-19	5.085	1.594
2072-08-20	12.339	1.345
2072-08-21	17.223	1.116
2072-08-22	12.174	0.942
2072-08-23	8.453	0.85
2072-08-24	5.942	0.762
2072-08-25	5.142	0.681
2072-08-26	4.677	0.608
2072-08-27	4.173	0.549
2072-08-28	3.867	0.496
2072-08-29	3.784	0.442
2072-08-30	3.56	0.393
2072-08-31	3.295	0.35
2072-09-01	3.05	0.57
2072-09-02	2.699	0.726
2072-09-03	2.373	0.57
2072-09-04	2.074	0.469
2072-09-05	1.801	0.425
2072-09-06	2.116	0.384
2072-09-07	6.105	0.346
2072-09-08	11.386	1.308
2072-09-09	9.395	3.26
2072-09-10	6.977	16.488
2072-09-11	5.397	45.956
2072-09-12	4.846	39.326
2072-09-13	4.436	33.319
2072-09-14	4.06	40.548
2072-09-15	4.017	41.542
2072-09-16	6.504	28.995
2072-09-17	8.696	15.977
2072-09-18	7.857	11.09
2072-09-19	10.923	7.614
2072-09-20	11.074	5.391
2072-09-21	7.739	4.775
2072-09-22	5.734	4.329
2072-09-23	5.181	3.847
2072-09-24	4.727	3.82
2072-09-25	4.243	3.788
2072-09-26	3.802	3.888
2072-09-27	3.412	3.971
2072-09-28	7.287	3.54
2072-09-29	30.593	3.139
2072-09-30	34.505	2.771
2072-10-01	18.573	2.439
2072-10-02	12.829	2.637
2072-10-03	10.026	3.414
2072-10-04	8.086	3.626
2072-10-05	8.099	3.227
2072-10-06	9.324	3.005
2072-10-07	8.131	2.798
2072-10-08	6.577	2.469
2072-10-09	6.549	2.168
2072-10-10	7.251	1.892
2072-10-11	15.014	1.639
2072-10-12	35.973	1.408
2072-10-13	36.192	1.195
2072-10-14	31.091	1.094
2072-10-15	24.537	1.075
2072-10-16	16.5	1.031
2072-10-17	14.607	0.956
2072-10-18	13.15	0.88
2072-10-19	21.856	10.268
2072-10-20	31.748	23.93
2072-10-21	22.63	17.827
2072-10-22	21.992	13.855
2072-10-23	20.698	14.355
2072-10-24	21.177	16.733
2072-10-25	21.129	14.048
2072-10-26	26.512	9.882
2072-10-27	24.819	6.848
2072-10-28	18.968	5.29
2072-10-29	32.968	4.747
2072-10-30	42.597	4.254
2072-10-31	65.895	3.858
2072-11-01	65.505	3.497
2072-11-02	50.641	3.117
2072-11-03	52.374	3.081
2072-11-04	55.916	3.038
2072-11-05	46.708	2.701
2072-11-06	36.235	2.395
2072-11-07	27.319	2.115
2072-11-08	27.215	1.861
2072-11-09	32.952	2.321
2072-11-10	35.764	2.916
2072-11-11	26.703	7.489
2072-11-12	35.491	14.942
2072-11-13	62.173	12.594
2072-11-14	60.246	8.824
2072-11-15	40.118	8.165
2072-11-16	26.612	7.484
2072-11-17	33.152	5.667
2072-11-18	36.644	5.089
2072-11-19	30.984	4.584
2072-11-20	28.739	4.124
2072-11-21	50.451	4.104
2072-11-22	55.752	4.074
2072-11-23	68.621	3.662
2072-11-24	66.522	3.286
2072-11-25	51.358	2.953
2072-11-26	40.176	2.648
2072-11-27	29.343	2.363
2072-11-28	23.711	2.104
2072-11-29	24.006	2.175
2072-11-30	26.945	2.232
2072-12-01	20.375	1.99
2072-12-02	22.762	1.77
2072-12-03	22.163	1.576
2072-12-04	15.068	1.495
2072-12-05	17.243	1.419
2072-12-06	27.638	1.348
2072-12-07	25.773	1.28
2072-12-08	17.769	1.217
2072-12-09	19.596	1.157
2072-12-10	33.926	1.1
2072-12-11	34.674	1.43
2072-12-12	23.93	3.21
2072-12-13	35.399	4.98
2072-12-14	49.614	5.098
2072-12-15	43.558	6.384
2072-12-16	27.004	15.495
2072-12-17	16.271	19.225
2072-12-18	11.592	14.504
2072-12-19	8.254	22.972
2072-12-20	6.256	29.873
2072-12-21	5.629	23.518
2072-12-22	5.108	41.02
2072-12-23	4.634	56.969
2072-12-24	4.203	52.226
2072-12-25	3.811	38.844
2072-12-26	3.454	23.916
2072-12-27	3.13	17.613
2072-12-28	2.836	26.852
2072-12-29	2.569	43.526
2072-12-30	2.327	49.379
2072-12-31	2.107	61.656
2073-01-01	1.934	59.806
2073-01-02	1.853	45.885
2073-01-03	1.778	31.537
2073-01-04	1.765	19.022
2073-01-05	1.897	18.848
2073-01-06	3.024	19.229
2073-01-07	4.094	15.473
2073-01-08	4.328	13.026
2073-01-09	4.27	11.03
2073-01-10	3.875	8.121
2073-01-11	3.509	6.079
2073-01-12	3.177	5.448
2073-01-13	2.876	4.936
2073-01-14	2.603	4.471
2073-01-15	2.355	4.05
2073-01-16	2.13	3.667
2073-01-17	1.922	3.32
2073-01-18	1.813	3.005
2073-01-19	1.735	2.72
2073-01-20	1.66	4.436
2073-01-21	1.588	11.981
2073-01-22	1.52	15.202
2073-01-23	1.454	11.444
2073-01-24	1.394	8.123
2073-01-25	2.286	6.148
2073-01-26	6.384	5.532
2073-01-27	11.988	5.019
2073-01-28	10.893	4.946
2073-01-29	8.382	17.124
2073-01-30	6.091	29.829
2073-01-31	5.312	20.886
2073-02-01	4.802	15.641
2073-02-02	4.339	12.676
2073-02-03	3.919	12.279
2073-02-04	3.539	15.101
2073-02-05	3.195	26.181
2073-02-06	2.883	57.816
2073-02-07	2.6	57.889
2073-02-08	2.344	47.716
2073-02-09	2.113	39.404
2073-02-10	1.903	22.647
2073-02-11	1.718	15.45
2073-02-12	1.696	11.324
2073-02-13	2.402	8.711
2073-02-14	3.517	6.928
2073-02-15	3.79	5.956
2073-02-16	3.556	5.436
2073-02-17	3.308	4.932
2073-02-18	3.24	4.476
2073-02-19	3.646	4.156
2073-02-20	4.11	3.886
2073-02-21	5.261	3.549
2073-02-22	6.003	3.219
2073-02-23	5.502	2.919
2073-02-24	4.987	2.655
2073-02-25	4.52	2.415
2073-02-26	4.095	2.254
2073-02-27	3.711	2.281
2073-02-28	3.361	2.809
2073-03-01	3.044	3.245
2073-03-02	2.757	3.496
2073-03-03	2.496	3.571
2073-03-04	2.259	3.24
2073-03-05	2.045	2.939
2073-03-06	1.87	2.666
2073-03-07	1.794	2.684
2073-03-08	1.716	3.093
2073-03-09	1.654	3.932
2073-03-10	1.624	5.208
2073-03-11	1.869	6.023
2073-03-12	2.251	6.107
2073-03-13	2.452	5.968
2073-03-14	2.575	5.854
2073-03-15	2.51	5.61
2073-03-16	2.272	5.127
2073-03-17	2.047	4.738
2073-03-18	1.844	4.382
2073-03-19	1.702	3.968
2073-03-20	1.631	3.59
2073-03-21	1.56	3.254
2073-03-22	1.493	3.007
2073-03-23	1.428	2.773
2073-03-24	1.367	2.501
2073-03-25	1.308	2.252
2073-03-26	1.251	2.024
2073-03-27	1.197	1.85
2073-03-28	1.145	1.801
2073-03-29	1.096	1.918
2073-03-30	1.049	2.622
2073-03-31	1.016	3.762
2073-04-01	1.12	4.325
2073-04-02	1.929	4.361
2073-04-03	3.215	4.175
2073-04-04	6.346	3.767
2073-04-05	35.568	3.419
2073-04-06	48.347	3.137
2073-04-07	28.927	2.868
2073-04-08	19.296	2.591
2073-04-09	18.564	2.447
2073-04-10	18.96	2.686
2073-04-11	17.661	3.623
2073-04-12	15.925	5.896
2073-04-13	12.902	7.949
2073-04-14	9.059	6.777
2073-04-15	6.383	6.301
2073-04-16	5.386	6.5
2073-04-17	5.133	6.881
2073-04-18	5.087	6.94
2073-04-19	5.239	7.971
2073-04-20	5.643	12.972
2073-04-21	5.802	15.286
2073-04-22	5.92	12.574
2073-04-23	7.282	9.985
2073-04-24	15.385	8.218
2073-04-25	23.841	7.11
2073-04-26	30.055	6.275
2073-04-27	31.504	5.819
2073-04-28	26.774	5.413
2073-04-29	27.228	5.008
2073-04-30	25.34	4.638
2073-05-01	20.804	4.226
2073-05-02	18.786	3.824
2073-05-03	19.186	3.56
2073-05-04	19.177	3.502
2073-05-05	17.333	3.584
2073-05-06	15.936	4.218
2073-05-07	15.512	7.674
2073-05-08	16.135	11.451
2073-05-09	17.447	10.658
2073-05-10	18.777	9.474
2073-05-11	19.303	8.363
2073-05-12	18.84	7.791
2073-05-13	17.649	6.528
2073-05-14	15.838	9.613
2073-05-15	13.548	11.41
2073-05-16	12.556	8.404
2073-05-17	14.69	7.34
2073-05-18	17.641	6.475
2073-05-19	17.288	5.545
2073-05-20	13.781	5.08
2073-05-21	10.155	4.734
2073-05-22	7.52	12.34
2073-05-23	5.943	19.307
2073-05-24	5.424	14.471
2073-05-25	4.957	10.403
2073-05-26	4.499	7.501
2073-05-27	4.064	5.736
2073-05-28	3.727	5.506
2073-05-29	3.788	5.316
2073-05-30	3.98	4.896
2073-05-31	4.845	4.771
2073-06-01	5.685	5.882
2073-06-02	5.405	6.553
2073-06-03	4.852	5.346
2073-06-04	4.336	5.123
2073-06-05	3.858	4.909
2073-06-06	3.417	4.38
2073-06-07	3.15	3.996
2073-06-08	3.445	3.707
2073-06-09	3.588	3.341
2073-06-10	3.197	2.94
2073-06-11	2.847	2.578
2073-06-12	2.523	2.246
2073-06-13	2.197	2.662
2073-06-14	1.897	3.031
2073-06-15	1.62	2.671
2073-06-16	1.365	2.347
2073-06-17	1.147	2.047
2073-06-18	1.068	1.759
2073-06-19	0.993	1.493
2073-06-20	0.919	1.248
2073-06-21	1.744	1.041
2073-06-22	3.817	1.032
2073-06-23	4.759	1.761
2073-06-24	4.25	2.535
2073-06-25	4.111	2.537
2073-06-26	3.973	2.283
2073-06-27	3.524	2.138
2073-06-28	3.133	1.996
2073-06-29	2.779	1.718
2073-06-30	2.778	1.46
2073-07-01	4.801	1.617
2073-07-02	6.613	1.791
2073-07-03	5.158	1.573
2073-07-04	4.608	1.341
2073-07-05	4.1	1.125
2073-07-06	3.634	0.969
2073-07-07	3.205	0.871
2073-07-08	2.813	0.78
2073-07-09	2.941	0.697
2073-07-10	3.049	0.868
2073-07-11	3.172	0.991
2073-07-12	4.424	1.281
2073-07-13	6.495	1.517
2073-07-14	7.018	1.304
2073-07-15	7.622	1.123
2073-07-16	7.413	2.421
2073-07-17	5.486	3.907
2073-07-18	4.847	3.818
2073-07-19	4.363	3.385
2073-07-20	4.058	2.984
2073-07-21	3.734	2.614
2073-07-22	3.45	2.391
2073-07-23	3.298	2.185
2073-07-24	3.018	1.884
2073-07-25	2.649	1.607
2073-07-26	2.31	1.353
2073-07-27	1.999	1.119
2073-07-28	1.713	0.908
2073-07-29	1.451	0.812
2073-07-30	1.211	0.722
2073-07-31	1.01	0.642
2073-08-01	0.913	0.57
2073-08-02	0.819	0.505
2073-08-03	0.748	0.454
2073-08-04	0.989	0.41
2073-08-05	1.142	0.412
2073-08-06	0.945	0.411
2073-08-07	0.807	0.372
2073-08-08	0.755	0.333
2073-08-09	2.639	0.297
2073-08-10	5.082	0.269
2073-08-11	5.266	0.25
2073-08-12	6.352	1.026
2073-08-13	6.89	2.097
2073-08-14	5.122	2.241
2073-08-15	4.566	1.943
2073-08-16	4.067	1.671
2073-08-17	4.576	1.421
2073-08-18	5.062	1.191
2073-08-19	4.574	0.98
2073-08-20	7.579	0.786
2073-08-21	10.335	0.636
2073-08-22	7.316	0.574
2073-08-23	5.431	0.513
2073-08-24	4.81	0.457
2073-08-25	4.825	0.641
2073-08-26	5.068	2.262
2073-08-27	4.812	4.306
2073-08-28	4.341	4.685
2073-08-29	3.871	8.556
2073-08-30	3.442	11.165
2073-08-31	3.048	7.632
2073-09-01	3.212	5.323
2073-09-02	3.512	4.595
2073-09-03	3.488	5.6
2073-09-04	3.305	7.623
2073-09-05	3.177	6.25
2073-09-06	3.053	5.205
2073-09-07	2.706	10.726
2073-09-08	2.387	13.482
2073-09-09	2.175	9.353
2073-09-10	2.002	6.415
2073-09-11	1.868	5.092
2073-09-12	1.816	4.618
2073-09-13	2.242	4.188
2073-09-14	2.923	3.921
2073-09-15	2.98	3.67
2073-09-16	3.665	3.252
2073-09-17	4.276	2.867
2073-09-18	4.102	2.513
2073-09-19	4.499	2.189
2073-09-20	5.034	1.893
2073-09-21	4.946	1.623
2073-09-22	4.519	1.375
2073-09-23	4.126	1.149
2073-09-24	3.81	0.992
2073-09-25	3.519	1.782
2073-09-26	3.142	2.872
2073-09-27	3.441	2.96
2073-09-28	3.846	3.952
2073-09-29	3.592	4.832
2073-09-30	3.389	4.349
2073-10-01	8.337	3.89
2073-10-02	33.57	3.5
2073-10-03	39.764	4.426
2073-10-04	27.321	6.524
2073-10-05	18.353	8.351
2073-10-06	13.046	11.941
2073-10-07	30.751	13.217
2073-10-08	50.898	12.088
2073-10-09	66.118	10.172
2073-10-10	70.317	7.083
2073-10-11	51.519	5.444
2073-10-12	33.295	4.9
2073-10-13	20.311	6.73
2073-10-14	14.252	8.696
2073-10-15	10.224	6.36
2073-10-16	13.398	5.767
2073-10-17	18.118	8.109
2073-10-18	15.632	8.324
2073-10-19	11.058	5.962
2073-10-20	7.795	5.193
2073-10-21	5.914	4.664
2073-10-22	5.321	4.181
2073-10-23	4.808	3.739
2073-10-24	4.537	3.336
2073-10-25	5.435	2.967
2073-10-26	10.279	2.63
2073-10-27	30.019	2.322
2073-10-28	39.993	2.041
2073-10-29	25.161	1.784
2073-10-30	19.362	1.643
2073-10-31	21.124	1.513
2073-11-01	17.7	1.327
2073-11-02	12.747	1.241
2073-11-03	9.245	1.152
2073-11-04	6.823	1.069
2073-11-05	6.271	1.841
2073-11-06	6.675	14.152
2073-11-07	6.167	24.714
2073-11-08	5.574	22.603
2073-11-09	5.051	39.592
2073-11-10	4.599	35.823
2073-11-11	4.963	19.149
2073-11-12	5.285	20.581
2073-11-13	4.826	19.653
2073-11-14	4.367	14.234
2073-11-15	3.985	10.874
2073-11-16	3.642	7.584
2073-11-17	3.296	7.398
2073-11-18	2.975	10.733
2073-11-19	2.683	12.065
2073-11-20	2.418	9.587
2073-11-21	2.482	6.707
2073-11-22	3.339	5.894
2073-11-23	3.797	12.047
2073-11-24	3.434	14.683
2073-11-25	3.107	10.37
2073-11-26	3.453	7.275
2073-11-27	3.745	5.933
2073-11-28	3.442	7.741
2073-11-29	3.216	8.681
2073-11-30	3.242	7.857
2073-12-01	8.348	6.936
2073-12-02	31.385	5.751
2073-12-03	33.588	5.195
2073-12-04	19.575	4.71
2073-12-05	15.128	5.37
2073-12-06	11.415	6.659
2073-12-07	8.108	6.016
2073-12-08	6.155	5.381
2073-12-09	7.935	4.875
2073-12-10	11.992	4.407
2073-12-11	12.81	3.983
2073-12-12	10.562	3.598
2073-12-13	7.52	3.25
2073-12-14	6	2.933
2073-12-15	5.444	2.647
2073-12-16	4.939	2.387
2073-12-17	4.48	2.151
2073-12-18	4.063	1.938
2073-12-19	3.772	1.763
2073-12-20	3.504	1.689
2073-12-21	3.177	1.647
2073-12-22	2.88	1.638
2073-12-23	2.61	1.597
2073-12-24	2.365	1.527
2073-12-25	2.143	1.465
2073-12-26	1.948	1.405
2073-12-27	1.865	1.344
2073-12-28	1.783	1.296
2073-12-29	1.706	3.046
2073-12-30	1.631	7.072
2073-12-31	1.56	10.179
2074-01-01	1.492	8.703
2074-01-02	1.566	7.518
2074-01-03	1.576	11.691
2074-01-04	1.466	22.335
2074-01-05	1.403	33.769
2074-01-06	1.342	38.442
2074-01-07	1.283	33.842
2074-01-08	1.227	26.102
2074-01-09	1.214	25.205
2074-01-10	1.259	20.509
2074-01-11	1.553	14.441
2074-01-12	1.945	10.195
2074-01-13	2.271	7.169
2074-01-14	2.815	5.709
2074-01-15	4.295	5.168
2074-01-16	5.41	5.272
2074-01-17	5.472	6.202
2074-01-18	9.277	7.027
2074-01-19	11.767	6.092
2074-01-20	10.339	5.428
2074-01-21	15.485	4.915
2074-01-22	23.553	4.45
2074-01-23	34.038	4.028
2074-01-24	28.868	3.645
2074-01-25	16.501	3.298
2074-01-26	11.666	2.983
2074-01-27	8.223	2.709
2074-01-28	6.056	2.46
2074-01-29	6.335	2.224
2074-01-30	6.427	2.009
2074-01-31	5.572	1.825
2074-02-01	5.206	1.749
2074-02-02	17.516	1.673
2074-02-03	45.556	1.601
2074-02-04	58.225	1.531
2074-02-05	54.878	1.465
2074-02-06	42.488	1.401
2074-02-07	27.722	1.341
2074-02-08	17.264	1.283
2074-02-09	22.178	1.243
2074-02-10	33.871	1.416
2074-02-11	26.806	3.649
2074-02-12	18.142	12.452
2074-02-13	14.403	20.602
2074-02-14	10.279	35.812
2074-02-15	7.29	42.214
2074-02-16	6.959	29.261
2074-02-17	8.945	20.041
2074-02-18	12.385	16.995
2074-02-19	12.272	12.871
2074-02-20	8.72	9.127
2074-02-21	6.4	6.451
2074-02-22	5.655	5.454
2074-02-23	5.134	4.931
2074-02-24	4.66	4.456
2074-02-25	4.228	4.026
2074-02-26	3.835	3.646
2074-02-27	3.478	4.494
2074-02-28	3.154	6.642
2074-03-01	2.86	8.381
2074-03-02	2.594	8.075
2074-03-03	2.351	7.046
2074-03-04	2.135	6.972
2074-03-05	2.689	8.298
2074-03-06	7.475	7.628
2074-03-07	13.361	5.919
2074-03-08	10.518	5.396
2074-03-09	9.088	5.185
2074-03-10	8.348	4.981
2074-03-11	6.789	4.564
2074-03-12	7.713	4.312
2074-03-13	10.389	4.259
2074-03-14	9.764	4.501
2074-03-15	7.017	4.846
2074-03-16	5.922	4.845
2074-03-17	5.412	4.522
2074-03-18	5.065	4.094
2074-03-19	5.387	3.704
