Date	Baseline	corre_cnrmcclm
2042-10-14	0	0
2042-10-15	0	0
2042-10-16	0	0
2042-10-17	0	0
2042-10-18	0	0
2042-10-19	0	0
2042-10-20	0	0
2042-10-21	0	0
2042-10-22	0	0
2042-10-23	0	0
2042-10-24	0	0
2042-10-25	0	0
2042-10-26	0	0
2042-10-27	0	0
2042-10-28	0	0
2042-10-29	0	0
2042-10-30	0	0
2042-10-31	0	0
2042-11-01	0	0
2042-11-02	0	0
2042-11-03	0	0
2042-11-04	0	0
2042-11-05	0	0
2042-11-06	0	0
2042-11-07	1.038	0
2042-11-08	0.828	0
2042-11-09	0	0
2042-11-10	0	0
2042-11-11	0	0.365
2042-11-12	0	0
2042-11-13	0	0
2042-11-14	0	0
2042-11-15	0	0
2042-11-16	0	0
2042-11-17	0	0.174
2042-11-18	0	0.007
2042-11-19	0	0.007
2042-11-20	7.326	0.021
2042-11-21	4.282	0
2042-11-22	1.582	0
2042-11-23	0.571	0
2042-11-24	0	0.282
2042-11-25	0	0.282
2042-11-26	0	0.282
2042-11-27	0	12.532
2042-11-28	0	19.196
2042-11-29	0	21.334
2042-11-30	0	21.334
2042-12-01	0	43.929
2042-12-02	0	40.787
2042-12-03	0	36.772
2042-12-04	0	26.289
2042-12-05	0	23.4
2042-12-06	0	29.96
2042-12-07	0	41.336
2042-12-08	0	42.728
2042-12-09	0	42.728
2042-12-10	0	52.189
2042-12-11	0	66.862
2042-12-12	0	63.842
2042-12-13	0	63.602
2042-12-14	0	62.866
2042-12-15	0	57.004
2042-12-16	0	48.844
2042-12-17	0	47.762
2042-12-18	0	47.748
2042-12-19	0	47.748
2042-12-20	0	44.733
2042-12-21	0	37.36
2042-12-22	0	33.601
2042-12-23	0	25.905
2042-12-24	0	17.772
2042-12-25	0	10.645
2042-12-26	0	9.977
2042-12-27	0	10.32
2042-12-28	5.415	10.274
2042-12-29	5.859	10.274
2042-12-30	16.689	10.274
2042-12-31	19.441	11.685
2043-01-01	19.441	11.685
2043-01-02	22.815	11.685
2043-01-03	41.102	12.129
2043-01-04	61.088	12.233
2043-01-05	73.684	12.233
2043-01-06	82.936	12.233
2043-01-07	95.7	12.233
2043-01-08	107.059	13.298
2043-01-09	111.089	21.288
2043-01-10	111.155	29.899
2043-01-11	111.155	32.531
2043-01-12	111.155	32.426
2043-01-13	111.155	32.426
2043-01-14	111.155	34.588
2043-01-15	111.155	35.92
2043-01-16	111.155	37.021
2043-01-17	111.155	35.709
2043-01-18	111.155	37.833
2043-01-19	111.688	50.02
2043-01-20	112.753	59.212
2043-01-21	113.552	58.707
2043-01-22	114.529	57.69
2043-01-23	122.962	58.038
2043-01-24	126.862	58.038
2043-01-25	152.024	58.034
2043-01-26	187.379	54.875
2043-01-27	188.493	54.87
2043-01-28	199.567	52.588
2043-01-29	203.191	55.374
2043-01-30	203.65	55.374
2043-01-31	206.58	55.374
2043-02-01	206.58	58.925
2043-02-02	206.58	63.896
2043-02-03	206.58	63.896
2043-02-04	206.58	63.896
2043-02-05	206.58	63.851
2043-02-06	206.58	56.779
2043-02-07	206.846	48.771
2043-02-08	234.099	42.67
2043-02-09	247.859	41.744
2043-02-10	248.037	39.683
2043-02-11	248.037	38.77
2043-02-12	274.225	36.691
2043-02-13	279.488	36.689
2043-02-14	272.298	36.689
2043-02-15	266.237	36.689
2043-02-16	265.903	36.689
2043-02-17	264.934	36.667
2043-02-18	264.934	36.591
2043-02-19	262.404	36.415
2043-02-20	257.567	38.65
2043-02-21	253.987	38.629
2043-02-22	242.091	38.629
2043-02-23	243.267	38.629
2043-02-24	243.267	42.535
2043-02-25	243.267	42.623
2043-02-26	243.267	42.623
2043-02-27	249.431	43.467
2043-02-28	257.687	46.13
2043-03-01	258.93	46.13
2043-03-02	258.93	48.305
2043-03-03	258.93	53.809
2043-03-04	258.93	67.139
2043-03-05	259.108	67.139
2043-03-06	259.108	67.139
2043-03-07	259.108	67.139
2043-03-08	259.108	67.139
2043-03-09	260.35	67.139
2043-03-10	262.996	67.139
2043-03-11	270.388	67.139
2043-03-12	270.653	67.139
2043-03-13	272.714	67.582
2043-03-14	284.12	69.031
2043-03-15	283.22	73.346
2043-03-16	283.123	68.427
2043-03-17	285.265	62.943
2043-03-18	285.265	63.043
2043-03-19	285.353	61.06
2043-03-20	285.353	59.342
2043-03-21	285.353	63.421
2043-03-22	285.353	69.408
2043-03-23	285.353	66.161
2043-03-24	285.353	63.976
2043-03-25	285.353	62.971
2043-03-26	285.353	65.253
2043-03-27	285.353	81.891
2043-03-28	285.353	81.51
2043-03-29	285.353	80.119
2043-03-30	285.708	79.939
2043-03-31	296.006	82.254
2043-04-01	296.257	80.098
2043-04-02	303.521	87.658
2043-04-03	295.965	81.719
2043-04-04	288.269	75.477
2043-04-05	277.307	70.155
2043-04-06	274.14	65.777
2043-04-07	267.523	60.761
2043-04-08	267.326	57.163
2043-04-09	261.115	53.47
2043-04-10	252.036	50.933
2043-04-11	243.504	47.801
2043-04-12	241.857	42.886
2043-04-13	236.638	39.604
2043-04-14	236.61	36.61
2043-04-15	236.61	33.967
2043-04-16	245.244	31
2043-04-17	245.332	28.564
2043-04-18	242.505	25.869
2043-04-19	240.491	23.291
2043-04-20	235.869	20.695
2043-04-21	231.565	18.303
2043-04-22	228.921	16.691
2043-04-23	224.482	15.492
2043-04-24	217.588	16.791
2043-04-25	204.858	15.36
2043-04-26	193.268	14.435
2043-04-27	184.797	14.076
2043-04-28	173.402	13.329
2043-04-29	163.917	11.579
2043-04-30	155.871	10.123
2043-05-01	148.736	9.033
2043-05-02	140.678	7.484
2043-05-03	132.997	6.157
2043-05-04	120.412	4.905
2043-05-05	112.831	3.923
2043-05-06	106.625	2.854
2043-05-07	99.362	2.132
2043-05-08	90.893	1.64
2043-05-09	80.328	1.304
2043-05-10	68.643	0.935
2043-05-11	56.537	0.668
2043-05-12	46.198	0.493
2043-05-13	36.981	0.276
2043-05-14	29.506	0.116
2043-05-15	23.623	0.03
2043-05-16	19.732	0.003
2043-05-17	16.095	0
2043-05-18	13.794	0
2043-05-19	11.722	0
2043-05-20	10.182	0
2043-05-21	9.162	0
2043-05-22	8.186	0
2043-05-23	7.153	0
2043-05-24	6.03	0
2043-05-25	4.871	0
2043-05-26	4.032	0
2043-05-27	3.367	0
2043-05-28	2.728	0
2043-05-29	1.875	0
2043-05-30	1.198	0
2043-05-31	0.694	0
2043-06-01	0.36	0
2043-06-02	0.131	0
2043-06-03	0.052	0
2043-06-04	0.002	0
2043-06-05	0	0
2043-06-06	0	0
2043-06-07	0	0
2043-06-08	0	0
2043-06-09	0	0
2043-06-10	0	0
2043-06-11	0	0
2043-06-12	0	0
2043-06-13	0	0
2043-06-14	0	0
2043-06-15	0	0
2043-06-16	0	0
2043-06-17	0	0
2043-06-18	0	0
2043-06-19	0	0
2043-06-20	0	0
2043-06-21	0	0
2043-06-22	0	0
2043-06-23	0	0
2043-06-24	0	0
2043-06-25	0	0
2043-06-26	0	0
2043-06-27	0	0
2043-06-28	0	0
2043-06-29	0	0
2043-06-30	0	0
2043-07-01	0	0
2043-07-02	0	0
2043-07-03	0	0
2043-07-04	0	0
2043-07-05	0	0
2043-07-06	0	0
2043-07-07	0	0
2043-07-08	0	0
2043-07-09	0	0
2043-07-10	0	0
2043-07-11	0	0
2043-07-12	0	0
2043-07-13	0	0
2043-07-14	0	0
2043-07-15	0	0
2043-07-16	0	0
2043-07-17	0	0
2043-07-18	0	0
2043-07-19	0	0
2043-07-20	0	0
2043-07-21	0	0
2043-07-22	0	0
2043-07-23	0	0
2043-07-24	0	0
2043-07-25	0	0
2043-07-26	0	0
2043-07-27	0	0
2043-07-28	0	0
2043-07-29	0	0
2043-07-30	0	0
2043-07-31	0	0
2043-08-01	0	0
2043-08-02	0	0
2043-08-03	0	0
2043-08-04	0	0
2043-08-05	0	0
2043-08-06	0	0
2043-08-07	0	0
2043-08-08	0	0
2043-08-09	0	0
2043-08-10	0	0
2043-08-11	0	0
2043-08-12	0	0
2043-08-13	0	0
2043-08-14	0	0
2043-08-15	0	0
2043-08-16	0	0
2043-08-17	0	0
2043-08-18	0	0
2043-08-19	0	0
2043-08-20	0	0
2043-08-21	0	0
2043-08-22	0	0
2043-08-23	0	0
2043-08-24	0	0
2043-08-25	0	0
2043-08-26	0	0
2043-08-27	0	0
2043-08-28	0	0
2043-08-29	0	0
2043-08-30	0	0
2043-08-31	0	0
2043-09-01	0	0
2043-09-02	0	0
2043-09-03	0	0
2043-09-04	0	0
2043-09-05	0	0
2043-09-06	0	0
2043-09-07	0	0
2043-09-08	0	0
2043-09-09	0	0
2043-09-10	0	0
2043-09-11	0	0
2043-09-12	0	0
2043-09-13	0	0
2043-09-14	0	0
2043-09-15	0	0
2043-09-16	0	0
2043-09-17	0	0
2043-09-18	0	0
2043-09-19	0	0
2043-09-20	0	0
2043-09-21	0	0
2043-09-22	0	0
2043-09-23	0	0
2043-09-24	0	0
2043-09-25	0	0
2043-09-26	0	0
2043-09-27	0	0
2043-09-28	0	0
2043-09-29	0	0
2043-09-30	0	0
2043-10-01	0	0
2043-10-02	0	0
2043-10-03	0	0
2043-10-04	0	0
2043-10-05	0	0
2043-10-06	0	0
2043-10-07	0	0
2043-10-08	0	0
2043-10-09	0	0
2043-10-10	0	0
2043-10-11	0	0
2043-10-12	0	0
2043-10-13	0	0
2043-10-14	0	0
2043-10-15	0	0
2043-10-16	0	0
2043-10-17	0	0
2043-10-18	0	0.174
2043-10-19	0	0.63
2043-10-20	0	0.014
2043-10-21	0	0
2043-10-22	0	0
2043-10-23	0	0
2043-10-24	0	0
2043-10-25	0	0
2043-10-26	0	0
2043-10-27	0	0
2043-10-28	0	0
2043-10-29	0	0
2043-10-30	0	0
2043-10-31	0	0
2043-11-01	0	0
2043-11-02	0	0
2043-11-03	0	0
2043-11-04	0	2.216
2043-11-05	0	0.967
2043-11-06	0	0
2043-11-07	3.267	0
2043-11-08	5.862	0
2043-11-09	6.347	0
2043-11-10	6.347	0
2043-11-11	7.288	0
2043-11-12	0.353	0
2043-11-13	0	0
2043-11-14	0	0
2043-11-15	0	0
2043-11-16	0.065	0.366
2043-11-17	0	0.459
2043-11-18	0	0.459
2043-11-19	0	0.459
2043-11-20	0	0.459
2043-11-21	0	2.072
2043-11-22	0	0.105
2043-11-23	0	0
2043-11-24	0	0
2043-11-25	1.154	0
2043-11-26	2.9	0
2043-11-27	6.734	0
2043-11-28	7.018	0
2043-11-29	33.108	0
2043-11-30	35.154	0
2043-12-01	45.709	4.169
2043-12-02	39.049	14.254
2043-12-03	33.316	14.254
2043-12-04	31.675	14.254
2043-12-05	34.774	17.183
2043-12-06	46.934	17.552
2043-12-07	47.022	15.979
2043-12-08	47.022	19.718
2043-12-09	47.022	13.171
2043-12-10	39.025	33.23
2043-12-11	29.651	24.408
2043-12-12	24.607	21.944
2043-12-13	24.559	21.944
2043-12-14	24.559	21.944
2043-12-15	24.559	47.018
2043-12-16	24.559	60.406
2043-12-17	24.559	60.939
2043-12-18	24.559	62.27
2043-12-19	24.559	62.27
2043-12-20	26.069	62.27
2043-12-21	26.069	62.27
2043-12-22	28.416	62.27
2043-12-23	28.416	62.263
2043-12-24	28.416	62.263
2043-12-25	33.121	62.263
2043-12-26	33.121	62.071
2043-12-27	33.121	61.715
2043-12-28	33.653	66.613
2043-12-29	33.653	67.678
2043-12-30	33.653	67.678
2043-12-31	33.653	67.678
2044-01-01	33.653	67.678
2044-01-02	33.653	67.678
2044-01-03	32.066	67.678
2044-01-04	32.066	67.767
2044-01-05	32.066	67.767
2044-01-06	32.066	67.767
2044-01-07	32.066	97.77
2044-01-08	32.066	102.074
2044-01-09	32.066	93.439
2044-01-10	31.246	84.744
2044-01-11	30.073	80.743
2044-01-12	27.315	99.623
2044-01-13	26.048	103.066
2044-01-14	23.323	103.066
2044-01-15	20.016	103.066
2044-01-16	16.008	103.066
2044-01-17	13.703	103.066
2044-01-18	11.725	115.644
2044-01-19	9.933	113.495
2044-01-20	9.911	136.892
2044-01-21	20.53	138.401
2044-01-22	20.12	138.401
2044-01-23	23.322	143.816
2044-01-24	18.869	147.166
2044-01-25	29.703	153.24
2044-01-26	34.497	146.46
2044-01-27	44.351	139.847
2044-01-28	57.223	137.279
2044-01-29	72.669	137.183
2044-01-30	92.979	137.183
2044-01-31	103.675	137.183
2044-02-01	116.991	150.628
2044-02-02	125.174	144.159
2044-02-03	112.754	135.238
2044-02-04	93.074	133.54
2044-02-05	80.74	133.082
2044-02-06	82.297	134.923
2044-02-07	74.13	146.064
2044-02-08	78.036	146.064
2044-02-09	86.779	166.952
2044-02-10	77.57	163.296
2044-02-11	67.683	152.236
2044-02-12	70.521	146.062
2044-02-13	84.23	143.051
2044-02-14	84.049	139.684
2044-02-15	84.049	146.353
2044-02-16	84.049	149.525
2044-02-17	78.399	148.424
2044-02-18	70.803	147.614
2044-02-19	65.997	146.265
2044-02-20	70.557	146.265
2044-02-21	70.557	145.799
2044-02-22	70.557	145.216
2044-02-23	96.833	145.103
2044-02-24	109.765	142.717
2044-02-25	109.765	142.717
2044-02-26	109.765	142.717
2044-02-27	116.511	142.717
2044-02-28	120.417	142.717
2044-02-29	122.992	140.669
2044-03-01	125.389	138.835
2044-03-02	130.449	138.831
2044-03-03	130.626	138.831
2044-03-04	130.853	138.831
2044-03-05	125.587	138.831
2044-03-06	127.327	140.142
2044-03-07	133.235	141.207
2044-03-08	132.981	141.474
2044-03-09	148.534	143.649
2044-03-10	152.251	147.111
2044-03-11	165.024	148.278
2044-03-12	157.83	149.965
2044-03-13	154.502	151.652
2044-03-14	154.402	151.652
2044-03-15	154.402	160.26
2044-03-16	154.262	158.848
2044-03-17	156.714	160.201
2044-03-18	157.6	160.201
2044-03-19	163.086	160.17
2044-03-20	158.263	159.783
2044-03-21	156.793	159.64
2044-03-22	156.523	159.511
2044-03-23	156.121	177.243
2044-03-24	155.737	171.953
2044-03-25	155.566	166.15
2044-03-26	155.388	182.995
2044-03-27	151.919	177.451
2044-03-28	148.156	172.544
2044-03-29	144.677	179.44
2044-03-30	142.534	173.445
2044-03-31	140.045	167.792
2044-04-01	131.494	163.353
2044-04-02	122.336	158.739
2044-04-03	111.698	158.231
2044-04-04	104.136	158.597
2044-04-05	95.291	157.548
2044-04-06	93.522	152.536
2044-04-07	87.312	147.412
2044-04-08	80.986	139.142
2044-04-09	77.147	128.401
2044-04-10	80.686	117.522
2044-04-11	80.088	109.144
2044-04-12	77.396	98.307
2044-04-13	74.164	89.977
2044-04-14	68.244	80.762
2044-04-15	61.592	71.815
2044-04-16	56.903	66.776
2044-04-17	53.668	62.546
2044-04-18	51.458	57.659
2044-04-19	49.95	51.738
2044-04-20	47.167	46.117
2044-04-21	44.68	40.681
2044-04-22	40.974	37.979
2044-04-23	37.223	34.833
2044-04-24	33.19	32.605
2044-04-25	28.968	29.648
2044-04-26	26.805	26.187
2044-04-27	25.324	23.503
2044-04-28	25.127	20.836
2044-04-29	23.9	18.879
2044-04-30	22.455	16.755
2044-05-01	21.114	14.869
2044-05-02	19.668	12.97
2044-05-03	18.116	11.186
2044-05-04	16.921	9.847
2044-05-05	15.388	8.654
2044-05-06	13.453	7.575
2044-05-07	11.8	6.723
2044-05-08	10.385	5.764
2044-05-09	8.954	5.115
2044-05-10	7.404	4.637
2044-05-11	5.975	4.135
2044-05-12	4.457	3.39
2044-05-13	3.626	2.804
2044-05-14	2.986	2.147
2044-05-15	2.282	1.614
2044-05-16	1.659	1.129
2044-05-17	1.242	0.847
2044-05-18	0.782	0.609
2044-05-19	0.401	0.41
2044-05-20	0.167	0.248
2044-05-21	0.019	0.126
2044-05-22	0	0.042
2044-05-23	0	0.004
2044-05-24	0	0
2044-05-25	0	0
2044-05-26	0	0
2044-05-27	0	0
2044-05-28	0	0
2044-05-29	0	0
2044-05-30	0	0
2044-05-31	0	0
2044-06-01	0	0
2044-06-02	0	0
2044-06-03	0	0
2044-06-04	0	0
2044-06-05	0	0
2044-06-06	0	0
2044-06-07	0	0
2044-06-08	0	0
2044-06-09	0	0
2044-06-10	0	0
2044-06-11	0	0
2044-06-12	0	0
2044-06-13	0	0
2044-06-14	0	0
2044-06-15	0	0
2044-06-16	0	0
2044-06-17	0	0
2044-06-18	0	0
2044-06-19	0	0
2044-06-20	0	0
2044-06-21	0	0
2044-06-22	0	0
2044-06-23	0	0
2044-06-24	0	0
2044-06-25	0	0
2044-06-26	0	0
2044-06-27	0	0
2044-06-28	0	0
2044-06-29	0	0
2044-06-30	0	0
2044-07-01	0	0
2044-07-02	0	0
2044-07-03	0	0
2044-07-04	0	0
2044-07-05	0	0
2044-07-06	0	0
2044-07-07	0	0
2044-07-08	0	0
2044-07-09	0	0
2044-07-10	0	0
2044-07-11	0	0
2044-07-12	0	0
2044-07-13	0	0
2044-07-14	0	0
2044-07-15	0	0
2044-07-16	0	0
2044-07-17	0	0
2044-07-18	0	0
2044-07-19	0	0
2044-07-20	0	0
2044-07-21	0	0
2044-07-22	0	0
2044-07-23	0	0
2044-07-24	0	0
2044-07-25	0	0
2044-07-26	0	0
2044-07-27	0	0
2044-07-28	0	0
2044-07-29	0	0
2044-07-30	0	0
2044-07-31	0	0
2044-08-01	0	0
2044-08-02	0	0
2044-08-03	0	0
2044-08-04	0	0
2044-08-05	0	0
2044-08-06	0	0
2044-08-07	0	0
