Date	Baseline	corre_cnrmcclm
2042-01-12	20.425	13.968
2042-01-13	20.979	17.379
2042-01-14	17.112	14.812
2042-01-15	13.007	12.049
2042-01-16	9.269	8.578
2042-01-17	8.528	6.427
2042-01-18	10.096	5.812
2042-01-19	9.257	5.336
2042-01-20	6.817	4.845
2042-01-21	5.995	4.399
2042-01-22	5.513	3.994
2042-01-23	5.006	3.848
2042-01-24	4.545	5.209
2042-01-25	4.126	6.193
2042-01-26	3.746	5.704
2042-01-27	3.487	5.282
2042-01-28	3.607	4.797
2042-01-29	3.844	4.356
2042-01-30	6.672	3.956
2042-01-31	9.802	3.592
2042-02-01	7.028	3.262
2042-02-02	5.932	2.962
2042-02-03	5.402	2.689
2042-02-04	4.961	2.442
2042-02-05	5.536	2.217
2042-02-06	9.307	2.014
2042-02-07	18.322	1.925
2042-02-08	26.035	1.842
2042-02-09	21.074	1.763
2042-02-10	16.194	1.689
2042-02-11	22.55	3.39
2042-02-12	33.91	5.57
2042-02-13	27.603	5.951
2042-02-14	17.518	5.878
2042-02-15	12.474	17.611
2042-02-16	8.892	32.212
2042-02-17	6.541	29.542
2042-02-18	5.778	22.971
2042-02-19	5.248	17.088
2042-02-20	4.767	12.767
2042-02-21	4.33	9.141
2042-02-22	3.933	7.437
2042-02-23	3.572	6.309
2042-02-24	3.248	5.571
2042-02-25	3.086	5.05
2042-02-26	3.055	4.577
2042-02-27	3.239	4.148
2042-02-28	12.986	3.758
2042-03-01	30.454	3.419
2042-03-02	22.557	3.112
2042-03-03	15.275	2.821
2042-03-04	11.152	2.554
2042-03-05	8.063	2.312
2042-03-06	6.226	2.092
2042-03-07	5.685	1.896
2042-03-08	8.616	1.834
2042-03-09	12.65	1.851
2042-03-10	12.578	2.164
2042-03-11	10.796	3.046
2042-03-12	7.697	6.481
2042-03-13	6.11	13.629
2042-03-14	5.782	26.359
2042-03-15	6.013	28.163
2042-03-16	6.037	17.062
2042-03-17	5.539	12.119
2042-03-18	5.127	12.365
2042-03-19	5.44	14.554
2042-03-20	6.033	12.499
2042-03-21	6.971	8.882
2042-03-22	9.406	6.605
2042-03-23	10.207	5.893
2042-03-24	8.346	5.812
2042-03-25	6.311	8.829
2042-03-26	5.666	13.505
2042-03-27	5.254	14.672
2042-03-28	4.912	12.891
2042-03-29	4.49	11.888
2042-03-30	4.066	10.916
2042-03-31	3.725	8.325
2042-04-01	3.841	9.108
2042-04-02	4.506	12.948
2042-04-03	5.111	13.386
2042-04-04	5.189	11.243
2042-04-05	4.849	9.586
2042-04-06	4.41	8.556
2042-04-07	3.996	7.926
2042-04-08	4.085	6.815
2042-04-09	5.173	6.063
2042-04-10	6.123	5.874
2042-04-11	6.376	5.868
2042-04-12	6.862	5.998
2042-04-13	7.866	6.295
2042-04-14	9.11	6.649
2042-04-15	11.065	6.646
2042-04-16	11.39	6.701
2042-04-17	9.384	6.838
2042-04-18	7.902	6.763
2042-04-19	12.173	10.561
2042-04-20	17.1	13.141
2042-04-21	18.605	11.455
2042-04-22	25.456	9.849
2042-04-23	36.639	8.81
2042-04-24	36.113	8.013
2042-04-25	25.311	7.079
2042-04-26	17.573	6.249
2042-04-27	14.858	5.972
2042-04-28	14.279	5.842
2042-04-29	14.512	5.559
2042-04-30	14.174	5.172
2042-05-01	13.427	4.836
2042-05-02	12.683	4.549
2042-05-03	14.312	4.266
2042-05-04	14.079	3.948
2042-05-05	10.794	3.875
2042-05-06	8.571	3.817
2042-05-07	7.155	4.474
2042-05-08	6.231	7.865
2042-05-09	5.856	9.985
2042-05-10	5.589	12.749
2042-05-11	5.321	14.905
2042-05-12	5.022	11.862
2042-05-13	4.688	8.882
2042-05-14	4.337	7.129
2042-05-15	4.029	8.117
2042-05-16	3.758	8.242
2042-05-17	3.486	8.638
2042-05-18	3.257	9.858
2042-05-19	4.373	12.654
2042-05-20	5.712	13.501
2042-05-21	5.705	10.161
2042-05-22	5.273	7.211
2042-05-23	4.765	5.667
2042-05-24	4.302	5.134
2042-05-25	4.368	5.305
2042-05-26	4.413	5.567
2042-05-27	3.976	5.139
2042-05-28	3.825	4.601
2042-05-29	10.322	4.297
2042-05-30	20.844	4.013
2042-05-31	18.38	3.599
2042-06-01	13.503	3.218
2042-06-02	9.539	2.831
2042-06-03	9.67	2.475
2042-06-04	9.554	2.148
2042-06-05	6.799	1.847
2042-06-06	5.441	1.576
2042-06-07	4.863	1.648
2042-06-08	4.362	1.708
2042-06-09	3.902	1.463
2042-06-10	3.449	1.236
2042-06-11	3.034	1.095
2042-06-12	2.666	1.008
2042-06-13	2.504	1.175
2042-06-14	2.84	1.359
2042-06-15	3.509	1.554
2042-06-16	3.635	2.6
2042-06-17	3.259	3.211
2042-06-18	2.905	2.839
2042-06-19	2.549	2.494
2042-06-20	2.22	2.955
2042-06-21	1.922	3.355
2042-06-22	1.648	2.967
2042-06-23	2.063	2.944
2042-06-24	4.508	2.956
2042-06-25	10.855	2.642
2042-06-26	11.942	2.307
2042-06-27	9.287	1.998
2042-06-28	7.014	1.713
2042-06-29	5.339	1.45
2042-06-30	4.797	1.218
2042-07-01	4.351	1.033
2042-07-02	4.409	0.936
2042-07-03	4.416	0.84
2042-07-04	3.938	0.752
2042-07-05	3.488	0.672
2042-07-06	3.074	0.599
2042-07-07	2.693	0.533
2042-07-08	2.343	0.473
2042-07-09	2.023	0.467
2042-07-10	1.729	0.594
2042-07-11	1.86	1.503
2042-07-12	3.932	2.591
2042-07-13	8.106	3.228
2042-07-14	8.234	3.929
2042-07-15	5.783	4.595
2042-07-16	4.955	4.622
2042-07-17	4.429	4.114
2042-07-18	3.944	3.646
2042-07-19	3.496	3.216
2042-07-20	3.106	2.822
2042-07-21	2.739	2.459
2042-07-22	2.384	2.127
2042-07-23	2.059	1.823
2042-07-24	1.762	1.554
2042-07-25	1.497	1.958
2042-07-26	1.418	2.309
2042-07-27	1.634	2.009
2042-07-28	2.927	1.762
2042-07-29	4.222	1.579
2042-07-30	4.271	1.381
2042-07-31	3.897	1.155
2042-08-01	3.477	0.948
2042-08-02	3.09	0.848
2042-08-03	2.722	0.809
2042-08-04	2.413	1.828
2042-08-05	2.125	4.255
2042-08-06	1.834	5.421
2042-08-07	1.566	4.72
2042-08-08	1.321	4.235
2042-08-09	1.091	3.785
2042-08-10	0.965	3.997
2042-08-11	0.878	4.462
2042-08-12	2.013	4.994
2042-08-13	2.961	7.38
2042-08-14	2.614	7.521
2042-08-15	2.672	5.431
2042-08-16	6.907	4.779
2042-08-17	11.319	4.255
2042-08-18	7.979	3.777
2042-08-19	5.851	3.34
2042-08-20	5.085	2.937
2042-08-21	12.339	2.565
2042-08-22	17.223	2.225
2042-08-23	12.174	1.935
2042-08-24	8.453	1.671
2042-08-25	5.942	1.41
2042-08-26	5.142	1.172
2042-08-27	4.677	0.961
2042-08-28	4.173	0.863
2042-08-29	3.867	0.772
2042-08-30	3.784	0.69
2042-08-31	3.56	0.616
2042-09-01	3.295	0.549
2042-09-02	3.05	0.533
2042-09-03	2.699	1.089
2042-09-04	2.373	1.667
2042-09-05	2.074	1.588
2042-09-06	1.801	1.438
2042-09-07	2.116	1.299
2042-09-08	6.105	1.092
2042-09-09	11.386	1.401
2042-09-10	9.395	1.848
2042-09-11	6.977	1.772
2042-09-12	5.397	1.526
2042-09-13	4.846	1.491
2042-09-14	4.436	1.512
2042-09-15	4.06	1.345
2042-09-16	4.017	1.134
2042-09-17	6.504	0.948
2042-09-18	8.696	0.87
2042-09-19	7.857	0.794
2042-09-20	10.923	0.723
2042-09-21	11.074	0.657
2042-09-22	7.739	0.596
2042-09-23	5.734	0.539
2042-09-24	5.181	0.488
2042-09-25	4.727	0.689
2042-09-26	4.243	1.955
2042-09-27	3.802	2.825
2042-09-28	3.412	4.289
2042-09-29	7.287	5.72
2042-09-30	30.593	4.675
2042-10-01	34.505	4.818
2042-10-02	18.573	4.928
2042-10-03	12.829	4.403
2042-10-04	10.026	4.487
2042-10-05	8.086	5.037
2042-10-06	8.099	4.98
2042-10-07	9.324	4.49
2042-10-08	8.131	4.041
2042-10-09	6.577	3.599
2042-10-10	6.549	3.211
2042-10-11	7.251	2.864
2042-10-12	15.014	2.536
2042-10-13	35.973	2.245
2042-10-14	36.192	1.974
2042-10-15	31.091	1.711
2042-10-16	24.537	1.471
2042-10-17	16.5	1.252
2042-10-18	14.607	1.076
2042-10-19	13.15	0.995
2042-10-20	21.856	1.374
2042-10-21	31.748	2.202
2042-10-22	22.63	2.659
2042-10-23	21.992	4.216
2042-10-24	20.698	15.127
2042-10-25	21.177	19.226
2042-10-26	21.129	13.294
2042-10-27	26.512	9.573
2042-10-28	24.819	6.613
2042-10-29	18.968	5.257
2042-10-30	32.968	4.72
2042-10-31	42.597	4.432
2042-11-01	65.895	4.481
2042-11-02	65.505	4.345
2042-11-03	50.641	3.937
2042-11-04	52.374	3.542
2042-11-05	55.916	3.161
2042-11-06	46.708	2.898
2042-11-07	36.235	2.656
2042-11-08	27.319	2.529
2042-11-09	27.215	8.591
2042-11-10	32.952	15.737
2042-11-11	35.764	14.486
2042-11-12	26.703	18.831
2042-11-13	35.491	18.042
2042-11-14	62.173	15.415
2042-11-15	60.246	13.411
2042-11-16	40.118	9.427
2042-11-17	26.612	6.856
2042-11-18	33.152	5.801
2042-11-19	36.644	5.404
2042-11-20	30.984	4.97
2042-11-21	28.739	4.722
2042-11-22	50.451	4.4
2042-11-23	55.752	3.961
2042-11-24	68.621	3.859
2042-11-25	66.522	3.757
2042-11-26	51.358	3.378
2042-11-27	40.176	3.035
2042-11-28	29.343	2.785
2042-11-29	23.711	2.611
2042-11-30	24.006	2.393
2042-12-01	26.945	2.15
2042-12-02	20.375	2.442
2042-12-03	22.762	3.35
2042-12-04	22.163	4.708
2042-12-05	15.068	7.389
2042-12-06	17.243	10.109
2042-12-07	27.638	11.493
2042-12-08	25.773	11.058
2042-12-09	17.769	8.222
2042-12-10	19.596	6.1
2042-12-11	33.926	5.449
2042-12-12	34.674	5.267
2042-12-13	23.93	5.111
2042-12-14	35.399	4.725
2042-12-15	49.614	4.924
2042-12-16	43.558	5.856
2042-12-17	27.004	6.233
2042-12-18	16.271	5.675
2042-12-19	11.592	5.146
2042-12-20	8.254	4.96
2042-12-21	6.256	5.673
2042-12-22	5.629	6.725
2042-12-23	5.108	9.861
2042-12-24	4.634	19.33
2042-12-25	4.203	38.19
2042-12-26	3.811	39.869
2042-12-27	3.454	33.063
2042-12-28	3.13	22.941
2042-12-29	2.836	14.867
2042-12-30	2.569	10.57
2042-12-31	2.327	7.597
2043-01-01	2.107	6.036
2043-01-02	1.934	5.471
2043-01-03	1.853	4.964
2043-01-04	1.778	4.504
2043-01-05	1.765	4.086
2043-01-06	1.897	3.706
2043-01-07	3.024	3.362
2043-01-08	4.094	3.049
2043-01-09	4.328	2.765
2043-01-10	4.27	2.507
2043-01-11	3.875	2.714
2043-01-12	3.509	2.898
2043-01-13	3.177	2.639
2043-01-14	2.876	2.393
2043-01-15	2.603	2.171
2043-01-16	2.355	1.975
2043-01-17	2.13	1.968
2043-01-18	1.922	1.936
2043-01-19	1.813	2.002
2043-01-20	1.735	2.791
2043-01-21	1.66	4.093
2043-01-22	1.588	4.658
2043-01-23	1.52	4.4
2043-01-24	1.454	3.992
2043-01-25	1.394	3.622
2043-01-26	2.286	3.597
2043-01-27	6.384	3.565
2043-01-28	11.988	3.46
2043-01-29	10.893	3.563
2043-01-30	8.382	3.434
2043-01-31	6.091	3.116
2043-02-01	5.312	2.827
2043-02-02	4.802	2.565
2043-02-03	4.339	2.327
2043-02-04	3.919	2.11
2043-02-05	3.539	1.944
2043-02-06	3.195	2.553
2043-02-07	2.883	3.816
2043-02-08	2.6	4.917
2043-02-09	2.344	5.224
2043-02-10	2.113	5.032
2043-02-11	1.903	4.852
2043-02-12	1.718	4.787
2043-02-13	1.696	4.631
2043-02-14	2.402	4.203
2043-02-15	3.517	3.814
2043-02-16	3.79	3.461
2043-02-17	3.556	3.142
2043-02-18	3.308	2.86
2043-02-19	3.24	2.619
2043-02-20	3.646	2.402
2043-02-21	4.11	2.19
2043-02-22	5.261	1.987
2043-02-23	6.003	1.894
2043-02-24	5.502	1.812
2043-02-25	4.987	1.734
2043-02-26	4.52	1.659
2043-02-27	4.095	1.587
2043-02-28	3.711	1.519
2043-03-01	3.361	1.453
2043-03-02	3.044	1.391
2043-03-03	2.757	1.331
2043-03-04	2.496	1.274
2043-03-05	2.259	1.219
2043-03-06	2.045	1.166
2043-03-07	1.87	1.116
2043-03-08	1.794	1.068
2043-03-09	1.716	1.022
2043-03-10	1.654	0.978
2043-03-11	1.624	0.936
2043-03-12	1.869	0.895
2043-03-13	2.251	0.857
2043-03-14	2.452	0.826
2043-03-15	2.575	0.829
2043-03-16	2.51	1.437
2043-03-17	2.272	2.431
2043-03-18	2.047	2.817
2043-03-19	1.844	2.839
2043-03-20	1.702	2.882
2043-03-21	1.631	3.272
2043-03-22	1.56	4.384
2043-03-23	1.493	5.417
2043-03-24	1.428	6.035
2043-03-25	1.367	5.606
2043-03-26	1.308	5.441
2043-03-27	1.251	13.609
2043-03-28	1.197	19.548
2043-03-29	1.145	15.355
2043-03-30	1.096	11.226
2043-03-31	1.049	8.65
2043-04-01	1.016	7.962
2043-04-02	1.12	15.484
2043-04-03	1.929	22.605
2043-04-04	3.215	19.731
2043-04-05	6.346	19.214
2043-04-06	35.568	18.683
2043-04-07	48.347	16.775
2043-04-08	28.927	14.362
2043-04-09	19.296	12.144
2043-04-10	18.564	10.222
2043-04-11	18.96	8.693
2043-04-12	17.661	9.024
2043-04-13	15.925	9.168
2043-04-14	12.902	8.066
2043-04-15	9.059	7.082
2043-04-16	6.383	6.354
2043-04-17	5.386	5.925
2043-04-18	5.133	5.738
2043-04-19	5.087	5.575
2043-04-20	5.239	5.411
2043-04-21	5.643	5.241
2043-04-22	5.802	5.005
2043-04-23	5.92	5.074
2043-04-24	7.282	5.355
2043-04-25	15.385	5.714
2043-04-26	23.841	5.761
2043-04-27	30.055	5.283
2043-04-28	31.504	4.825
2043-04-29	26.774	4.8
2043-04-30	27.228	4.873
2043-05-01	25.34	4.598
2043-05-02	20.804	5.12
2043-05-03	18.786	5.65
2043-05-04	19.186	9.014
2043-05-05	19.177	11.175
2043-05-06	17.333	8.877
2043-05-07	15.936	7.097
2043-05-08	15.512	5.699
2043-05-09	16.135	5.163
2043-05-10	17.447	4.663
2043-05-11	18.777	4.197
2043-05-12	19.303	3.758
2043-05-13	18.84	3.748
2043-05-14	17.649	3.873
2043-05-15	15.838	3.926
2043-05-16	13.548	3.822
2043-05-17	12.556	3.403
2043-05-18	14.69	3.014
2043-05-19	17.641	2.655
2043-05-20	17.288	2.39
2043-05-21	13.781	2.256
2043-05-22	10.155	2.542
2043-05-23	7.52	2.686
2043-05-24	5.943	2.363
2043-05-25	5.424	2.064
2043-05-26	4.957	1.813
2043-05-27	4.499	1.585
2043-05-28	4.064	1.368
2043-05-29	3.727	1.183
2043-05-30	3.788	1.082
2043-05-31	3.98	0.979
2043-06-01	4.845	0.884
2043-06-02	5.685	0.796
2043-06-03	5.405	0.716
2043-06-04	4.852	0.642
2043-06-05	4.336	0.574
2043-06-06	3.858	0.513
2043-06-07	3.417	0.462
2043-06-08	3.15	0.436
2043-06-09	3.445	9.59
2043-06-10	3.588	20.571
2043-06-11	3.197	13.52
2043-06-12	2.847	9.582
2043-06-13	2.523	7.288
2043-06-14	2.197	6.803
2043-06-15	1.897	5.856
2043-06-16	1.62	4.729
2043-06-17	1.365	4.203
2043-06-18	1.147	3.879
2043-06-19	1.068	3.641
2043-06-20	0.993	3.312
2043-06-21	0.919	3.184
2043-06-22	1.744	3.051
2043-06-23	3.817	2.703
2043-06-24	4.759	2.358
2043-06-25	4.25	2.04
2043-06-26	4.111	1.748
2043-06-27	3.973	1.48
2043-06-28	3.524	1.286
2043-06-29	3.133	1.109
2043-06-30	2.779	0.9
2043-07-01	2.778	0.804
2043-07-02	4.801	0.718
2043-07-03	6.613	0.674
2043-07-04	5.158	0.637
2043-07-05	4.608	0.577
2043-07-06	4.1	0.516
2043-07-07	3.634	0.461
2043-07-08	3.205	0.41
2043-07-09	2.813	0.58
2043-07-10	2.941	0.683
2043-07-11	3.049	0.603
2043-07-12	3.172	0.538
2043-07-13	4.424	0.492
2043-07-14	6.495	0.445
2043-07-15	7.018	0.462
2043-07-16	7.622	0.48
2043-07-17	7.413	0.474
2043-07-18	5.486	0.447
2043-07-19	4.847	0.403
2043-07-20	4.363	0.361
2043-07-21	4.058	0.322
2043-07-22	3.734	0.29
2043-07-23	3.45	0.26
2043-07-24	3.298	0.231
2043-07-25	3.018	0.204
2043-07-26	2.649	0.188
2043-07-27	2.31	0.197
2043-07-28	1.999	6.148
2043-07-29	1.713	15.871
2043-07-30	1.451	13.019
2043-07-31	1.211	9.464
2043-08-01	1.01	10.486
2043-08-02	0.913	12.011
2043-08-03	0.819	9.795
2043-08-04	0.748	6.74
2043-08-05	0.989	4.908
2043-08-06	1.142	4.795
2043-08-07	0.945	4.702
2043-08-08	0.807	4.182
2043-08-09	0.755	3.705
2043-08-10	2.639	3.268
2043-08-11	5.082	2.867
2043-08-12	5.266	2.501
2043-08-13	6.352	2.165
2043-08-14	6.89	1.859
2043-08-15	5.122	1.579
2043-08-16	4.566	1.34
2043-08-17	4.067	1.125
2043-08-18	4.576	0.915
2043-08-19	5.062	0.804
2043-08-20	4.574	0.736
2043-08-21	7.579	0.66
2043-08-22	10.335	0.655
2043-08-23	7.316	0.633
2043-08-24	5.431	0.576
2043-08-25	4.81	0.519
2043-08-26	4.825	0.939
2043-08-27	5.068	1.522
2043-08-28	4.812	1.545
2043-08-29	4.341	1.313
2043-08-30	3.871	1.123
2043-08-31	3.442	0.947
2043-09-01	3.048	0.76
2043-09-02	3.212	0.683
2043-09-03	3.512	0.62
2043-09-04	3.488	0.562
2043-09-05	3.305	0.515
2043-09-06	3.177	1.166
2043-09-07	3.053	1.73
2043-09-08	2.706	1.528
2043-09-09	2.387	1.298
2043-09-10	2.175	1.276
2043-09-11	2.002	1.367
2043-09-12	1.868	1.573
2043-09-13	1.816	1.803
2043-09-14	2.242	1.796
2043-09-15	2.923	1.63
2043-09-16	2.98	1.4
2043-09-17	3.665	2.816
2043-09-18	4.276	4.08
2043-09-19	4.102	7.666
2043-09-20	4.499	21.537
2043-09-21	5.034	23.916
2043-09-22	4.946	18.16
2043-09-23	4.519	15.438
2043-09-24	4.126	11.143
2043-09-25	3.81	7.712
2043-09-26	3.519	10.395
2043-09-27	3.142	11.792
2043-09-28	3.441	10.772
2043-09-29	3.846	12.409
2043-09-30	3.592	17.984
2043-10-01	3.389	18.343
2043-10-02	8.337	12.612
2043-10-03	33.57	8.852
2043-10-04	39.764	6.233
2043-10-05	27.321	5.238
2043-10-06	18.353	4.699
2043-10-07	13.046	4.223
2043-10-08	30.751	3.788
2043-10-09	50.898	3.367
2043-10-10	66.118	2.983
2043-10-11	70.317	2.632
2043-10-12	51.519	2.311
2043-10-13	33.295	2.018
2043-10-14	20.311	1.751
2043-10-15	14.252	1.507
2043-10-16	10.224	1.279
2043-10-17	13.398	1.207
2043-10-18	18.118	1.519
2043-10-19	15.632	2.209
2043-10-20	11.058	4.061
2043-10-21	7.795	5.633
2043-10-22	5.914	5.422
2043-10-23	5.321	4.868
2043-10-24	4.808	4.37
2043-10-25	4.537	3.915
2043-10-26	5.435	3.667
2043-10-27	10.279	3.436
2043-10-28	30.019	3.064
2043-10-29	39.993	2.723
2043-10-30	25.161	2.412
2043-10-31	19.362	2.128
2043-11-01	21.124	1.992
2043-11-02	17.7	1.87
2043-11-03	12.747	1.642
2043-11-04	9.245	3.312
2043-11-05	6.823	10.98
2043-11-06	6.271	40.713
2043-11-07	6.675	55.03
2043-11-08	6.167	36.446
2043-11-09	5.574	23.965
2043-11-10	5.051	29.689
2043-11-11	4.599	30.314
2043-11-12	4.963	20.685
2043-11-13	5.285	22.785
2043-11-14	4.826	32.028
2043-11-15	4.367	26.824
2043-11-16	3.985	20.775
2043-11-17	3.642	17.469
2043-11-18	3.296	12.742
2043-11-19	2.975	8.984
2043-11-20	2.683	6.411
2043-11-21	2.418	7.641
2043-11-22	2.482	10.416
2043-11-23	3.339	9.329
2043-11-24	3.797	7.333
2043-11-25	3.434	6.836
2043-11-26	3.107	6.152
2043-11-27	3.453	5.548
2043-11-28	3.745	5.014
2043-11-29	3.442	4.529
2043-11-30	3.216	4.086
2043-12-01	3.242	3.733
2043-12-02	8.348	3.665
2043-12-03	31.385	3.55
2043-12-04	33.588	3.202
2043-12-05	19.575	2.886
2043-12-06	15.128	6.059
2043-12-07	11.415	10.582
2043-12-08	8.108	10.915
2043-12-09	6.155	13.198
2043-12-10	7.935	13.182
2043-12-11	11.992	17.665
2043-12-12	12.81	19.528
2043-12-13	10.562	14.346
2043-12-14	7.52	10.178
2043-12-15	6	7.236
2043-12-16	5.444	5.954
2043-12-17	4.939	5.479
2043-12-18	4.48	4.969
2043-12-19	4.063	4.505
2043-12-20	3.772	4.085
2043-12-21	3.504	3.703
2043-12-22	3.177	3.356
2043-12-23	2.88	3.043
2043-12-24	2.61	2.758
2043-12-25	2.365	2.499
2043-12-26	2.143	2.283
2043-12-27	1.948	2.121
2043-12-28	1.865	1.977
2043-12-29	1.783	1.875
2043-12-30	1.706	1.794
2043-12-31	1.631	1.717
2044-01-01	1.56	1.643
2044-01-02	1.492	1.573
2044-01-03	1.566	1.505
2044-01-04	1.576	1.44
2044-01-05	1.466	1.378
2044-01-06	1.403	1.319
2044-01-07	1.342	1.264
2044-01-08	1.283	1.905
2044-01-09	1.227	3.513
2044-01-10	1.214	6.494
2044-01-11	1.259	10.284
2044-01-12	1.553	8.999
2044-01-13	1.945	6.544
2044-01-14	2.271	5.472
2044-01-15	2.815	4.942
2044-01-16	4.295	4.462
2044-01-17	5.41	4.027
2044-01-18	5.472	3.801
2044-01-19	9.277	3.81
2044-01-20	11.767	3.65
2044-01-21	10.339	3.293
2044-01-22	15.485	2.971
2044-01-23	23.553	2.678
2044-01-24	34.038	2.486
2044-01-25	28.868	3.217
2044-01-26	16.501	5.041
2044-01-27	11.666	7.345
2044-01-28	8.223	8.189
2044-01-29	6.056	6.916
2044-01-30	6.335	5.765
2044-01-31	6.427	5.223
2044-02-01	5.572	5.102
2044-02-02	5.206	6.781
2044-02-03	17.516	11.844
2044-02-04	45.556	14.463
2044-02-05	58.225	12.649
2044-02-06	54.878	9.097
2044-02-07	42.488	6.552
2044-02-08	27.722	5.666
2044-02-09	17.264	5.138
2044-02-10	22.178	8.493
2044-02-11	33.871	15.658
2044-02-12	26.806	18.755
2044-02-13	18.142	17.866
2044-02-14	14.403	14.641
2044-02-15	10.279	11.646
2044-02-16	7.29	8.696
2044-02-17	6.959	6.771
2044-02-18	8.945	6.011
2044-02-19	12.385	5.664
2044-02-20	12.272	5.268
2044-02-21	8.72	4.826
2044-02-22	6.4	4.48
2044-02-23	5.655	4.131
2044-02-24	5.134	4.084
2044-02-25	4.66	4.02
2044-02-26	4.228	3.647
2044-02-27	3.835	3.308
2044-02-28	3.478	3
2044-02-29	3.154	2.92
2044-03-01	2.86	3.021
2044-03-02	2.594	2.913
2044-03-03	2.351	2.642
2044-03-04	2.135	2.395
2044-03-05	2.689	2.171
2044-03-06	7.475	1.968
2044-03-07	13.361	1.879
2044-03-08	10.518	1.797
2044-03-09	9.088	1.718
2044-03-10	8.348	1.643
2044-03-11	6.789	1.571
2044-03-12	7.713	1.503
2044-03-13	10.389	1.438
2044-03-14	9.764	1.375
2044-03-15	7.017	1.315
2044-03-16	5.922	1.688
2044-03-17	5.412	1.992
2044-03-18	5.065	1.804
2044-03-19	5.387	1.609
2044-03-20	6.003	1.496
