Date	Baseline	corre_cnrmcclm	corre_cnrmrca	corre_ecearthcclm	corre_ecearthhirham	corre_ecearthracmo	corre_ecearthrca	corre_hadgemrca	corre_ipslrca	corre_mpicclm	corre_mpirca
2041-10-15	6.092	4.131	12.728	0.634	3.435	2.13	1.476	32.303	22.567	3.29	4.351
2041-10-16	5.288	3.84	12.406	0.581	9.147	2.532	1.262	19.562	17.907	3.971	6.134
2041-10-17	4.761	4.395	9.844	0.532	13.292	12.331	1.152	14.09	15.733	4.28	7.458
2041-10-18	4.28	6.89	7.351	0.487	9.074	20.277	1.068	12.366	11.108	3.979	5.644
2041-10-19	3.842	12.764	11.183	0.445	7.107	13.483	0.989	12.357	8.907	3.7	5.018
2041-10-20	3.443	15.175	12.824	0.406	5.644	13.52	1.46	9.927	13.18	3.297	4.506
2041-10-21	3.078	14.533	15.072	0.37	4.574	13.061	1.826	6.871	14.7	2.93	4.039
2041-10-22	2.88	12.562	16.035	0.337	4.086	8.982	1.6	5.344	10.531	2.595	3.612
2041-10-23	3.417	8.754	11.244	0.307	3.634	6.582	1.393	4.856	11.85	2.289	3.223
2041-10-24	5.964	7.265	8.915	0.28	3.815	5.801	1.233	4.439	12.23	2.009	2.867
2041-10-25	11.077	6.138	14.416	0.633	4.071	5.542	1.655	4.001	19.279	1.754	2.542
2041-10-26	17.523	5.087	16.575	0.925	3.819	5.026	2.341	3.573	39.74	1.521	2.495
2041-10-27	18.438	4.565	11.71	0.779	3.492	4.774	2.584	3.183	36.155	1.308	2.447
2041-10-28	13.663	4.084	8.247	0.662	3.631	4.719	2.752	2.828	46.988	1.761	3.017
2041-10-29	10.295	3.647	5.899	0.553	3.767	4.684	2.724	2.503	48.158	2.157	3.514
2041-10-30	7.315	3.247	5.141	0.505	3.386	4.473	3.079	2.207	26.346	1.898	3.142
2041-10-31	11.778	2.884	4.619	0.781	3.009	4.278	3.567	1.938	19.01	1.66	2.803
2041-11-01	17.157	2.552	4.144	1.097	2.666	4.426	3.786	1.692	36.153	1.444	2.493
2041-11-02	23.06	2.561	3.71	3.702	2.353	4.296	3.813	1.467	53.013	1.251	2.21
2041-11-03	23.873	2.714	3.315	11.326	2.086	3.844	3.429	1.28	41.62	1.169	1.952
2041-11-04	16.761	2.551	2.954	12.171	1.842	3.432	3.063	1.196	22.153	1.091	1.716
2041-11-05	12.977	2.255	3.15	8.442	1.652	3.058	2.729	1.114	14.468	1.017	1.756
2041-11-06	10.954	2.145	3.745	6.068	2.835	2.716	2.425	1.055	10.226	1.276	2.089
2041-11-07	14.87	2.248	5.08	8.067	6.631	2.406	2.148	0.997	7.199	1.454	2.145
2041-11-08	16.629	2.463	9.036	9.701	9.063	2.603	1.925	0.928	5.761	1.265	3.303
2041-11-09	13.257	5.428	10.994	13.995	6.293	2.811	1.877	0.862	5.218	1.089	4.978
2041-11-10	10.397	9.263	9.493	22.954	7.844	2.579	2.398	0.801	4.716	2.359	11.751
2041-11-11	7.366	7.562	7.252	22.551	9.826	3.1	3.958	0.745	4.276	4.801	17.356
2041-11-12	5.826	6.348	11.599	16.288	7.922	3.526	4.967	0.729	3.871	5.677	14.19
2041-11-13	5.308	5.549	16.158	12.383	6.436	3.413	4.805	0.997	3.488	4.931	10.262
2041-11-14	4.855	5.095	13.552	10.848	5.646	3.941	5.193	1.234	3.141	5.487	9.645
2041-11-15	4.413	4.611	9.543	8.891	5.51	4.764	5.564	1.125	2.972	5.997	8.938
2041-11-16	4.192	4.151	6.711	9.244	5.493	4.866	8.358	0.945	6.168	5.19	6.47
2041-11-17	3.98	3.733	5.545	9.234	5.014	4.443	9.831	0.854	13.089	5.354	6.655
2041-11-18	3.596	3.347	5.004	6.465	4.617	4.056	6.888	0.803	13.601	5.996	12.077
2041-11-19	3.264	2.995	4.512	5.276	4.392	3.643	5.557	0.888	11.216	5.596	20.658
2041-11-20	2.962	2.691	4.064	4.748	4.082	3.375	5.022	0.997	8.233	5.083	24.048
2041-11-21	2.673	2.655	3.743	4.268	3.667	3.24	4.53	0.919	6.186	4.575	17.767
2041-11-22	2.491	2.995	4.083	4.883	3.491	3.07	4.208	0.855	5.489	4.127	12.518
2041-11-23	2.449	3.656	4.471	5.411	5.549	2.806	4.028	0.808	4.97	12.542	15.179
2041-11-24	3.089	4.067	4.206	9.591	7.754	2.549	5.094	0.764	5.138	20.223	16.407
2041-11-25	5.956	3.858	3.79	12.524	14.962	2.315	5.933	0.723	5.546	14.064	11.613
2041-11-26	10.213	3.711	3.411	8.852	23.242	2.062	5.434	0.685	5.601	9.997	8.195
2041-11-27	16.433	3.578	3.066	6.378	17.935	1.832	9.512	0.679	5.688	10.173	7.305
2041-11-28	21.15	7.474	2.767	6.128	13.526	1.622	14.616	1.438	5.858	9.964	6.622
2041-11-29	35.832	13.678	3.259	8.481	13.396	1.485	15.068	10.984	5.708	9.39	5.834
2041-11-30	34.607	11.161	3.672	8.494	13.239	1.404	13.054	22.717	5.57	8.939	5.651
2041-12-01	35.419	9.872	3.321	6.915	10.066	1.328	9.946	17.127	7.137	8.421	7.141
2041-12-02	31.811	13.697	4.568	5.964	7.076	1.255	7.626	13.882	17.584	7.691	9.033
2041-12-03	17.493	46.6	17.013	5.284	5.68	1.187	5.866	10.462	26.883	5.908	9.075
2041-12-04	12.389	51.573	23.144	4.771	5.132	1.122	5.298	7.234	21.247	5.719	10.122
2041-12-05	8.796	25.075	15.32	4.365	5.066	1.061	4.794	5.315	33.563	6.459	9.993
2041-12-06	6.429	15.575	11.497	3.995	5.258	1.003	4.338	4.738	39.302	7.438	8.696
2041-12-07	7.7	14.308	12.83	3.603	5.04	0.949	3.924	4.259	24.751	6.447	7.878
2041-12-08	10.854	15.691	12.89	3.248	4.827	0.899	3.549	3.825	15.97	5.537	7.676
2041-12-09	13.402	17.306	9.211	2.931	4.855	0.89	3.992	3.433	23.599	5.014	12.783
2041-12-10	26.285	18.912	7.004	17.064	4.887	1.224	24.542	3.079	42.016	4.541	15.143
2041-12-11	27.494	18.258	5.921	52.698	12.932	2.064	41.966	2.759	36.928	4.116	12.64
2041-12-12	16.331	15.811	5.568	45.747	19.408	3.178	24.353	2.469	28.863	3.741	18.534
2041-12-13	11.62	14.019	5.308	25.371	13.893	3.638	15.564	2.208	21.27	3.741	33.534
2041-12-14	8.261	13.174	5.102	16.092	9.859	3.357	11.239	1.972	14.233	4.393	29.271
2041-12-15	6.227	11.639	4.865	11.636	6.98	3.38	9.593	1.759	10.122	5.206	19.326
2041-12-16	5.594	9.856	4.423	10.116	5.754	3.365	13.957	1.634	9.78	15.504	18.899
2041-12-17	5.077	8.573	4.007	9.546	5.213	3.032	15.145	1.514	9.414	22.862	24.856
2041-12-18	4.622	6.972	3.631	7.831	4.722	2.73	11.316	1.421	6.907	15.794	28.421
2041-12-19	4.208	5.921	3.289	6.113	4.277	2.438	8.601	1.359	5.992	11.203	20.761
2041-12-20	3.819	5.485	2.978	5.473	3.873	2.174	6.437	1.3	5.567	7.931	14.01
2041-12-21	3.465	5.046	2.697	4.992	3.513	1.935	5.746	1.244	5.052	6.033	9.957
2041-12-22	3.144	5.318	2.545	4.603	3.991	1.72	5.562	1.19	4.584	5.439	7.101
2041-12-23	2.914	15.318	8.456	4.267	4.773	1.526	5.352	1.139	4.16	4.93	5.885
2041-12-24	4.576	25.546	46.895	3.914	5.03	1.371	5.016	1.09	3.774	4.498	5.339
2041-12-25	36.056	21.308	74.351	3.544	5.122	1.313	4.709	1.043	4.726	4.104	4.844
2041-12-26	73.963	28.638	60.283	3.208	4.872	1.254	4.284	0.998	11.453	3.719	4.394
2041-12-27	56.368	32.469	35.262	2.947	4.414	1.197	3.882	0.954	17.934	3.37	3.986
2041-12-28	27.989	26.517	20.595	2.71	4	1.143	3.635	0.913	15.832	3.21	3.615
2041-12-29	16.489	31.988	24.428	2.452	4.56	1.154	3.542	0.874	13.967	3.059	3.281
2041-12-30	11.747	30.695	23.006	2.218	5.106	1.808	3.353	2.693	17.723	2.772	2.976
2041-12-31	8.365	24.706	17.377	2.005	4.82	2.273	3.166	8.656	20.275	2.51	2.699
2042-01-01	6.389	19.822	15.068	1.84	4.489	2.023	3.137	11.595	17.699	2.274	2.447
2042-01-02	6.413	15.22	11.242	1.835	4.068	1.798	3.129	8.019	45.879	2.059	2.218
2042-01-03	10.254	26.801	15.764	2.198	3.686	1.595	3.006	5.647	53.494	1.883	2.006
2042-01-04	16.517	29.936	20.115	3.071	3.34	1.409	2.803	4.888	29.099	1.807	1.893
2042-01-05	16.893	25.963	32.55	3.915	3.055	1.31	2.578	4.396	18.962	1.729	1.812
2042-01-06	19.402	27.946	41.738	4.131	3.148	10.196	2.334	3.95	18.011	1.654	1.733
2042-01-07	29.478	21.17	30.257	4.246	3.446	22.095	2.566	3.547	17.686	1.583	1.659
2042-01-08	37.56	16.691	19.453	12.296	4.353	15.377	9.493	3.183	15.954	1.515	1.587
2042-01-09	40.839	13.147	14.76	24.11	6.085	10.802	61.887	2.854	14.188	1.45	1.519
2042-01-10	29.054	10.557	11.509	20.584	6.66	7.546	76.324	2.557	12.636	1.388	1.453
2042-01-11	18.654	8.885	9.211	16.08	6.964	5.662	45.225	2.288	11.253	1.328	1.391
2042-01-12	20.425	13.968	12.648	11.607	13.949	5.083	43.997	2.045	8.953	1.271	1.333
2042-01-13	20.979	17.379	15.677	18.361	25.428	4.59	60.39	1.826	7.152	1.216	1.718
2042-01-14	17.112	14.812	13.999	30.198	23.968	4.144	57.299	1.629	6.361	1.164	2.262
2042-01-15	13.007	12.049	11.445	23.738	16.195	3.739	37.823	1.458	5.843	1.114	2.275
2042-01-16	9.269	8.578	8.15	16.782	11.545	3.45	29.332	1.397	5.307	1.066	2.035
2042-01-17	8.528	6.427	6.248	15.57	12.568	3.617	24.532	1.344	4.82	1.02	1.818
2042-01-18	10.096	5.812	5.691	21.015	13.22	3.799	20.892	1.308	4.377	0.976	1.623
2042-01-19	9.257	5.336	5.198	20.915	9.765	3.544	17.657	1.29	4.007	0.934	1.463
2042-01-20	6.817	4.845	4.72	16.551	8.396	3.199	23.289	1.256	3.917	0.895	1.405
2042-01-21	5.995	4.399	4.285	19.924	12.408	2.887	24.403	1.202	4.581	1.176	3
2042-01-22	5.513	3.994	3.891	19.922	19.419	2.604	15.844	1.183	4.928	1.582	6.353
2042-01-23	5.006	3.848	3.56	22.048	24.349	2.348	17.079	1.487	4.486	1.594	10.322
2042-01-24	4.545	5.209	4.682	20.813	20.106	2.116	17.28	7.592	4.074	1.403	9.506
2042-01-25	4.126	6.193	5.855	14.37	17.039	2.369	12.294	38.088	3.7	1.226	6.718
2042-01-26	3.746	5.704	5.636	10.937	16.087	2.586	8.756	67.821	3.36	1.094	5.494
2042-01-27	3.487	5.282	5.215	8.895	18.146	2.76	6.463	65.737	3.053	1.052	4.966
2042-01-28	3.607	4.797	4.736	7.048	17.351	2.93	5.729	52.358	2.774	1.006	4.487
2042-01-29	3.844	4.356	4.301	5.955	16.113	2.718	5.202	45.74	2.52	0.963	4.053
2042-01-30	6.672	3.956	3.906	5.407	40.642	4.019	4.724	32.712	2.288	0.922	3.66
2042-01-31	9.802	3.592	3.547	4.988	65.01	5.177	4.299	19.811	2.073	0.882	3.304
2042-02-01	7.028	3.262	3.221	4.633	49.18	4.862	3.912	17.16	1.957	0.844	2.982
2042-02-02	5.932	2.962	2.925	4.233	24.673	10.991	3.552	16.538	1.873	0.808	2.689
2042-02-03	5.402	2.689	2.656	3.842	15.599	17.617	3.225	33.91	1.792	0.773	2.425
2042-02-04	4.961	2.442	2.411	3.499	11.115	18.109	2.928	45.963	1.716	0.74	2.185
2042-02-05	5.536	2.217	2.19	3.188	7.926	19.131	2.658	38.808	1.642	0.708	1.968
2042-02-06	9.307	2.014	2.084	2.916	7.28	17.273	2.413	36.002	1.572	0.678	1.767
2042-02-07	18.322	1.925	2.53	2.671	7.986	14.018	2.19	32.47	1.504	0.65	1.666
2042-02-08	26.035	1.842	3.779	2.427	6.947	10.321	2.488	24.389	1.446	0.646	1.594
2042-02-09	21.074	1.763	5.55	2.213	5.903	7.32	4.139	18.727	1.393	0.64	1.526
2042-02-10	16.194	1.689	25.139	4.051	6.068	5.909	8.708	17.028	1.336	0.612	1.46
2042-02-11	22.55	3.39	59.783	9.241	9.361	5.361	18.062	23.841	1.286	0.586	1.397
2042-02-12	33.91	5.57	52.528	13.272	10.426	4.864	26.012	43.796	1.261	0.707	1.349
2042-02-13	27.603	5.951	32.057	12.107	8.919	4.411	20.978	63.443	1.276	0.962	1.342
2042-02-14	17.518	5.878	26.658	10.136	7.307	4.001	14.607	50.774	1.265	1.274	1.318
2042-02-15	12.474	17.611	46.107	10.79	6.009	3.628	11.305	24.619	1.235	1.531	1.333
2042-02-16	8.892	32.212	46.15	12.717	10.641	3.29	9.37	16.989	1.404	1.565	1.418
2042-02-17	6.541	29.542	25.857	11.738	14.761	2.989	7.377	19.338	1.569	1.432	1.514
2042-02-18	5.778	22.971	16.629	13.426	11.397	2.752	6.865	42.507	1.469	1.285	1.669
2042-02-19	5.248	17.088	11.982	24.159	8.136	2.533	9.379	70.018	1.316	1.222	1.823
2042-02-20	4.767	12.767	9.295	35.289	6.233	2.299	11.989	61.598	1.265	1.143	1.96
2042-02-21	4.33	9.141	7.334	26.556	5.629	2.084	10.772	35.583	1.21	1.047	1.978
2042-02-22	3.933	7.437	6.062	16.092	5.111	1.915	7.677	23.73	1.158	1.016	1.815
2042-02-23	3.572	6.309	5.509	11.919	4.641	1.854	6.286	31.611	1.108	0.973	1.623
2042-02-24	3.248	5.571	5.007	8.895	4.219	2.002	5.887	28.033	1.061	0.931	1.5
2042-02-25	3.086	5.05	4.547	6.536	3.841	3	5.345	16.499	1.015	0.891	1.436
2042-02-26	3.055	4.577	4.13	5.768	3.492	4.167	4.852	12.287	0.971	0.854	1.374
2042-02-27	3.239	4.148	3.75	5.236	3.17	4.368	4.486	13.609	0.93	1.002	1.524
2042-02-28	12.986	3.758	3.556	4.755	2.878	4.424	4.151	13.692	1.423	1.336	1.739
2042-03-01	30.454	3.419	5.958	4.318	2.613	7.547	3.766	10.673	1.806	1.487	1.881
2042-03-02	22.557	3.112	11.416	3.92	2.385	10.372	3.417	10.371	1.589	1.622	2.631
2042-03-03	15.275	2.821	11.35	3.687	2.178	7.36	3.099	11.675	1.395	1.923	4.116
2042-03-04	11.152	2.554	8.942	3.743	1.991	5.93	2.81	10.603	1.22	1.95	4.702
2042-03-05	8.063	2.312	6.679	3.662	1.91	5.381	2.546	8.057	1.109	1.726	4.245
2042-03-06	6.226	2.092	5.827	3.324	1.827	4.881	2.307	6.547	1.063	1.524	3.832
2042-03-07	5.685	1.896	5.29	3.017	1.748	4.429	2.088	5.875	1.017	1.343	3.457
2042-03-08	8.616	1.834	4.801	2.738	1.696	4.018	1.942	5.563	0.973	1.211	3.117
2042-03-09	12.65	1.851	4.357	2.485	1.825	3.675	1.852	5.832	0.931	1.168	2.854
2042-03-10	12.578	2.164	3.953	2.255	2.409	3.363	1.767	6.728	0.892	1.264	3.714
2042-03-11	10.796	3.046	3.641	2.042	5.274	3.049	1.685	11.902	0.883	1.687	5.825
2042-03-12	7.697	6.481	3.563	1.936	15.045	2.765	1.607	19.669	0.877	2.27	8.414
2042-03-13	6.11	13.629	3.686	1.852	27.94	2.507	1.679	18.737	0.847	2.595	8.357
2042-03-14	5.782	26.359	4.702	1.772	34.563	2.273	1.687	13.233	0.856	2.702	7.254
2042-03-15	6.013	28.163	5.344	1.695	34.939	2.082	1.559	9.636	1.066	2.836	5.989
2042-03-16	6.037	17.062	4.849	1.622	27.868	1.983	1.485	10.436	1.162	3.029	5.436
2042-03-17	5.539	12.119	4.399	1.551	21.334	2.138	1.481	19.664	1.76	3.625	5.032
2042-03-18	5.127	12.365	4.434	1.484	17.584	2.406	1.455	21.093	3.01	4.006	4.64
2042-03-19	5.44	14.554	4.82	1.42	13.044	2.829	1.419	15.053	3.525	3.835	4.242
2042-03-20	6.033	12.499	4.738	1.48	9.247	3.24	1.37	12.248	3.283	3.857	3.84
2042-03-21	6.971	8.882	4.381	1.61	6.715	3.317	1.302	10.315	2.938	5.169	4.346
2042-03-22	9.406	6.605	4.264	1.614	6.563	3.249	1.466	9.515	2.651	11.029	6.282
2042-03-23	10.207	5.893	4.092	1.729	6.521	3.047	3.193	7.939	2.391	19.677	13.099
2042-03-24	8.346	5.812	3.94	3.355	5.932	2.765	12.416	6.562	2.567	23.439	16.523
2042-03-25	6.311	8.829	3.792	26.907	5.578	2.508	21.388	6.008	2.726	23.192	18.043
2042-03-26	5.666	13.505	3.444	48.901	5.19	2.302	17.242	5.449	2.452	20.962	17.386
2042-03-27	5.254	14.672	3.112	37.622	4.78	2.781	12.905	5.247	2.412	16.045	12.785
2042-03-28	4.912	12.891	2.808	23.874	4.33	4.374	9.202	5.136	3.15	11.709	9.068
2042-03-29	4.49	11.888	2.531	15.034	3.921	5.365	6.454	4.747	3.825	8.561	6.546
2042-03-30	4.066	10.916	2.277	10.607	3.61	5.116	5.386	4.287	6.206	6.373	5.678
2042-03-31	3.725	8.325	2.044	7.486	16.385	5.028	9.691	3.857	12.546	5.573	5.148
2042-04-01	3.841	9.108	1.852	5.867	52.825	8.344	16.367	3.463	13.646	5.224	4.668
2042-04-02	4.506	12.948	1.757	5.366	55.611	14.649	33.532	3.216	11.806	7.001	6.831
2042-04-03	5.111	13.386	1.66	4.841	37.216	15.447	35.262	2.986	9.337	13.192	10.646
2042-04-04	5.189	11.243	1.567	4.362	21.736	14.035	47.567	2.665	8.616	16.084	10.077
2042-04-05	4.849	9.586	1.478	4.03	16.006	13.6	76.369	2.429	9.214	16.392	9.76
2042-04-06	4.41	8.556	1.393	3.739	16.853	14.835	74.738	2.699	8.287	14.221	8.26
2042-04-07	3.996	7.926	1.311	3.376	18.313	15.588	51.045	3.442	8.329	12.592	7.708
2042-04-08	4.085	6.815	1.234	3.082	17.861	15.209	27.845	3.729	11.092	11.701	7.616
2042-04-09	5.173	6.063	1.159	3.012	31.599	14.364	16.303	3.586	12.782	8.845	6.206
2042-04-10	6.123	5.874	1.088	3.071	54.843	13.612	11.514	3.412	11.246	6.418	5.567
2042-04-11	6.376	5.868	1.02	2.952	47.927	13.357	8.121	3.866	8.934	5.703	5.046
2042-04-12	6.862	5.998	0.955	2.689	26.8	19.596	6.797	7.288	8.527	5.529	4.669
2042-04-13	7.866	6.295	0.893	2.428	17.625	25.38	6.813	11.723	9.003	5.555	4.663
2042-04-14	9.11	6.649	0.834	2.226	24.491	19.197	6.022	10.178	10.299	6.255	4.765
2042-04-15	11.065	6.646	0.779	2.289	30.954	16.882	5.426	7.953	10.71	9.07	4.656
2042-04-16	11.39	6.701	0.738	2.387	40.085	15.037	4.969	10.262	9.321	13.733	4.453
2042-04-17	9.384	6.838	0.707	2.26	37.428	11.371	5.088	11.064	7.826	16.913	4.219
2042-04-18	7.902	6.763	0.704	2.568	28.777	8.644	5.455	7.786	6.95	18.332	4.079
2042-04-19	12.173	10.561	0.999	3.472	24.567	6.841	5.177	5.88	7.222	28.457	4.836
2042-04-20	17.1	13.141	5.116	4.166	17.254	6.421	4.655	5.263	6.557	48.827	22.338
2042-04-21	18.605	11.455	17.282	4.699	12.432	6.233	4.478	4.883	5.735	53.383	34.054
2042-04-22	25.456	9.849	18.419	6.648	8.956	5.826	6.021	4.692	12.856	39.493	20.816
2042-04-23	36.639	8.81	12.798	7.845	6.611	5.428	11.574	4.914	20.794	29.532	15.35
2042-04-24	36.113	8.013	8.916	10.737	10.59	5.045	12.068	5.397	17.338	24.074	12.37
2042-04-25	25.311	7.079	7.124	13.645	13.207	4.665	8.749	5.296	13.204	28.126	12.327
2042-04-26	17.573	6.249	7.567	11.001	15.771	4.295	6.447	4.765	10.181	27.473	15.298
2042-04-27	14.858	5.972	9.175	7.862	20.122	3.945	5.517	4.928	7.822	19.221	21.851
2042-04-28	14.279	5.842	13.705	6.053	17.118	3.616	4.981	5.301	6.096	16.017	22.85
2042-04-29	14.512	5.559	15.198	5.623	12.197	3.321	4.51	5.151	8.821	17.068	33.168
2042-04-30	14.174	5.172	11.495	5.276	10.868	3.036	4.076	8.382	13.245	19.032	57.855
2042-05-01	13.427	4.836	8.428	4.827	9.808	3.15	3.632	10.858	15.22	29.419	53.881
2042-05-02	12.683	4.549	6.583	4.324	7.146	3.717	3.238	7.631	28.27	41.97	37.642
2042-05-03	14.312	4.266	5.509	3.862	8.576	5.828	2.904	5.753	46.018	33.999	31.796
2042-05-04	14.079	3.948	5.433	3.437	9.381	7.602	2.583	5.14	40.787	20.159	27.864
2042-05-05	10.794	3.875	6.368	3.047	6.873	5.78	2.261	4.601	28.811	15.13	23.968
2042-05-06	8.571	3.817	7.282	2.688	5.701	5.181	2.323	4.105	23.007	11.687	21.084
2042-05-07	7.155	4.474	7.543	2.542	5.146	5.192	2.389	4.369	24.689	8.932	19.748
2042-05-08	6.231	7.865	9.986	2.614	4.61	5.229	3.083	10.238	36.663	6.704	18.595
2042-05-09	5.856	9.985	12.02	2.501	4.117	4.735	7.412	48.053	33.134	5.748	17.436
2042-05-10	5.589	12.749	27.757	2.225	3.664	4.244	11.928	53.291	21.545	5.355	16.282
2042-05-11	5.321	14.905	35.806	1.969	3.589	3.791	9.219	26.614	19.117	5.587	14.895
2042-05-12	5.022	11.862	21.18	1.704	3.52	3.366	6.436	16.175	17.555	18.528	14.005
2042-05-13	4.688	8.882	14.572	1.529	3.164	4.324	5.322	11.568	16.384	25.2	18.496
2042-05-14	4.337	7.129	13.535	1.362	2.828	6.787	4.763	8.264	19.969	15.955	25.43
2042-05-15	4.029	8.117	14.315	1.321	2.486	8.61	4.248	6.122	20.751	11.703	21.932
2042-05-16	3.758	8.242	12.982	1.259	2.171	11.085	3.775	5.366	16.562	9.177	21.951
2042-05-17	3.486	8.638	12.894	1.169	1.881	11.192	3.366	4.792	14.34	7.888	19.778
2042-05-18	3.257	9.858	12.029	1.086	1.614	9.417	3.005	4.266	12.766	6.567	14.889
2042-05-19	4.373	12.654	14.14	0.991	1.368	8.481	2.648	3.783	11.379	5.685	11.575
2042-05-20	5.712	13.501	15.738	0.901	1.793	6.523	2.308	3.34	15.491	5.696	9.066
2042-05-21	5.705	10.161	12.313	0.818	2.154	5.45	1.996	2.937	17.97	7.504	7.096
2042-05-22	5.273	7.211	9.04	1.201	1.879	4.98	1.71	2.569	17.459	7.535	5.929
2042-05-23	4.765	5.667	6.475	4.282	1.624	4.569	1.459	2.229	16.263	5.725	5.466
2042-05-24	4.302	5.134	5.409	7.322	1.387	4.245	1.231	1.959	13.212	5.119	5.002
2042-05-25	4.368	5.305	5.469	7.522	1.188	3.93	1.754	1.716	11.168	4.575	4.549
2042-05-26	4.413	5.567	8.967	10.12	1.087	3.527	3.209	1.602	11.043	4.075	4.121
2042-05-27	3.976	5.139	10.045	9.373	0.986	3.155	3.816	1.561	10.141	3.614	3.726
2042-05-28	3.825	4.601	11.269	6.544	0.893	2.877	3.697	1.39	8.537	3.248	3.358
2042-05-29	10.322	4.297	11.64	5.373	0.806	2.615	3.573	1.165	7.714	2.914	3.098
2042-05-30	20.844	4.013	8.19	5.072	0.725	2.28	3.623	1.088	6.36	2.636	2.94
2042-05-31	18.38	3.599	6.1	7.056	0.657	1.972	5.216	1.121	6.035	2.714	2.926
