"","Date","Obs","Month","CNRM_CCLM","CNRM_RCA","EC.EARTH_CCLM","EC.EARTH_HIRHAM","EC.EARTH_RACMO","EC.EARTH_RCA","HADGEM_RCA","IPSL_RCA","MPI_CCLM","MPI_RCA"
"7361",1977-02-25,0,"02",0,0,0,0,0,0,0,0,0,0
"7362",1977-02-26,0,"02",0,0,0,0,0,0,0,0,0,0
"7363",1977-02-27,0,"02",0,0,0,0,0,0,0,0,0,0
"7364",1977-02-28,0,"02",0,0,0,0,0,0,0,0,0,0
"7365",1977-03-01,0,"03",0,0,0,0,0,0,0,0,0,0
"7366",1977-03-02,0,"03",0,0,0,0,0,0,0,0,0,0
"7367",1977-03-03,23.3,"03",28.7988,32.1773,23.2068,24.9776,23.4631,24.0922,30.7793,24.8611,22.2515,23.1369
"7368",1977-03-04,4.1,"03",5.0676,5.6621,4.0836,4.3952,4.1287,4.2394,5.4161,4.3747,3.9155,4.0713
"7369",1977-03-05,4.1,"03",5.0676,5.6621,4.0836,4.3952,4.1287,4.2394,5.4161,4.3747,3.9155,4.0713
"7370",1977-03-06,3.7,"03",4.5732,5.1097,3.6852,3.9664,3.7259,3.8258,4.8877,3.9479,3.5335,3.6741
"7371",1977-03-07,0,"03",0,0,0,0,0,0,0,0,0,0
"7372",1977-03-08,0,"03",0,0,0,0,0,0,0,0,0,0
"7373",1977-03-09,0,"03",0,0,0,0,0,0,0,0,0,0
"7374",1977-03-10,0.3,"03",0.3708,0.4143,0.2988,0.3216,0.3021,0.3102,0.3963,0.3201,0.2865,0.2979
"7375",1977-03-11,0.4,"03",0.4944,0.5524,0.3984,0.4288,0.4028,0.4136,0.5284,0.4268,0.382,0.3972
"7376",1977-03-12,19.5,"03",24.102,26.9295,19.422,20.904,19.6365,20.163,25.7595,20.8065,18.6225,19.3635
"7377",1977-03-13,0.8,"03",0.9888,1.1048,0.7968,0.8576,0.8056,0.8272,1.0568,0.8536,0.764,0.7944
"7378",1977-03-14,0.1,"03",0.1236,0.1381,0.0996,0.1072,0.1007,0.1034,0.1321,0.1067,0.0955,0.0993
"7379",1977-03-15,2.9,"03",3.5844,4.0049,2.8884,3.1088,2.9203,2.9986,3.8309,3.0943,2.7695,2.8797
"7380",1977-03-16,4.6,"03",5.6856,6.3526,4.5816,4.9312,4.6322,4.7564,6.0766,4.9082,4.393,4.5678
"7381",1977-03-17,25.2,"03",31.1472,34.8012,25.0992,27.0144,25.3764,26.0568,33.2892,26.8884,24.066,25.0236
"7382",1977-03-18,4.5,"03",5.562,6.2145,4.482,4.824,4.5315,4.653,5.9445,4.8015,4.2975,4.4685
"7383",1977-03-19,23.5,"03",29.046,32.4535,23.406,25.192,23.6645,24.299,31.0435,25.0745,22.4425,23.3355
"7384",1977-03-20,8.6,"03",10.6296,11.8766,8.5656,9.2192,8.6602,8.8924,11.3606,9.1762,8.213,8.5398
"7385",1977-03-21,5.9,"03",7.2924,8.1479,5.8764,6.3248,5.9413,6.1006,7.7939,6.2953,5.6345,5.8587
"7386",1977-03-22,0.4,"03",0.4944,0.5524,0.3984,0.4288,0.4028,0.4136,0.5284,0.4268,0.382,0.3972
"7387",1977-03-23,0,"03",0,0,0,0,0,0,0,0,0,0
"7388",1977-03-24,0,"03",0,0,0,0,0,0,0,0,0,0
"7389",1977-03-25,0.1,"03",0.1236,0.1381,0.0996,0.1072,0.1007,0.1034,0.1321,0.1067,0.0955,0.0993
"7390",1977-03-26,0,"03",0,0,0,0,0,0,0,0,0,0
"7391",1977-03-27,0,"03",0,0,0,0,0,0,0,0,0,0
"7392",1977-03-28,0.3,"03",0.3708,0.4143,0.2988,0.3216,0.3021,0.3102,0.3963,0.3201,0.2865,0.2979
"7393",1977-03-29,0,"03",0,0,0,0,0,0,0,0,0,0
"7394",1977-03-30,0,"03",0,0,0,0,0,0,0,0,0,0
"7395",1977-03-31,0,"03",0,0,0,0,0,0,0,0,0,0
"7396",1977-04-01,8.3,"04",8.4494,8.8893,7.5696,7.719,9.4703,8.7233,8.5158,10.1343,11.5204,9.3624
"7397",1977-04-02,41.8,"04",42.5524,44.7678,38.1216,38.874,47.6938,43.9318,42.8868,51.0378,58.0184,47.1504
"7398",1977-04-03,5.8,"04",5.9044,6.2118,5.2896,5.394,6.6178,6.0958,5.9508,7.0818,8.0504,6.5424
"7399",1977-04-04,0,"04",0,0,0,0,0,0,0,0,0,0
"7400",1977-04-05,1,"04",1.018,1.071,0.912,0.93,1.141,1.051,1.026,1.221,1.388,1.128
"7401",1977-04-06,0.2,"04",0.2036,0.2142,0.1824,0.186,0.2282,0.2102,0.2052,0.2442,0.2776,0.2256
"7402",1977-04-07,0,"04",0,0,0,0,0,0,0,0,0,0
"7403",1977-04-08,0,"04",0,0,0,0,0,0,0,0,0,0
"7404",1977-04-09,0,"04",0,0,0,0,0,0,0,0,0,0
"7405",1977-04-10,0,"04",0,0,0,0,0,0,0,0,0,0
"7406",1977-04-11,0,"04",0,0,0,0,0,0,0,0,0,0
"7407",1977-04-12,0,"04",0,0,0,0,0,0,0,0,0,0
"7408",1977-04-13,17.3,"04",17.6114,18.5283,15.7776,16.089,19.7393,18.1823,17.7498,21.1233,24.0124,19.5144
"7409",1977-04-14,0,"04",0,0,0,0,0,0,0,0,0,0
"7410",1977-04-15,0,"04",0,0,0,0,0,0,0,0,0,0
"7411",1977-04-16,5.2,"04",5.2936,5.5692,4.7424,4.836,5.9332,5.4652,5.3352,6.3492,7.2176,5.8656
"7412",1977-04-17,10.1,"04",10.2818,10.8171,9.2112,9.393,11.5241,10.6151,10.3626,12.3321,14.0188,11.3928
"7413",1977-04-18,0,"04",0,0,0,0,0,0,0,0,0,0
"7414",1977-04-19,0,"04",0,0,0,0,0,0,0,0,0,0
"7415",1977-04-20,0.3,"04",0.3054,0.3213,0.2736,0.279,0.3423,0.3153,0.3078,0.3663,0.4164,0.3384
"7416",1977-04-21,0.6,"04",0.6108,0.6426,0.5472,0.558,0.6846,0.6306,0.6156,0.7326,0.8328,0.6768
"7417",1977-04-22,2,"04",2.036,2.142,1.824,1.86,2.282,2.102,2.052,2.442,2.776,2.256
"7418",1977-04-23,0,"04",0,0,0,0,0,0,0,0,0,0
"7419",1977-04-24,6.3,"04",6.4134,6.7473,5.7456,5.859,7.1883,6.6213,6.4638,7.6923,8.7444,7.1064
"7420",1977-04-25,0,"04",0,0,0,0,0,0,0,0,0,0
"7421",1977-04-26,4.4,"04",4.4792,4.7124,4.0128,4.092,5.0204,4.6244,4.5144,5.3724,6.1072,4.9632
"7422",1977-04-27,10.9,"04",11.0962,11.6739,9.9408,10.137,12.4369,11.4559,11.1834,13.3089,15.1292,12.2952
"7423",1977-04-28,0.3,"04",0.3054,0.3213,0.2736,0.279,0.3423,0.3153,0.3078,0.3663,0.4164,0.3384
"7424",1977-04-29,0.2,"04",0.2036,0.2142,0.1824,0.186,0.2282,0.2102,0.2052,0.2442,0.2776,0.2256
"7425",1977-04-30,17,"04",17.306,18.207,15.504,15.81,19.397,17.867,17.442,20.757,23.596,19.176
"7426",1977-05-01,0.8,"05",0.6152,0.8496,0.8288,0.996,0.8744,0.9736,0.912,1.052,0.9944,1.2008
"7427",1977-05-02,3.8,"05",2.9222,4.0356,3.9368,4.731,4.1534,4.6246,4.332,4.997,4.7234,5.7038
"7428",1977-05-03,0.9,"05",0.6921,0.9558,0.9324,1.1205,0.9837,1.0953,1.026,1.1835,1.1187,1.3509
"7429",1977-05-04,0,"05",0,0,0,0,0,0,0,0,0,0
"7430",1977-05-05,1.1,"05",0.8459,1.1682,1.1396,1.3695,1.2023,1.3387,1.254,1.4465,1.3673,1.6511
"7431",1977-05-06,0.3,"05",0.2307,0.3186,0.3108,0.3735,0.3279,0.3651,0.342,0.3945,0.3729,0.4503
"7432",1977-05-07,1.7,"05",1.3073,1.8054,1.7612,2.1165,1.8581,2.0689,1.938,2.2355,2.1131,2.5517
"7433",1977-05-08,2.2,"05",1.6918,2.3364,2.2792,2.739,2.4046,2.6774,2.508,2.893,2.7346,3.3022
"7434",1977-05-09,0.3,"05",0.2307,0.3186,0.3108,0.3735,0.3279,0.3651,0.342,0.3945,0.3729,0.4503
"7435",1977-05-10,0.5,"05",0.3845,0.531,0.518,0.6225,0.5465,0.6085,0.57,0.6575,0.6215,0.7505
"7436",1977-05-11,5.3,"05",4.0757,5.6286,5.4908,6.5985,5.7929,6.4501,6.042,6.9695,6.5879,7.9553
"7437",1977-05-12,16.8,"05",12.9192,17.8416,17.4048,20.916,18.3624,20.4456,19.152,22.092,20.8824,25.2168
"7438",1977-05-13,3.9,"05",2.9991,4.1418,4.0404,4.8555,4.2627,4.7463,4.446,5.1285,4.8477,5.8539
"7439",1977-05-14,0.1,"05",0.0769,0.1062,0.1036,0.1245,0.1093,0.1217,0.114,0.1315,0.1243,0.1501
"7440",1977-05-15,0,"05",0,0,0,0,0,0,0,0,0,0
"7441",1977-05-16,0,"05",0,0,0,0,0,0,0,0,0,0
"7442",1977-05-17,0,"05",0,0,0,0,0,0,0,0,0,0
"7443",1977-05-18,0,"05",0,0,0,0,0,0,0,0,0,0
"7444",1977-05-19,0,"05",0,0,0,0,0,0,0,0,0,0
"7445",1977-05-20,0,"05",0,0,0,0,0,0,0,0,0,0
"7446",1977-05-21,0.1,"05",0.0769,0.1062,0.1036,0.1245,0.1093,0.1217,0.114,0.1315,0.1243,0.1501
"7447",1977-05-22,0.1,"05",0.0769,0.1062,0.1036,0.1245,0.1093,0.1217,0.114,0.1315,0.1243,0.1501
"7448",1977-05-23,0,"05",0,0,0,0,0,0,0,0,0,0
"7449",1977-05-24,0,"05",0,0,0,0,0,0,0,0,0,0
"7450",1977-05-25,0,"05",0,0,0,0,0,0,0,0,0,0
"7451",1977-05-26,0,"05",0,0,0,0,0,0,0,0,0,0
"7452",1977-05-27,0.1,"05",0.0769,0.1062,0.1036,0.1245,0.1093,0.1217,0.114,0.1315,0.1243,0.1501
"7453",1977-05-28,0,"05",0,0,0,0,0,0,0,0,0,0
"7454",1977-05-29,0,"05",0,0,0,0,0,0,0,0,0,0
"7455",1977-05-30,0.1,"05",0.0769,0.1062,0.1036,0.1245,0.1093,0.1217,0.114,0.1315,0.1243,0.1501
"7456",1977-05-31,0,"05",0,0,0,0,0,0,0,0,0,0
"7457",1977-06-01,0,"06",0,0,0,0,0,0,0,0,0,0
"7458",1977-06-02,0,"06",0,0,0,0,0,0,0,0,0,0
"7459",1977-06-03,0,"06",0,0,0,0,0,0,0,0,0,0
"7460",1977-06-04,0,"06",0,0,0,0,0,0,0,0,0,0
"7461",1977-06-05,3.6,"06",4.4712,4.716,2.772,3.5496,3.3768,3.0744,3.8412,4.9932,4.7052,4.3848
"7462",1977-06-06,8.6,"06",10.6812,11.266,6.622,8.4796,8.0668,7.3444,9.1762,11.9282,11.2402,10.4748
"7463",1977-06-07,4.9,"06",6.0858,6.419,3.773,4.8314,4.5962,4.1846,5.2283,6.7963,6.4043,5.9682
"7464",1977-06-08,15,"06",18.63,19.65,11.55,14.79,14.07,12.81,16.005,20.805,19.605,18.27
"7465",1977-06-09,8.9,"06",11.0538,11.659,6.853,8.7754,8.3482,7.6006,9.4963,12.3443,11.6323,10.8402
"7466",1977-06-10,14.2,"06",17.6364,18.602,10.934,14.0012,13.3196,12.1268,15.1514,19.6954,18.5594,17.2956
"7467",1977-06-11,9.5,"06",11.799,12.445,7.315,9.367,8.911,8.113,10.1365,13.1765,12.4165,11.571
"7468",1977-06-12,2.2,"06",2.7324,2.882,1.694,2.1692,2.0636,1.8788,2.3474,3.0514,2.8754,2.6796
"7469",1977-06-13,0,"06",0,0,0,0,0,0,0,0,0,0
"7470",1977-06-14,2.6,"06",3.2292,3.406,2.002,2.5636,2.4388,2.2204,2.7742,3.6062,3.3982,3.1668
"7471",1977-06-15,0.4,"06",0.4968,0.524,0.308,0.3944,0.3752,0.3416,0.4268,0.5548,0.5228,0.4872
"7472",1977-06-16,0,"06",0,0,0,0,0,0,0,0,0,0
"7473",1977-06-17,0,"06",0,0,0,0,0,0,0,0,0,0
"7474",1977-06-18,0,"06",0,0,0,0,0,0,0,0,0,0
"7475",1977-06-19,0.3,"06",0.3726,0.393,0.231,0.2958,0.2814,0.2562,0.3201,0.4161,0.3921,0.3654
"7476",1977-06-20,0,"06",0,0,0,0,0,0,0,0,0,0
"7477",1977-06-21,0,"06",0,0,0,0,0,0,0,0,0,0
"7478",1977-06-22,0,"06",0,0,0,0,0,0,0,0,0,0
"7479",1977-06-23,0,"06",0,0,0,0,0,0,0,0,0,0
"7480",1977-06-24,0,"06",0,0,0,0,0,0,0,0,0,0
"7481",1977-06-25,0.1,"06",0.1242,0.131,0.077,0.0986,0.0938,0.0854,0.1067,0.1387,0.1307,0.1218
"7482",1977-06-26,0,"06",0,0,0,0,0,0,0,0,0,0
"7483",1977-06-27,0,"06",0,0,0,0,0,0,0,0,0,0
"7484",1977-06-28,0,"06",0,0,0,0,0,0,0,0,0,0
"7485",1977-06-29,0.3,"06",0.3726,0.393,0.231,0.2958,0.2814,0.2562,0.3201,0.4161,0.3921,0.3654
"7486",1977-06-30,0,"06",0,0,0,0,0,0,0,0,0,0
"7487",1977-07-01,8.2,"07",5.0102,8.4706,6.0106,6.6174,9.9384,6.8798,8.3558,8.4214,7.4784,7.1586
"7488",1977-07-02,0,"07",0,0,0,0,0,0,0,0,0,0
"7489",1977-07-03,0,"07",0,0,0,0,0,0,0,0,0,0
"7490",1977-07-04,0,"07",0,0,0,0,0,0,0,0,0,0
"7491",1977-07-05,0,"07",0,0,0,0,0,0,0,0,0,0
"7492",1977-07-06,0,"07",0,0,0,0,0,0,0,0,0,0
"7493",1977-07-07,0,"07",0,0,0,0,0,0,0,0,0,0
"7494",1977-07-08,0,"07",0,0,0,0,0,0,0,0,0,0
"7495",1977-07-09,0,"07",0,0,0,0,0,0,0,0,0,0
"7496",1977-07-10,0,"07",0,0,0,0,0,0,0,0,0,0
"7497",1977-07-11,0,"07",0,0,0,0,0,0,0,0,0,0
"7498",1977-07-12,0,"07",0,0,0,0,0,0,0,0,0,0
"7499",1977-07-13,0,"07",0,0,0,0,0,0,0,0,0,0
"7500",1977-07-14,6.5,"07",3.9715,6.7145,4.7645,5.2455,7.878,5.4535,6.6235,6.6755,5.928,5.6745
"7501",1977-07-15,1.6,"07",0.9776,1.6528,1.1728,1.2912,1.9392,1.3424,1.6304,1.6432,1.4592,1.3968
"7502",1977-07-16,0,"07",0,0,0,0,0,0,0,0,0,0
"7503",1977-07-17,0,"07",0,0,0,0,0,0,0,0,0,0
"7504",1977-07-18,0,"07",0,0,0,0,0,0,0,0,0,0
"7505",1977-07-19,0.2,"07",0.1222,0.2066,0.1466,0.1614,0.2424,0.1678,0.2038,0.2054,0.1824,0.1746
"7506",1977-07-20,0.9,"07",0.5499,0.9297,0.6597,0.7263,1.0908,0.7551,0.9171,0.9243,0.8208,0.7857
"7507",1977-07-21,9.6,"07",5.8656,9.9168,7.0368,7.7472,11.6352,8.0544,9.7824,9.8592,8.7552,8.3808
"7508",1977-07-22,0,"07",0,0,0,0,0,0,0,0,0,0
"7509",1977-07-23,0,"07",0,0,0,0,0,0,0,0,0,0
"7510",1977-07-24,20.2,"07",12.3422,20.8666,14.8066,16.3014,24.4824,16.9478,20.5838,20.7454,18.4224,17.6346
"7511",1977-07-25,7,"07",4.277,7.231,5.131,5.649,8.484,5.873,7.133,7.189,6.384,6.111
"7512",1977-07-26,0,"07",0,0,0,0,0,0,0,0,0,0
"7513",1977-07-27,5.1,"07",3.1161,5.2683,3.7383,4.1157,6.1812,4.2789,5.1969,5.2377,4.6512,4.4523
"7514",1977-07-28,2.2,"07",1.3442,2.2726,1.6126,1.7754,2.6664,1.8458,2.2418,2.2594,2.0064,1.9206
"7515",1977-07-29,0.2,"07",0.1222,0.2066,0.1466,0.1614,0.2424,0.1678,0.2038,0.2054,0.1824,0.1746
"7516",1977-07-30,0.1,"07",0.0611,0.1033,0.0733,0.0807,0.1212,0.0839,0.1019,0.1027,0.0912,0.0873
"7517",1977-07-31,0,"07",0,0,0,0,0,0,0,0,0,0
"7518",1977-08-01,0,"08",0,0,0,0,0,0,0,0,0,0
"7519",1977-08-02,0,"08",0,0,0,0,0,0,0,0,0,0
"7520",1977-08-03,0.1,"08",0.0677,0.1041,0.0613,0.0665,0.108,0.1047,0.0782,0.1074,0.0968,0.0941
"7521",1977-08-04,0.2,"08",0.1354,0.2082,0.1226,0.133,0.216,0.2094,0.1564,0.2148,0.1936,0.1882
"7522",1977-08-05,0,"08",0,0,0,0,0,0,0,0,0,0
"7523",1977-08-06,11.2,"08",7.5824,11.6592,6.8656,7.448,12.096,11.7264,8.7584,12.0288,10.8416,10.5392
"7524",1977-08-07,0,"08",0,0,0,0,0,0,0,0,0,0
"7525",1977-08-08,0,"08",0,0,0,0,0,0,0,0,0,0
"7526",1977-08-09,2.8,"08",1.8956,2.9148,1.7164,1.862,3.024,2.9316,2.1896,3.0072,2.7104,2.6348
"7527",1977-08-10,0.5,"08",0.3385,0.5205,0.3065,0.3325,0.54,0.5235,0.391,0.537,0.484,0.4705
"7528",1977-08-11,5.5,"08",3.7235,5.7255,3.3715,3.6575,5.94,5.7585,4.301,5.907,5.324,5.1755
"7529",1977-08-12,0,"08",0,0,0,0,0,0,0,0,0,0
"7530",1977-08-13,0,"08",0,0,0,0,0,0,0,0,0,0
"7531",1977-08-14,0.1,"08",0.0677,0.1041,0.0613,0.0665,0.108,0.1047,0.0782,0.1074,0.0968,0.0941
"7532",1977-08-15,0,"08",0,0,0,0,0,0,0,0,0,0
"7533",1977-08-16,0.7,"08",0.4739,0.7287,0.4291,0.4655,0.756,0.7329,0.5474,0.7518,0.6776,0.6587
"7534",1977-08-17,0.1,"08",0.0677,0.1041,0.0613,0.0665,0.108,0.1047,0.0782,0.1074,0.0968,0.0941
"7535",1977-08-18,0,"08",0,0,0,0,0,0,0,0,0,0
"7536",1977-08-19,0,"08",0,0,0,0,0,0,0,0,0,0
"7537",1977-08-20,0,"08",0,0,0,0,0,0,0,0,0,0
"7538",1977-08-21,0,"08",0,0,0,0,0,0,0,0,0,0
"7539",1977-08-22,3.5,"08",2.3695,3.6435,2.1455,2.3275,3.78,3.6645,2.737,3.759,3.388,3.2935
"7540",1977-08-23,0.1,"08",0.0677,0.1041,0.0613,0.0665,0.108,0.1047,0.0782,0.1074,0.0968,0.0941
"7541",1977-08-24,0,"08",0,0,0,0,0,0,0,0,0,0
"7542",1977-08-25,0,"08",0,0,0,0,0,0,0,0,0,0
"7543",1977-08-26,72.3,"08",48.9471,75.2643,44.3199,48.0795,78.084,75.6981,56.5386,77.6502,69.9864,68.0343
"7544",1977-08-27,12,"08",8.124,12.492,7.356,7.98,12.96,12.564,9.384,12.888,11.616,11.292
"7545",1977-08-28,3.9,"08",2.6403,4.0599,2.3907,2.5935,4.212,4.0833,3.0498,4.1886,3.7752,3.6699
"7546",1977-08-29,0.2,"08",0.1354,0.2082,0.1226,0.133,0.216,0.2094,0.1564,0.2148,0.1936,0.1882
"7547",1977-08-30,1,"08",0.677,1.041,0.613,0.665,1.08,1.047,0.782,1.074,0.968,0.941
"7548",1977-08-31,5.3,"08",3.5881,5.5173,3.2489,3.5245,5.724,5.5491,4.1446,5.6922,5.1304,4.9873
"7549",1977-09-01,0.3,"09",0.198,0.2607,0.1998,0.243,0.2616,0.2115,0.2034,0.3042,0.1938,0.2652
"7550",1977-09-02,12.2,"09",8.052,10.6018,8.1252,9.882,10.6384,8.601,8.2716,12.3708,7.8812,10.7848
"7551",1977-09-03,10.1,"09",6.666,8.7769,6.7266,8.181,8.8072,7.1205,6.8478,10.2414,6.5246,8.9284
"7552",1977-09-04,0.6,"09",0.396,0.5214,0.3996,0.486,0.5232,0.423,0.4068,0.6084,0.3876,0.5304
"7553",1977-09-05,19.7,"09",13.002,17.1193,13.1202,15.957,17.1784,13.8885,13.3566,19.9758,12.7262,17.4148
"7554",1977-09-06,16.2,"09",10.692,14.0778,10.7892,13.122,14.1264,11.421,10.9836,16.4268,10.4652,14.3208
"7555",1977-09-07,12.2,"09",8.052,10.6018,8.1252,9.882,10.6384,8.601,8.2716,12.3708,7.8812,10.7848
"7556",1977-09-08,0.3,"09",0.198,0.2607,0.1998,0.243,0.2616,0.2115,0.2034,0.3042,0.1938,0.2652
"7557",1977-09-09,5.2,"09",3.432,4.5188,3.4632,4.212,4.5344,3.666,3.5256,5.2728,3.3592,4.5968
"7558",1977-09-10,0.4,"09",0.264,0.3476,0.2664,0.324,0.3488,0.282,0.2712,0.4056,0.2584,0.3536
"7559",1977-09-11,12.2,"09",8.052,10.6018,8.1252,9.882,10.6384,8.601,8.2716,12.3708,7.8812,10.7848
"7560",1977-09-12,29.5,"09",19.47,25.6355,19.647,23.895,25.724,20.7975,20.001,29.913,19.057,26.078
"7561",1977-09-13,0.1,"09",0.066,0.0869,0.0666,0.081,0.0872,0.0705,0.0678,0.1014,0.0646,0.0884
"7562",1977-09-14,0.8,"09",0.528,0.6952,0.5328,0.648,0.6976,0.564,0.5424,0.8112,0.5168,0.7072
"7563",1977-09-15,0.1,"09",0.066,0.0869,0.0666,0.081,0.0872,0.0705,0.0678,0.1014,0.0646,0.0884
"7564",1977-09-16,0.1,"09",0.066,0.0869,0.0666,0.081,0.0872,0.0705,0.0678,0.1014,0.0646,0.0884
"7565",1977-09-17,0,"09",0,0,0,0,0,0,0,0,0,0
"7566",1977-09-18,0,"09",0,0,0,0,0,0,0,0,0,0
"7567",1977-09-19,0,"09",0,0,0,0,0,0,0,0,0,0
"7568",1977-09-20,0,"09",0,0,0,0,0,0,0,0,0,0
"7569",1977-09-21,0,"09",0,0,0,0,0,0,0,0,0,0
"7570",1977-09-22,0.1,"09",0.066,0.0869,0.0666,0.081,0.0872,0.0705,0.0678,0.1014,0.0646,0.0884
"7571",1977-09-23,0.1,"09",0.066,0.0869,0.0666,0.081,0.0872,0.0705,0.0678,0.1014,0.0646,0.0884
"7572",1977-09-24,0,"09",0,0,0,0,0,0,0,0,0,0
"7573",1977-09-25,0.1,"09",0.066,0.0869,0.0666,0.081,0.0872,0.0705,0.0678,0.1014,0.0646,0.0884
"7574",1977-09-26,0.1,"09",0.066,0.0869,0.0666,0.081,0.0872,0.0705,0.0678,0.1014,0.0646,0.0884
"7575",1977-09-27,0,"09",0,0,0,0,0,0,0,0,0,0
"7576",1977-09-28,4.3,"09",2.838,3.7367,2.8638,3.483,3.7496,3.0315,2.9154,4.3602,2.7778,3.8012
"7577",1977-09-29,37.3,"09",24.618,32.4137,24.8418,30.213,32.5256,26.2965,25.2894,37.8222,24.0958,32.9732
"7578",1977-09-30,21.6,"09",14.256,18.7704,14.3856,17.496,18.8352,15.228,14.6448,21.9024,13.9536,19.0944
"7579",1977-10-01,15.8,"10",12.3872,13.8566,12.403,11.0916,15.089,14.773,12.087,16.3688,9.9382,11.5972
"7580",1977-10-02,1.1,"10",0.8624,0.9647,0.8635,0.7722,1.0505,1.0285,0.8415,1.1396,0.6919,0.8074
"7581",1977-10-03,0.1,"10",0.0784,0.0877,0.0785,0.0702,0.0955,0.0935,0.0765,0.1036,0.0629,0.0734
"7582",1977-10-04,4.4,"10",3.4496,3.8588,3.454,3.0888,4.202,4.114,3.366,4.5584,2.7676,3.2296
"7583",1977-10-05,13.4,"10",10.5056,11.7518,10.519,9.4068,12.797,12.529,10.251,13.8824,8.4286,9.8356
"7584",1977-10-06,2.2,"10",1.7248,1.9294,1.727,1.5444,2.101,2.057,1.683,2.2792,1.3838,1.6148
"7585",1977-10-07,0.1,"10",0.0784,0.0877,0.0785,0.0702,0.0955,0.0935,0.0765,0.1036,0.0629,0.0734
"7586",1977-10-08,16.6,"10",13.0144,14.5582,13.031,11.6532,15.853,15.521,12.699,17.1976,10.4414,12.1844
"7587",1977-10-09,10.1,"10",7.9184,8.8577,7.9285,7.0902,9.6455,9.4435,7.7265,10.4636,6.3529,7.4134
"7588",1977-10-10,14.2,"10",11.1328,12.4534,11.147,9.9684,13.561,13.277,10.863,14.7112,8.9318,10.4228
"7589",1977-10-11,6,"10",4.704,5.262,4.71,4.212,5.73,5.61,4.59,6.216,3.774,4.404
"7590",1977-10-12,0.1,"10",0.0784,0.0877,0.0785,0.0702,0.0955,0.0935,0.0765,0.1036,0.0629,0.0734
"7591",1977-10-13,11.1,"10",8.7024,9.7347,8.7135,7.7922,10.6005,10.3785,8.4915,11.4996,6.9819,8.1474
"7592",1977-10-14,0.2,"10",0.1568,0.1754,0.157,0.1404,0.191,0.187,0.153,0.2072,0.1258,0.1468
"7593",1977-10-15,0.1,"10",0.0784,0.0877,0.0785,0.0702,0.0955,0.0935,0.0765,0.1036,0.0629,0.0734
"7594",1977-10-16,1.2,"10",0.9408,1.0524,0.942,0.8424,1.146,1.122,0.918,1.2432,0.7548,0.8808
"7595",1977-10-17,0.1,"10",0.0784,0.0877,0.0785,0.0702,0.0955,0.0935,0.0765,0.1036,0.0629,0.0734
"7596",1977-10-18,0,"10",0,0,0,0,0,0,0,0,0,0
"7597",1977-10-19,0.3,"10",0.2352,0.2631,0.2355,0.2106,0.2865,0.2805,0.2295,0.3108,0.1887,0.2202
"7598",1977-10-20,0.7,"10",0.5488,0.6139,0.5495,0.4914,0.6685,0.6545,0.5355,0.7252,0.4403,0.5138
"7599",1977-10-21,11.8,"10",9.2512,10.3486,9.263,8.2836,11.269,11.033,9.027,12.2248,7.4222,8.6612
"7600",1977-10-22,8.2,"10",6.4288,7.1914,6.437,5.7564,7.831,7.667,6.273,8.4952,5.1578,6.0188
"7601",1977-10-23,17.5,"10",13.72,15.3475,13.7375,12.285,16.7125,16.3625,13.3875,18.13,11.0075,12.845
"7602",1977-10-24,1.9,"10",1.4896,1.6663,1.4915,1.3338,1.8145,1.7765,1.4535,1.9684,1.1951,1.3946
"7603",1977-10-25,4.9,"10",3.8416,4.2973,3.8465,3.4398,4.6795,4.5815,3.7485,5.0764,3.0821,3.5966
"7604",1977-10-26,0.1,"10",0.0784,0.0877,0.0785,0.0702,0.0955,0.0935,0.0765,0.1036,0.0629,0.0734
"7605",1977-10-27,0.2,"10",0.1568,0.1754,0.157,0.1404,0.191,0.187,0.153,0.2072,0.1258,0.1468
"7606",1977-10-28,2.1,"10",1.6464,1.8417,1.6485,1.4742,2.0055,1.9635,1.6065,2.1756,1.3209,1.5414
"7607",1977-10-29,2,"10",1.568,1.754,1.57,1.404,1.91,1.87,1.53,2.072,1.258,1.468
"7608",1977-10-30,0.1,"10",0.0784,0.0877,0.0785,0.0702,0.0955,0.0935,0.0765,0.1036,0.0629,0.0734
"7609",1977-10-31,18.5,"10",14.504,16.2245,14.5225,12.987,17.6675,17.2975,14.1525,19.166,11.6365,13.579
"7610",1977-11-01,46.3,"11",35.651,43.6609,34.4935,34.0768,54.2636,39.9106,28.8449,55.9767,38.7531,39.0772
"7611",1977-11-02,9.7,"11",7.469,9.1471,7.2265,7.1392,11.3684,8.3614,6.0431,11.7273,8.1189,8.1868
"7612",1977-11-03,29.3,"11",22.561,27.6299,21.8285,21.5648,34.3396,25.2566,18.2539,35.4237,24.5241,24.7292
"7613",1977-11-04,17.7,"11",13.629,16.6911,13.1865,13.0272,20.7444,15.2574,11.0271,21.3993,14.8149,14.9388
"7614",1977-11-05,7.3,"11",5.621,6.8839,5.4385,5.3728,8.5556,6.2926,4.5479,8.8257,6.1101,6.1612
"7615",1977-11-06,26.7,"11",20.559,25.1781,19.8915,19.6512,31.2924,23.0154,16.6341,32.2803,22.3479,22.5348
"7616",1977-11-07,10.1,"11",7.777,9.5243,7.5245,7.4336,11.8372,8.7062,6.2923,12.2109,8.4537,8.5244
