"","Date","Obs","Month","CNRM_CCLM","CNRM_RCA","EC.EARTH_CCLM","EC.EARTH_HIRHAM","EC.EARTH_RACMO","EC.EARTH_RCA","HADGEM_RCA","IPSL_RCA","MPI_CCLM","MPI_RCA"
"5812",1972-11-29,19.5,"11",11.5245,17.862,15.7755,14.9565,21.6645,18.915,14.4885,23.8485,14.1765,17.277
"5813",1972-11-30,6.9,"11",4.0779,6.3204,5.5821,5.2923,7.6659,6.693,5.1267,8.4387,5.0163,6.1134
"5814",1972-12-01,12.8,"12",14.2336,18.944,14.5152,13.6064,13.5168,16.4096,12.8,13.2352,14.656,13.184
"5815",1972-12-02,37.9,"12",42.1448,56.092,42.9786,40.2877,40.0224,48.5878,37.9,39.1886,43.3955,39.037
"5816",1972-12-03,17.2,"12",19.1264,25.456,19.5048,18.2836,18.1632,22.0504,17.2,17.7848,19.694,17.716
"5817",1972-12-04,3.6,"12",4.0032,5.328,4.0824,3.8268,3.8016,4.6152,3.6,3.7224,4.122,3.708
"5818",1972-12-05,24.4,"12",27.1328,36.112,27.6696,25.9372,25.7664,31.2808,24.4,25.2296,27.938,25.132
"5819",1972-12-06,23,"12",25.576,34.04,26.082,24.449,24.288,29.486,23,23.782,26.335,23.69
"5820",1972-12-07,22.4,"12",24.9088,33.152,25.4016,23.8112,23.6544,28.7168,22.4,23.1616,25.648,23.072
"5821",1972-12-08,4.5,"12",5.004,6.66,5.103,4.7835,4.752,5.769,4.5,4.653,5.1525,4.635
"5822",1972-12-09,0.6,"12",0.6672,0.888,0.6804,0.6378,0.6336,0.7692,0.6,0.6204,0.687,0.618
"5823",1972-12-10,11.1,"12",12.3432,16.428,12.5874,11.7993,11.7216,14.2302,11.1,11.4774,12.7095,11.433
"5824",1972-12-11,11.1,"12",12.3432,16.428,12.5874,11.7993,11.7216,14.2302,11.1,11.4774,12.7095,11.433
"5825",1972-12-12,24.8,"12",27.5776,36.704,28.1232,26.3624,26.1888,31.7936,24.8,25.6432,28.396,25.544
"5826",1972-12-13,18.1,"12",20.1272,26.788,20.5254,19.2403,19.1136,23.2042,18.1,18.7154,20.7245,18.643
"5827",1972-12-14,11.8,"12",13.1216,17.464,13.3812,12.5434,12.4608,15.1276,11.8,12.2012,13.511,12.154
"5828",1972-12-15,0.4,"12",0.4448,0.592,0.4536,0.4252,0.4224,0.5128,0.4,0.4136,0.458,0.412
"5829",1972-12-16,0.9,"12",1.0008,1.332,1.0206,0.9567,0.9504,1.1538,0.9,0.9306,1.0305,0.927
"5830",1972-12-17,2,"12",2.224,2.96,2.268,2.126,2.112,2.564,2,2.068,2.29,2.06
"5831",1972-12-18,0,"12",0,0,0,0,0,0,0,0,0,0
"5832",1972-12-19,0,"12",0,0,0,0,0,0,0,0,0,0
"5833",1972-12-20,0,"12",0,0,0,0,0,0,0,0,0,0
"5834",1972-12-21,0.2,"12",0.2224,0.296,0.2268,0.2126,0.2112,0.2564,0.2,0.2068,0.229,0.206
"5835",1972-12-22,0.2,"12",0.2224,0.296,0.2268,0.2126,0.2112,0.2564,0.2,0.2068,0.229,0.206
"5836",1972-12-23,0.6,"12",0.6672,0.888,0.6804,0.6378,0.6336,0.7692,0.6,0.6204,0.687,0.618
"5837",1972-12-24,1.4,"12",1.5568,2.072,1.5876,1.4882,1.4784,1.7948,1.4,1.4476,1.603,1.442
"5838",1972-12-25,0.1,"12",0.1112,0.148,0.1134,0.1063,0.1056,0.1282,0.1,0.1034,0.1145,0.103
"5839",1972-12-26,0.4,"12",0.4448,0.592,0.4536,0.4252,0.4224,0.5128,0.4,0.4136,0.458,0.412
"5840",1972-12-27,0.3,"12",0.3336,0.444,0.3402,0.3189,0.3168,0.3846,0.3,0.3102,0.3435,0.309
"5841",1972-12-28,1.2,"12",1.3344,1.776,1.3608,1.2756,1.2672,1.5384,1.2,1.2408,1.374,1.236
"5842",1972-12-29,0.4,"12",0.4448,0.592,0.4536,0.4252,0.4224,0.5128,0.4,0.4136,0.458,0.412
"5843",1972-12-30,1,"12",1.112,1.48,1.134,1.063,1.056,1.282,1,1.034,1.145,1.03
"5844",1972-12-31,0.2,"12",0.2224,0.296,0.2268,0.2126,0.2112,0.2564,0.2,0.2068,0.229,0.206
"5845",1973-01-01,0.1,"01",0.1256,0.1204,0.119,0.1052,0.0979,0.1114,0.1007,0.1461,0.0966,0.0962
"5846",1973-01-02,1.5,"01",1.884,1.806,1.785,1.578,1.4685,1.671,1.5105,2.1915,1.449,1.443
"5847",1973-01-03,3.2,"01",4.0192,3.8528,3.808,3.3664,3.1328,3.5648,3.2224,4.6752,3.0912,3.0784
"5848",1973-01-04,0.2,"01",0.2512,0.2408,0.238,0.2104,0.1958,0.2228,0.2014,0.2922,0.1932,0.1924
"5849",1973-01-05,0,"01",0,0,0,0,0,0,0,0,0,0
"5850",1973-01-06,0,"01",0,0,0,0,0,0,0,0,0,0
"5851",1973-01-07,0,"01",0,0,0,0,0,0,0,0,0,0
"5852",1973-01-08,0,"01",0,0,0,0,0,0,0,0,0,0
"5853",1973-01-09,0,"01",0,0,0,0,0,0,0,0,0,0
"5854",1973-01-10,0.1,"01",0.1256,0.1204,0.119,0.1052,0.0979,0.1114,0.1007,0.1461,0.0966,0.0962
"5855",1973-01-11,0.1,"01",0.1256,0.1204,0.119,0.1052,0.0979,0.1114,0.1007,0.1461,0.0966,0.0962
"5856",1973-01-12,0,"01",0,0,0,0,0,0,0,0,0,0
"5857",1973-01-13,0.2,"01",0.2512,0.2408,0.238,0.2104,0.1958,0.2228,0.2014,0.2922,0.1932,0.1924
"5858",1973-01-14,0,"01",0,0,0,0,0,0,0,0,0,0
"5859",1973-01-15,5.4,"01",6.7824,6.5016,6.426,5.6808,5.2866,6.0156,5.4378,7.8894,5.2164,5.1948
"5860",1973-01-16,18.6,"01",23.3616,22.3944,22.134,19.5672,18.2094,20.7204,18.7302,27.1746,17.9676,17.8932
"5861",1973-01-17,8.1,"01",10.1736,9.7524,9.639,8.5212,7.9299,9.0234,8.1567,11.8341,7.8246,7.7922
"5862",1973-01-18,0,"01",0,0,0,0,0,0,0,0,0,0
"5863",1973-01-19,0,"01",0,0,0,0,0,0,0,0,0,0
"5864",1973-01-20,0.1,"01",0.1256,0.1204,0.119,0.1052,0.0979,0.1114,0.1007,0.1461,0.0966,0.0962
"5865",1973-01-21,9.7,"01",12.1832,11.6788,11.543,10.2044,9.4963,10.8058,9.7679,14.1717,9.3702,9.3314
"5866",1973-01-22,45.1,"01",56.6456,54.3004,53.669,47.4452,44.1529,50.2414,45.4157,65.8911,43.5666,43.3862
"5867",1973-01-23,9.3,"01",11.6808,11.1972,11.067,9.7836,9.1047,10.3602,9.3651,13.5873,8.9838,8.9466
"5868",1973-01-24,0,"01",0,0,0,0,0,0,0,0,0,0
"5869",1973-01-25,4.6,"01",5.7776,5.5384,5.474,4.8392,4.5034,5.1244,4.6322,6.7206,4.4436,4.4252
"5870",1973-01-26,7.3,"01",9.1688,8.7892,8.687,7.6796,7.1467,8.1322,7.3511,10.6653,7.0518,7.0226
"5871",1973-01-27,5.5,"01",6.908,6.622,6.545,5.786,5.3845,6.127,5.5385,8.0355,5.313,5.291
"5872",1973-01-28,0,"01",0,0,0,0,0,0,0,0,0,0
"5873",1973-01-29,3,"01",3.768,3.612,3.57,3.156,2.937,3.342,3.021,4.383,2.898,2.886
"5874",1973-01-30,0.9,"01",1.1304,1.0836,1.071,0.9468,0.8811,1.0026,0.9063,1.3149,0.8694,0.8658
"5875",1973-01-31,8.2,"01",10.2992,9.8728,9.758,8.6264,8.0278,9.1348,8.2574,11.9802,7.9212,7.8884
"5876",1973-02-01,0.8,"02",0.92,0.888,0.9944,0.8848,0.8216,0.956,0.808,1.2088,0.8128,0.8816
"5877",1973-02-02,0.1,"02",0.115,0.111,0.1243,0.1106,0.1027,0.1195,0.101,0.1511,0.1016,0.1102
"5878",1973-02-03,0,"02",0,0,0,0,0,0,0,0,0,0
"5879",1973-02-04,0,"02",0,0,0,0,0,0,0,0,0,0
"5880",1973-02-05,2.3,"02",2.645,2.553,2.8589,2.5438,2.3621,2.7485,2.323,3.4753,2.3368,2.5346
"5881",1973-02-06,1.6,"02",1.84,1.776,1.9888,1.7696,1.6432,1.912,1.616,2.4176,1.6256,1.7632
"5882",1973-02-07,19,"02",21.85,21.09,23.617,21.014,19.513,22.705,19.19,28.709,19.304,20.938
"5883",1973-02-08,4.7,"02",5.405,5.217,5.8421,5.1982,4.8269,5.6165,4.747,7.1017,4.7752,5.1794
"5884",1973-02-09,1.6,"02",1.84,1.776,1.9888,1.7696,1.6432,1.912,1.616,2.4176,1.6256,1.7632
"5885",1973-02-10,2.6,"02",2.99,2.886,3.2318,2.8756,2.6702,3.107,2.626,3.9286,2.6416,2.8652
"5886",1973-02-11,4.9,"02",5.635,5.439,6.0907,5.4194,5.0323,5.8555,4.949,7.4039,4.9784,5.3998
"5887",1973-02-12,24,"02",27.6,26.64,29.832,26.544,24.648,28.68,24.24,36.264,24.384,26.448
"5888",1973-02-13,19.2,"02",22.08,21.312,23.8656,21.2352,19.7184,22.944,19.392,29.0112,19.5072,21.1584
"5889",1973-02-14,3,"02",3.45,3.33,3.729,3.318,3.081,3.585,3.03,4.533,3.048,3.306
"5890",1973-02-15,11.2,"02",12.88,12.432,13.9216,12.3872,11.5024,13.384,11.312,16.9232,11.3792,12.3424
"5891",1973-02-16,0,"02",0,0,0,0,0,0,0,0,0,0
"5892",1973-02-17,0.1,"02",0.115,0.111,0.1243,0.1106,0.1027,0.1195,0.101,0.1511,0.1016,0.1102
"5893",1973-02-18,0,"02",0,0,0,0,0,0,0,0,0,0
"5894",1973-02-19,0,"02",0,0,0,0,0,0,0,0,0,0
"5895",1973-02-20,0.3,"02",0.345,0.333,0.3729,0.3318,0.3081,0.3585,0.303,0.4533,0.3048,0.3306
"5896",1973-02-21,0.4,"02",0.46,0.444,0.4972,0.4424,0.4108,0.478,0.404,0.6044,0.4064,0.4408
"5897",1973-02-22,1.4,"02",1.61,1.554,1.7402,1.5484,1.4378,1.673,1.414,2.1154,1.4224,1.5428
"5898",1973-02-23,13.9,"02",15.985,15.429,17.2777,15.3734,14.2753,16.6105,14.039,21.0029,14.1224,15.3178
"5899",1973-02-24,0,"02",0,0,0,0,0,0,0,0,0,0
"5900",1973-02-25,0,"02",0,0,0,0,0,0,0,0,0,0
"5901",1973-02-26,0,"02",0,0,0,0,0,0,0,0,0,0
"5902",1973-02-27,0,"02",0,0,0,0,0,0,0,0,0,0
"5903",1973-02-28,0,"02",0,0,0,0,0,0,0,0,0,0
"5904",1973-03-01,0,"03",0,0,0,0,0,0,0,0,0,0
"5905",1973-03-02,8,"03",8.16,10.72,8.44,9.416,6.272,9.936,9.288,10.08,9.688,11.336
"5906",1973-03-03,1.4,"03",1.428,1.876,1.477,1.6478,1.0976,1.7388,1.6254,1.764,1.6954,1.9838
"5907",1973-03-04,0.9,"03",0.918,1.206,0.9495,1.0593,0.7056,1.1178,1.0449,1.134,1.0899,1.2753
"5908",1973-03-05,7.1,"03",7.242,9.514,7.4905,8.3567,5.5664,8.8182,8.2431,8.946,8.5981,10.0607
"5909",1973-03-06,0.1,"03",0.102,0.134,0.1055,0.1177,0.0784,0.1242,0.1161,0.126,0.1211,0.1417
"5910",1973-03-07,0,"03",0,0,0,0,0,0,0,0,0,0
"5911",1973-03-08,0.1,"03",0.102,0.134,0.1055,0.1177,0.0784,0.1242,0.1161,0.126,0.1211,0.1417
"5912",1973-03-09,0,"03",0,0,0,0,0,0,0,0,0,0
"5913",1973-03-10,0,"03",0,0,0,0,0,0,0,0,0,0
"5914",1973-03-11,0,"03",0,0,0,0,0,0,0,0,0,0
"5915",1973-03-12,0,"03",0,0,0,0,0,0,0,0,0,0
"5916",1973-03-13,0,"03",0,0,0,0,0,0,0,0,0,0
"5917",1973-03-14,0,"03",0,0,0,0,0,0,0,0,0,0
"5918",1973-03-15,0,"03",0,0,0,0,0,0,0,0,0,0
"5919",1973-03-16,0,"03",0,0,0,0,0,0,0,0,0,0
"5920",1973-03-17,0,"03",0,0,0,0,0,0,0,0,0,0
"5921",1973-03-18,0,"03",0,0,0,0,0,0,0,0,0,0
"5922",1973-03-19,0,"03",0,0,0,0,0,0,0,0,0,0
"5923",1973-03-20,0,"03",0,0,0,0,0,0,0,0,0,0
"5924",1973-03-21,0,"03",0,0,0,0,0,0,0,0,0,0
"5925",1973-03-22,0,"03",0,0,0,0,0,0,0,0,0,0
"5926",1973-03-23,0,"03",0,0,0,0,0,0,0,0,0,0
"5927",1973-03-24,0,"03",0,0,0,0,0,0,0,0,0,0
"5928",1973-03-25,2.6,"03",2.652,3.484,2.743,3.0602,2.0384,3.2292,3.0186,3.276,3.1486,3.6842
"5929",1973-03-26,0.8,"03",0.816,1.072,0.844,0.9416,0.6272,0.9936,0.9288,1.008,0.9688,1.1336
"5930",1973-03-27,0,"03",0,0,0,0,0,0,0,0,0,0
"5931",1973-03-28,0.1,"03",0.102,0.134,0.1055,0.1177,0.0784,0.1242,0.1161,0.126,0.1211,0.1417
"5932",1973-03-29,1.7,"03",1.734,2.278,1.7935,2.0009,1.3328,2.1114,1.9737,2.142,2.0587,2.4089
"5933",1973-03-30,0,"03",0,0,0,0,0,0,0,0,0,0
"5934",1973-03-31,3.3,"03",3.366,4.422,3.4815,3.8841,2.5872,4.0986,3.8313,4.158,3.9963,4.6761
"5935",1973-04-01,22.4,"04",24.9088,23.2736,23.8784,25.8272,26.3424,24.7744,25.0432,30.4416,33.1968,31.2032
"5936",1973-04-02,2.2,"04",2.4464,2.2858,2.3452,2.5366,2.5872,2.4332,2.4596,2.9898,3.2604,3.0646
"5937",1973-04-03,0.2,"04",0.2224,0.2078,0.2132,0.2306,0.2352,0.2212,0.2236,0.2718,0.2964,0.2786
"5938",1973-04-04,0,"04",0,0,0,0,0,0,0,0,0,0
"5939",1973-04-05,30.9,"04",34.3608,32.1051,32.9394,35.6277,36.3384,34.1754,34.5462,41.9931,45.7938,43.0437
"5940",1973-04-06,4.4,"04",4.8928,4.5716,4.6904,5.0732,5.1744,4.8664,4.9192,5.9796,6.5208,6.1292
"5941",1973-04-07,0,"04",0,0,0,0,0,0,0,0,0,0
"5942",1973-04-08,0,"04",0,0,0,0,0,0,0,0,0,0
"5943",1973-04-09,0,"04",0,0,0,0,0,0,0,0,0,0
"5944",1973-04-10,0.1,"04",0.1112,0.1039,0.1066,0.1153,0.1176,0.1106,0.1118,0.1359,0.1482,0.1393
"5945",1973-04-11,0.2,"04",0.2224,0.2078,0.2132,0.2306,0.2352,0.2212,0.2236,0.2718,0.2964,0.2786
"5946",1973-04-12,0,"04",0,0,0,0,0,0,0,0,0,0
"5947",1973-04-13,0,"04",0,0,0,0,0,0,0,0,0,0
"5948",1973-04-14,0,"04",0,0,0,0,0,0,0,0,0,0
"5949",1973-04-15,0,"04",0,0,0,0,0,0,0,0,0,0
"5950",1973-04-16,0,"04",0,0,0,0,0,0,0,0,0,0
"5951",1973-04-17,0,"04",0,0,0,0,0,0,0,0,0,0
"5952",1973-04-18,0,"04",0,0,0,0,0,0,0,0,0,0
"5953",1973-04-19,0,"04",0,0,0,0,0,0,0,0,0,0
"5954",1973-04-20,1.5,"04",1.668,1.5585,1.599,1.7295,1.764,1.659,1.677,2.0385,2.223,2.0895
"5955",1973-04-21,4.3,"04",4.7816,4.4677,4.5838,4.9579,5.0568,4.7558,4.8074,5.8437,6.3726,5.9899
"5956",1973-04-22,1.9,"04",2.1128,1.9741,2.0254,2.1907,2.2344,2.1014,2.1242,2.5821,2.8158,2.6467
"5957",1973-04-23,0,"04",0,0,0,0,0,0,0,0,0,0
"5958",1973-04-24,0,"04",0,0,0,0,0,0,0,0,0,0
"5959",1973-04-25,0,"04",0,0,0,0,0,0,0,0,0,0
"5960",1973-04-26,0,"04",0,0,0,0,0,0,0,0,0,0
"5961",1973-04-27,0,"04",0,0,0,0,0,0,0,0,0,0
"5962",1973-04-28,3.4,"04",3.7808,3.5326,3.6244,3.9202,3.9984,3.7604,3.8012,4.6206,5.0388,4.7362
"5963",1973-04-29,9.5,"04",10.564,9.8705,10.127,10.9535,11.172,10.507,10.621,12.9105,14.079,13.2335
"5964",1973-04-30,0.3,"04",0.3336,0.3117,0.3198,0.3459,0.3528,0.3318,0.3354,0.4077,0.4446,0.4179
"5965",1973-05-01,40.3,"05",39.3731,45.4181,44.3703,52.0273,40.0582,44.5718,43.927,49.0451,58.7574,54.5259
"5966",1973-05-02,8.4,"05",8.2068,9.4668,9.2484,10.8444,8.3496,9.2904,9.156,10.2228,12.2472,11.3652
"5967",1973-05-03,0,"05",0,0,0,0,0,0,0,0,0,0
"5968",1973-05-04,0,"05",0,0,0,0,0,0,0,0,0,0
"5969",1973-05-05,8.1,"05",7.9137,9.1287,8.9181,10.4571,8.0514,8.9586,8.829,9.8577,11.8098,10.9593
"5970",1973-05-06,20.1,"05",19.6377,22.6527,22.1301,25.9491,19.9794,22.2306,21.909,24.4617,29.3058,27.1953
"5971",1973-05-07,2.8,"05",2.7356,3.1556,3.0828,3.6148,2.7832,3.0968,3.052,3.4076,4.0824,3.7884
"5972",1973-05-08,15.7,"05",15.3389,17.6939,17.2857,20.2687,15.6058,17.3642,17.113,19.1069,22.8906,21.2421
"5973",1973-05-09,0.9,"05",0.8793,1.0143,0.9909,1.1619,0.8946,0.9954,0.981,1.0953,1.3122,1.2177
"5974",1973-05-10,22.3,"05",21.7871,25.1321,24.5523,28.7893,22.1662,24.6638,24.307,27.1391,32.5134,30.1719
"5975",1973-05-11,5.5,"05",5.3735,6.1985,6.0555,7.1005,5.467,6.083,5.995,6.6935,8.019,7.4415
"5976",1973-05-12,3.6,"05",3.5172,4.0572,3.9636,4.6476,3.5784,3.9816,3.924,4.3812,5.2488,4.8708
"5977",1973-05-13,8.5,"05",8.3045,9.5795,9.3585,10.9735,8.449,9.401,9.265,10.3445,12.393,11.5005
"5978",1973-05-14,4.4,"05",4.2988,4.9588,4.8444,5.6804,4.3736,4.8664,4.796,5.3548,6.4152,5.9532
"5979",1973-05-15,0,"05",0,0,0,0,0,0,0,0,0,0
"5980",1973-05-16,0,"05",0,0,0,0,0,0,0,0,0,0
"5981",1973-05-17,0,"05",0,0,0,0,0,0,0,0,0,0
"5982",1973-05-18,0,"05",0,0,0,0,0,0,0,0,0,0
"5983",1973-05-19,0.3,"05",0.2931,0.3381,0.3303,0.3873,0.2982,0.3318,0.327,0.3651,0.4374,0.4059
"5984",1973-05-20,0,"05",0,0,0,0,0,0,0,0,0,0
"5985",1973-05-21,0,"05",0,0,0,0,0,0,0,0,0,0
"5986",1973-05-22,1.5,"05",1.4655,1.6905,1.6515,1.9365,1.491,1.659,1.635,1.8255,2.187,2.0295
"5987",1973-05-23,0.1,"05",0.0977,0.1127,0.1101,0.1291,0.0994,0.1106,0.109,0.1217,0.1458,0.1353
"5988",1973-05-24,0.1,"05",0.0977,0.1127,0.1101,0.1291,0.0994,0.1106,0.109,0.1217,0.1458,0.1353
"5989",1973-05-25,9.9,"05",9.6723,11.1573,10.8999,12.7809,9.8406,10.9494,10.791,12.0483,14.4342,13.3947
"5990",1973-05-26,2.1,"05",2.0517,2.3667,2.3121,2.7111,2.0874,2.3226,2.289,2.5557,3.0618,2.8413
"5991",1973-05-27,0,"05",0,0,0,0,0,0,0,0,0,0
"5992",1973-05-28,0,"05",0,0,0,0,0,0,0,0,0,0
"5993",1973-05-29,0,"05",0,0,0,0,0,0,0,0,0,0
"5994",1973-05-30,0,"05",0,0,0,0,0,0,0,0,0,0
"5995",1973-05-31,46.2,"05",45.1374,52.0674,50.8662,59.6442,45.9228,51.0972,50.358,56.2254,67.3596,62.5086
"5996",1973-06-01,26.7,"06",33.1614,30.972,27.4743,25.9791,24.7776,28.836,29.9307,28.569,24.2436,30.1977
"5997",1973-06-02,1.8,"06",2.2356,2.088,1.8522,1.7514,1.6704,1.944,2.0178,1.926,1.6344,2.0358
"5998",1973-06-03,5.9,"06",7.3278,6.844,6.0711,5.7407,5.4752,6.372,6.6139,6.313,5.3572,6.6729
"5999",1973-06-04,5.2,"06",6.4584,6.032,5.3508,5.0596,4.8256,5.616,5.8292,5.564,4.7216,5.8812
"6000",1973-06-05,7.3,"06",9.0666,8.468,7.5117,7.1029,6.7744,7.884,8.1833,7.811,6.6284,8.2563
"6001",1973-06-06,0,"06",0,0,0,0,0,0,0,0,0,0
"6002",1973-06-07,0,"06",0,0,0,0,0,0,0,0,0,0
"6003",1973-06-08,0,"06",0,0,0,0,0,0,0,0,0,0
"6004",1973-06-09,0,"06",0,0,0,0,0,0,0,0,0,0
"6005",1973-06-10,1.9,"06",2.3598,2.204,1.9551,1.8487,1.7632,2.052,2.1299,2.033,1.7252,2.1489
"6006",1973-06-11,0,"06",0,0,0,0,0,0,0,0,0,0
"6007",1973-06-12,2.5,"06",3.105,2.9,2.5725,2.4325,2.32,2.7,2.8025,2.675,2.27,2.8275
"6008",1973-06-13,0.8,"06",0.9936,0.928,0.8232,0.7784,0.7424,0.864,0.8968,0.856,0.7264,0.9048
"6009",1973-06-14,4.8,"06",5.9616,5.568,4.9392,4.6704,4.4544,5.184,5.3808,5.136,4.3584,5.4288
"6010",1973-06-15,0,"06",0,0,0,0,0,0,0,0,0,0
"6011",1973-06-16,0,"06",0,0,0,0,0,0,0,0,0,0
"6012",1973-06-17,0,"06",0,0,0,0,0,0,0,0,0,0
"6013",1973-06-18,7.9,"06",9.8118,9.164,8.1291,7.6867,7.3312,8.532,8.8559,8.453,7.1732,8.9349
"6014",1973-06-19,0,"06",0,0,0,0,0,0,0,0,0,0
"6015",1973-06-20,0,"06",0,0,0,0,0,0,0,0,0,0
"6016",1973-06-21,0,"06",0,0,0,0,0,0,0,0,0,0
"6017",1973-06-22,0,"06",0,0,0,0,0,0,0,0,0,0
"6018",1973-06-23,0,"06",0,0,0,0,0,0,0,0,0,0
"6019",1973-06-24,0,"06",0,0,0,0,0,0,0,0,0,0
"6020",1973-06-25,0.1,"06",0.1242,0.116,0.1029,0.0973,0.0928,0.108,0.1121,0.107,0.0908,0.1131
"6021",1973-06-26,0,"06",0,0,0,0,0,0,0,0,0,0
"6022",1973-06-27,1,"06",1.242,1.16,1.029,0.973,0.928,1.08,1.121,1.07,0.908,1.131
"6023",1973-06-28,8.7,"06",10.8054,10.092,8.9523,8.4651,8.0736,9.396,9.7527,9.309,7.8996,9.8397
"6024",1973-06-29,0,"06",0,0,0,0,0,0,0,0,0,0
"6025",1973-06-30,0,"06",0,0,0,0,0,0,0,0,0,0
"6026",1973-07-01,0,"07",0,0,0,0,0,0,0,0,0,0
"6027",1973-07-02,0,"07",0,0,0,0,0,0,0,0,0,0
"6028",1973-07-03,0,"07",0,0,0,0,0,0,0,0,0,0
"6029",1973-07-04,4.1,"07",2.7101,4.2476,2.9602,3.5424,4.7355,3.3661,4.0959,4.1984,3.4891,3.8663
"6030",1973-07-05,0,"07",0,0,0,0,0,0,0,0,0,0
"6031",1973-07-06,0,"07",0,0,0,0,0,0,0,0,0,0
"6032",1973-07-07,0,"07",0,0,0,0,0,0,0,0,0,0
"6033",1973-07-08,14.9,"07",9.8489,15.4364,10.7578,12.8736,17.2095,12.2329,14.8851,15.2576,12.6799,14.0507
"6034",1973-07-09,0,"07",0,0,0,0,0,0,0,0,0,0
"6035",1973-07-10,1.3,"07",0.8593,1.3468,0.9386,1.1232,1.5015,1.0673,1.2987,1.3312,1.1063,1.2259
"6036",1973-07-11,0,"07",0,0,0,0,0,0,0,0,0,0
"6037",1973-07-12,0,"07",0,0,0,0,0,0,0,0,0,0
"6038",1973-07-13,1.3,"07",0.8593,1.3468,0.9386,1.1232,1.5015,1.0673,1.2987,1.3312,1.1063,1.2259
"6039",1973-07-14,0,"07",0,0,0,0,0,0,0,0,0,0
"6040",1973-07-15,0,"07",0,0,0,0,0,0,0,0,0,0
"6041",1973-07-16,0,"07",0,0,0,0,0,0,0,0,0,0
"6042",1973-07-17,0.1,"07",0.0661,0.1036,0.0722,0.0864,0.1155,0.0821,0.0999,0.1024,0.0851,0.0943
"6043",1973-07-18,13.6,"07",8.9896,14.0896,9.8192,11.7504,15.708,11.1656,13.5864,13.9264,11.5736,12.8248
"6044",1973-07-19,0,"07",0,0,0,0,0,0,0,0,0,0
"6045",1973-07-20,0,"07",0,0,0,0,0,0,0,0,0,0
"6046",1973-07-21,0.1,"07",0.0661,0.1036,0.0722,0.0864,0.1155,0.0821,0.0999,0.1024,0.0851,0.0943
"6047",1973-07-22,0,"07",0,0,0,0,0,0,0,0,0,0
"6048",1973-07-23,0.7,"07",0.4627,0.7252,0.5054,0.6048,0.8085,0.5747,0.6993,0.7168,0.5957,0.6601
"6049",1973-07-24,0,"07",0,0,0,0,0,0,0,0,0,0
"6050",1973-07-25,0.7,"07",0.4627,0.7252,0.5054,0.6048,0.8085,0.5747,0.6993,0.7168,0.5957,0.6601
"6051",1973-07-26,10.4,"07",6.8744,10.7744,7.5088,8.9856,12.012,8.5384,10.3896,10.6496,8.8504,9.8072
"6052",1973-07-27,5.7,"07",3.7677,5.9052,4.1154,4.9248,6.5835,4.6797,5.6943,5.8368,4.8507,5.3751
"6053",1973-07-28,0,"07",0,0,0,0,0,0,0,0,0,0
"6054",1973-07-29,0.3,"07",0.1983,0.3108,0.2166,0.2592,0.3465,0.2463,0.2997,0.3072,0.2553,0.2829
"6055",1973-07-30,0.1,"07",0.0661,0.1036,0.0722,0.0864,0.1155,0.0821,0.0999,0.1024,0.0851,0.0943
"6056",1973-07-31,0,"07",0,0,0,0,0,0,0,0,0,0
"6057",1973-08-01,0,"08",0,0,0,0,0,0,0,0,0,0
"6058",1973-08-02,0,"08",0,0,0,0,0,0,0,0,0,0
"6059",1973-08-03,0,"08",0,0,0,0,0,0,0,0,0,0
"6060",1973-08-04,0,"08",0,0,0,0,0,0,0,0,0,0
"6061",1973-08-05,10.7,"08",8.0571,11.2243,5.9599,6.3986,11.2457,8.6028,6.8587,11.0103,9.3304,8.7954
"6062",1973-08-06,28.7,"08",21.6111,30.1063,15.9859,17.1626,30.1637,23.0748,18.3967,29.5323,25.0264,23.5914
"6063",1973-08-07,57.8,"08",43.5234,60.6322,32.1946,34.5644,60.7478,46.4712,37.0498,59.4762,50.4016,47.5116
"6064",1973-08-08,4.4,"08",3.3132,4.6156,2.4508,2.6312,4.6244,3.5376,2.8204,4.5276,3.8368,3.6168
"6065",1973-08-09,0.3,"08",0.2259,0.3147,0.1671,0.1794,0.3153,0.2412,0.1923,0.3087,0.2616,0.2466
"6066",1973-08-10,15.1,"08",11.3703,15.8399,8.4107,9.0298,15.8701,12.1404,9.6791,15.5379,13.1672,12.4122
"6067",1973-08-11,1.8,"08",1.3554,1.8882,1.0026,1.0764,1.8918,1.4472,1.1538,1.8522,1.5696,1.4796
"6068",1973-08-12,0,"08",0,0,0,0,0,0,0,0,0,0
"6069",1973-08-13,0,"08",0,0,0,0,0,0,0,0,0,0
"6070",1973-08-14,0,"08",0,0,0,0,0,0,0,0,0,0
"6071",1973-08-15,0,"08",0,0,0,0,0,0,0,0,0,0
"6072",1973-08-16,0,"08",0,0,0,0,0,0,0,0,0,0
"6073",1973-08-17,0,"08",0,0,0,0,0,0,0,0,0,0
"6074",1973-08-18,2.3,"08",1.7319,2.4127,1.2811,1.3754,2.4173,1.8492,1.4743,2.3667,2.0056,1.8906
"6075",1973-08-19,0,"08",0,0,0,0,0,0,0,0,0,0
"6076",1973-08-20,0,"08",0,0,0,0,0,0,0,0,0,0
"6077",1973-08-21,0,"08",0,0,0,0,0,0,0,0,0,0
"6078",1973-08-22,0,"08",0,0,0,0,0,0,0,0,0,0
"6079",1973-08-23,0,"08",0,0,0,0,0,0,0,0,0,0
