"","Date","CNRMCCLM","CNRMRCA","ECEARTHCCLM","ECEARTHHIRHAM","ECEARTHRACMO","ECEARTHRCA","HADGEMRCA","IPSLRCA","MPICCLM","MPIRCA"
"8346",1979-11-07,0.2094,0.3192,0.2313,0.2328,0.3603,0.2868,0.2466,0.3429,0.2454,0.2643
"8347",1979-11-08,0,0,0,0,0,0,0,0,0,0
"8348",1979-11-09,0.2792,0.4256,0.3084,0.3104,0.4804,0.3824,0.3288,0.4572,0.3272,0.3524
"8349",1979-11-10,0,0,0,0,0,0,0,0,0,0
"8350",1979-11-11,4.6766,7.1288,5.1657,5.1992,8.0467,6.4052,5.5074,7.6581,5.4806,5.9027
"8351",1979-11-12,6.4216,9.7888,7.0932,7.1392,11.0492,8.7952,7.5624,10.5156,7.5256,8.1052
"8352",1979-11-13,4.3276,6.5968,4.7802,4.8112,7.4462,5.9272,5.0964,7.0866,5.0716,5.4622
"8353",1979-11-14,0.1396,0.2128,0.1542,0.1552,0.2402,0.1912,0.1644,0.2286,0.1636,0.1762
"8354",1979-11-15,0,0,0,0,0,0,0,0,0,0
"8355",1979-11-16,1.6054,2.4472,1.7733,1.7848,2.7623,2.1988,1.8906,2.6289,1.8814,2.0263
"8356",1979-11-17,0,0,0,0,0,0,0,0,0,0
"8357",1979-11-18,23.4528,35.7504,25.9056,26.0736,40.3536,32.1216,27.6192,38.4048,27.4848,29.6016
"8358",1979-11-19,26.524,40.432,29.298,29.488,45.638,36.328,31.236,43.434,31.084,33.478
"8359",1979-11-20,2.8618,4.3624,3.1611,3.1816,4.9241,3.9196,3.3702,4.6863,3.3538,3.6121
"8360",1979-11-21,0,0,0,0,0,0,0,0,0,0
"8361",1979-11-22,0.6282,0.9576,0.6939,0.6984,1.0809,0.8604,0.7398,1.0287,0.7362,0.7929
"8362",1979-11-23,1.745,2.66,1.9275,1.94,3.0025,2.39,2.055,2.8575,2.045,2.2025
"8363",1979-11-24,0.9772,1.4896,1.0794,1.0864,1.6814,1.3384,1.1508,1.6002,1.1452,1.2334
"8364",1979-11-25,2.5826,3.9368,2.8527,2.8712,4.4437,3.5372,3.0414,4.2291,3.0266,3.2597
"8365",1979-11-26,8.376,12.768,9.252,9.312,14.412,11.472,9.864,13.716,9.816,10.572
"8366",1979-11-27,11.7264,17.8752,12.9528,13.0368,20.1768,16.0608,13.8096,19.2024,13.7424,14.8008
"8367",1979-11-28,2.2336,3.4048,2.4672,2.4832,3.8432,3.0592,2.6304,3.6576,2.6176,2.8192
"8368",1979-11-29,4.7464,7.2352,5.2428,5.2768,8.1668,6.5008,5.5896,7.7724,5.5624,5.9908
"8369",1979-11-30,0.7678,1.1704,0.8481,0.8536,1.3211,1.0516,0.9042,1.2573,0.8998,0.9691
"8370",1979-12-01,4.9837,5.4223,4.2656,4.558,4.7644,4.4591,5.5986,5.1299,4.0377,4.5709
"8371",1979-12-02,0.9272,1.0088,0.7936,0.848,0.8864,0.8296,1.0416,0.9544,0.7512,0.8504
"8372",1979-12-03,6.6063,7.1877,5.6544,6.042,6.3156,5.9109,7.4214,6.8001,5.3523,6.0591
"8373",1979-12-04,8.3448,9.0792,7.1424,7.632,7.9776,7.4664,9.3744,8.5896,6.7608,7.6536
"8374",1979-12-05,23.5277,25.5983,20.1376,21.518,22.4924,21.0511,26.4306,24.2179,19.0617,21.5789
"8375",1979-12-06,18.1963,19.7977,15.5744,16.642,17.3956,16.2809,20.4414,18.7301,14.7423,16.6891
"8376",1979-12-07,9.7356,10.5924,8.3328,8.904,9.3072,8.7108,10.9368,10.0212,7.8876,8.9292
"8377",1979-12-08,0.2318,0.2522,0.1984,0.212,0.2216,0.2074,0.2604,0.2386,0.1878,0.2126
"8378",1979-12-09,0.1159,0.1261,0.0992,0.106,0.1108,0.1037,0.1302,0.1193,0.0939,0.1063
"8379",1979-12-10,7.1858,7.8182,6.1504,6.572,6.8696,6.4294,8.0724,7.3966,5.8218,6.5906
"8380",1979-12-11,0,0,0,0,0,0,0,0,0,0
"8381",1979-12-12,0,0,0,0,0,0,0,0,0,0
"8382",1979-12-13,3.1293,3.4047,2.6784,2.862,2.9916,2.7999,3.5154,3.2211,2.5353,2.8701
"8383",1979-12-14,22.1369,24.0851,18.9472,20.246,21.1628,19.8067,24.8682,22.7863,17.9349,20.3033
"8384",1979-12-15,14.7193,16.0147,12.5984,13.462,14.0716,13.1699,16.5354,15.1511,11.9253,13.5001
"8385",1979-12-16,1.0431,1.1349,0.8928,0.954,0.9972,0.9333,1.1718,1.0737,0.8451,0.9567
"8386",1979-12-17,5.4473,5.9267,4.6624,4.982,5.2076,4.8739,6.1194,5.6071,4.4133,4.9961
"8387",1979-12-18,4.2883,4.6657,3.6704,3.922,4.0996,3.8369,4.8174,4.4141,3.4743,3.9331
"8388",1979-12-19,0,0,0,0,0,0,0,0,0,0
"8389",1979-12-20,0,0,0,0,0,0,0,0,0,0
"8390",1979-12-21,0,0,0,0,0,0,0,0,0,0
"8391",1979-12-22,0,0,0,0,0,0,0,0,0,0
"8392",1979-12-23,0.1159,0.1261,0.0992,0.106,0.1108,0.1037,0.1302,0.1193,0.0939,0.1063
"8393",1979-12-24,8.6925,9.4575,7.44,7.95,8.31,7.7775,9.765,8.9475,7.0425,7.9725
"8394",1979-12-25,7.0699,7.6921,6.0512,6.466,6.7588,6.3257,7.9422,7.2773,5.7279,6.4843
"8395",1979-12-26,6.8381,7.4399,5.8528,6.254,6.5372,6.1183,7.6818,7.0387,5.5401,6.2717
"8396",1979-12-27,50.6483,55.1057,43.3504,46.322,48.4196,45.3169,56.8974,52.1341,41.0343,46.4531
"8397",1979-12-28,50.0688,54.4752,42.8544,45.792,47.8656,44.7984,56.2464,51.5376,40.5648,45.9216
"8398",1979-12-29,0,0,0,0,0,0,0,0,0,0
"8399",1979-12-30,0,0,0,0,0,0,0,0,0,0
"8400",1979-12-31,0,0,0,0,0,0,0,0,0,0
"8401",1980-01-01,0,0,0,0,0,0,0,0,0,0
"8402",1980-01-02,0,0,0,0,0,0,0,0,0,0
"8403",1980-01-03,0,0,0,0,0,0,0,0,0,0
"8404",1980-01-04,0,0,0,0,0,0,0,0,0,0
"8405",1980-01-05,11.3796,11.5971,9.9093,9.1698,9.8049,10.2312,11.0925,12.2409,8.5782,10.788
"8406",1980-01-06,1.5696,1.5996,1.3668,1.2648,1.3524,1.4112,1.53,1.6884,1.1832,1.488
"8407",1980-01-07,0.1308,0.1333,0.1139,0.1054,0.1127,0.1176,0.1275,0.1407,0.0986,0.124
"8408",1980-01-08,0,0,0,0,0,0,0,0,0,0
"8409",1980-01-09,0,0,0,0,0,0,0,0,0,0
"8410",1980-01-10,0.1308,0.1333,0.1139,0.1054,0.1127,0.1176,0.1275,0.1407,0.0986,0.124
"8411",1980-01-11,0.1308,0.1333,0.1139,0.1054,0.1127,0.1176,0.1275,0.1407,0.0986,0.124
"8412",1980-01-12,1.5696,1.5996,1.3668,1.2648,1.3524,1.4112,1.53,1.6884,1.1832,1.488
"8413",1980-01-13,0,0,0,0,0,0,0,0,0,0
"8414",1980-01-14,2.616,2.666,2.278,2.108,2.254,2.352,2.55,2.814,1.972,2.48
"8415",1980-01-15,0.1308,0.1333,0.1139,0.1054,0.1127,0.1176,0.1275,0.1407,0.0986,0.124
"8416",1980-01-16,0,0,0,0,0,0,0,0,0,0
"8417",1980-01-17,0,0,0,0,0,0,0,0,0,0
"8418",1980-01-18,0,0,0,0,0,0,0,0,0,0
"8419",1980-01-19,0.5232,0.5332,0.4556,0.4216,0.4508,0.4704,0.51,0.5628,0.3944,0.496
"8420",1980-01-20,0.1308,0.1333,0.1139,0.1054,0.1127,0.1176,0.1275,0.1407,0.0986,0.124
"8421",1980-01-21,1.5696,1.5996,1.3668,1.2648,1.3524,1.4112,1.53,1.6884,1.1832,1.488
"8422",1980-01-22,10.0716,10.2641,8.7703,8.1158,8.6779,9.0552,9.8175,10.8339,7.5922,9.548
"8423",1980-01-23,17.2656,17.5956,15.0348,13.9128,14.8764,15.5232,16.83,18.5724,13.0152,16.368
"8424",1980-01-24,20.1432,20.5282,17.5406,16.2316,17.3558,18.1104,19.635,21.6678,15.1844,19.096
"8425",1980-01-25,0,0,0,0,0,0,0,0,0,0
"8426",1980-01-26,2.0928,2.1328,1.8224,1.6864,1.8032,1.8816,2.04,2.2512,1.5776,1.984
"8427",1980-01-27,0,0,0,0,0,0,0,0,0,0
"8428",1980-01-28,0.2616,0.2666,0.2278,0.2108,0.2254,0.2352,0.255,0.2814,0.1972,0.248
"8429",1980-01-29,0.9156,0.9331,0.7973,0.7378,0.7889,0.8232,0.8925,0.9849,0.6902,0.868
"8430",1980-01-30,0,0,0,0,0,0,0,0,0,0
"8431",1980-01-31,4.1856,4.2656,3.6448,3.3728,3.6064,3.7632,4.08,4.5024,3.1552,3.968
"8432",1980-02-01,0,0,0,0,0,0,0,0,0,0
"8433",1980-02-02,0,0,0,0,0,0,0,0,0,0
"8434",1980-02-03,0,0,0,0,0,0,0,0,0,0
"8435",1980-02-04,0,0,0,0,0,0,0,0,0,0
"8436",1980-02-05,0,0,0,0,0,0,0,0,0,0
"8437",1980-02-06,0,0,0,0,0,0,0,0,0,0
"8438",1980-02-07,0,0,0,0,0,0,0,0,0,0
"8439",1980-02-08,0,0,0,0,0,0,0,0,0,0
"8440",1980-02-09,0,0,0,0,0,0,0,0,0,0
"8441",1980-02-10,53.6354,54.8563,49.2149,48.2466,45.1733,50.6042,42.3526,43.2788,43.9945,51.783
"8442",1980-02-11,20.1292,20.5874,18.4702,18.1068,16.9534,18.9916,15.8948,16.2424,16.511,19.434
"8443",1980-02-12,4.9686,5.0817,4.5591,4.4694,4.1847,4.6878,3.9234,4.0092,4.0755,4.797
"8444",1980-02-13,4.9686,5.0817,4.5591,4.4694,4.1847,4.6878,3.9234,4.0092,4.0755,4.797
"8445",1980-02-14,16.9442,17.3299,15.5477,15.2418,14.2709,15.9866,13.3798,13.6724,13.8985,16.359
"8446",1980-02-15,5.9878,6.1241,5.4943,5.3862,5.0431,5.6494,4.7282,4.8316,4.9115,5.781
"8447",1980-02-16,8.0262,8.2089,7.3647,7.2198,6.7599,7.5726,6.3378,6.4764,6.5835,7.749
"8448",1980-02-17,0,0,0,0,0,0,0,0,0,0
"8449",1980-02-18,0,0,0,0,0,0,0,0,0,0
"8450",1980-02-19,5.4782,5.6029,5.0267,4.9278,4.6139,5.1686,4.3258,4.4204,4.4935,5.289
"8451",1980-02-20,0.1274,0.1303,0.1169,0.1146,0.1073,0.1202,0.1006,0.1028,0.1045,0.123
"8452",1980-02-21,0,0,0,0,0,0,0,0,0,0
"8453",1980-02-22,0,0,0,0,0,0,0,0,0,0
"8454",1980-02-23,0,0,0,0,0,0,0,0,0,0
"8455",1980-02-24,0,0,0,0,0,0,0,0,0,0
"8456",1980-02-25,0,0,0,0,0,0,0,0,0,0
"8457",1980-02-26,0,0,0,0,0,0,0,0,0,0
"8458",1980-02-27,0.1274,0.1303,0.1169,0.1146,0.1073,0.1202,0.1006,0.1028,0.1045,0.123
"8459",1980-02-28,0,0,0,0,0,0,0,0,0,0
"8460",1980-02-29,0.1274,0.1303,0.1169,0.1146,0.1073,0.1202,0.1006,0.1028,0.1045,0.123
"8461",1980-03-01,0.3984,0.4804,0.3816,0.5148,0.4576,0.4732,0.5084,0.3972,0.3992,0.418
"8462",1980-03-02,0,0,0,0,0,0,0,0,0,0
"8463",1980-03-03,0.0996,0.1201,0.0954,0.1287,0.1144,0.1183,0.1271,0.0993,0.0998,0.1045
"8464",1980-03-04,0,0,0,0,0,0,0,0,0,0
"8465",1980-03-05,1.7928,2.1618,1.7172,2.3166,2.0592,2.1294,2.2878,1.7874,1.7964,1.881
"8466",1980-03-06,0.498,0.6005,0.477,0.6435,0.572,0.5915,0.6355,0.4965,0.499,0.5225
"8467",1980-03-07,2.0916,2.5221,2.0034,2.7027,2.4024,2.4843,2.6691,2.0853,2.0958,2.1945
"8468",1980-03-08,2.8884,3.4829,2.7666,3.7323,3.3176,3.4307,3.6859,2.8797,2.8942,3.0305
"8469",1980-03-09,1.2948,1.5613,1.2402,1.6731,1.4872,1.5379,1.6523,1.2909,1.2974,1.3585
"8470",1980-03-10,0.0996,0.1201,0.0954,0.1287,0.1144,0.1183,0.1271,0.0993,0.0998,0.1045
"8471",1980-03-11,0.0996,0.1201,0.0954,0.1287,0.1144,0.1183,0.1271,0.0993,0.0998,0.1045
"8472",1980-03-12,0.1992,0.2402,0.1908,0.2574,0.2288,0.2366,0.2542,0.1986,0.1996,0.209
"8473",1980-03-13,23.6052,28.4637,22.6098,30.5019,27.1128,28.0371,30.1227,23.5341,23.6526,24.7665
"8474",1980-03-14,4.1832,5.0442,4.0068,5.4054,4.8048,4.9686,5.3382,4.1706,4.1916,4.389
"8475",1980-03-15,0,0,0,0,0,0,0,0,0,0
"8476",1980-03-16,1.7928,2.1618,1.7172,2.3166,2.0592,2.1294,2.2878,1.7874,1.7964,1.881
"8477",1980-03-17,0,0,0,0,0,0,0,0,0,0
"8478",1980-03-18,0,0,0,0,0,0,0,0,0,0
"8479",1980-03-19,0,0,0,0,0,0,0,0,0,0
"8480",1980-03-20,0,0,0,0,0,0,0,0,0,0
"8481",1980-03-21,0.498,0.6005,0.477,0.6435,0.572,0.5915,0.6355,0.4965,0.499,0.5225
"8482",1980-03-22,0.2988,0.3603,0.2862,0.3861,0.3432,0.3549,0.3813,0.2979,0.2994,0.3135
"8483",1980-03-23,0,0,0,0,0,0,0,0,0,0
"8484",1980-03-24,0,0,0,0,0,0,0,0,0,0
"8485",1980-03-25,0,0,0,0,0,0,0,0,0,0
"8486",1980-03-26,0,0,0,0,0,0,0,0,0,0
"8487",1980-03-27,0.1992,0.2402,0.1908,0.2574,0.2288,0.2366,0.2542,0.1986,0.1996,0.209
"8488",1980-03-28,5.478,6.6055,5.247,7.0785,6.292,6.5065,6.9905,5.4615,5.489,5.7475
"8489",1980-03-29,5.1792,6.2452,4.9608,6.6924,5.9488,6.1516,6.6092,5.1636,5.1896,5.434
"8490",1980-03-30,0.0996,0.1201,0.0954,0.1287,0.1144,0.1183,0.1271,0.0993,0.0998,0.1045
"8491",1980-03-31,0,0,0,0,0,0,0,0,0,0
"8492",1980-04-01,0,0,0,0,0,0,0,0,0,0
"8493",1980-04-02,0.1084,0.1198,0.1178,0.0911,0.1189,0.1181,0.1094,0.1157,0.1062,0.1053
"8494",1980-04-03,11.5988,12.8186,12.6046,9.7477,12.7223,12.6367,11.7058,12.3799,11.3634,11.2671
"8495",1980-04-04,0,0,0,0,0,0,0,0,0,0
"8496",1980-04-05,0,0,0,0,0,0,0,0,0,0
"8497",1980-04-06,0,0,0,0,0,0,0,0,0,0
"8498",1980-04-07,0,0,0,0,0,0,0,0,0,0
"8499",1980-04-08,0,0,0,0,0,0,0,0,0,0
"8500",1980-04-09,0,0,0,0,0,0,0,0,0,0
"8501",1980-04-10,0,0,0,0,0,0,0,0,0,0
"8502",1980-04-11,0,0,0,0,0,0,0,0,0,0
"8503",1980-04-12,0,0,0,0,0,0,0,0,0,0
"8504",1980-04-13,0,0,0,0,0,0,0,0,0,0
"8505",1980-04-14,0,0,0,0,0,0,0,0,0,0
"8506",1980-04-15,0,0,0,0,0,0,0,0,0,0
"8507",1980-04-16,0,0,0,0,0,0,0,0,0,0
"8508",1980-04-17,4.0108,4.4326,4.3586,3.3707,4.3993,4.3697,4.0478,4.2809,3.9294,3.8961
"8509",1980-04-18,0,0,0,0,0,0,0,0,0,0
"8510",1980-04-19,0.1084,0.1198,0.1178,0.0911,0.1189,0.1181,0.1094,0.1157,0.1062,0.1053
"8511",1980-04-20,0,0,0,0,0,0,0,0,0,0
"8512",1980-04-21,0,0,0,0,0,0,0,0,0,0
"8513",1980-04-22,0,0,0,0,0,0,0,0,0,0
"8514",1980-04-23,0,0,0,0,0,0,0,0,0,0
"8515",1980-04-24,0,0,0,0,0,0,0,0,0,0
"8516",1980-04-25,0,0,0,0,0,0,0,0,0,0
"8517",1980-04-26,0.2168,0.2396,0.2356,0.1822,0.2378,0.2362,0.2188,0.2314,0.2124,0.2106
"8518",1980-04-27,0,0,0,0,0,0,0,0,0,0
"8519",1980-04-28,1.9512,2.1564,2.1204,1.6398,2.1402,2.1258,1.9692,2.0826,1.9116,1.8954
"8520",1980-04-29,0,0,0,0,0,0,0,0,0,0
"8521",1980-04-30,0,0,0,0,0,0,0,0,0,0
"8522",1980-05-01,0,0,0,0,0,0,0,0,0,0
"8523",1980-05-02,0,0,0,0,0,0,0,0,0,0
"8524",1980-05-03,0,0,0,0,0,0,0,0,0,0
"8525",1980-05-04,0,0,0,0,0,0,0,0,0,0
"8526",1980-05-05,0,0,0,0,0,0,0,0,0,0
"8527",1980-05-06,0,0,0,0,0,0,0,0,0,0
"8528",1980-05-07,0,0,0,0,0,0,0,0,0,0
"8529",1980-05-08,0,0,0,0,0,0,0,0,0,0
"8530",1980-05-09,0.2778,0.3105,0.3024,0.3822,0.2907,0.2907,0.4125,0.3918,0.3681,0.3786
"8531",1980-05-10,0,0,0,0,0,0,0,0,0,0
"8532",1980-05-11,0,0,0,0,0,0,0,0,0,0
"8533",1980-05-12,0,0,0,0,0,0,0,0,0,0
"8534",1980-05-13,0,0,0,0,0,0,0,0,0,0
"8535",1980-05-14,0,0,0,0,0,0,0,0,0,0
"8536",1980-05-15,0,0,0,0,0,0,0,0,0,0
"8537",1980-05-16,0,0,0,0,0,0,0,0,0,0
"8538",1980-05-17,0,0,0,0,0,0,0,0,0,0
"8539",1980-05-18,0,0,0,0,0,0,0,0,0,0
"8540",1980-05-19,0,0,0,0,0,0,0,0,0,0
"8541",1980-05-20,0,0,0,0,0,0,0,0,0,0
"8542",1980-05-21,0.2778,0.3105,0.3024,0.3822,0.2907,0.2907,0.4125,0.3918,0.3681,0.3786
"8543",1980-05-22,0.1852,0.207,0.2016,0.2548,0.1938,0.1938,0.275,0.2612,0.2454,0.2524
"8544",1980-05-23,0,0,0,0,0,0,0,0,0,0
"8545",1980-05-24,0,0,0,0,0,0,0,0,0,0
"8546",1980-05-25,0,0,0,0,0,0,0,0,0,0
"8547",1980-05-26,0,0,0,0,0,0,0,0,0,0
"8548",1980-05-27,0,0,0,0,0,0,0,0,0,0
"8549",1980-05-28,0,0,0,0,0,0,0,0,0,0
"8550",1980-05-29,4.2596,4.761,4.6368,5.8604,4.4574,4.4574,6.325,6.0076,5.6442,5.8052
"8551",1980-05-30,8.9822,10.0395,9.7776,12.3578,9.3993,9.3993,13.3375,12.6682,11.9019,12.2414
"8552",1980-05-31,16.5754,18.5265,18.0432,22.8046,17.3451,17.3451,24.6125,23.3774,21.9633,22.5898
"8553",1980-06-01,0.0987,0.1307,0.0908,0.1137,0.0977,0.0873,0.1306,0.1119,0.1148,0.0964
"8554",1980-06-02,0,0,0,0,0,0,0,0,0,0
"8555",1980-06-03,0,0,0,0,0,0,0,0,0,0
"8556",1980-06-04,0,0,0,0,0,0,0,0,0,0
"8557",1980-06-05,0,0,0,0,0,0,0,0,0,0
"8558",1980-06-06,0,0,0,0,0,0,0,0,0,0
"8559",1980-06-07,0,0,0,0,0,0,0,0,0,0
"8560",1980-06-08,6.4155,8.4955,5.902,7.3905,6.3505,5.6745,8.489,7.2735,7.462,6.266
"8561",1980-06-09,10.5609,13.9849,9.7156,12.1659,10.4539,9.3411,13.9742,11.9733,12.2836,10.3148
"8562",1980-06-10,0,0,0,0,0,0,0,0,0,0
"8563",1980-06-11,13.6206,18.0366,12.5304,15.6906,13.4826,12.0474,18.0228,15.4422,15.8424,13.3032
"8564",1980-06-12,8.6856,11.5016,7.9904,10.0056,8.5976,7.6824,11.4928,9.8472,10.1024,8.4832
"8565",1980-06-13,0.987,1.307,0.908,1.137,0.977,0.873,1.306,1.119,1.148,0.964
"8566",1980-06-14,0,0,0,0,0,0,0,0,0,0
"8567",1980-06-15,5.2311,6.9271,4.8124,6.0261,5.1781,4.6269,6.9218,5.9307,6.0844,5.1092
"8568",1980-06-16,23.4906,31.1066,21.6104,27.0606,23.2526,20.7774,31.0828,26.6322,27.3224,22.9432
"8569",1980-06-17,6.2181,8.2341,5.7204,7.1631,6.1551,5.4999,8.2278,7.0497,7.2324,6.0732
"8570",1980-06-18,15.6933,20.7813,14.4372,18.0783,15.5343,13.8807,20.7654,17.7921,18.2532,15.3276
"8571",1980-06-19,12.9297,17.1217,11.8948,14.8947,12.7987,11.4363,17.1086,14.6589,15.0388,12.6284
"8572",1980-06-20,19.74,26.14,18.16,22.74,19.54,17.46,26.12,22.38,22.96,19.28
"8573",1980-06-21,6.3168,8.3648,5.8112,7.2768,6.2528,5.5872,8.3584,7.1616,7.3472,6.1696
"8574",1980-06-22,14.4102,19.0822,13.2568,16.6002,14.2642,12.7458,19.0676,16.3374,16.7608,14.0744
"8575",1980-06-23,4.8363,6.4043,4.4492,5.5713,4.7873,4.2777,6.3994,5.4831,5.6252,4.7236
"8576",1980-06-24,4.4415,5.8815,4.086,5.1165,4.3965,3.9285,5.877,5.0355,5.166,4.338
"8577",1980-06-25,16.4829,21.8269,15.1636,18.9879,16.3159,14.5791,21.8102,18.6873,19.1716,16.0988
"8578",1980-06-26,2.8623,3.7903,2.6332,3.2973,2.8333,2.5317,3.7874,3.2451,3.3292,2.7956
"8579",1980-06-27,11.844,15.684,10.896,13.644,11.724,10.476,15.672,13.428,13.776,11.568
"8580",1980-06-28,2.3688,3.1368,2.1792,2.7288,2.3448,2.0952,3.1344,2.6856,2.7552,2.3136
"8581",1980-06-29,13.0284,17.2524,11.9856,15.0084,12.8964,11.5236,17.2392,14.7708,15.1536,12.7248
"8582",1980-06-30,4.3428,5.7508,3.9952,5.0028,4.2988,3.8412,5.7464,4.9236,5.0512,4.2416
"8583",1980-07-01,1.8073,3.2643,2.4149,2.4273,3.9742,2.4893,3.348,3.2054,2.7249,2.9512
"8584",1980-07-02,2.7401,4.9491,3.6613,3.6801,6.0254,3.7741,5.076,4.8598,4.1313,4.4744
"8585",1980-07-03,0.2332,0.4212,0.3116,0.3132,0.5128,0.3212,0.432,0.4136,0.3516,0.3808
"8586",1980-07-04,7.1126,12.8466,9.5038,9.5526,15.6404,9.7966,13.176,12.6148,10.7238,11.6144
"8587",1980-07-05,0.0583,0.1053,0.0779,0.0783,0.1282,0.0803,0.108,0.1034,0.0879,0.0952
"8588",1980-07-06,1.9822,3.5802,2.6486,2.6622,4.3588,2.7302,3.672,3.5156,2.9886,3.2368
"8589",1980-07-07,0.9911,1.7901,1.3243,1.3311,2.1794,1.3651,1.836,1.7578,1.4943,1.6184
"8590",1980-07-08,0,0,0,0,0,0,0,0,0,0
"8591",1980-07-09,0.7579,1.3689,1.0127,1.0179,1.6666,1.0439,1.404,1.3442,1.1427,1.2376
"8592",1980-07-10,4.2559,7.6869,5.6867,5.7159,9.3586,5.8619,7.884,7.5482,6.4167,6.9496
"8593",1980-07-11,0,0,0,0,0,0,0,0,0,0
"8594",1980-07-12,0.0583,0.1053,0.0779,0.0783,0.1282,0.0803,0.108,0.1034,0.0879,0.0952
"8595",1980-07-13,0.0583,0.1053,0.0779,0.0783,0.1282,0.0803,0.108,0.1034,0.0879,0.0952
"8596",1980-07-14,0,0,0,0,0,0,0,0,0,0
"8597",1980-07-15,1.5741,2.8431,2.1033,2.1141,3.4614,2.1681,2.916,2.7918,2.3733,2.5704
"8598",1980-07-16,9.5612,17.2692,12.7756,12.8412,21.0248,13.1692,17.712,16.9576,14.4156,15.6128
"8599",1980-07-17,1.0494,1.8954,1.4022,1.4094,2.3076,1.4454,1.944,1.8612,1.5822,1.7136
"8600",1980-07-18,0,0,0,0,0,0,0,0,0,0
"8601",1980-07-19,0,0,0,0,0,0,0,0,0,0
"8602",1980-07-20,0.1166,0.2106,0.1558,0.1566,0.2564,0.1606,0.216,0.2068,0.1758,0.1904
"8603",1980-07-21,0,0,0,0,0,0,0,0,0,0
"8604",1980-07-22,3.6146,6.5286,4.8298,4.8546,7.9484,4.9786,6.696,6.4108,5.4498,5.9024
"8605",1980-07-23,0,0,0,0,0,0,0,0,0,0
"8606",1980-07-24,0.0583,0.1053,0.0779,0.0783,0.1282,0.0803,0.108,0.1034,0.0879,0.0952
"8607",1980-07-25,1.2243,2.2113,1.6359,1.6443,2.6922,1.6863,2.268,2.1714,1.8459,1.9992
"8608",1980-07-26,0,0,0,0,0,0,0,0,0,0
"8609",1980-07-27,0,0,0,0,0,0,0,0,0,0
"8610",1980-07-28,0,0,0,0,0,0,0,0,0,0
"8611",1980-07-29,0,0,0,0,0,0,0,0,0,0
"8612",1980-07-30,0,0,0,0,0,0,0,0,0,0
"8613",1980-07-31,0,0,0,0,0,0,0,0,0,0
"8614",1980-08-01,3.7565,5.5,3.2505,2.9645,5.2195,4.6585,4.422,5.4505,5.06,5.049
"8615",1980-08-02,0,0,0,0,0,0,0,0,0,0
"8616",1980-08-03,0,0,0,0,0,0,0,0,0,0
"8617",1980-08-04,0,0,0,0,0,0,0,0,0,0
"8618",1980-08-05,3.415,5,2.955,2.695,4.745,4.235,4.02,4.955,4.6,4.59
"8619",1980-08-06,6.4202,9.4,5.5554,5.0666,8.9206,7.9618,7.5576,9.3154,8.648,8.6292
"8620",1980-08-07,0,0,0,0,0,0,0,0,0,0
"8621",1980-08-08,0,0,0,0,0,0,0,0,0,0
"8622",1980-08-09,6.4885,9.5,5.6145,5.1205,9.0155,8.0465,7.638,9.4145,8.74,8.721
"8623",1980-08-10,2.5271,3.7,2.1867,1.9943,3.5113,3.1339,2.9748,3.6667,3.404,3.3966
"8624",1980-08-11,0.1366,0.2,0.1182,0.1078,0.1898,0.1694,0.1608,0.1982,0.184,0.1836
"8625",1980-08-12,1.4343,2.1,1.2411,1.1319,1.9929,1.7787,1.6884,2.0811,1.932,1.9278
"8626",1980-08-13,1.1611,1.7,1.0047,0.9163,1.6133,1.4399,1.3668,1.6847,1.564,1.5606
"8627",1980-08-14,0.2732,0.4,0.2364,0.2156,0.3796,0.3388,0.3216,0.3964,0.368,0.3672
"8628",1980-08-15,0,0,0,0,0,0,0,0,0,0
"8629",1980-08-16,0,0,0,0,0,0,0,0,0,0
"8630",1980-08-17,1.9124,2.8,1.6548,1.5092,2.6572,2.3716,2.2512,2.7748,2.576,2.5704
"8631",1980-08-18,4.1663,6.1,3.6051,3.2879,5.7889,5.1667,4.9044,6.0451,5.612,5.5998
"8632",1980-08-19,12.4306,18.2,10.7562,9.8098,17.2718,15.4154,14.6328,18.0362,16.744,16.7076
"8633",1980-08-20,4.3029,6.3,3.7233,3.3957,5.9787,5.3361,5.0652,6.2433,5.796,5.7834
"8634",1980-08-21,2.5271,3.7,2.1867,1.9943,3.5113,3.1339,2.9748,3.6667,3.404,3.3966
"8635",1980-08-22,0,0,0,0,0,0,0,0,0,0
"8636",1980-08-23,0,0,0,0,0,0,0,0,0,0
"8637",1980-08-24,9.6303,14.1,8.3331,7.5999,13.3809,11.9427,11.3364,13.9731,12.972,12.9438
"8638",1980-08-25,5.0542,7.4,4.3734,3.9886,7.0226,6.2678,5.9496,7.3334,6.808,6.7932
"8639",1980-08-26,0.1366,0.2,0.1182,0.1078,0.1898,0.1694,0.1608,0.1982,0.184,0.1836
"8640",1980-08-27,0,0,0,0,0,0,0,0,0,0
"8641",1980-08-28,1.6392,2.4,1.4184,1.2936,2.2776,2.0328,1.9296,2.3784,2.208,2.2032
"8642",1980-08-29,1.9807,2.9,1.7139,1.5631,2.7521,2.4563,2.3316,2.8739,2.668,2.6622
"8643",1980-08-30,0.1366,0.2,0.1182,0.1078,0.1898,0.1694,0.1608,0.1982,0.184,0.1836
"8644",1980-08-31,10.245,15,8.865,8.085,14.235,12.705,12.06,14.865,13.8,13.77
